gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK7_targ_346,4394.0,7532.0,5697.0,4136.0,8039.0,8151.0,9352.0,12476.0,5225.0,7177.0,25963.0,4656.0,13068.0,12110.0,1552.0,5478.0,2890.0,14546.0,2090.0,4609.0,4286.0,8872.0,472.0,2984.0,6317.0,8876.0,548.0,2425.0,6348.0,10133.0,9090.0
gRNA_CDK7_targ_347,7125.0,17725.0,13001.0,15573.0,15164.0,19704.0,10547.0,15039.0,10678.0,8464.0,24394.0,5012.0,16170.0,15048.0,2676.0,20070.0,6471.0,18021.0,2682.0,3896.0,9257.0,18929.0,626.0,15903.0,13419.0,11376.0,745.0,4835.0,12192.0,19513.0,15718.0
gRNA_CDK7_targ_348,12561.0,17870.0,14251.0,12759.0,13729.0,15366.0,15267.0,23049.0,11797.0,7176.0,4982.0,2496.0,13931.0,12888.0,2723.0,7680.0,6362.0,13620.0,2569.0,2323.0,9712.0,19978.0,533.0,12069.0,3041.0,14205.0,1120.0,4876.0,13086.0,21146.0,14817.0
gRNA_CDK7_targ_349,8072.0,14234.0,12500.0,13421.0,6784.0,11603.0,8404.0,10787.0,6168.0,5069.0,4157.0,1914.0,10907.0,10522.0,1768.0,7702.0,3424.0,3083.0,906.0,8096.0,5386.0,10809.0,307.0,8910.0,1772.0,5632.0,289.0,7305.0,7455.0,12233.0,14249.0
gRNA_CDK7_targ_350,13680.0,20970.0,12574.0,15579.0,14178.0,16908.0,19137.0,23532.0,6708.0,14487.0,16119.0,3112.0,9476.0,8806.0,3077.0,49692.0,18204.0,13242.0,2567.0,6437.0,8885.0,17403.0,657.0,11504.0,6968.0,13044.0,577.0,8549.0,10953.0,18225.0,17203.0
gRNA_CDK7_targ_351,9260.0,10097.0,10295.0,10607.0,11786.0,10712.0,14896.0,19275.0,7773.0,7233.0,15102.0,3535.0,13274.0,12532.0,2183.0,8417.0,4556.0,6239.0,1477.0,16594.0,6378.0,12213.0,473.0,15498.0,5094.0,9096.0,529.0,4494.0,10583.0,16203.0,16250.0
gRNA_CDK7_targ_352,9704.0,17139.0,13728.0,12812.0,15364.0,9165.0,18515.0,26370.0,13030.0,13108.0,4186.0,2219.0,12669.0,12311.0,3107.0,4389.0,11732.0,15258.0,2814.0,4450.0,8237.0,16528.0,539.0,13668.0,1883.0,16702.0,664.0,3014.0,12914.0,21131.0,18777.0
gRNA_CDK7_targ_353,10754.0,5870.0,6380.0,7045.0,5740.0,7195.0,4481.0,6160.0,4782.0,1794.0,2772.0,960.0,4027.0,3616.0,1115.0,1588.0,829.0,14414.0,1913.0,2257.0,3096.0,5725.0,284.0,7167.0,1224.0,6784.0,304.0,5992.0,3647.0,5499.0,8643.0
gRNA_CDK7_targ_354,8754.0,10198.0,7638.0,9086.0,5827.0,5267.0,3724.0,4891.0,3014.0,1616.0,2974.0,700.0,3509.0,3076.0,1047.0,16348.0,179.0,467.0,436.0,2469.0,3561.0,6239.0,221.0,1483.0,821.0,2811.0,178.0,1036.0,3935.0,5790.0,10626.0
gRNA_CDK7_targ_355,4574.0,6125.0,5150.0,5450.0,3358.0,6817.0,770.0,3088.0,2377.0,1101.0,1091.0,579.0,3448.0,3172.0,602.0,810.0,666.0,5262.0,717.0,964.0,2637.0,4482.0,122.0,1708.0,359.0,2196.0,128.0,1687.0,1457.0,2188.0,7089.0
gRNA_CDK7_targ_356,7527.0,7397.0,6946.0,7558.0,8838.0,12533.0,10593.0,14156.0,4510.0,4546.0,29048.0,4408.0,9490.0,8718.0,1838.0,25831.0,4007.0,5480.0,1198.0,1043.0,4838.0,8827.0,544.0,5378.0,7172.0,7668.0,1142.0,1230.0,8758.0,14199.0,8854.0
gRNA_CDK7_targ_357,3566.0,5385.0,4307.0,3368.0,3930.0,5927.0,6760.0,8462.0,2850.0,2466.0,1532.0,764.0,3959.0,3859.0,1065.0,6700.0,3824.0,4058.0,758.0,640.0,6516.0,12568.0,185.0,7318.0,1528.0,4994.0,597.0,3159.0,2422.0,3806.0,6587.0
gRNA_CDK7_targ_358,8631.0,7640.0,6078.0,5095.0,7678.0,6077.0,8478.0,11580.0,4213.0,6876.0,15482.0,2862.0,8702.0,8069.0,1496.0,2263.0,3598.0,5839.0,1006.0,1214.0,5402.0,10992.0,276.0,9629.0,6940.0,7625.0,431.0,2352.0,3969.0,6639.0,9825.0
gRNA_CDK7_targ_359,4613.0,3964.0,3544.0,4122.0,2927.0,6571.0,3708.0,7770.0,2985.0,4107.0,4974.0,1133.0,3738.0,3741.0,1037.0,738.0,450.0,3958.0,747.0,639.0,3529.0,7278.0,185.0,14777.0,1621.0,3604.0,214.0,691.0,5450.0,8994.0,6594.0
gRNA_CDK7_targ_360,4047.0,8801.0,5329.0,5181.0,8781.0,5432.0,9903.0,14572.0,3773.0,8522.0,5456.0,1674.0,7027.0,6664.0,1384.0,4250.0,974.0,14269.0,1820.0,1096.0,4554.0,10096.0,299.0,4198.0,1708.0,6051.0,270.0,1403.0,6066.0,10509.0,8149.0
gRNA_CDK7_targ_361,17201.0,20305.0,15760.0,16662.0,18947.0,22962.0,16034.0,22310.0,10094.0,9030.0,21434.0,4604.0,18999.0,18302.0,3757.0,20194.0,6859.0,36278.0,4593.0,3139.0,11030.0,19036.0,816.0,8767.0,8302.0,13917.0,2510.0,9160.0,13274.0,20719.0,13282.0
gRNA_CDK7_targ_362,31110.0,23488.0,20716.0,29249.0,23945.0,41653.0,24134.0,31801.0,18549.0,25967.0,46954.0,7755.0,27065.0,23348.0,6500.0,24416.0,12215.0,82149.0,9881.0,18944.0,14472.0,24983.0,1796.0,57161.0,31092.0,19527.0,1699.0,34645.0,21563.0,32798.0,22455.0
gRNA_CDK7_targ_363,12064.0,8326.0,6295.0,12082.0,7371.0,15416.0,4162.0,5250.0,2082.0,3702.0,2388.0,760.0,4542.0,4038.0,1828.0,265.0,2307.0,6415.0,1531.0,4467.0,2423.0,4274.0,312.0,25603.0,6689.0,4595.0,306.0,3931.0,4410.0,6233.0,7310.0
gRNA_CDK7_targ_364,18895.0,16979.0,12913.0,20729.0,11174.0,8504.0,9737.0,11648.0,3632.0,2047.0,9439.0,2307.0,11552.0,10622.0,2550.0,2696.0,1006.0,3782.0,1180.0,2029.0,9367.0,16056.0,875.0,12764.0,47885.0,9886.0,436.0,7162.0,7296.0,10548.0,16228.0
gRNA_CDK7_targ_365,7763.0,10849.0,8692.0,9513.0,7581.0,13246.0,6357.0,6657.0,3176.0,5516.0,5945.0,1242.0,4584.0,4322.0,1610.0,9965.0,3315.0,12544.0,1764.0,5714.0,4037.0,7056.0,303.0,15106.0,3131.0,7313.0,271.0,2676.0,8483.0,13428.0,11261.0
gRNA_CDK7_targ_366,23565.0,20190.0,19158.0,27268.0,7611.0,22017.0,6589.0,6461.0,5688.0,4578.0,11316.0,1677.0,6243.0,5549.0,2092.0,31005.0,5920.0,22096.0,2721.0,5813.0,5569.0,8482.0,921.0,10815.0,4172.0,7458.0,401.0,4394.0,4467.0,5283.0,16628.0
gRNA_CDK7_targ_367,3147.0,5222.0,4420.0,4629.0,6289.0,3490.0,4648.0,7516.0,4401.0,2264.0,1107.0,818.0,4580.0,4381.0,778.0,3061.0,1270.0,2535.0,527.0,557.0,2771.0,7033.0,131.0,1125.0,561.0,4471.0,97.0,1220.0,3089.0,5757.0,6503.0
gRNA_CDK7_targ_368,16212.0,12075.0,9578.0,12122.0,6415.0,18606.0,7478.0,10304.0,4269.0,5064.0,18413.0,2555.0,3784.0,3587.0,1820.0,5531.0,8028.0,15126.0,2190.0,13352.0,5875.0,11595.0,462.0,14178.0,11716.0,6854.0,473.0,10281.0,7216.0,12093.0,17014.0
gRNA_CDK7_targ_369,10993.0,12671.0,10549.0,8557.0,10515.0,16831.0,8560.0,12221.0,6054.0,4970.0,25741.0,4129.0,9454.0,9309.0,2298.0,4169.0,4040.0,13444.0,2190.0,2321.0,6340.0,12125.0,658.0,4229.0,6168.0,12196.0,744.0,12572.0,10734.0,18107.0,13754.0
gRNA_CDK7_targ_370,4703.0,7375.0,4076.0,6217.0,4661.0,7614.0,6359.0,7737.0,5445.0,2535.0,14766.0,2744.0,8948.0,7852.0,1158.0,13509.0,1780.0,7578.0,1278.0,806.0,3049.0,5888.0,300.0,8494.0,6246.0,5471.0,397.0,4027.0,6121.0,9594.0,6577.0
gRNA_CDK7_targ_371,10995.0,12026.0,7554.0,10426.0,6820.0,17417.0,11045.0,15547.0,6102.0,4116.0,13144.0,2510.0,8086.0,7509.0,1835.0,8787.0,2001.0,12654.0,1995.0,10917.0,5253.0,10292.0,588.0,19713.0,9863.0,8468.0,496.0,5602.0,6833.0,11373.0,9790.0
gRNA_CDK7_targ_372,9148.0,7067.0,6113.0,5181.0,6803.0,6403.0,6383.0,10077.0,6329.0,11056.0,5436.0,1596.0,8026.0,7293.0,1378.0,5673.0,1869.0,11732.0,1591.0,2549.0,5327.0,9990.0,593.0,1406.0,1572.0,7933.0,263.0,4741.0,6431.0,9782.0,10153.0
gRNA_CDK7_targ_373,11424.0,11213.0,10561.0,8489.0,8660.0,11290.0,13169.0,18655.0,6239.0,7102.0,3369.0,1309.0,6020.0,6001.0,1958.0,2306.0,3624.0,7734.0,1412.0,1282.0,6520.0,14449.0,318.0,6828.0,1762.0,8878.0,282.0,3905.0,5782.0,10420.0,13163.0
gRNA_CDK7_targ_374,7784.0,12307.0,8458.0,12332.0,10447.0,13130.0,9813.0,12266.0,10902.0,4811.0,7115.0,1475.0,4553.0,4221.0,2005.0,31310.0,4378.0,14747.0,2085.0,7983.0,5991.0,11067.0,568.0,5031.0,2961.0,5800.0,871.0,2855.0,8550.0,13758.0,12130.0
gRNA_CDK7_targ_375,11911.0,14473.0,8767.0,11839.0,10540.0,16866.0,10773.0,17585.0,6436.0,7957.0,23826.0,4871.0,17343.0,16223.0,2293.0,18150.0,2355.0,23144.0,3131.0,12641.0,7337.0,14240.0,919.0,7430.0,14408.0,9768.0,751.0,7957.0,9215.0,15064.0,14188.0
gRNA_CDK7_targ_376,9851.0,8364.0,7183.0,15157.0,9375.0,20235.0,8097.0,13911.0,9327.0,1313.0,4679.0,1490.0,8506.0,7680.0,1995.0,29480.0,3345.0,19535.0,2459.0,1907.0,5001.0,8802.0,661.0,12326.0,9422.0,6805.0,229.0,7687.0,4941.0,8289.0,10143.0
gRNA_CDK7_targ_377,14837.0,13738.0,12399.0,28431.0,12496.0,39160.0,19109.0,24345.0,12079.0,10287.0,15292.0,4517.0,22325.0,20205.0,4006.0,38438.0,10876.0,57619.0,7233.0,10047.0,9276.0,15907.0,2036.0,42285.0,14874.0,12177.0,894.0,16053.0,11819.0,21235.0,14629.0
gRNA_CDK7_targ_378,14542.0,12630.0,11198.0,13152.0,9575.0,14281.0,8750.0,12288.0,3938.0,3130.0,2842.0,1420.0,8252.0,7617.0,1972.0,8343.0,3884.0,28019.0,3460.0,10918.0,6118.0,11887.0,389.0,8963.0,2995.0,9723.0,259.0,3717.0,6017.0,9655.0,10655.0
gRNA_CDK7_targ_379,4624.0,8273.0,7441.0,8120.0,9977.0,10086.0,9637.0,13785.0,6929.0,3486.0,11886.0,2124.0,6204.0,5975.0,1809.0,12493.0,2596.0,6736.0,1454.0,14766.0,5327.0,10552.0,535.0,14125.0,5224.0,6819.0,424.0,4377.0,7685.0,12447.0,10031.0
gRNA_CDK7_targ_380,4559.0,7866.0,4472.0,6185.0,898.0,5258.0,3959.0,6706.0,461.0,2750.0,584.0,375.0,2483.0,2233.0,561.0,402.0,2007.0,382.0,235.0,384.0,1872.0,3964.0,60.0,1766.0,399.0,1599.0,62.0,1126.0,1636.0,2945.0,8346.0
gRNA_CDK7_targ_381,11413.0,7143.0,6200.0,5536.0,5681.0,3502.0,6617.0,8602.0,3606.0,5045.0,2252.0,929.0,4974.0,4525.0,1149.0,1739.0,1245.0,4380.0,797.0,3272.0,4192.0,8133.0,251.0,3509.0,2617.0,5406.0,177.0,585.0,3391.0,5631.0,12085.0
gRNA_CDK7_targ_382,4997.0,5669.0,5516.0,3849.0,5707.0,8167.0,5256.0,7511.0,4193.0,1328.0,3941.0,1325.0,6883.0,6752.0,1122.0,1083.0,5285.0,1156.0,523.0,843.0,4168.0,9230.0,173.0,5892.0,1058.0,4527.0,435.0,1775.0,8214.0,13838.0,9115.0
gRNA_CDK7_targ_383,6924.0,2912.0,2612.0,2654.0,6064.0,6314.0,2656.0,4706.0,2811.0,3138.0,2781.0,902.0,3951.0,4069.0,719.0,750.0,1274.0,1841.0,393.0,384.0,1934.0,5153.0,160.0,1916.0,2706.0,4188.0,133.0,577.0,2844.0,5531.0,6863.0
gRNA_CDK7_targ_384,2689.0,4250.0,3271.0,2999.0,3652.0,2380.0,3173.0,4611.0,1511.0,3330.0,4238.0,1288.0,5487.0,5469.0,715.0,1127.0,1887.0,8109.0,998.0,842.0,1801.0,3867.0,173.0,3327.0,1126.0,4630.0,125.0,792.0,1686.0,2867.0,5059.0
gRNA_CDK7_targ_385,12082.0,8833.0,5978.0,21895.0,8521.0,8708.0,5648.0,7460.0,6926.0,5127.0,7633.0,1792.0,7999.0,7221.0,1471.0,6804.0,3475.0,17027.0,2090.0,3280.0,3518.0,5976.0,271.0,3159.0,2814.0,5744.0,262.0,2333.0,4897.0,9807.0,5480.0
gRNA_CDK7_targ_386,21103.0,17311.0,12328.0,20799.0,21030.0,41832.0,19461.0,23809.0,17116.0,34923.0,47720.0,6674.0,13936.0,12819.0,4742.0,17308.0,10688.0,34564.0,5838.0,7361.0,13468.0,23987.0,1055.0,31909.0,21141.0,14698.0,1996.0,17181.0,15384.0,24045.0,16445.0
gRNA_CDK7_targ_387,10517.0,12818.0,8510.0,39098.0,9935.0,13995.0,12948.0,16960.0,7101.0,6924.0,10177.0,2179.0,9176.0,7958.0,2385.0,26385.0,4420.0,13157.0,2078.0,4577.0,5745.0,9916.0,700.0,14694.0,2719.0,8829.0,377.0,6909.0,10078.0,15683.0,9900.0
gRNA_CDK7_targ_388,16078.0,13458.0,8004.0,4601.0,2424.0,2281.0,4568.0,12837.0,805.0,2603.0,3326.0,653.0,3166.0,2725.0,1020.0,837.0,7351.0,4333.0,750.0,471.0,2035.0,3440.0,164.0,206.0,853.0,1867.0,157.0,3394.0,2307.0,3565.0,12811.0
gRNA_CDK7_targ_389,44.0,336.0,709.0,470.0,644.0,565.0,761.0,1136.0,72.0,566.0,10.0,71.0,370.0,405.0,39.0,137.0,1.0,579.0,96.0,35.0,126.0,316.0,3.0,5.0,2200.0,233.0,6.0,44.0,303.0,568.0,812.0
gRNA_CDK7_targ_390,6926.0,4662.0,4066.0,3089.0,3683.0,6671.0,6446.0,9285.0,3208.0,8646.0,12230.0,1930.0,2009.0,2035.0,951.0,24987.0,2328.0,2345.0,636.0,617.0,3497.0,7887.0,245.0,4958.0,3246.0,4862.0,263.0,1267.0,3205.0,5584.0,6748.0
gRNA_CDK7_targ_391,4547.0,5051.0,4127.0,3902.0,4328.0,9183.0,5818.0,7598.0,3097.0,3562.0,6548.0,1312.0,4437.0,4122.0,1167.0,4829.0,1036.0,3378.0,777.0,1487.0,3609.0,7463.0,276.0,10383.0,1758.0,3894.0,234.0,969.0,7714.0,12368.0,8792.0
gRNA_CDK7_targ_392,8204.0,11990.0,9738.0,9095.0,8652.0,16490.0,13569.0,17151.0,8216.0,6158.0,11905.0,3600.0,15995.0,15121.0,2229.0,4895.0,3405.0,15228.0,2412.0,1765.0,6633.0,13657.0,519.0,8657.0,3445.0,8961.0,571.0,3474.0,15446.0,24991.0,13906.0
gRNA_CDK7_targ_393,15088.0,11869.0,12946.0,21450.0,18073.0,15792.0,15585.0,16485.0,11627.0,9633.0,36452.0,5846.0,18224.0,15875.0,3779.0,8794.0,16604.0,42312.0,5246.0,12046.0,12783.0,20112.0,910.0,25730.0,8550.0,13262.0,955.0,10068.0,14430.0,16481.0,17829.0
gRNA_CDK7_targ_394,22651.0,21991.0,20246.0,17667.0,20207.0,37148.0,27521.0,21203.0,9857.0,14639.0,32150.0,5363.0,24122.0,20028.0,4908.0,33502.0,11554.0,20005.0,3556.0,35093.0,16142.0,24376.0,1078.0,29926.0,24905.0,20810.0,1179.0,26779.0,16940.0,18317.0,16951.0
gRNA_CDK7_targ_395,17656.0,10542.0,8763.0,13051.0,9355.0,27565.0,10235.0,11110.0,6397.0,10705.0,14395.0,2614.0,11182.0,10059.0,3168.0,30182.0,6916.0,16522.0,2440.0,4009.0,5504.0,9198.0,1498.0,11557.0,9390.0,8762.0,1965.0,13037.0,14953.0,20942.0,7615.0
gRNA_CDK7_targ_396,27225.0,22152.0,18243.0,39483.0,18420.0,31751.0,19710.0,20629.0,12738.0,28384.0,15507.0,4510.0,26126.0,24169.0,5195.0,32464.0,12204.0,25553.0,3912.0,6293.0,11964.0,22075.0,1799.0,33688.0,23354.0,20165.0,2315.0,20100.0,16971.0,23803.0,15478.0
gRNA_CDK7_targ_397,13881.0,8420.0,10593.0,9808.0,11580.0,16252.0,11868.0,23782.0,10044.0,8747.0,6917.0,1866.0,8671.0,8290.0,2890.0,40849.0,11281.0,33390.0,4483.0,2435.0,9316.0,17852.0,451.0,17854.0,22764.0,9500.0,403.0,7597.0,7813.0,12144.0,12803.0
gRNA_CDK7_targ_398,23025.0,16563.0,13612.0,34788.0,13425.0,32181.0,15076.0,20753.0,9124.0,7802.0,8124.0,2061.0,10850.0,9612.0,3982.0,13728.0,14982.0,41510.0,5295.0,4873.0,11480.0,20433.0,989.0,21370.0,3925.0,15365.0,491.0,9461.0,12866.0,18711.0,13134.0
gRNA_CDK7_targ_399,11910.0,13942.0,10624.0,21078.0,8492.0,20701.0,8478.0,12455.0,7898.0,9559.0,6561.0,2163.0,11984.0,10638.0,3037.0,15376.0,15549.0,9212.0,1880.0,7552.0,9318.0,16346.0,3946.0,19617.0,9234.0,11344.0,389.0,20739.0,10463.0,16416.0,12320.0
gRNA_CDK7_targ_400,11318.0,8907.0,6440.0,19398.0,6191.0,18634.0,8268.0,12356.0,6053.0,7864.0,24804.0,3964.0,12101.0,11157.0,2121.0,25467.0,5265.0,25824.0,3590.0,16803.0,5896.0,10113.0,1062.0,4659.0,5868.0,5194.0,950.0,7411.0,5278.0,9603.0,5267.0
gRNA_CDK7_targ_401,8993.0,4907.0,5264.0,32550.0,8999.0,15004.0,9620.0,10400.0,5101.0,7199.0,12210.0,1918.0,7742.0,6548.0,1947.0,50263.0,9363.0,12229.0,2183.0,4029.0,4552.0,7556.0,1066.0,16700.0,3212.0,6222.0,638.0,5779.0,5012.0,7004.0,3629.0
gRNA_CDK7_targ_402,26479.0,21826.0,18243.0,20715.0,22658.0,45953.0,24827.0,32861.0,15646.0,21738.0,17865.0,3419.0,15548.0,13470.0,5049.0,61107.0,17331.0,69777.0,8082.0,5980.0,15851.0,26352.0,1901.0,29612.0,22116.0,19275.0,1496.0,11972.0,20453.0,28172.0,23844.0
gRNA_CDK7_targ_403,25029.0,22397.0,19135.0,32887.0,16589.0,32682.0,24307.0,30284.0,15496.0,20976.0,19975.0,4880.0,22409.0,20433.0,5404.0,13189.0,9643.0,67479.0,8410.0,17965.0,16671.0,28793.0,1430.0,36375.0,67316.0,16069.0,1154.0,26280.0,20267.0,31466.0,24147.0
gRNA_CDK7_targ_404,20015.0,20671.0,16986.0,29327.0,17188.0,22166.0,22124.0,36204.0,10882.0,14417.0,30787.0,6054.0,22001.0,20047.0,4375.0,12677.0,9385.0,38433.0,5699.0,15956.0,14273.0,27585.0,1290.0,26137.0,7960.0,20329.0,944.0,12676.0,21402.0,34273.0,20639.0
gRNA_CDK7_targ_405,23518.0,27627.0,19275.0,18105.0,20815.0,31770.0,24666.0,42406.0,14965.0,17969.0,19956.0,5531.0,27646.0,26112.0,4763.0,50858.0,9865.0,30648.0,4885.0,11898.0,11909.0,22129.0,1017.0,30247.0,8808.0,25299.0,2583.0,11636.0,16474.0,27076.0,21304.0
gRNA_CDK7_targ_406,5887.0,9151.0,8671.0,6928.0,12465.0,13552.0,14327.0,18214.0,6482.0,10147.0,10839.0,2275.0,8034.0,7655.0,2089.0,9385.0,3566.0,11725.0,2025.0,10825.0,8919.0,17961.0,448.0,7350.0,6259.0,8667.0,408.0,3118.0,5585.0,8809.0,10490.0
gRNA_CDK7_targ_407,7591.0,5699.0,5037.0,6572.0,6840.0,28941.0,6271.0,7537.0,4915.0,4509.0,9861.0,1983.0,6941.0,6358.0,1660.0,11942.0,1284.0,8411.0,1446.0,986.0,3566.0,6431.0,287.0,8813.0,3123.0,7295.0,437.0,1884.0,6783.0,10461.0,9074.0
gRNA_CDK7_targ_408,4807.0,5495.0,3687.0,2562.0,5262.0,7782.0,7739.0,10927.0,2362.0,4353.0,15609.0,2288.0,4872.0,4479.0,1268.0,488.0,4747.0,8947.0,1341.0,1824.0,3978.0,7679.0,381.0,9568.0,3428.0,2614.0,330.0,696.0,3415.0,5457.0,7272.0
gRNA_CDK7_targ_409,3451.0,5394.0,6211.0,5343.0,7222.0,9786.0,6333.0,8000.0,3376.0,3748.0,2581.0,1113.0,6492.0,6290.0,1121.0,1384.0,13688.0,6004.0,978.0,3801.0,4044.0,8952.0,231.0,1860.0,2085.0,8274.0,147.0,12000.0,4801.0,8208.0,8163.0
gRNA_CDK7_targ_410,4446.0,8094.0,8175.0,16952.0,10026.0,10488.0,11214.0,14672.0,6093.0,4459.0,11012.0,2543.0,10434.0,9406.0,2304.0,16697.0,5492.0,9187.0,1666.0,1935.0,6837.0,13643.0,346.0,18729.0,4069.0,11410.0,344.0,5129.0,8705.0,13463.0,9569.0
gRNA_CDK7_targ_411,5369.0,6413.0,5417.0,5717.0,5236.0,8507.0,5200.0,7946.0,6865.0,9871.0,3949.0,1070.0,4373.0,4179.0,1562.0,576.0,2521.0,5748.0,1021.0,1540.0,5472.0,11262.0,270.0,17280.0,1173.0,4495.0,242.0,2726.0,5140.0,8477.0,10180.0
gRNA_CDK7_targ_412,9070.0,11500.0,8228.0,8285.0,8827.0,18349.0,7876.0,15085.0,7145.0,3589.0,8811.0,2371.0,9957.0,8870.0,1935.0,5519.0,4387.0,13419.0,1877.0,1351.0,6136.0,11772.0,817.0,10476.0,3816.0,8703.0,364.0,2985.0,10329.0,16364.0,13061.0
gRNA_CDK7_targ_413,8768.0,8146.0,6827.0,5346.0,7584.0,10827.0,8658.0,15636.0,5543.0,7575.0,9146.0,1991.0,8218.0,7526.0,1588.0,3916.0,307.0,3267.0,939.0,6515.0,4929.0,9032.0,797.0,3609.0,2400.0,5108.0,313.0,2729.0,8118.0,13659.0,9263.0
gRNA_CDK7_targ_414,5911.0,9586.0,7880.0,6454.0,7799.0,12790.0,12832.0,17181.0,10268.0,10425.0,11560.0,2917.0,10477.0,10189.0,1844.0,7878.0,3219.0,6600.0,1428.0,1934.0,5760.0,10883.0,338.0,3085.0,3034.0,7950.0,539.0,2634.0,11035.0,17908.0,10228.0
gRNA_CDK7_targ_415,3346.0,8433.0,7522.0,9647.0,6240.0,6519.0,10903.0,14856.0,5669.0,6612.0,3909.0,1182.0,5569.0,5046.0,1481.0,14844.0,4184.0,4263.0,971.0,1862.0,4792.0,10919.0,279.0,4886.0,3176.0,9198.0,337.0,2161.0,8314.0,13089.0,10000.0
gRNA_CDK7_targ_416,3428.0,6349.0,5447.0,5397.0,5770.0,4579.0,6199.0,7490.0,2630.0,6167.0,3218.0,1192.0,6005.0,5733.0,1416.0,6714.0,3566.0,9724.0,1433.0,1861.0,3790.0,7626.0,359.0,19726.0,1961.0,5509.0,207.0,949.0,6360.0,10215.0,8433.0
gRNA_CDK7_targ_417,6410.0,5560.0,5907.0,4685.0,7153.0,6955.0,7124.0,10517.0,4612.0,4750.0,12702.0,2267.0,4890.0,4737.0,1329.0,703.0,1506.0,6859.0,1228.0,1038.0,4587.0,9448.0,309.0,5978.0,4060.0,5190.0,322.0,1289.0,8235.0,13830.0,9616.0
gRNA_CDK7_targ_418,3209.0,4603.0,2990.0,4475.0,3327.0,9952.0,6179.0,9017.0,2442.0,828.0,5492.0,1408.0,4942.0,4867.0,763.0,1556.0,2618.0,4035.0,693.0,667.0,2955.0,6634.0,888.0,2892.0,1419.0,3979.0,190.0,1130.0,2100.0,3631.0,5820.0
gRNA_CDK7_targ_419,3495.0,9934.0,7988.0,16274.0,5990.0,13689.0,7584.0,11989.0,5657.0,5161.0,9492.0,2158.0,9562.0,8422.0,1359.0,6975.0,5722.0,13139.0,1619.0,1308.0,4768.0,8394.0,522.0,3194.0,15152.0,5736.0,301.0,5978.0,6800.0,12943.0,7043.0
gRNA_CDK7_targ_420,13202.0,16081.0,13889.0,10643.0,17823.0,27325.0,15828.0,21248.0,15858.0,9844.0,19641.0,3611.0,9355.0,9091.0,3193.0,15808.0,5271.0,14667.0,2771.0,3512.0,8931.0,17376.0,717.0,15467.0,7788.0,13257.0,781.0,6082.0,15042.0,23601.0,13757.0
gRNA_CDK7_targ_421,7215.0,8796.0,7532.0,5373.0,10449.0,7230.0,8113.0,10074.0,9811.0,4962.0,10739.0,2004.0,6096.0,5550.0,1488.0,9383.0,1760.0,8895.0,1416.0,3067.0,4486.0,8422.0,280.0,3357.0,3645.0,6166.0,290.0,2820.0,5751.0,8772.0,8291.0
gRNA_CDK7_targ_422,4827.0,7598.0,6424.0,7788.0,4910.0,11941.0,6512.0,10035.0,3605.0,2968.0,23295.0,3682.0,9175.0,8490.0,1514.0,1290.0,2113.0,7302.0,1138.0,1678.0,3296.0,6469.0,336.0,2767.0,5647.0,5897.0,414.0,6111.0,4114.0,6655.0,11172.0
gRNA_CDK7_targ_423,5509.0,4936.0,4579.0,11512.0,4077.0,8082.0,4555.0,5580.0,1906.0,6660.0,1188.0,616.0,3790.0,3486.0,993.0,9618.0,2132.0,3644.0,765.0,563.0,2670.0,5338.0,164.0,6539.0,3044.0,4813.0,137.0,2054.0,4084.0,6344.0,8252.0
gRNA_CDK7_targ_424,4134.0,4836.0,4265.0,4296.0,7941.0,4891.0,6474.0,10154.0,2468.0,6432.0,1583.0,1055.0,5810.0,5626.0,1110.0,1637.0,769.0,3240.0,691.0,632.0,3367.0,8352.0,190.0,3828.0,477.0,5572.0,139.0,538.0,5382.0,9523.0,10510.0
gRNA_CDK7_targ_425,1851.0,2284.0,2364.0,1945.0,1963.0,891.0,3137.0,5146.0,1738.0,916.0,1399.0,456.0,1858.0,1931.0,384.0,216.0,688.0,568.0,163.0,248.0,1195.0,3250.0,80.0,82.0,426.0,2222.0,38.0,201.0,1998.0,3812.0,6306.0
gRNA_CDK7_targ_426,3027.0,7672.0,5151.0,4176.0,6975.0,4433.0,4064.0,7098.0,4211.0,8514.0,469.0,652.0,4319.0,4356.0,977.0,374.0,1035.0,5159.0,927.0,613.0,2318.0,5955.0,157.0,3941.0,231.0,5568.0,142.0,731.0,4883.0,9097.0,9765.0
