gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK12_targ_2754,11872.0,6881.0,5548.0,3319.0,3580.0,5565.0,3981.0,4460.0,10563.0,9323.0,12452.0,2715.0,1974.0,2259.0,6429.0,7596.0
gRNA_CDK12_targ_2755,23198.0,3102.0,8452.0,4580.0,8824.0,4838.0,3703.0,6411.0,10376.0,6120.0,11424.0,6606.0,1696.0,5497.0,3432.0,9262.0
gRNA_CDK12_targ_2756,7161.0,5383.0,10718.0,9170.0,11287.0,5880.0,8742.0,4634.0,9193.0,8275.0,7751.0,3925.0,4862.0,13910.0,4657.0,9762.0
gRNA_CDK12_targ_2757,4906.0,6691.0,5348.0,3026.0,11414.0,3481.0,5183.0,6009.0,12423.0,4485.0,12548.0,10403.0,1152.0,5725.0,7886.0,6627.0
gRNA_CDK12_targ_2758,2784.0,2101.0,4081.0,5033.0,10705.0,3309.0,10571.0,12251.0,22433.0,11923.0,4506.0,387.0,2570.0,3357.0,2145.0,5583.0
gRNA_CDK12_targ_2759,8686.0,7272.0,9468.0,5275.0,23449.0,3781.0,6284.0,13322.0,8035.0,11774.0,4194.0,6146.0,4052.0,5975.0,2068.0,7353.0
gRNA_CDK12_targ_2760,4223.0,1571.0,3025.0,643.0,7239.0,557.0,2758.0,5158.0,1135.0,2835.0,104.0,72.0,151.0,72.0,1007.0,2628.0
gRNA_CDK12_targ_2761,6062.0,2048.0,7215.0,3510.0,9787.0,6438.0,7932.0,5432.0,9797.0,2374.0,4889.0,3571.0,3233.0,6915.0,2020.0,7095.0
gRNA_CDK12_targ_2762,2254.0,863.0,2950.0,4258.0,5731.0,2074.0,1358.0,1315.0,1219.0,5429.0,3067.0,3869.0,1014.0,1840.0,850.0,6246.0
gRNA_CDK12_targ_2763,3179.0,4281.0,4426.0,1706.0,3084.0,2824.0,5278.0,2768.0,7413.0,2522.0,3931.0,738.0,713.0,10703.0,4790.0,5747.0
gRNA_CDK12_targ_2764,2512.0,5464.0,1412.0,1041.0,9967.0,2940.0,2596.0,3291.0,3769.0,1517.0,2921.0,657.0,841.0,1030.0,683.0,5763.0
gRNA_CDK12_targ_2765,6098.0,1807.0,5282.0,2763.0,11794.0,3048.0,3311.0,2378.0,2600.0,3067.0,5301.0,1791.0,450.0,2632.0,3341.0,7218.0
gRNA_CDK12_targ_2766,4321.0,2494.0,1946.0,2697.0,9655.0,1772.0,5973.0,3101.0,3489.0,2299.0,2775.0,546.0,748.0,1110.0,2381.0,4332.0
gRNA_CDK12_targ_2767,3584.0,6854.0,3756.0,1527.0,7039.0,2349.0,3537.0,4229.0,2874.0,1313.0,4562.0,2913.0,1230.0,2204.0,19580.0,7100.0
gRNA_CDK12_targ_2768,2553.0,1122.0,2176.0,2659.0,7339.0,556.0,7023.0,3748.0,5956.0,895.0,3968.0,2368.0,6510.0,1986.0,5178.0,6127.0
gRNA_CDK12_targ_2769,1344.0,1452.0,3330.0,3434.0,1007.0,286.0,1377.0,5657.0,7284.0,2652.0,2496.0,1246.0,237.0,3712.0,979.0,6667.0
gRNA_CDK12_targ_2770,1626.0,469.0,810.0,1770.0,1326.0,1423.0,496.0,1045.0,6579.0,752.0,3380.0,496.0,122.0,491.0,262.0,6869.0
gRNA_CDK12_targ_2771,1046.0,906.0,2412.0,1046.0,2344.0,290.0,1691.0,947.0,856.0,69.0,699.0,1022.0,284.0,1139.0,422.0,7830.0
gRNA_CDK12_targ_2772,737.0,268.0,2235.0,741.0,2362.0,317.0,703.0,606.0,158.0,296.0,1124.0,402.0,705.0,841.0,407.0,6088.0
gRNA_CDK12_targ_2773,2107.0,234.0,472.0,283.0,5570.0,407.0,1524.0,1471.0,936.0,790.0,1363.0,421.0,131.0,475.0,200.0,8741.0
gRNA_CDK12_targ_2774,2872.0,1549.0,1627.0,936.0,7666.0,2292.0,2694.0,4689.0,6813.0,2903.0,1020.0,1662.0,801.0,1763.0,3374.0,7935.0
gRNA_CDK12_targ_2775,6421.0,906.0,3915.0,1301.0,2996.0,2958.0,4277.0,3870.0,7162.0,2023.0,2279.0,6151.0,2404.0,2487.0,1238.0,8977.0
gRNA_CDK12_targ_2776,9510.0,1921.0,653.0,684.0,4481.0,1535.0,5044.0,1590.0,2635.0,23.0,1405.0,1922.0,3752.0,2722.0,1136.0,5259.0
gRNA_CDK12_targ_2777,4915.0,3179.0,2600.0,1578.0,12211.0,1286.0,7210.0,4744.0,4246.0,1860.0,5910.0,2625.0,4486.0,2124.0,4714.0,14407.0
gRNA_CDK12_targ_2778,1255.0,1886.0,3899.0,1108.0,2457.0,544.0,1779.0,1304.0,4062.0,960.0,3074.0,489.0,257.0,1651.0,259.0,5633.0
gRNA_CDK12_targ_2779,4633.0,2711.0,7526.0,2114.0,6020.0,1086.0,2932.0,1918.0,4462.0,5414.0,1843.0,520.0,1733.0,422.0,408.0,13567.0
gRNA_CDK12_targ_2780,17992.0,1580.0,6800.0,1606.0,8419.0,1464.0,3768.0,2673.0,4883.0,2359.0,2228.0,3208.0,2547.0,3392.0,961.0,12716.0
gRNA_CDK12_targ_2781,6978.0,6344.0,7327.0,6544.0,8085.0,2500.0,4759.0,5782.0,3596.0,3956.0,22826.0,3238.0,2768.0,8414.0,2888.0,12392.0
gRNA_CDK12_targ_2782,3539.0,4045.0,5402.0,2885.0,5371.0,1540.0,1301.0,5826.0,3648.0,4683.0,9174.0,3801.0,2944.0,693.0,4422.0,7508.0
gRNA_CDK12_targ_2783,8416.0,2266.0,4229.0,4206.0,9456.0,6375.0,3556.0,12586.0,7478.0,1092.0,1104.0,5618.0,4050.0,5526.0,2940.0,8035.0
gRNA_CDK12_targ_2784,8607.0,2554.0,7103.0,2263.0,9441.0,3609.0,2837.0,2998.0,4013.0,1798.0,5258.0,1987.0,1797.0,2067.0,4108.0,9466.0
gRNA_CDK12_targ_2785,2224.0,1680.0,2567.0,1044.0,7545.0,1523.0,4664.0,2506.0,4042.0,749.0,4748.0,960.0,971.0,2165.0,2774.0,11084.0
gRNA_CDK12_targ_2786,3202.0,3723.0,948.0,913.0,4651.0,494.0,2399.0,1924.0,3692.0,874.0,1763.0,1756.0,1927.0,691.0,994.0,11598.0
gRNA_CDK12_targ_2787,9556.0,2341.0,3063.0,1198.0,15618.0,2831.0,2411.0,4771.0,4206.0,267.0,3037.0,575.0,559.0,700.0,1319.0,14252.0
gRNA_CDK12_targ_2788,4662.0,4396.0,4635.0,2242.0,3741.0,612.0,2578.0,2894.0,14949.0,11291.0,3291.0,1915.0,10338.0,583.0,1431.0,8871.0
gRNA_CDK12_targ_2789,14186.0,4649.0,2657.0,3156.0,17247.0,4057.0,6522.0,6917.0,7347.0,3458.0,3323.0,3123.0,1851.0,1799.0,4002.0,13957.0
gRNA_CDK12_targ_2790,7025.0,11753.0,5335.0,2928.0,12492.0,2817.0,8892.0,5372.0,7551.0,1839.0,2468.0,177.0,2547.0,9487.0,2369.0,14564.0
gRNA_CDK12_targ_2791,3214.0,2152.0,2878.0,2157.0,4895.0,1315.0,1770.0,1278.0,516.0,47.0,492.0,607.0,10.0,2084.0,290.0,10791.0
gRNA_CDK12_targ_2792,1447.0,2076.0,1916.0,1466.0,7507.0,691.0,3482.0,1767.0,6011.0,2369.0,5540.0,269.0,939.0,1472.0,610.0,4080.0
gRNA_CDK12_targ_2793,7808.0,6345.0,7134.0,4905.0,10516.0,3774.0,6588.0,17697.0,12828.0,5210.0,9150.0,2005.0,1294.0,11206.0,3811.0,10306.0
gRNA_CDK12_targ_2794,7185.0,13471.0,4441.0,8153.0,13340.0,7192.0,9998.0,7467.0,11591.0,2624.0,6906.0,3473.0,9276.0,5770.0,5088.0,9897.0
gRNA_CDK12_targ_2795,7895.0,1217.0,594.0,1879.0,11132.0,1790.0,5090.0,3230.0,7369.0,2020.0,3645.0,4143.0,1646.0,2015.0,4288.0,6766.0
gRNA_CDK12_targ_2796,7389.0,2603.0,9388.0,10727.0,8455.0,3432.0,7410.0,7172.0,9121.0,3311.0,11318.0,12750.0,2157.0,5920.0,3161.0,8556.0
gRNA_CDK12_targ_2797,27948.0,10146.0,7338.0,7971.0,10891.0,7176.0,8774.0,23034.0,16031.0,3823.0,10356.0,8097.0,10842.0,15454.0,6991.0,13555.0
gRNA_CDK12_targ_2798,18457.0,3389.0,8707.0,4449.0,5788.0,1558.0,3031.0,9471.0,8160.0,6369.0,924.0,4238.0,2192.0,1619.0,2838.0,8182.0
gRNA_CDK12_targ_2799,5395.0,2131.0,5313.0,5712.0,11098.0,3281.0,13452.0,4262.0,5729.0,5336.0,4147.0,3320.0,629.0,3584.0,3489.0,10099.0
gRNA_CDK12_targ_2800,11453.0,4646.0,10661.0,11883.0,9013.0,4912.0,8332.0,5450.0,13259.0,3410.0,7640.0,6333.0,4223.0,3994.0,4643.0,7202.0
gRNA_CDK12_targ_2801,27931.0,7012.0,12679.0,8376.0,16942.0,8628.0,12910.0,20102.0,14698.0,16827.0,14924.0,8173.0,7263.0,6424.0,10353.0,10424.0
gRNA_CDK12_targ_2802,5277.0,7149.0,10086.0,14662.0,14715.0,968.0,6378.0,4774.0,7620.0,5073.0,7372.0,5544.0,2598.0,3031.0,3823.0,6062.0
gRNA_CDK12_targ_2803,31643.0,3205.0,4009.0,2274.0,5740.0,1403.0,2868.0,3786.0,1518.0,420.0,1735.0,1930.0,2302.0,4101.0,2861.0,5488.0
gRNA_CDK12_targ_2804,21197.0,3660.0,3600.0,2603.0,12525.0,9714.0,4719.0,7649.0,3515.0,289.0,2721.0,10332.0,958.0,1645.0,1908.0,7743.0
gRNA_CDK12_targ_2805,4068.0,2332.0,1679.0,951.0,6161.0,1662.0,2176.0,1791.0,1894.0,2181.0,6506.0,3542.0,25119.0,543.0,1019.0,5469.0
gRNA_CDK12_targ_2806,35084.0,11667.0,12942.0,16343.0,30733.0,22854.0,25315.0,16229.0,32407.0,16570.0,11969.0,7701.0,10812.0,19028.0,7101.0,18978.0
gRNA_CDK12_targ_2807,16968.0,14588.0,15946.0,20484.0,21354.0,26228.0,16503.0,18712.0,17182.0,8531.0,11321.0,18169.0,32883.0,9862.0,8424.0,15736.0
gRNA_CDK12_targ_2808,8017.0,5640.0,5894.0,4646.0,13402.0,4932.0,6082.0,7282.0,19414.0,9893.0,16070.0,6281.0,15635.0,748.0,4259.0,8481.0
gRNA_CDK12_targ_2809,3346.0,6101.0,2692.0,7813.0,12123.0,6028.0,4337.0,3292.0,1622.0,14400.0,3641.0,3842.0,1181.0,915.0,3436.0,6769.0
gRNA_CDK12_targ_2810,14253.0,10636.0,5984.0,9467.0,19857.0,9000.0,21180.0,12476.0,16158.0,13632.0,12602.0,12400.0,3609.0,10260.0,5478.0,9995.0
gRNA_CDK12_targ_2811,8965.0,6708.0,13996.0,11454.0,11305.0,12725.0,10558.0,15199.0,5050.0,8168.0,13728.0,9449.0,1783.0,5421.0,8831.0,11764.0
gRNA_CDK12_targ_2812,4522.0,2670.0,4350.0,2371.0,7132.0,2986.0,3963.0,7436.0,11011.0,4430.0,2694.0,3724.0,10437.0,2222.0,7611.0,5168.0
gRNA_CDK12_targ_2813,41241.0,6750.0,12335.0,8986.0,23144.0,8878.0,9164.0,7885.0,10554.0,8804.0,6114.0,8105.0,8122.0,5101.0,4548.0,12597.0
gRNA_CDK12_targ_2814,11755.0,8252.0,3770.0,11465.0,9477.0,2256.0,17930.0,27091.0,5169.0,5285.0,2585.0,3498.0,13889.0,1260.0,3698.0,7475.0
gRNA_CDK12_targ_2815,2103.0,9431.0,2464.0,14160.0,6733.0,5149.0,12826.0,3941.0,7116.0,1214.0,2636.0,5518.0,14447.0,1565.0,2229.0,5588.0
gRNA_CDK12_targ_2816,5699.0,7594.0,2364.0,2384.0,4254.0,5125.0,4594.0,2503.0,6946.0,1640.0,4436.0,2459.0,6666.0,2284.0,4081.0,6168.0
gRNA_CDK12_targ_2817,13998.0,4328.0,4134.0,2935.0,9438.0,2511.0,7374.0,8037.0,10137.0,3053.0,7447.0,4399.0,13069.0,5833.0,3441.0,7486.0
gRNA_CDK12_targ_2818,3830.0,3431.0,4046.0,2720.0,13416.0,3125.0,7158.0,7323.0,18997.0,3942.0,4492.0,2968.0,5564.0,4077.0,3645.0,7664.0
gRNA_CDK12_targ_2819,3388.0,2206.0,1153.0,2090.0,1916.0,956.0,2954.0,1582.0,3719.0,2157.0,4068.0,1765.0,298.0,1299.0,3486.0,4439.0
gRNA_CDK12_targ_2820,1708.0,810.0,1065.0,1073.0,5665.0,140.0,1582.0,1775.0,849.0,579.0,3807.0,191.0,595.0,1049.0,534.0,5186.0
gRNA_CDK12_targ_2821,7493.0,5579.0,3580.0,7248.0,8011.0,2057.0,6499.0,7642.0,20880.0,2651.0,7641.0,4352.0,20823.0,2899.0,3626.0,10433.0
gRNA_CDK12_targ_2822,33104.0,6549.0,5755.0,6282.0,12923.0,8693.0,9737.0,11733.0,10411.0,12199.0,2920.0,6985.0,7816.0,2653.0,6077.0,15490.0
gRNA_CDK12_targ_2823,12499.0,2299.0,1906.0,1880.0,9827.0,5803.0,6259.0,8822.0,6019.0,961.0,237.0,1421.0,4145.0,3185.0,1527.0,5219.0
gRNA_CDK12_targ_2824,13390.0,2564.0,2650.0,4116.0,7479.0,2594.0,11070.0,3561.0,8412.0,1301.0,6358.0,1967.0,3089.0,3163.0,1932.0,10941.0
gRNA_CDK12_targ_2825,16228.0,2445.0,6944.0,3381.0,8400.0,3374.0,3550.0,10906.0,10293.0,7506.0,10111.0,5122.0,738.0,3630.0,2273.0,10129.0
gRNA_CDK12_targ_2826,10737.0,2773.0,6396.0,3563.0,9329.0,6454.0,10025.0,5219.0,8302.0,6413.0,6087.0,3338.0,10429.0,7841.0,3319.0,10405.0
gRNA_CDK12_targ_2827,7215.0,13027.0,10017.0,5564.0,9508.0,4708.0,8210.0,7934.0,3219.0,3138.0,4781.0,2704.0,3636.0,9623.0,6167.0,7698.0
gRNA_CDK12_targ_2828,2934.0,581.0,5273.0,3290.0,1319.0,1985.0,1620.0,1463.0,4443.0,595.0,2025.0,5694.0,70.0,2867.0,2237.0,3923.0
gRNA_CDK12_targ_2829,21725.0,2690.0,4308.0,3722.0,17602.0,1857.0,6497.0,6562.0,4721.0,4230.0,9497.0,2178.0,3518.0,7285.0,3381.0,9299.0
gRNA_CDK12_targ_2830,14463.0,3206.0,3904.0,1864.0,3652.0,6076.0,2998.0,3812.0,2177.0,1238.0,1502.0,2761.0,2200.0,638.0,1353.0,5618.0
gRNA_CDK12_targ_2831,3981.0,3962.0,1122.0,920.0,3507.0,2270.0,3738.0,3071.0,2850.0,5380.0,3160.0,572.0,6311.0,2215.0,3868.0,5161.0
gRNA_CDK12_targ_2832,29410.0,7180.0,9311.0,5793.0,11329.0,8551.0,8898.0,6332.0,5145.0,6802.0,7542.0,6363.0,4111.0,1447.0,4813.0,7531.0
gRNA_CDK12_targ_2833,8502.0,1103.0,7851.0,2183.0,3750.0,6125.0,6912.0,1619.0,2680.0,3416.0,2941.0,820.0,1510.0,2443.0,2901.0,5381.0
gRNA_CDK12_targ_2834,1154.0,5620.0,3231.0,5255.0,7732.0,2937.0,4907.0,15910.0,4211.0,4528.0,5254.0,1868.0,1451.0,2833.0,3307.0,5209.0
gRNA_CDK12_targ_2835,5782.0,1774.0,5486.0,1558.0,5494.0,1860.0,11058.0,2463.0,4194.0,2205.0,6967.0,993.0,251.0,3800.0,2944.0,6446.0
gRNA_CDK12_targ_2836,3301.0,1043.0,4120.0,1917.0,3074.0,1901.0,3369.0,822.0,807.0,1323.0,3354.0,1573.0,2053.0,8206.0,576.0,5001.0
gRNA_CDK12_targ_2837,3248.0,1891.0,2635.0,4188.0,7894.0,1360.0,1667.0,3230.0,4590.0,5988.0,2902.0,3205.0,5808.0,3227.0,2406.0,7635.0
gRNA_CDK12_targ_2838,6013.0,1953.0,2849.0,4387.0,3784.0,1881.0,3306.0,1357.0,2222.0,880.0,840.0,940.0,1166.0,315.0,1594.0,8222.0
gRNA_CDK12_targ_2839,2406.0,2654.0,2358.0,1076.0,9003.0,444.0,3835.0,5203.0,2132.0,1514.0,1360.0,441.0,123.0,958.0,1140.0,9147.0
gRNA_CDK12_targ_2840,6582.0,731.0,921.0,1216.0,1630.0,331.0,751.0,1531.0,2102.0,1229.0,574.0,292.0,637.0,47.0,1737.0,6520.0
gRNA_CDK12_targ_2841,19345.0,1760.0,4787.0,2607.0,5807.0,990.0,2724.0,6006.0,1985.0,220.0,1322.0,879.0,439.0,519.0,332.0,9419.0
gRNA_CDK12_targ_2842,388.0,1430.0,1685.0,1711.0,6706.0,2162.0,2146.0,2149.0,2458.0,882.0,1720.0,1395.0,717.0,552.0,243.0,4607.0
gRNA_CDK12_targ_2843,6290.0,777.0,3808.0,1505.0,1033.0,573.0,4070.0,863.0,1355.0,1310.0,29.0,1474.0,527.0,17.0,614.0,5540.0
gRNA_CDK12_targ_2844,10150.0,3129.0,2621.0,3131.0,6108.0,1675.0,1386.0,1833.0,1966.0,2421.0,3169.0,1327.0,1911.0,1661.0,2219.0,6496.0
gRNA_CDK12_targ_2845,621.0,3826.0,1244.0,2175.0,2648.0,3180.0,536.0,786.0,123.0,3173.0,3884.0,1059.0,1112.0,1473.0,2061.0,6241.0
gRNA_CDK12_targ_2846,10757.0,11823.0,3954.0,3321.0,6859.0,5977.0,13948.0,7306.0,8968.0,5844.0,1741.0,1439.0,3906.0,2050.0,6281.0,7142.0
gRNA_CDK12_targ_2847,36141.0,6565.0,11246.0,12273.0,16500.0,9505.0,13376.0,36268.0,15842.0,16454.0,4283.0,6458.0,2524.0,4534.0,3613.0,12239.0
gRNA_CDK12_targ_2848,32638.0,13738.0,14335.0,13565.0,33082.0,14957.0,11858.0,18352.0,23140.0,8251.0,16067.0,9928.0,6278.0,31089.0,13226.0,16166.0
gRNA_CDK12_targ_2849,4227.0,2078.0,3727.0,5817.0,5962.0,3848.0,3954.0,8101.0,2914.0,9319.0,6072.0,3112.0,1067.0,4113.0,8923.0,6526.0
gRNA_CDK12_targ_2850,466.0,1126.0,1221.0,409.0,6055.0,276.0,1620.0,1609.0,1082.0,668.0,1058.0,488.0,8861.0,470.0,24.0,1544.0
gRNA_CDK12_targ_2851,12276.0,9226.0,3926.0,8525.0,5831.0,4231.0,13148.0,17677.0,9905.0,7323.0,4973.0,10356.0,6677.0,3495.0,3924.0,8344.0
gRNA_CDK12_targ_2852,13772.0,4326.0,5046.0,6537.0,18954.0,8105.0,4374.0,7708.0,6320.0,4093.0,9714.0,4294.0,2540.0,9809.0,4837.0,8416.0
gRNA_CDK12_targ_2853,12883.0,9598.0,8071.0,8497.0,10197.0,7080.0,8007.0,12814.0,3212.0,5996.0,9933.0,6354.0,7470.0,8385.0,4127.0,9838.0
gRNA_CDK12_targ_2854,18352.0,3630.0,5440.0,1888.0,7924.0,2436.0,5858.0,15346.0,15346.0,6198.0,11557.0,2136.0,11189.0,3098.0,4750.0,8586.0
gRNA_CDK12_targ_2855,1770.0,2996.0,4685.0,1843.0,14845.0,1103.0,3411.0,5510.0,3337.0,1072.0,2004.0,2210.0,1231.0,2026.0,1204.0,7518.0
gRNA_CDK12_targ_2856,6961.0,4129.0,6052.0,1490.0,10449.0,2732.0,3987.0,4948.0,13289.0,5541.0,3800.0,1556.0,3293.0,1470.0,3480.0,7403.0
gRNA_CDK12_targ_2857,7137.0,5599.0,3471.0,6398.0,10994.0,4630.0,7007.0,6898.0,5262.0,2302.0,6092.0,2558.0,7760.0,4155.0,3482.0,6980.0
gRNA_CDK12_targ_2858,8065.0,2901.0,2235.0,5276.0,7323.0,3471.0,3715.0,15243.0,10444.0,6626.0,10770.0,3923.0,1334.0,5867.0,1373.0,7098.0
gRNA_CDK12_targ_2859,2970.0,1720.0,2103.0,2248.0,4182.0,2178.0,3545.0,1675.0,2614.0,2038.0,5229.0,1289.0,8221.0,2146.0,1350.0,3703.0
gRNA_CDK12_targ_2860,1327.0,3133.0,2595.0,2097.0,5839.0,1592.0,3805.0,19640.0,2875.0,1663.0,3731.0,2917.0,3727.0,4487.0,1580.0,5300.0
gRNA_CDK12_targ_2861,5849.0,2450.0,729.0,1291.0,5875.0,2972.0,2233.0,2581.0,3171.0,294.0,3078.0,337.0,881.0,2818.0,457.0,4631.0
gRNA_CDK12_targ_2862,38126.0,12250.0,22440.0,6974.0,24027.0,8265.0,29933.0,30155.0,11873.0,27759.0,8573.0,8365.0,6150.0,7918.0,11519.0,13217.0
gRNA_CDK12_targ_2863,20050.0,15952.0,9561.0,12363.0,17115.0,7583.0,8218.0,15642.0,16204.0,6076.0,15332.0,14087.0,12938.0,9500.0,9776.0,9826.0
gRNA_CDK12_targ_2864,5254.0,1533.0,2391.0,2197.0,2858.0,10092.0,4363.0,5687.0,2098.0,8162.0,5455.0,4388.0,1350.0,4267.0,2622.0,3361.0
gRNA_CDK12_targ_2865,5542.0,2711.0,3983.0,2189.0,10212.0,1462.0,3040.0,8129.0,3881.0,1877.0,1479.0,3978.0,4430.0,3532.0,3413.0,5404.0
gRNA_CDK12_targ_2866,8541.0,2888.0,2571.0,1493.0,8088.0,5991.0,6136.0,5111.0,8236.0,10988.0,509.0,997.0,2874.0,997.0,2602.0,5796.0
gRNA_CDK12_targ_2867,2042.0,1947.0,2289.0,861.0,9904.0,2485.0,4830.0,7784.0,1946.0,8481.0,3871.0,1304.0,2444.0,2650.0,1538.0,6002.0
gRNA_CDK12_targ_2868,11368.0,4555.0,7099.0,4725.0,24249.0,5607.0,14090.0,13292.0,8829.0,5058.0,11996.0,4468.0,4577.0,2371.0,1930.0,9060.0
gRNA_CDK12_targ_2869,25202.0,5136.0,5386.0,4638.0,13638.0,4294.0,8510.0,12298.0,7649.0,4381.0,7870.0,2656.0,2637.0,15062.0,3170.0,6894.0
gRNA_CDK12_targ_2870,12066.0,3902.0,4230.0,7514.0,23801.0,5839.0,6831.0,6561.0,4371.0,12662.0,4001.0,3333.0,3246.0,4581.0,1749.0,7031.0
gRNA_CDK12_targ_2871,7602.0,5622.0,1842.0,11760.0,5181.0,8828.0,7504.0,10602.0,8022.0,3792.0,2742.0,1302.0,7915.0,2953.0,3660.0,4215.0
gRNA_CDK12_targ_2872,14561.0,2092.0,8372.0,9033.0,11990.0,4435.0,6422.0,17751.0,7225.0,10957.0,8234.0,7835.0,21100.0,4170.0,5995.0,8493.0
gRNA_CDK12_targ_2873,654.0,357.0,355.0,1299.0,44.0,3196.0,1348.0,189.0,383.0,308.0,32.0,1179.0,16.0,2927.0,130.0,2530.0
gRNA_CDK12_targ_2874,50425.0,3845.0,5281.0,2228.0,7028.0,3883.0,2378.0,2603.0,9684.0,1887.0,206.0,250.0,2321.0,3116.0,3718.0,6193.0
gRNA_CDK12_targ_2875,3232.0,2396.0,898.0,2593.0,4255.0,970.0,2144.0,2814.0,5468.0,992.0,1075.0,2056.0,2318.0,1689.0,8204.0,4235.0
gRNA_CDK12_targ_2876,12749.0,4719.0,6616.0,7323.0,21372.0,11182.0,3480.0,14049.0,6744.0,5717.0,13312.0,8808.0,10158.0,11263.0,4006.0,9213.0
gRNA_CDK12_targ_2877,12196.0,3363.0,3816.0,1016.0,11656.0,1577.0,3598.0,2501.0,3255.0,645.0,1185.0,1020.0,465.0,1090.0,1449.0,5279.0
gRNA_CDK12_targ_2878,2123.0,6005.0,1732.0,2964.0,3736.0,1869.0,6546.0,5134.0,10751.0,2349.0,3170.0,1732.0,1058.0,2292.0,254.0,4712.0
gRNA_CDK12_targ_2879,5291.0,1744.0,3717.0,2286.0,4977.0,1826.0,3607.0,9795.0,8353.0,6613.0,6558.0,4106.0,987.0,20191.0,4048.0,4973.0
gRNA_CDK12_targ_2880,16336.0,1156.0,4180.0,5492.0,5349.0,2374.0,1723.0,5478.0,4003.0,84.0,205.0,2387.0,7473.0,2209.0,2856.0,4176.0
gRNA_CDK12_targ_2881,1293.0,2066.0,565.0,1538.0,2206.0,3247.0,540.0,641.0,2017.0,455.0,169.0,259.0,400.0,766.0,2826.0,1802.0
gRNA_CDK12_targ_2882,7133.0,5585.0,4677.0,6725.0,8706.0,4885.0,11532.0,4998.0,22092.0,3055.0,8237.0,1743.0,9263.0,1345.0,9722.0,9962.0
gRNA_CDK12_targ_2883,5621.0,3911.0,3798.0,4347.0,6334.0,3993.0,3519.0,4325.0,4396.0,2188.0,4214.0,1447.0,7336.0,7776.0,3077.0,6190.0
gRNA_CDK12_targ_2884,6128.0,1265.0,3390.0,2299.0,3622.0,1864.0,1614.0,1713.0,2447.0,1996.0,2734.0,1578.0,268.0,2043.0,330.0,6999.0
gRNA_CDK12_targ_2885,3776.0,1135.0,1377.0,936.0,5584.0,2019.0,2357.0,1426.0,3582.0,1070.0,3345.0,1334.0,679.0,522.0,2280.0,10132.0
gRNA_CDK12_targ_2886,3068.0,1432.0,1967.0,1080.0,5322.0,3008.0,2216.0,2068.0,3978.0,2395.0,2547.0,591.0,1239.0,789.0,597.0,7707.0
gRNA_CDK12_targ_2887,5572.0,4975.0,5217.0,1918.0,10841.0,1487.0,5592.0,4291.0,8182.0,2432.0,10334.0,1097.0,1841.0,835.0,1758.0,8558.0
gRNA_CDK12_targ_2888,1191.0,1299.0,2901.0,909.0,4771.0,710.0,1934.0,1103.0,1304.0,753.0,1210.0,343.0,1146.0,2436.0,280.0,5962.0
gRNA_CDK12_targ_2889,2510.0,300.0,621.0,842.0,1651.0,608.0,774.0,1101.0,6963.0,2721.0,5036.0,470.0,310.0,79.0,4033.0,3445.0
gRNA_CDK12_targ_2890,18748.0,362.0,1503.0,484.0,3422.0,361.0,3809.0,1604.0,254.0,3349.0,1821.0,1858.0,1284.0,2234.0,133.0,4418.0
gRNA_CDK12_targ_2891,1172.0,95.0,39.0,92.0,1725.0,424.0,936.0,389.0,184.0,403.0,9.0,141.0,403.0,401.0,475.0,4425.0
gRNA_CDK12_targ_2892,1332.0,1825.0,883.0,242.0,2364.0,283.0,838.0,507.0,266.0,110.0,801.0,158.0,126.0,1018.0,618.0,3924.0
gRNA_CDK12_targ_2893,89.0,754.0,192.0,109.0,897.0,237.0,613.0,1716.0,234.0,170.0,31.0,6.0,7.0,672.0,374.0,2772.0
gRNA_CDK12_targ_2894,3188.0,1723.0,4391.0,2959.0,9610.0,698.0,6584.0,2927.0,5845.0,443.0,2552.0,2520.0,380.0,1980.0,1021.0,6955.0
gRNA_CDK12_targ_2895,3860.0,1408.0,645.0,2103.0,3737.0,1172.0,3675.0,5402.0,3147.0,4974.0,3638.0,754.0,173.0,2129.0,1646.0,5175.0
gRNA_CDK12_targ_2896,36540.0,2318.0,6355.0,6497.0,16614.0,3292.0,8299.0,6601.0,11275.0,4360.0,5196.0,2951.0,8078.0,5466.0,1362.0,13185.0
gRNA_CDK12_targ_2897,4620.0,5200.0,6578.0,7260.0,12233.0,4301.0,6358.0,16005.0,24781.0,7328.0,7548.0,6987.0,5101.0,8347.0,5499.0,9084.0
gRNA_CDK12_targ_2898,6054.0,5588.0,7373.0,7537.0,13350.0,6460.0,7922.0,7247.0,16839.0,1884.0,7584.0,2357.0,3196.0,6599.0,3466.0,10113.0
gRNA_CDK12_targ_2899,10304.0,2115.0,2513.0,2882.0,8992.0,6033.0,14449.0,8512.0,11236.0,5827.0,7437.0,4188.0,1051.0,6091.0,3131.0,7475.0
