gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,Plasmid
gRNA_CDK7_targ_1,14129.0,18088.0,33649.0,23830.0,33777.0,17892.0,14129.0,16612.0,16055.0,30988.0,65639.0,20987.0,17151.0
gRNA_CDK7_targ_2,8465.0,15745.0,20182.0,7170.0,14285.0,9464.0,5399.0,4993.0,4036.0,5343.0,33445.0,17079.0,15586.0
gRNA_CDK7_targ_3,9265.0,20554.0,12677.0,14839.0,10846.0,15459.0,8786.0,6591.0,827.0,15651.0,7917.0,7547.0,8156.0
gRNA_CDK7_targ_4,9513.0,17801.0,30916.0,25566.0,26675.0,12917.0,19176.0,17576.0,6679.0,10123.0,77770.0,16061.0,13025.0
gRNA_CDK7_targ_5,4974.0,17020.0,18126.0,5205.0,15145.0,9334.0,3853.0,2611.0,5044.0,2715.0,11553.0,4832.0,5499.0
gRNA_CDK7_targ_6,18285.0,21114.0,42661.0,20980.0,30463.0,17325.0,8488.0,14879.0,8747.0,6861.0,20069.0,60629.0,10716.0
gRNA_CDK7_targ_7,14454.0,7813.0,20183.0,11688.0,23999.0,11335.0,10538.0,7144.0,7050.0,28740.0,9861.0,14859.0,15054.0
gRNA_CDK7_targ_8,11093.0,13785.0,30932.0,8789.0,17264.0,11449.0,3463.0,5440.0,5794.0,5505.0,35845.0,8141.0,18669.0
gRNA_CDK7_targ_9,5191.0,6445.0,14027.0,8727.0,15313.0,14953.0,5359.0,3312.0,9345.0,13589.0,24596.0,17964.0,10844.0
gRNA_CDK7_targ_10,3611.0,4976.0,16499.0,3231.0,9265.0,2627.0,938.0,1885.0,1567.0,1956.0,3188.0,3345.0,8678.0
gRNA_CDK7_targ_11,11621.0,12475.0,31296.0,14665.0,22577.0,12280.0,6973.0,16129.0,12098.0,24341.0,21765.0,15708.0,13407.0
gRNA_CDK7_targ_12,8269.0,12509.0,31453.0,6890.0,23632.0,10501.0,7047.0,7499.0,11788.0,4283.0,53833.0,49376.0,15505.0
gRNA_CDK7_targ_13,11776.0,12636.0,27176.0,18885.0,30346.0,11479.0,4040.0,11285.0,17689.0,31173.0,23178.0,27556.0,21925.0
gRNA_CDK7_targ_14,6422.0,7121.0,9840.0,7908.0,6733.0,3554.0,344.0,2832.0,2186.0,10468.0,32414.0,958.0,9681.0
gRNA_CDK7_targ_15,7779.0,10229.0,23183.0,2525.0,9535.0,4226.0,3089.0,3210.0,8246.0,10298.0,23636.0,6225.0,13494.0
gRNA_CDK7_targ_16,6227.0,11509.0,25909.0,11212.0,6764.0,4180.0,4341.0,5335.0,14498.0,21009.0,11516.0,23924.0,10128.0
gRNA_CDK7_targ_17,7269.0,5505.0,14267.0,9532.0,13168.0,5874.0,6109.0,7741.0,7422.0,17378.0,8117.0,5894.0,10182.0
gRNA_CDK7_targ_18,56569.0,38456.0,38503.0,21875.0,46941.0,47106.0,70895.0,32354.0,29713.0,199271.0,64875.0,17878.0,14302.0
gRNA_CDK7_targ_19,27229.0,94328.0,76079.0,73400.0,89308.0,244741.0,35072.0,157498.0,279623.0,200326.0,70903.0,230313.0,13683.0
gRNA_CDK7_targ_20,15130.0,16283.0,19450.0,6449.0,11206.0,36272.0,19921.0,17662.0,43515.0,94576.0,30476.0,3354.0,13679.0
gRNA_CDK7_targ_21,8814.0,8336.0,16182.0,6921.0,23382.0,8615.0,3157.0,2559.0,5579.0,4054.0,23398.0,7828.0,12693.0
gRNA_CDK7_targ_22,3201.0,4571.0,10946.0,5882.0,14336.0,2193.0,1137.0,1341.0,4336.0,2283.0,11705.0,19561.0,8125.0
gRNA_CDK7_targ_23,23977.0,42075.0,66406.0,11692.0,24171.0,16565.0,21301.0,22797.0,47880.0,156885.0,111130.0,84095.0,20351.0
gRNA_CDK7_targ_24,11814.0,27676.0,36020.0,11360.0,21342.0,11701.0,5883.0,4128.0,9655.0,12759.0,30115.0,32678.0,15520.0
gRNA_CDK7_targ_25,9573.0,12088.0,22936.0,11174.0,11532.0,9766.0,4676.0,5935.0,8377.0,5820.0,26651.0,7276.0,13127.0
gRNA_CDK7_targ_26,15184.0,13001.0,25234.0,18198.0,21509.0,11109.0,9509.0,5166.0,12557.0,24409.0,20975.0,18529.0,17746.0
gRNA_CDK7_targ_27,7209.0,6931.0,18385.0,4890.0,11032.0,7007.0,2679.0,2499.0,3002.0,4454.0,6757.0,3820.0,11466.0
gRNA_CDK7_targ_28,10581.0,7228.0,8593.0,8422.0,7677.0,3895.0,735.0,1915.0,6368.0,5918.0,13853.0,24054.0,9579.0
gRNA_CDK7_targ_29,6276.0,12554.0,23092.0,15357.0,23334.0,13036.0,2828.0,3738.0,5241.0,1313.0,18684.0,10717.0,13034.0
gRNA_CDK7_targ_30,6020.0,9811.0,20410.0,10399.0,24386.0,3156.0,3747.0,1454.0,4176.0,10276.0,33740.0,29305.0,7491.0
gRNA_CDK7_targ_31,4624.0,12702.0,10073.0,4833.0,4518.0,5095.0,757.0,1160.0,3289.0,5305.0,15344.0,2057.0,10137.0
gRNA_CDK7_targ_32,8462.0,11242.0,17785.0,15080.0,16521.0,7472.0,1911.0,5764.0,10294.0,4380.0,24423.0,7585.0,20167.0
gRNA_CDK7_targ_33,8830.0,14838.0,18768.0,20376.0,14173.0,5125.0,4811.0,5439.0,3329.0,2045.0,9411.0,2603.0,13624.0
gRNA_CDK7_targ_34,5818.0,7833.0,20085.0,4359.0,7404.0,6617.0,1534.0,3245.0,7540.0,2149.0,7125.0,812.0,10302.0
gRNA_CDK7_targ_35,14440.0,27574.0,32428.0,22063.0,37696.0,20882.0,3687.0,5303.0,16153.0,6096.0,50044.0,19940.0,26107.0
gRNA_CDK7_targ_36,5246.0,5118.0,13892.0,10163.0,9985.0,7312.0,3003.0,2645.0,2873.0,5101.0,5129.0,18336.0,10656.0
gRNA_CDK7_targ_37,7988.0,7585.0,8552.0,4206.0,11881.0,3633.0,795.0,3035.0,3080.0,10081.0,45196.0,18184.0,7894.0
gRNA_CDK7_targ_38,1212.0,6255.0,9802.0,3705.0,3860.0,359.0,1289.0,2043.0,910.0,365.0,17158.0,8871.0,8107.0
gRNA_CDK7_targ_39,9207.0,10114.0,16313.0,15805.0,23600.0,4351.0,1461.0,2045.0,5418.0,5139.0,13277.0,29177.0,14983.0
gRNA_CDK7_targ_40,11354.0,13871.0,14648.0,11619.0,12324.0,3408.0,2536.0,12160.0,5096.0,1126.0,28030.0,20695.0,13173.0
gRNA_CDK7_targ_41,12804.0,19195.0,33847.0,10603.0,13706.0,11267.0,1634.0,6458.0,4368.0,2365.0,24211.0,17833.0,19760.0
gRNA_CDK7_targ_42,5837.0,4900.0,20794.0,8564.0,10831.0,4154.0,9865.0,4917.0,2886.0,5655.0,17856.0,13599.0,14075.0
gRNA_CDK7_targ_43,1548.0,8743.0,18326.0,8778.0,14642.0,8766.0,1605.0,881.0,5116.0,806.0,6379.0,14827.0,14899.0
gRNA_CDK7_targ_44,3086.0,6243.0,13907.0,3695.0,7369.0,2136.0,1968.0,2490.0,8577.0,4207.0,3960.0,2335.0,11164.0
gRNA_CDK7_targ_45,4199.0,10714.0,7554.0,10609.0,17643.0,4785.0,944.0,6786.0,2234.0,878.0,28142.0,1470.0,9607.0
gRNA_CDK7_targ_46,3170.0,14370.0,13583.0,7707.0,12115.0,4299.0,3766.0,3444.0,2104.0,15036.0,18966.0,8424.0,11145.0
gRNA_CDK7_targ_47,818.0,4242.0,6834.0,1026.0,4977.0,1326.0,792.0,666.0,560.0,309.0,2737.0,126.0,9564.0
gRNA_CDK7_targ_48,3472.0,2166.0,7309.0,5542.0,7658.0,1265.0,54.0,712.0,1903.0,719.0,11344.0,9904.0,6262.0
gRNA_CDK7_targ_49,3857.0,1248.0,10828.0,5286.0,5603.0,1403.0,269.0,3050.0,1375.0,133.0,2297.0,269.0,6445.0
gRNA_CDK7_targ_50,625.0,1968.0,7172.0,938.0,4330.0,427.0,16.0,37.0,229.0,25.0,903.0,8076.0,6880.0
gRNA_CDK7_targ_51,1141.0,1482.0,7684.0,1163.0,2340.0,716.0,94.0,34.0,497.0,13.0,4559.0,1801.0,10939.0
gRNA_CDK7_targ_52,144.0,2802.0,9962.0,921.0,2452.0,290.0,61.0,62.0,669.0,14.0,9711.0,215.0,8589.0
gRNA_CDK7_targ_53,886.0,249.0,1762.0,234.0,928.0,305.0,27.0,8.0,122.0,7.0,505.0,808.0,2552.0
gRNA_CDK7_targ_54,1003.0,2477.0,1910.0,1786.0,2644.0,1288.0,118.0,176.0,340.0,272.0,3472.0,295.0,3897.0
gRNA_CDK7_targ_55,2514.0,6485.0,14198.0,2225.0,3094.0,381.0,1427.0,1299.0,3912.0,1221.0,21458.0,8320.0,8966.0
gRNA_CDK7_targ_56,2750.0,5936.0,14484.0,807.0,3252.0,469.0,631.0,917.0,1724.0,6227.0,17725.0,1326.0,10842.0
gRNA_CDK7_targ_57,3323.0,7195.0,12943.0,4137.0,5208.0,2230.0,331.0,862.0,514.0,2991.0,8442.0,1477.0,8324.0
gRNA_CDK7_targ_58,3477.0,1860.0,7180.0,1605.0,4108.0,694.0,22.0,430.0,254.0,567.0,1031.0,2795.0,5931.0
gRNA_CDK7_targ_59,3972.0,5847.0,10661.0,4103.0,6161.0,1876.0,1184.0,805.0,1722.0,14375.0,5002.0,5444.0,8678.0
gRNA_CDK7_targ_60,10570.0,4753.0,7216.0,5022.0,6425.0,1805.0,713.0,3642.0,428.0,2812.0,9775.0,6975.0,5820.0
gRNA_CDK7_targ_61,1863.0,2690.0,6579.0,4617.0,3793.0,2719.0,159.0,3076.0,3052.0,700.0,2180.0,5392.0,5723.0
gRNA_CDK7_targ_62,906.0,2583.0,3941.0,625.0,3233.0,347.0,26.0,15.0,548.0,60.0,2163.0,1565.0,4255.0
gRNA_CDK7_targ_63,1318.0,900.0,6594.0,883.0,4169.0,615.0,881.0,180.0,432.0,2694.0,4283.0,32.0,4700.0
gRNA_CDK7_targ_64,2475.0,2619.0,3239.0,2415.0,2686.0,1583.0,401.0,99.0,529.0,40.0,4949.0,2136.0,4458.0
gRNA_CDK7_targ_65,1331.0,1966.0,1482.0,1135.0,2757.0,845.0,405.0,92.0,6.0,1442.0,3558.0,39.0,3702.0
gRNA_CDK7_targ_66,3295.0,4832.0,13338.0,4902.0,5948.0,1937.0,853.0,567.0,2232.0,12536.0,5535.0,1454.0,7877.0
gRNA_CDK7_targ_67,3910.0,3211.0,2976.0,664.0,3832.0,408.0,607.0,191.0,750.0,63.0,2997.0,3367.0,6154.0
gRNA_CDK7_targ_68,1478.0,1247.0,11220.0,2925.0,3833.0,2701.0,693.0,1471.0,1861.0,1281.0,16274.0,31700.0,7427.0
gRNA_CDK7_targ_69,1458.0,3811.0,7009.0,1622.0,2771.0,546.0,194.0,322.0,820.0,45.0,1237.0,5530.0,5399.0
gRNA_CDK7_targ_70,3777.0,5980.0,7591.0,2093.0,6228.0,3606.0,772.0,2239.0,2744.0,868.0,19855.0,358.0,7894.0
gRNA_CDK7_targ_71,1061.0,5489.0,5478.0,2344.0,7770.0,1843.0,204.0,423.0,1532.0,1160.0,3428.0,1617.0,7327.0
gRNA_CDK7_targ_72,13200.0,2588.0,11979.0,4587.0,3075.0,1496.0,3562.0,4956.0,1112.0,4888.0,5953.0,1650.0,5891.0
gRNA_CDK7_targ_73,4239.0,3158.0,9282.0,1593.0,7488.0,3432.0,329.0,1706.0,2258.0,165.0,8628.0,4005.0,9788.0
gRNA_CDK7_targ_74,189.0,1830.0,1178.0,1555.0,301.0,945.0,44.0,10.0,2.0,3.0,13.0,3.0,2927.0
gRNA_CDK7_targ_75,883.0,653.0,5295.0,755.0,4642.0,2762.0,352.0,435.0,65.0,613.0,984.0,585.0,5286.0
gRNA_CDK7_targ_76,801.0,1927.0,4520.0,2247.0,906.0,977.0,311.0,707.0,2169.0,2156.0,3614.0,1812.0,5173.0
gRNA_CDK7_targ_77,2432.0,2283.0,7304.0,1583.0,3042.0,658.0,15.0,400.0,2279.0,261.0,4474.0,3206.0,6836.0
gRNA_CDK7_targ_78,3412.0,8244.0,18032.0,1294.0,4272.0,4182.0,598.0,4476.0,9201.0,1569.0,6452.0,22188.0,13472.0
gRNA_CDK7_targ_79,12766.0,17072.0,26503.0,20477.0,26130.0,7657.0,9681.0,2325.0,6455.0,11589.0,20340.0,20015.0,13378.0
gRNA_CDK7_targ_80,3216.0,11090.0,32648.0,8737.0,8814.0,8551.0,1847.0,5550.0,1959.0,1267.0,13865.0,9942.0,12377.0
gRNA_CDK7_targ_81,7344.0,12789.0,24608.0,16008.0,27607.0,7232.0,6918.0,9358.0,11753.0,16572.0,10288.0,7019.0,17949.0
gRNA_CDK7_targ_82,5824.0,5229.0,10276.0,7219.0,12103.0,2963.0,3240.0,2715.0,2707.0,4970.0,18650.0,10652.0,8426.0
gRNA_CDK7_targ_83,7292.0,8823.0,20775.0,9540.0,10420.0,7297.0,1504.0,1226.0,1476.0,8508.0,19211.0,5185.0,11056.0
gRNA_CDK7_targ_84,6065.0,4706.0,8692.0,4407.0,9973.0,2188.0,182.0,456.0,1968.0,4219.0,2973.0,1261.0,6602.0
gRNA_CDK7_targ_85,1642.0,2285.0,5567.0,4424.0,8716.0,1297.0,642.0,2380.0,1333.0,762.0,13232.0,273.0,9030.0
gRNA_CDK7_targ_86,2873.0,3679.0,3874.0,1360.0,2869.0,709.0,27.0,679.0,779.0,14.0,10019.0,469.0,6291.0
gRNA_CDK7_targ_87,5903.0,6192.0,9720.0,4158.0,6377.0,3871.0,7129.0,472.0,3379.0,1863.0,13233.0,9351.0,8209.0
gRNA_CDK7_targ_88,2368.0,5838.0,8458.0,4758.0,5352.0,2645.0,1085.0,35.0,3424.0,680.0,3201.0,890.0,9108.0
gRNA_CDK7_targ_89,2851.0,5840.0,17802.0,6029.0,6374.0,3104.0,5342.0,3523.0,1317.0,2688.0,4095.0,435.0,10383.0
gRNA_CDK7_targ_90,6903.0,6221.0,18962.0,7264.0,10067.0,3437.0,825.0,3743.0,4311.0,6303.0,9420.0,19733.0,6707.0
gRNA_CDK7_targ_91,596.0,1408.0,2350.0,26.0,1930.0,356.0,9.0,7.0,720.0,32.0,149.0,1122.0,3063.0
gRNA_CDK7_targ_92,5921.0,14190.0,28005.0,6737.0,11725.0,7757.0,3314.0,9861.0,5157.0,21741.0,42417.0,4259.0,14993.0
gRNA_CDK7_targ_93,8951.0,10913.0,20295.0,11509.0,16541.0,5358.0,7495.0,1665.0,2356.0,2256.0,7136.0,2338.0,18307.0
gRNA_CDK7_targ_94,4700.0,6450.0,15415.0,3638.0,6201.0,6014.0,383.0,1768.0,4775.0,10349.0,5580.0,2054.0,7186.0
gRNA_CDK7_targ_95,12086.0,12486.0,27472.0,8812.0,17069.0,12269.0,2948.0,5006.0,4629.0,8599.0,38548.0,8180.0,14271.0
gRNA_CDK7_targ_96,3917.0,6621.0,15044.0,4727.0,8816.0,1441.0,1265.0,581.0,1520.0,3295.0,33333.0,7975.0,9443.0
gRNA_CDK7_targ_97,5309.0,6105.0,14007.0,6417.0,8452.0,3578.0,505.0,859.0,5664.0,624.0,12957.0,12656.0,12754.0
gRNA_CDK7_targ_98,5558.0,7392.0,9186.0,7050.0,3049.0,2752.0,994.0,2712.0,1519.0,355.0,10231.0,498.0,7841.0
gRNA_CDK7_targ_99,2768.0,5411.0,14865.0,3131.0,20885.0,4228.0,3206.0,5528.0,2373.0,643.0,22138.0,4445.0,13689.0
gRNA_CDK7_targ_100,3118.0,5231.0,19234.0,4182.0,6039.0,2425.0,684.0,1152.0,2374.0,790.0,11905.0,565.0,11234.0
gRNA_CDK7_targ_101,5700.0,6196.0,12537.0,4016.0,11997.0,3902.0,966.0,4091.0,5477.0,4381.0,26126.0,7532.0,10714.0
gRNA_CDK7_targ_102,6444.0,5312.0,11325.0,3222.0,7142.0,2111.0,3870.0,2479.0,2621.0,318.0,36889.0,544.0,10581.0
gRNA_CDK7_targ_103,4509.0,7338.0,14769.0,5709.0,6473.0,761.0,1620.0,2010.0,2868.0,17441.0,15440.0,939.0,10666.0
gRNA_CDK7_targ_104,10588.0,15909.0,19095.0,16547.0,20273.0,14154.0,1085.0,3042.0,6877.0,7009.0,33159.0,14078.0,15070.0
gRNA_CDK7_targ_105,7713.0,8256.0,18919.0,8122.0,21416.0,5617.0,2223.0,1242.0,5248.0,572.0,7470.0,6505.0,11229.0
gRNA_CDK7_targ_106,9471.0,18879.0,22570.0,10850.0,26208.0,7443.0,11361.0,3634.0,6301.0,3834.0,31086.0,4135.0,23821.0
gRNA_CDK7_targ_107,4079.0,8884.0,12918.0,6323.0,7007.0,7172.0,1167.0,2332.0,3064.0,1899.0,16100.0,8150.0,9656.0
gRNA_CDK7_targ_108,3084.0,4712.0,16538.0,6767.0,9099.0,1760.0,3138.0,1794.0,1244.0,657.0,25114.0,2270.0,7937.0
gRNA_CDK7_targ_109,2870.0,3944.0,11228.0,1971.0,8163.0,2007.0,900.0,629.0,2142.0,447.0,7009.0,3072.0,7586.0
gRNA_CDK7_targ_110,7603.0,10069.0,22585.0,8281.0,17765.0,8410.0,2427.0,3564.0,4390.0,6185.0,25981.0,7617.0,17998.0
gRNA_CDK7_targ_111,10340.0,21138.0,36274.0,14189.0,31140.0,14695.0,5576.0,5118.0,3303.0,22306.0,16648.0,10802.0,17609.0
gRNA_CDK7_targ_112,4483.0,9947.0,27753.0,12246.0,15967.0,3807.0,1566.0,3266.0,3043.0,20982.0,30465.0,2002.0,14016.0
gRNA_CDK7_targ_113,3232.0,5552.0,8352.0,4416.0,13248.0,3205.0,972.0,734.0,1339.0,30734.0,17073.0,551.0,8565.0
gRNA_CDK7_targ_114,5739.0,11418.0,15865.0,2187.0,11994.0,6323.0,477.0,2708.0,2920.0,5228.0,22986.0,2271.0,10904.0
gRNA_CDK7_targ_115,3529.0,4943.0,6966.0,2801.0,13280.0,1870.0,121.0,3305.0,2740.0,6446.0,8752.0,8210.0,9240.0
gRNA_CDK7_targ_116,18726.0,14680.0,28193.0,16148.0,13207.0,6283.0,4722.0,26612.0,5689.0,7768.0,16008.0,6708.0,19539.0
gRNA_CDK7_targ_117,3162.0,4569.0,16400.0,2603.0,11158.0,5527.0,1132.0,4247.0,3767.0,262.0,29888.0,3154.0,14790.0
gRNA_CDK7_targ_118,3297.0,485.0,4941.0,4648.0,2049.0,1406.0,3030.0,401.0,5585.0,2223.0,5905.0,6704.0,4234.0
gRNA_CDK7_targ_119,5404.0,7981.0,7481.0,3135.0,12186.0,10950.0,3566.0,1706.0,1975.0,15996.0,7928.0,680.0,5718.0
gRNA_CDK7_targ_120,1864.0,7021.0,11547.0,1642.0,5053.0,1216.0,567.0,726.0,440.0,85.0,1601.0,9594.0,7968.0
gRNA_CDK7_targ_121,5152.0,8809.0,7409.0,2642.0,2923.0,1417.0,94.0,66.0,195.0,137.0,8401.0,1941.0,6001.0
gRNA_CDK7_targ_122,4837.0,12213.0,22931.0,8970.0,9603.0,5515.0,5186.0,2880.0,4060.0,27042.0,13999.0,9886.0,11795.0
gRNA_CDK7_targ_123,4566.0,7654.0,10168.0,7469.0,10132.0,5808.0,2999.0,7855.0,5137.0,388.0,3955.0,4583.0,8984.0
gRNA_CDK7_targ_124,6231.0,10595.0,32043.0,6674.0,15148.0,6453.0,3188.0,1991.0,5461.0,2776.0,8008.0,5874.0,17573.0
gRNA_CDK7_targ_125,7031.0,19013.0,22812.0,11299.0,8494.0,19490.0,1704.0,1381.0,6493.0,9309.0,18903.0,14554.0,18270.0
gRNA_CDK7_targ_126,7931.0,12887.0,23644.0,5378.0,13992.0,3788.0,5921.0,3254.0,20648.0,11224.0,14226.0,5743.0,12486.0
gRNA_CDK7_targ_127,6981.0,9655.0,13316.0,5672.0,10335.0,6560.0,4170.0,2070.0,1949.0,1780.0,1410.0,23091.0,10724.0
gRNA_CDK7_targ_128,8642.0,11290.0,24152.0,10801.0,13672.0,5672.0,2355.0,3717.0,5676.0,6711.0,13704.0,7208.0,17996.0
gRNA_CDK7_targ_129,1187.0,8269.0,7848.0,4419.0,10861.0,6255.0,911.0,1448.0,4880.0,609.0,3858.0,4235.0,8626.0
gRNA_CDK7_targ_130,2821.0,11144.0,8896.0,5482.0,8044.0,11852.0,795.0,3514.0,809.0,6843.0,13462.0,9520.0,11087.0
gRNA_CDK7_targ_131,6716.0,7403.0,12580.0,7004.0,16498.0,5690.0,7207.0,5408.0,14208.0,770.0,18829.0,15088.0,13504.0
gRNA_CDK7_targ_132,15148.0,6176.0,17060.0,13558.0,8666.0,3401.0,1765.0,3189.0,2149.0,2844.0,12242.0,21202.0,15745.0
gRNA_CDK7_targ_133,3346.0,9739.0,8509.0,6284.0,17346.0,7455.0,4318.0,3859.0,16716.0,5677.0,21101.0,4617.0,14598.0
gRNA_CDK7_targ_134,11885.0,17975.0,23102.0,16048.0,16773.0,14147.0,3579.0,6261.0,7164.0,7257.0,31651.0,2477.0,15754.0
gRNA_CDK7_targ_135,9002.0,13803.0,19605.0,14259.0,15698.0,12318.0,12006.0,12506.0,10343.0,21118.0,29726.0,4351.0,16238.0
gRNA_CDK7_targ_136,4153.0,5937.0,14589.0,13871.0,9877.0,4469.0,1048.0,4774.0,7179.0,564.0,12327.0,2360.0,10219.0
gRNA_CDK7_targ_137,10218.0,16293.0,6553.0,5955.0,7000.0,16842.0,4970.0,951.0,2471.0,7567.0,6901.0,3403.0,10602.0
gRNA_CDK7_targ_138,2746.0,1872.0,10304.0,4287.0,4791.0,4613.0,551.0,1938.0,760.0,850.0,9527.0,2576.0,10913.0
gRNA_CDK7_targ_139,2743.0,2982.0,4485.0,2881.0,10292.0,1983.0,772.0,692.0,8173.0,2340.0,2037.0,1836.0,5790.0
gRNA_CDK7_targ_140,2124.0,2345.0,6755.0,4209.0,6563.0,1446.0,4216.0,2066.0,2330.0,1485.0,142.0,17708.0,5084.0
gRNA_CDK7_targ_141,5762.0,8111.0,9112.0,6673.0,14579.0,3830.0,5012.0,5626.0,5955.0,8075.0,9294.0,9494.0,7395.0
gRNA_CDK7_targ_142,5488.0,22192.0,13378.0,6479.0,5500.0,7638.0,3567.0,5521.0,1879.0,3505.0,30516.0,2683.0,9701.0
gRNA_CDK7_targ_143,6679.0,7338.0,11197.0,3967.0,13878.0,4445.0,898.0,1715.0,4169.0,161.0,7617.0,19614.0,8753.0
gRNA_CDK7_targ_144,1719.0,9010.0,15163.0,5153.0,8932.0,1549.0,102.0,1740.0,3480.0,266.0,8696.0,551.0,12631.0
gRNA_CDK7_targ_145,7352.0,11202.0,16813.0,5634.0,5528.0,5404.0,2225.0,852.0,2485.0,3182.0,9823.0,5801.0,15396.0
gRNA_CDK7_targ_146,4441.0,1969.0,5308.0,6628.0,6955.0,1421.0,389.0,5488.0,696.0,83.0,5623.0,121.0,8224.0
gRNA_CDK7_targ_147,3776.0,11500.0,16345.0,4739.0,5802.0,2882.0,1203.0,1294.0,11745.0,1790.0,7397.0,8104.0,13391.0
gRNA_CDK7_targ_148,916.0,2419.0,4990.0,1820.0,11132.0,1517.0,227.0,1476.0,526.0,13978.0,3099.0,74.0,6046.0
gRNA_CDK7_targ_149,4229.0,6752.0,6510.0,5279.0,6787.0,1560.0,4177.0,2012.0,912.0,159.0,10371.0,157.0,7684.0
gRNA_CDK7_targ_150,11297.0,28435.0,23128.0,8454.0,11494.0,8492.0,10429.0,2007.0,4098.0,6716.0,11953.0,6065.0,17925.0
gRNA_CDK7_targ_151,3481.0,6147.0,8989.0,9449.0,10222.0,5149.0,3426.0,933.0,3467.0,839.0,11415.0,3344.0,9029.0
gRNA_CDK7_targ_152,2212.0,4990.0,9616.0,4078.0,6462.0,852.0,109.0,714.0,5187.0,535.0,23792.0,347.0,7449.0
gRNA_CDK7_targ_153,6534.0,12838.0,25025.0,10955.0,16930.0,5019.0,6411.0,1884.0,6006.0,2470.0,25935.0,3692.0,16629.0
gRNA_CDK7_targ_154,6385.0,7119.0,18683.0,4889.0,13311.0,4765.0,1397.0,877.0,4451.0,2918.0,18024.0,4422.0,10212.0
gRNA_CDK7_targ_155,8858.0,18963.0,25871.0,8716.0,17926.0,7528.0,3783.0,9778.0,13561.0,15698.0,236575.0,71228.0,21851.0
gRNA_CDK7_targ_156,6207.0,9974.0,23036.0,8142.0,7408.0,7839.0,658.0,5324.0,1910.0,6328.0,8099.0,15783.0,13340.0
gRNA_CDK7_targ_157,7589.0,6180.0,12997.0,9579.0,14245.0,1601.0,901.0,529.0,5328.0,4255.0,17788.0,8014.0,10012.0
gRNA_CDK7_targ_158,4798.0,13597.0,14793.0,4063.0,10904.0,2115.0,394.0,1468.0,4845.0,1750.0,24958.0,5264.0,14502.0
gRNA_CDK7_targ_159,1256.0,6379.0,3341.0,5342.0,3871.0,1020.0,35.0,957.0,964.0,1964.0,6424.0,1620.0,5905.0
gRNA_CDK7_targ_160,3530.0,3483.0,9019.0,938.0,2607.0,1139.0,778.0,1097.0,2329.0,93.0,5669.0,523.0,8651.0
gRNA_CDK7_targ_161,20287.0,25392.0,23780.0,17503.0,13585.0,7548.0,14882.0,10115.0,11067.0,15619.0,20204.0,40610.0,18296.0
gRNA_CDK7_targ_162,14264.0,5740.0,33971.0,11097.0,19588.0,18198.0,1582.0,3958.0,10057.0,5664.0,6026.0,7264.0,13190.0
gRNA_CDK7_targ_163,6306.0,4043.0,13275.0,8213.0,6073.0,3850.0,931.0,899.0,3952.0,3533.0,4933.0,452.0,7393.0
gRNA_CDK7_targ_164,15588.0,11444.0,23837.0,5609.0,10600.0,6945.0,4178.0,8213.0,7494.0,13100.0,103741.0,57855.0,10359.0
gRNA_CDK7_targ_165,16608.0,32522.0,51199.0,30353.0,44643.0,18268.0,13791.0,22101.0,23796.0,25547.0,69637.0,64922.0,18979.0
gRNA_CDK7_targ_166,8353.0,21901.0,31034.0,22989.0,36776.0,12639.0,7475.0,14041.0,14078.0,8840.0,14077.0,5903.0,18014.0
gRNA_CDK7_targ_167,23765.0,23155.0,37712.0,28924.0,41693.0,17484.0,6623.0,5061.0,22599.0,15478.0,21320.0,84028.0,18789.0
gRNA_CDK7_targ_168,21196.0,20011.0,45861.0,23618.0,46281.0,27927.0,37176.0,10234.0,20262.0,65743.0,64973.0,51831.0,18437.0
gRNA_CDK7_targ_169,2614.0,10051.0,13732.0,4374.0,7064.0,3140.0,5249.0,7197.0,8876.0,6021.0,7196.0,19326.0,9579.0
gRNA_CDK7_targ_170,7777.0,15619.0,26773.0,12255.0,31390.0,11826.0,1585.0,4845.0,11999.0,16061.0,41080.0,30874.0,13131.0
gRNA_CDK7_targ_171,2231.0,1093.0,8964.0,664.0,4370.0,3916.0,500.0,399.0,1604.0,65.0,2401.0,12201.0,7448.0
gRNA_CDK7_targ_172,1183.0,2411.0,6742.0,2287.0,7140.0,3366.0,147.0,107.0,1157.0,381.0,1562.0,1337.0,8955.0
gRNA_CDK7_targ_173,4526.0,4941.0,19542.0,5874.0,11498.0,4854.0,1838.0,3701.0,2509.0,15542.0,10053.0,3480.0,11168.0
gRNA_CDK7_targ_174,5039.0,7778.0,12938.0,5823.0,17233.0,7536.0,5760.0,3458.0,9868.0,111.0,9634.0,28683.0,7662.0
gRNA_CDK7_targ_175,3715.0,7889.0,11828.0,10924.0,6572.0,975.0,149.0,1650.0,1063.0,49.0,5289.0,5489.0,10441.0
gRNA_CDK7_targ_176,3614.0,8588.0,11574.0,1542.0,8454.0,7394.0,572.0,441.0,2444.0,5904.0,9331.0,1389.0,8711.0
gRNA_CDK7_targ_177,4133.0,5249.0,6732.0,1542.0,8025.0,1719.0,174.0,1219.0,245.0,117.0,18052.0,943.0,8630.0
