gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK12_targ_1750,65.74866488786857,75.8316115650154,62.72330213766759,62.04151188270957,97.61451696648186,31.947372879672827,68.4729551450135,109.22126475267764,85.75414302590191,47.27640472907551,37.45674966131517,125.77128499361145,5.510128747447813,67.78275924512442,91.19221691615624,105.55295072731232
gRNA_CDK12_targ_1751,240.96092466948076,327.73534921928416,418.6486606246266,325.65682478386793,223.91743586674033,237.3689804959691,336.2704912736707,231.44649776734536,71.5131049111875,237.05967868786848,345.91276188082486,392.99129841591497,489.3323290643954,477.2945730870742,240.6685946440243,156.57567756705066
gRNA_CDK12_targ_1752,175.14615857696623,265.4588794162085,461.74100560470356,195.46254098272092,280.0327330533542,320.37890436165236,965.3538014503185,230.57152078452006,189.39297716163435,374.70337643618024,240.09583788050566,264.95884369608996,649.5783867420381,216.2551545756589,246.7345957692675,189.40484058312364
gRNA_CDK12_targ_1753,48.6945540892056,236.75671091672749,78.78499435751446,218.58754895791526,182.74446781470155,85.93843304631991,169.23604570789917,159.78890003596157,193.70377788825058,456.18142978038793,104.2428410385658,221.24289565596132,525.2715270141668,107.58618144721345,481.23608926929455,160.15887599001942
gRNA_CDK12_targ_1754,414.43251939541545,327.92830497390247,322.10439682077737,395.2274090305943,430.84803177117624,362.5494365628205,679.4010409612173,208.60658135359483,482.1425336495203,337.9505558963762,137.45920394576981,703.2740330685521,453.47537184219766,296.2951156523298,324.48051019113467,240.98271084050504
gRNA_CDK12_targ_1755,181.24950313927843,130.58280693797502,238.53136413214324,148.2836135069016,104.13955152306487,84.12808191647179,172.6820285390555,83.21332822869749,84.88171906932482,273.4138786144426,48.25046139905265,126.52500823568262,72.5363217201339,98.2308613213688,239.85979449399187,147.18870705054096
gRNA_CDK12_targ_1756,93.6654069833543,215.72453366332627,281.7107643546042,160.1150129360708,225.41819381475443,239.17933162581727,178.7763129904523,215.0331364343463,136.09813722602743,181.8905858168394,77.6440513991413,130.94685125583356,272.6691322710929,67.95600591412153,162.1644300815018,222.43587393288504
gRNA_CDK12_targ_1757,165.89198992652894,62.71062025096693,176.46097631235563,116.21172083940161,259.89212638870134,95.68238177462013,231.9656961343188,103.60934341455665,237.96646392047106,138.99900783329366,136.84884524631443,177.77818869652307,98.0720676318137,94.15956459993642,163.22598027841934,159.35139465526592
gRNA_CDK12_targ_1758,163.07167186163377,179.01470134718332,242.97118149372693,213.25853020676055,472.65175316368476,405.9446180577094,183.33904951689075,162.38365936434008,240.8659905996832,68.1641248623264,175.68693301692338,359.22449717112596,81.91176466355256,67.08977256913593,210.43968903656233,370.8105691938452
gRNA_CDK12_targ_1759,104.50600454529511,208.63340968110154,328.93823334792086,190.28019247242366,136.46022269333938,346.8952238517808,134.04235068229343,170.92222785191132,407.47330677777444,90.32743095791324,361.01110865682665,325.20645484564653,265.51418897216814,65.74711088440822,162.2149800908788,333.3131547112284
