gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK7_targ_256,165.07924341786216,310.2914914289411,227.0097171273901,106.52029165010251,240.40893805810745,141.9919282085136,320.20599703391053,284.11904785271463,417.8531886856209,341.21813368771103,126.57439563118692,231.96213952349243,313.0935687242389,303.88519565934746,205.46510566415665,71.01509134826291,128.69766350606935,145.69044592611817,167.28321655289096,89.4054715272831,245.1189940878445,300.92470348354806,102.45484887717927,152.98172870285472,73.48835681676356,207.0920087783927,110.39478031633762,66.54961651996362,296.92849317675353,324.09574658012724,303.6684621224177
gRNA_CDK7_targ_257,225.74041873010253,102.24638868261077,101.08523454112624,43.752942405183425,119.97839936672075,76.46398721991378,148.0671488835216,154.63165333426497,75.58564465065679,127.27041844187004,14.31111946383914,51.11030192890511,85.9950503631077,90.59575288324271,91.68747267008025,23.971549718543354,106.92245720385768,7.9808603071705955,32.82824780798314,15.40512799690942,112.0227077053045,155.94789171774252,39.14005462723703,17.920595746692758,10.611125006631953,135.9586551474477,35.10788066597309,18.736945827641847,76.84059736142919,78.77311961487919,207.5744146245108
gRNA_CDK7_targ_258,320.36765239545366,356.8572450681263,410.5761655046214,178.04219071081656,454.1416559609225,417.74283221230615,510.22139521603185,507.33803624756473,386.8785382739135,310.26486157704846,128.95587274258781,203.74740271206065,255.3932658254189,260.4585749992742,371.40745460405515,201.7508260189566,244.38738101541267,193.1304601822876,235.10659321228846,172.24286522642652,349.19289580085837,403.2958760886847,193.3979169816418,468.66806252432303,143.18702613115858,503.87243937542496,139.65134753798185,100.77800148724508,349.6028404700679,355.574326359488,390.4067255237541
gRNA_CDK7_targ_259,338.0331526053791,440.21297319693394,486.92381331593793,245.26604155879866,484.564173377733,342.8689001794978,642.2921139849515,589.2174905059377,636.550153090218,342.7637635697152,337.6578435239558,512.6062634634307,646.089113582028,644.4537479011169,441.5370599699947,117.04246582521586,469.8107968048292,251.90583977513563,282.8863202199471,598.6902456680044,414.3546193423103,412.50237674765276,285.49216316337595,592.5023447171906,274.5628595466018,515.549046480882,534.4199612487015,131.39283261633847,337.2504535968114,350.1197916586802,512.8773209565702
gRNA_CDK7_targ_260,323.6750120187086,320.81078054199173,320.4703530189175,178.5967775769755,315.7224312810396,219.00360110398591,302.7609499339785,288.8599036999256,296.48504259436174,189.7057307807229,342.1537162015538,329.32610835638405,299.0541902114244,295.3212502807305,354.77329773357616,289.82419875136713,386.998305441057,424.1143633752788,364.3610474529613,194.57432984210143,412.27498986758303,397.4650923380049,287.02706726640486,615.6338938370351,371.4525366904912,334.79651062715527,261.74875474297716,172.68103110082066,330.6871962663345,317.3049604064307,338.78083255713676
gRNA_CDK7_targ_261,174.68633565684095,173.7885696137777,204.81366328078008,88.47641182614501,122.49746131843116,192.18467028147458,201.5118691508044,203.4801913861352,243.34547592737798,441.68407601798236,41.39763950659533,159.69078498601345,244.47032078467967,257.4578224847195,160.35327223141758,68.58295357278874,44.83691275794566,54.641866286345284,86.56689768507765,36.66181624070691,154.26229303643004,181.24019491696313,83.26854758931798,137.5395132190025,100.23723443764827,193.435747019999,77.62742502809606,46.00589377322775,194.5080210914145,216.95466536867724,287.6621808969599
gRNA_CDK7_targ_262,181.06481493026132,265.7359684317786,291.8696363066444,165.00939935608105,373.531673506189,232.25406099653105,186.71748291764652,205.29678100983287,386.1287736648555,253.52397511926367,186.55645932488284,230.2276270145929,200.50083862916176,214.46951398969367,232.47897642181454,166.43485284083854,278.02697762233043,236.94570123121622,219.72173780392674,411.32089817071073,238.6028217336993,267.70458027243825,171.5255335134799,80.62149812282819,137.12352612736888,255.81164532185124,123.26766989386107,147.319236569834,319.3445412900746,338.02781111713034,250.01360393003802
gRNA_CDK7_targ_263,251.56932245457008,265.6533562136133,300.68028363506977,122.60331076871226,333.2912736109174,89.66144527288871,328.6819474799905,325.61261328180893,323.4297082323826,177.34069172468946,55.041055107424874,158.1875408116339,252.30768813029482,262.9535827080052,249.91157282207652,29.085702438204795,30.876003684536443,165.11795846668085,172.59207510929747,42.83182874592904,247.938047375808,302.91944529299116,115.50153375292494,124.72395715901533,36.38100002273813,275.0377828834227,92.4507524203958,55.14015486420315,438.12267010675595,472.81396378408016,291.43831062268407
gRNA_CDK7_targ_264,358.37603917698715,373.59998794963116,326.4344835181592,308.5087509747112,382.1223206748425,349.47646284591366,297.58291475237326,316.3081298433575,231.7241244869794,234.77304418231827,271.19905235906674,365.28833437423356,447.8407466703068,441.88609500847747,264.2834843581704,203.2001135974926,525.4638404831294,254.49723465575073,257.8588441683164,55.6893386761661,357.23412976980353,379.8960202471408,240.21249212402333,275.79923950583895,127.96511466331152,227.55962468163628,174.3691406409997,126.0394195227265,258.25576152178985,266.6150274840641,226.31416289023167
gRNA_CDK7_targ_265,9.160861178698347,28.638902297310853,40.325655080100645,22.639028143560278,32.74780537223548,6.04220971100058,83.64992549331342,103.67852974274498,42.31484012370928,59.66944833947694,1.6692596575240055,4.162830021358787,4.875212758296023,6.001505029109492,36.46207186008997,0.8162654177961254,0.8100186151807399,1.3513408886643439,11.376125478013957,5.135042665636473,30.68608824930783,54.8042525338016,13.814136927260128,2.0759082543450242,1.768520834438659,55.027688657900846,14.043152266389237,5.5207072527873295,42.846290162549,64.6000916975191,91.04981450608125
