gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,Plasmid
gRNA_CDK7_targ_73,28.640836319023588,61.051830134433345,212.49760251064254,77.70317867525293,95.85166451735945,42.368058614310875,40.62940558016842,368.4409641262349,79.28501196865325,235.67120296829472,60.90522225172211,42.1003469186242,242.94040571245014
gRNA_CDK7_targ_74,2.930114378459186,5.312560370004205,11.352343517608782,5.533950722577711,0.3299540947241289,31.28250922777076,2.393988544286018,0.8231195280359259,4.84671930142863,0.4843506813793491,54.409113992765285,3.171593571026367,83.66663549011304
gRNA_CDK7_targ_75,35.697872357284446,50.994897669291696,120.45554149071961,18.32714268712501,85.95304167563557,35.61042919374875,9.507554504450185,5.128667828531539,108.36532777722502,1.8682097710346321,59.407414907040355,16.216051000247717,145.38099444038164
gRNA_CDK7_targ_76,33.09791171160939,289.7192013545609,111.09312025636984,48.763871661302424,86.8810375670472,41.001347046107306,24.965880533268475,28.80918348125741,45.22080555766901,16.50251964413925,271.9109355957651,39.261259125205434,139.60407956147523
gRNA_CDK7_targ_77,107.01107863865731,41.33569699655678,94.65179516190196,148.34243201639197,41.92479216088463,41.03931125633518,1.9835905081227005,27.03631065164157,59.12083072403037,62.13527312552221,89.70014772082864,20.589780844163112,152.84871367408996
gRNA_CDK7_targ_78,282.4052491802283,85.31346947124399,268.70475159351594,461.2710690525069,125.44442238792975,283.0611514590519,131.32737157226154,70.97823007140562,181.79769757056823,74.20944368276456,267.63629440981947,79.31541664316745,286.5067979211786
gRNA_CDK7_targ_79,373.6514870784432,575.8019977499745,395.60307424724624,678.527463890646,756.3578957623048,531.0813368777733,1072.0964698039727,167.28321485160896,627.4672544670291,741.6446826235076,920.9495654271867,325.57431101285994,387.67325848349105
gRNA_CDK7_targ_80,143.41052767810802,209.547835770861,329.2505836874294,135.90731921624675,247.3005939957346,192.25076059396983,113.26985798107559,212.99800710098884,54.594177791564,61.754711875867,196.21276215330977,763.100759609449,302.7103396546966
gRNA_CDK7_targ_81,139.69629818428652,336.6515528585552,282.7483834450406,365.40351094667534,368.78556724697484,226.95004874224952,499.04401197459384,465.12585022707015,210.00926180624242,289.12276030623,382.3111174060158,178.19751943016695,416.8959937489836
gRNA_CDK7_targ_82,123.35368841147191,132.92764690507846,139.58815491910337,129.13636774391637,284.9978493179663,75.700635194387,181.1907329661046,144.42581872691903,73.4323697933432,224.25436547863862,204.98082537330072,9.079965465438391,200.1912356085426
gRNA_CDK7_targ_83,144.60733495945053,155.71199672723552,216.65686629942164,138.47897866967992,209.76831572086493,136.10169366693952,28.04386580449335,99.40751223203107,106.94789100039212,94.37918991449031,322.4661408027763,117.1187658204011,232.14743791429814
gRNA_CDK7_targ_84,152.32467846327964,133.35378811122854,78.1941592290467,102.86637813732688,48.93631667377236,30.409332392529585,9.781153195225729,22.667445464373962,9.373372233894992,2.1103851117243067,54.61106554485721,18.62032354602577,149.77708576286656
gRNA_CDK7_targ_85,64.5037855427001,43.920953647200534,71.00107950021699,66.86314578926248,106.71952751233545,30.56118923344109,51.57335321119021,39.509737345724446,61.315571539771625,6.919295448276415,374.01427447423936,9.71939965314532,205.09456823746805
gRNA_CDK7_targ_86,16.218802123020566,24.31845816429732,81.88040870459207,35.417284624497356,12.167057242952252,12.4522609547437,20.10950377200255,15.702587919454588,0.7315802719137554,89.98543730483479,164.8092958030159,21.12690556183693,127.68390886012197
gRNA_CDK7_targ_87,154.38813929318047,180.31454902896624,221.63167200756914,86.42728922614015,226.14228767154984,55.46571114292849,599.8651295253821,62.74703479104636,107.17650983536518,54.835416427590594,364.62352730196494,91.38793410707429,191.22997252809265
gRNA_CDK7_targ_88,60.70701761568257,93.29651473312197,109.07057629633609,220.90229178477853,101.91457100791531,346.72713201120183,14.021932902246675,6.648273111059402,14.49443413729128,11.243855103449174,36.6205481126685,13.760623719453111,192.3571754312939
gRNA_CDK7_targ_89,72.17985982993122,238.12770599665907,227.53619550379668,90.78934450158376,66.98068122899817,48.51826067122698,4.651177743184263,23.047346785005928,35.20730058584948,3.148279428965769,113.85018749182096,5.882794526903746,211.43508456797514
gRNA_CDK7_targ_90,11.720457513836744,88.21122967306447,118.43299753068587,94.89097856655312,39.49138071229417,10.47812202289409,3.419983634694311,1.836189716387835,24.599386643100026,1.0378943172414623,49.0405685663217,21.766339749543857,112.69211024754532
gRNA_CDK7_targ_91,254.50725875996898,76.02359117717246,41.1685560897192,1.4648693089176295,35.11948895719947,226.07687190700835,6.155970542449761,16.715658107806497,2.4690834177089247,3.6672265875865,3.7024451216852343,0.35808314511588013,72.11280573230019
gRNA_CDK7_targ_92,829.7588689197238,403.6125410516029,383.9408248002774,187.60092949538443,244.78469402346312,268.36900210086344,39.94540885322956,523.947238038253,578.0855861128506,22.83367497931217,422.6341106403695,117.2210752904342,379.1628765643216
gRNA_CDK7_targ_93,148.32156445327203,210.31488994193114,115.93743925741842,103.28956260434752,202.34434858957204,87.54546878548467,17.168317846165444,67.24253375185796,46.22672843155043,2.248771020689835,75.4793925943558,35.50138610148869,401.7069346283467
gRNA_CDK7_targ_94,81.63051043087704,125.93893112421733,114.90985643901416,66.92825109188104,144.56113775100897,56.984279552043574,21.40909755318639,3.988963866635642,29.766172313490927,72.75639163862651,45.87666091688158,46.883314642672026,157.38570535947503
