gRNA_id,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK7_targ_11,432.00536770273845,312.1517448419113,396.7788571948633,614.0265130144372,496.51196770657583,715.6880973915673,94.20708130165363,472.9472785791074,4059.59260162408,74.05608200771564,106.53605324413068,45.59912553350167,445.9778286515759
gRNA_CDK7_targ_12,166.18509665712227,403.45083374176085,338.8308764655989,455.1388716470447,248.7560678495392,658.9624886154854,140.50560104098236,347.46773974063115,386.1974894382287,15.819816025901943,37.403779441163636,116.67058673358642,499.3227060455753
gRNA_CDK7_targ_13,535.05530435131,947.2080606702432,344.3413444550513,423.9386168110602,437.8592590033962,656.0561765609084,74.14046248333558,66.34970516877912,136.26410068387545,46.56137991903017,114.33542162804679,194.38348362416343,658.5964762679124
gRNA_CDK7_targ_14,59.872164960031725,294.36361237236963,135.9500390274492,118.67092522197814,294.1565506520613,101.05562156035343,41.15423976829221,30.89008312265474,30.242287651778483,2.348793645767101,59.40795492429717,94.76194826677967,226.1732625273315
gRNA_CDK7_targ_15,665.7648153065126,460.41283097568623,460.99216454227223,338.3921912167132,257.9361812092938,324.56152329969365,586.722801887456,124.3828494968435,83.25319416782698,42.34736778985979,80.31689995351908,119.01938716071173,376.0630685805182
gRNA_CDK7_targ_16,511.7590373770012,277.05515987953476,487.1857589578885,576.613696422565,384.2788308336218,270.35705269143756,61.10305064834224,386.30882059012305,76.99616913642451,14.57633703696642,367.5991668947014,133.7196381097891,323.33815278327955
gRNA_CDK7_targ_17,329.9419179293003,497.82786915881206,392.6522966913464,570.0437749196573,359.3460715919535,202.2863221601392,153.11105043565965,185.15771717898969,56.83464403523887,27.56378425473745,87.8839467259994,44.10075284723208,320.8864864688168
gRNA_CDK7_targ_18,660.1494284788289,910.1527824696476,926.4631569481177,650.8620561688155,737.0523699034162,801.5818741370792,69517.79679363706,134996.70033594334,107384.28023268486,14298.488565105383,35122.7794824837,135487.67738302812,414.0498064184004
gRNA_CDK7_targ_19,804.7456392916812,733.6305510415671,958.1672193531863,462.47849106661107,1034.2451448184313,884.8494652911057,37452.55727066024,65937.7155394391,62840.34522787998,9611.816255807393,40513.835664653045,16989.804910256385,484.66906830395897
gRNA_CDK7_targ_20,297.5016764585607,546.0756801492316,617.6253299958852,342.10323474346023,377.09905345887205,406.39346633037485,28089.65356887172,32839.996772077706,26405.862276274423,4055.7448867453154,6140.459323057969,6400.359674239199,376.9648309030792
gRNA_CDK7_targ_21,278.18929878767597,145.82271291884905,501.3771011773002,350.1575736570668,333.52030521412223,333.66563335017594,230.70721244152358,166.23982603582536,538.2779589514826,52.5024461994999,132.22418570860333,96.5842934257562,388.46230051573195
gRNA_CDK7_targ_22,102.25315878788687,77.46831623813857,11.473851156120087,66.96371874930246,50.72280533405307,146.12096631024076,15.472109225865582,106.92721080918949,203.52711977145174,6.908216605197356,287.7800989656876,148.37939249977808,209.547019705113
