gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_TAGTO,FDR_ABE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK2_targ_6983,CDK2,targeting,-1.3066270819801797,-1.5063633235078973,-2.309705329019448,-1.7075652448358418,-1.5063633235078973,291.03471789882354,309.0,-3.940160109494702,-0.8878716755675905,0.3910903623029994,-1.4789804742530979,-0.8878716755675905,0.7835108145652189,1.1826933531099524,0.6803997642343422,0.8822013106365046,0.7835108145652189,-0.052979810895010984,-1.7059149354003853,-0.7760654327075909,-0.8449867263343291,-0.7760654327075909,-0.8390968673480362,-3.2768862840889,-2.1555761246564296,-2.090519758697789,-2.1555761246564296,-1.0537155185803877,-1.384460883235019,-5.236291148764819,-2.5581558501934083,-1.384460883235019,-2.001713785761945,-1.2184875370058585,0.4274568346781247,-0.9309148293632262,-1.2184875370058585,1.2701748414262308,1.2701748414262308,1.2701748414262308,0.03465342213218787,0.10944926265032617,0.017639804076148267,0.07137866930568552,0.11996300228664111,0.638388324065566,0.3618964620589448,0.6142960458539012,0.01745879418455698,0.07427841741758819,0.005450894778605994,0.043023986372002714,0.44055502680029635,0.7351539779708651,0.18908109189081096,0.9512659648280389
gRNA_CDK2_targ_6984,CDK2,targeting,0.2548302657385624,-0.5351185976297497,0.4053932985595765,0.04170165555612974,0.2548302657385624,645.9693537641572,606.0,-0.22410613473867436,-1.3438913507357677,-1.1707710169600842,-0.9129228341448421,-1.1707710169600842,0.49182249385512483,0.82457947296873,1.0066398968693613,0.7743472878977388,0.82457947296873,0.233631737408291,-1.861553275046559,-0.3261993625768963,-0.6513736334050547,-0.3261993625768963,0.6196032811639657,-0.13262487984374965,0.34886344663728,0.27861394931916533,0.34886344663728,-1.2498995180714252,-1.1823521825445455,-0.06707074070463337,-0.8331074804402013,-1.1823521825445455,1.1275036109665164,-0.4689811583151642,0.8629524683515608,0.507158307000971,0.8629524683515608,-0.16411068224459419,-0.16411068224459419,-0.16411068224459419,0.6140441760211011,0.8977946648949287,0.10159373953983537,0.2587191374241072,0.1577246513260994,0.7191027491589379,0.40008066407245335,0.6412928162114757,0.567821195133565,0.9395879762436504,0.17980977187972674,0.4230012532963268,0.29165412905324584,0.9861908777581396,0.2084791520847915,0.6413252726771932
gRNA_CDK2_targ_6985,CDK2,targeting,1.3715145922666434,0.5466791937508484,0.6755964526380086,0.8645967462185001,0.6755964526380086,1048.2901003928498,1113.0,-0.22948924332274195,-0.6558726234689085,-1.4572463525134707,-0.7808694064350403,-0.6558726234689085,0.2753745397624826,0.19041656167666293,-0.5412989951343964,-0.02516929789841695,0.19041656167666293,-0.46401258184473504,-0.3431863230342368,0.5234363038186831,-0.09458753368676291,-0.3431863230342368,1.4239682463834193,1.3986440276791405,1.0329962869111828,1.285202853657914,1.3986440276791405,-0.007958792354534915,0.4745787285683249,1.121754291705196,0.5294580759729953,0.4745787285683249,1.7249331448640424,0.5475523258300337,-0.18543405963729676,0.6956838036855931,0.5475523258300337,-0.3387490536176667,-0.3387490536176667,-0.3387490536176667,0.23059872916468302,1.0,0.1388768255607193,0.32928530988967114,0.6149959519456969,0.9154477723252826,0.5697718360745567,0.8914708579335403,0.11961498724266467,1.0,0.34377502065597465,0.99999991469233,0.2048157005841098,0.9874963437940265,0.11628837116288371,0.44966648194993586
gRNA_CDK2_targ_6986,CDK2,targeting,1.6734430498692296,-0.5086500480845361,0.0715840272844382,0.41212567635637726,0.0715840272844382,725.9160559626915,681.0,-0.7270755746643159,-0.24865575722381994,-0.10123611632175807,-0.35898914940329796,-0.24865575722381994,-1.2956652198962118,0.11587098103241472,0.3587758054980646,-0.27367281112191083,0.11587098103241472,0.10201880244441942,-0.1610811002498035,1.1502240423453627,0.3637205815133262,0.10201880244441942,-0.4358878620620853,1.5130167990774066,0.9670419458249523,0.6813902942800912,0.9670419458249523,0.33479835206417147,-0.4144846849312963,-0.02397661908029223,-0.03455431731580569,-0.02397661908029223,-0.01808236805790219,0.11884438228840076,-0.6730637984678689,-0.19076726141245678,-0.01808236805790219,-1.2789508703291288,-1.2789508703291288,-1.2789508703291288,0.37568155319294044,0.9547254611664185,0.3373681400343949,0.5877196311319935,0.49769179403859665,0.8582184193781053,0.35532064484725084,0.9653821493780426,0.28768853653289916,0.9738595457198138,0.5924058862828179,0.8722702329164266,0.6430142889834003,0.8863502366943715,9.999000099990012e-05,0.0010473636180685741
gRNA_CDK2_targ_6987,CDK2,targeting,-0.6885983379027039,-0.8833621658688898,-1.6140158305021581,-1.061992111424584,-0.8833621658688898,884.4064728381725,856.0,-2.8353447228853534,-0.6300097769492478,-0.4371275421087316,-1.3008273473144443,-0.6300097769492478,-1.5048010641720944,0.43868332322121306,-0.2848630181241081,-0.4503269196916631,-0.2848630181241081,-1.3976746206170498,-3.5659296596117676,-2.7235321459260144,-2.562378808718277,-2.7235321459260144,-2.6921652332641353,-1.8261788096457197,-2.1855625628459885,-2.234635535251948,-2.1855625628459885,-2.140522116996581,-3.1324003612014186,-2.734311878614219,-2.6690781189374064,-2.734311878614219,0.4486222936693401,-2.9302305002474243,-1.0131777917193705,-1.1649286660991516,-1.0131777917193705,-1.242019052280228,-1.242019052280228,-1.242019052280228,0.1307684466950397,0.2956581684156977,0.02713163954603415,0.09992103880624544,0.42434496263341015,0.8194759780143451,0.01798699891164963,0.10785682318398601,0.011619947168793146,0.052400579194421405,0.0008262180381426642,0.014703127452968917,0.34999934326371895,0.6735336086877616,9.999000099990012e-05,0.0010473636180685741
gRNA_CDK2_targ_6988,CDK2,targeting,0.11516601293800288,0.01103354461250126,0.475491269729148,0.20056360909321738,0.11516601293800288,1381.0200847313365,1728.0,0.7004666287074854,0.8584279249626156,0.3202147710311007,0.6263697749004006,0.7004666287074854,0.5651897597167496,0.6696458187925961,-0.0230143569708025,0.40394040717951435,0.5651897597167496,-0.034907566758202446,-0.08910899194473995,-0.8398490310491304,-0.3212885299173576,-0.08910899194473995,-0.7890306348596466,1.42843020051356,0.8090914061335135,0.4828303239291423,0.8090914061335135,0.11151852822073895,0.018238855937949244,0.07030867777270779,0.06668868731046533,0.07030867777270779,0.434279402347216,-0.38740890805796013,0.26734021636516175,0.10473690355147254,0.26734021636516175,-2.950438548298727,-2.950438548298727,-2.950438548298727,0.5443538200958578,0.9745011672451275,0.2913571321374802,0.9999999173619628,0.35914778182963014,0.981201894889122,0.6332047082549668,0.8376928794260352,0.35546715982156585,0.9352169789264377,0.640143489145889,0.931045975769403,0.5329368809422883,0.9335692306107529,9.999000099990012e-05,0.0010473636180685741
gRNA_CDK2_targ_6989,CDK2,targeting,1.4286462426669224,1.0792967693469242,0.9851572385662319,1.1643667501933594,1.0792967693469242,847.1535241986207,1060.0,-0.04425554635682417,0.8457184172973767,-1.699235250830636,-0.29925745996336117,-0.04425554635682417,0.41679188944047746,-0.2639956419273221,-1.858240363077908,-0.5684813718549176,-0.2639956419273221,-0.7190276323860838,-2.2521813306428564,0.16507840131580354,-0.9353768539043789,-0.7190276323860838,-0.26406346495135175,1.0466493356402065,0.3728350876850568,0.3851403194579705,0.3728350876850568,0.4038626916799685,0.4017145571303465,-0.436464365971214,0.12303762761303366,0.4017145571303465,0.26240520864680256,-1.6489796426582393,-0.6889193145974886,-0.6918312495363085,-0.6889193145974886,-1.1645383269926852,-1.1645383269926852,-1.1645383269926852,0.1557492672431064,1.0,0.2977303787440072,0.5468854348738423,0.3648902740808598,0.7914723507258491,0.31993848578937306,0.5732715486169366,0.4994957035775617,0.9491548850951667,0.5976411618736677,0.923443693783069,0.5108445346238586,0.7847157400338878,9.999000099990012e-05,0.0010473636180685741
gRNA_CDK2_targ_6990,CDK2,targeting,-1.7598873054386461,-0.3204806113000524,0.2412820093643052,-0.6130286357914645,-0.3204806113000524,330.5928348947801,351.0,-1.717464941775283,-1.0493123829054618,0.24338763672518454,-0.8411298959851868,-1.0493123829054618,0.8119428785752991,0.3917532605937689,-0.5721711774415545,0.21050832057583788,0.3917532605937689,-2.1440247286673433,0.1574049546130671,-0.4078390325569226,-0.7981529355370663,-0.4078390325569226,-2.6580126345904844,-2.1460599382261325,-1.181204328679645,-1.9950923004987537,-2.1460599382261325,-0.1861058063151403,-1.3545078433861149,0.3557281703094861,-0.39496182646392297,-0.1861058063151403,-0.7619260242705129,-7.842567009685662,-2.210083318219725,-3.6048587840586332,-2.210083318219725,1.1195839017510785,1.1195839017510785,1.1195839017510785,0.2678664114140505,0.4855628815884485,0.1174844598736984,0.2915094169279923,0.4146735720987969,0.9709153897944465,0.3717927465533849,0.6205271432976416,0.019914335259013927,0.08153057485765537,0.3305788062221427,0.6162444610711612,0.015080944052644115,0.15947864155541974,0.27677232276772323,0.9152196401154993
gRNA_CDK2_targ_6991,CDK2,targeting,-0.059273878049657835,0.2555875241301707,-0.1150691192746422,0.027081508935290228,-0.059273878049657835,853.3250951984922,906.0,-0.06019760851703275,1.2377629459612547,-0.795300084090626,0.12742175111786527,-0.06019760851703275,0.43968917894374054,1.974192469551821,-1.8793540736121743,0.17817585829446245,0.43968917894374054,-1.313050571814359,-1.6803822688491699,0.44197337385068813,-0.8504864889376136,-1.313050571814359,-0.6397147322946457,1.086570146378587,0.18197824841453764,0.20961122083282632,0.18197824841453764,-0.4585658651030768,-0.4518968050051943,-0.9895741939085864,-0.6333456213389524,-0.4585658651030768,-0.10046207514846082,-0.4018990799399286,-0.9954229030829261,-0.49926135272377187,-0.4018990799399286,0.5435932145152412,0.5435932145152412,0.5435932145152412,0.6315966084087801,0.9263270542903974,0.4480321012990456,0.7769696485401059,0.14032108463710424,0.6881901445600731,0.3215045192887859,0.5739913478133124,0.538825275339408,0.8985485671236116,0.287465902327925,0.5682846734573972,0.592754324645282,0.8406241707694444,0.46925307469253097,0.8367158522243013
gRNA_CDK2_targ_6992,CDK2,targeting,-0.9350629899470219,-2.952560347411576,-1.1991379745114918,-1.6955871039566965,-1.1991379745114918,597.1391946532495,634.0,-4.096271910782225,0.044894074554311963,-0.42430869431377216,-1.4918955101805615,-0.42430869431377216,-0.6455105599658542,0.5071536624465302,-0.9154474521639053,-0.3512681165610765,-0.6455105599658542,-1.1484989156144567,-1.5271028476278752,-1.1025333047882155,-1.2593783560101823,-1.1484989156144567,-4.481878478042854,-6.5324011896669845,-2.872398258461757,-4.628892642057199,-4.481878478042854,-0.6854108621161547,-3.130372957470206,-0.03927301031198325,-1.285018943299448,-0.6854108621161547,-1.180336952061063,-0.319179092284725,-1.5047084848768402,-1.0014081764075426,-1.180336952061063,1.172565876248191,1.172565876248191,1.172565876248191,0.020560823680696443,0.07270975040930046,0.020212391228784998,0.07932620941667584,0.4109816415632791,0.8126339507613224,0.21759788121697626,0.4524177052940901,3.0759449326090993e-06,7.169984314743745e-05,0.054655811105699774,0.18498030139045626,0.4306795040514554,0.7258396936916076,0.25207479252074794,0.9301139758300652
gRNA_CDK2_targ_6993,CDK2,targeting,-0.21668799418528786,-1.6634798780973592,-1.7095114647009753,-1.1965597789945408,-1.6634798780973592,660.2438098610851,757.0,-0.04666059845099512,-1.1258342504271825,0.6603567133661646,-0.1707127118373377,-0.04666059845099512,0.2305911964692525,-0.1259815791532658,1.6621748204703375,0.5889281459287747,0.2305911964692525,-1.5427297142202598,-1.1593176761755382,0.2787468203877656,-0.807766856669344,-1.1593176761755382,-0.16248799410193046,-0.5884506487037737,-0.5462543503752662,-0.43239766439365673,-0.5462543503752662,0.31309311398711853,-1.6089588149012104,0.13897104833078477,-0.3856315508611024,0.13897104833078477,-0.03641808959910135,-5.0385392478314195,-1.0456910475295034,-2.0402161283200084,-1.0456910475295034,0.1688821306973692,0.1688821306973692,0.1688821306973692,0.09621254458939095,0.23973440453775088,0.40882489645673775,0.6594592628030224,0.1702183638266374,0.7355388828540076,0.3479386530029327,0.5992075657854876,0.4080610401735938,0.6760170385258235,0.3222516346121977,0.6078462102458013,0.15065643207968676,0.4612979545748889,0.3585641435856414,0.8081536635693415
gRNA_CDK2_targ_6994,CDK2,targeting,-0.8430777988311894,-1.1346165678777609,-1.6380723885018234,-1.205255585070258,-1.1346165678777609,1864.882658380811,1980.0,-0.7404536316661647,-0.06850941052403797,0.15471449419263747,-0.21808284933252176,-0.06850941052403797,0.3312589565461153,-1.4070082062304696,-1.5499082601472267,-0.8752191699438603,-1.4070082062304696,-1.741226736354351,-2.518861270501384,-1.0910830250901706,-1.783723677315302,-1.741226736354351,-0.9449566043683124,-0.5733932985419791,-0.7228431939394767,-0.7470643656165894,-0.7228431939394767,-0.5195687439540357,-1.3985975278977123,0.027284708699338835,-0.6302938543841364,-0.5195687439540357,-1.2062732144008506,-1.0929950248478117,-1.5465425314536254,-1.2819369235674294,-1.2062732144008506,-0.27284981680281817,-0.27284981680281817,-0.27284981680281817,0.10230316297099805,0.24972232259144803,0.4249299554287769,0.6768614785703808,0.27292281323601614,0.7462059800446522,0.08823243781970505,0.2689220710711084,0.29058957678862635,0.5440336533768966,0.24434239752997744,0.5118818581165983,0.3747867447630636,0.6890636390245582,0.12938706129387062,0.45560763072628907
