gRNA_id,Gene,classification,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,base_RPM,base_RAW,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_11,CDK7,targeting,0.08975056144996858,0.25491536492983247,-0.38620574641772837,-0.013846606679309112,0.08975056144996858,419.5256128507015,5218.0,-2.513924172605266,-1.8011241300513061,-4.151627328286298,-2.82222521031429,-2.513924172605266,-1.142592122402425,0.5844276766378497,0.3118227112711576,-0.08211391149780588,0.3118227112711576,0.19747566587963045,0.19747566587963045,0.19747566587963045,0.5692778200238371,0.881738822618641,0.2902481438094959,0.7758028385726405,0.030442929804220874,0.39388245670863975,0.3296670332966703,0.7985723166813753
gRNA_CDK7_targ_12,CDK7,targeting,-1.6225351940618264,-0.5949734710815311,0.8919879457892015,-0.44184023978471876,-0.5949734710815311,368.2543602225975,5467.0,-3.974005606765317,-5.916728754607667,-2.9857843240095385,-4.292172895127508,-3.974005606765317,-0.09592935093828982,-5.395519402700354,-0.2000947390315089,-1.8971811642233842,-0.2000947390315089,0.4456308592152898,0.4456308592152898,0.4456308592152898,0.27905400844542616,0.9097552260075153,0.4337045448053606,0.9073867829075775,0.13536838272712112,0.695875746321633,0.40705929407059316,0.8524482894589217
gRNA_CDK7_targ_13,CDK7,targeting,0.12964459228104355,0.3745900787129005,1.066055093212982,0.5234299214023087,0.3745900787129005,378.2981390034794,7194.0,-3.322887446321644,-3.3486545900592666,-1.605059266935071,-2.758867101105327,-3.322887446321644,-3.126239388680437,-2.7254914341453707,-5.189242092703434,-3.680324305176414,-3.126239388680437,1.025363033483903,1.025363033483903,1.025363033483903,0.23097095688927327,0.6042177988154191,0.29407560413712797,0.7759940822005859,0.34913254453445114,0.9999677294932117,0.36876312368763137,0.9661452280875563
gRNA_CDK7_targ_14,CDK7,targeting,-4.553619203360236,-1.2016464341519901,-0.25641089657960037,-2.003892178030609,-1.2016464341519901,118.05383959727706,1438.0,-5.422381065748117,-4.484517910454995,-4.84470321172531,-4.917200729309474,-4.84470321172531,-4.3922673134821295,-1.0806849066717346,-5.696354094826033,-3.723102104993299,-4.3922673134821295,0.8292033231269871,0.8292033231269871,0.8292033231269871,0.032147331750721785,0.9999969884788544,0.3355881901865874,0.9602941510515904,0.3116032142626959,0.9999677294932117,0.45195480451954806,0.9629577582782263
gRNA_CDK7_targ_15,CDK7,targeting,-0.11661693758380343,-0.3936957511600244,-0.11672662465047584,-0.20901310446476792,-0.11672662465047584,303.11230575490083,5433.0,-4.03400748147178,-5.079938697706438,-1.7749146385175223,-3.6296202725652464,-4.03400748147178,-0.03293114505957107,-6.185106276894193,-1.9139033029347357,-2.7106469082961664,-1.9139033029347357,0.18553498119375886,0.18553498119375886,0.18553498119375886,0.5435314477414681,0.9663197435554819,0.4678982054360564,0.8459351661194927,0.3131222537730909,0.8800535994469039,0.3227677232276773,0.7985723166813753
gRNA_CDK7_targ_16,CDK7,targeting,-0.1446019191656395,-0.49030468782591624,-0.31255678909587153,-0.3158211320291424,-0.31255678909587153,451.0235110137396,7776.0,-4.684598689868713,-3.609433558968297,-1.5867522094609745,-3.2935948194326614,-3.609433558968297,-3.282675480114985,-5.716649516877571,-2.440089888951169,-3.813138295314575,-3.282675480114985,-0.6705936517976127,-0.6705936517976127,-0.6705936517976127,0.4916965225922493,0.9772121599631478,0.3903560939935377,0.8174779340580882,0.29134719388074315,0.9999677294932117,0.023897610238976096,0.12194481486430793
gRNA_CDK7_targ_17,CDK7,targeting,1.0699132637060311,0.2889962141576852,-0.7322689239113761,0.20888018465078007,0.2889962141576852,294.3721131695131,4516.0,-2.4230871853129377,-7.141526244291125,-2.5381117899057917,-4.0342417398366175,-2.5381117899057917,-2.5752260126792255,-4.761193915650164,-6.237017488405449,-4.524479138911613,-4.761193915650164,-0.3922011787456203,-0.3922011787456203,-0.3922011787456203,0.3449796406145345,0.7215098887293288,0.21608564632657196,0.8585028847913673,0.15487340791024834,0.9999677294932117,0.08889111088891105,0.34667533246675314
gRNA_CDK7_targ_18,CDK7,targeting,0.0747687020127434,-0.4998478718627644,0.3366300400976019,-0.02948304325080638,0.0747687020127434,732.1224630827018,8717.0,5.579505141798734,6.111594811317011,6.203125977092873,5.964741976736207,6.111594811317011,7.910958503676368,8.440664131835558,8.051254425379302,8.134292353630409,8.051254425379302,-1.1393207043518514,-1.1393207043518514,-1.1393207043518514,0.5683589407869316,0.881738822618641,4.1025318572854354e-10,1.119991197038924e-06,4.1025318572854354e-10,3.733303990129746e-07,9.999000099990012e-05,0.0006561843815618445
gRNA_CDK7_targ_19,CDK7,targeting,-1.014888798759984,-0.765950630387858,0.058364911154573866,-0.5741581726644227,-0.765950630387858,836.9608336097743,10410.0,5.00249893775366,6.159244460596255,5.152268157297865,5.438003851882594,5.152268157297865,6.841180996077179,7.238465513631537,7.106716635866374,7.06212104852503,7.106716635866374,-1.131839554358237,-1.131839554358237,-1.131839554358237,0.30374202733913697,0.9999969884788544,2.5541163635427517e-07,0.0003486368836235856,4.1025318572854354e-10,3.733303990129746e-07,9.999000099990012e-05,0.0006561843815618445
gRNA_CDK7_targ_20,CDK7,targeting,-0.22843239841590451,0.7822072344754623,0.6133124389981849,0.38902909168591426,0.6133124389981849,370.4629398498071,5004.0,4.918232126456731,4.580417887738701,4.904974644803101,4.801208219666178,4.904974644803101,7.616406734471707,7.375342489997432,7.0106090982973,7.334119440922147,7.375342489997432,0.24671749845262936,0.24671749845262936,0.24671749845262936,0.2931568458419437,0.6742360481453296,5.9300691647225815e-06,0.0032378177639385297,4.1025318572854354e-10,3.733303990129746e-07,0.3363663633636636,0.8034535602233768
gRNA_CDK7_targ_21,CDK7,targeting,-0.19741446133597504,-0.6400722505773128,-0.14253758083056556,-0.3266747642479511,-0.19741446133597504,445.7124028625926,6278.0,-1.743345539494934,-3.1034498849491823,-2.236597791281916,-2.3611310719086775,-2.236597791281916,-1.0019325117394982,-0.7347624260710617,-1.8141201638574787,-1.1836050338893462,-1.0019325117394982,-0.27211007373378,-0.27211007373378,-0.27211007373378,0.47540798571695186,0.978846008466408,0.18997149644229833,0.698868314708572,0.1891385293534769,0.7799821527718911,0.12778722127787223,0.45902515011656736
gRNA_CDK7_targ_22,CDK7,targeting,2.1068530906036465,-0.9223942051231345,-0.004491235401751337,0.39332255002625355,-0.004491235401751337,17.300540413142166,329.0,-0.7518608307797162,-0.3556486794956776,1.5570779010837223,0.14985613026944286,-0.3556486794956776,1.0279764653579846,-0.3257707802636926,-4.193814346667096,-1.1638695538576014,-0.3257707802636926,3.490897806318441,3.490897806318441,3.490897806318441,0.21989676454186233,0.5873954669268925,0.0011029213467721158,0.04363732285054893,0.08196881061046778,0.5901426425666316,0.02549745025497451,0.37625967133016447
gRNA_CDK7_targ_23,CDK7,targeting,-1.3693594739598614,-1.3584340609631163,-0.060286737557706464,-0.9293600908268947,-1.3584340609631163,1024.20250950386,14597.0,-3.2159812239375283,-5.733729441551582,-2.034363153300206,-3.6613579395964386,-3.2159812239375283,-1.5839589608700604,-3.8104814339815634,-0.25472673028947135,-1.883055708380365,-1.5839589608700604,-1.208105987852845,-1.208105987852845,-1.208105987852845,0.15391184319067605,0.9999969884788544,0.478784476360687,0.8490296666003492,0.2548559948612071,0.8390013969313167,9.999000099990012e-05,0.0006561843815618445
gRNA_CDK7_targ_24,CDK7,targeting,-0.9416068183158929,-0.4663739652877167,0.27517704073100024,-0.37760124762420305,-0.4663739652877167,636.9641803394758,7584.0,-3.6581191224894143,-4.314108626529601,-2.030853920146162,-3.334360556388392,-3.6581191224894143,0.03580082157238708,-2.3393300720245405,-2.4550898487320776,-1.5862063663947437,-2.3393300720245405,-0.8701622572352512,-0.8701622572352512,-0.8701622572352512,0.4329612020046555,0.9632685452411399,0.4419472736739599,0.8303620489538269,0.223882152124894,0.813845905860134,0.017298270172982702,0.09187602640514159
gRNA_CDK7_targ_25,CDK7,targeting,-0.3534409051517257,0.6567712767209939,0.5055050234663306,0.2696117983451996,0.5055050234663306,463.94912080633753,5524.0,-3.108982957478507,-3.7439726561940914,-3.857905862367998,-3.5702871586801987,-3.7439726561940914,-3.1165289057206658,-4.483528746703746,-2.579464519887022,-3.3931740574371445,-3.1165289057206658,-0.24010957845169312,-0.24010957845169312,-0.24010957845169312,0.35234562251374474,0.7276123672182474,0.582884960960288,0.86423204129579,0.447430986241241,0.9999677294932117,0.13608639136086392,0.4679040912029704
gRNA_CDK7_targ_26,CDK7,targeting,-0.056683085058710246,-0.30448760620416876,0.08699473707831959,-0.09139198472818648,-0.056683085058710246,708.9418046209803,8441.0,-7.348896285200651,-2.291239602959986,-5.346624879763472,-4.99558692264137,-5.346624879763472,-2.735049173178739,-4.467544766451642,-2.820975927093297,-3.3411899555745594,-2.820975927093297,-0.19413052217663496,-0.19413052217663496,-0.19413052217663496,0.6442571202325984,0.9293897021396553,0.0329891718210223,0.8857018650802938,0.465779796191345,0.9999677294932117,0.16228377162283772,0.5230633961397249
gRNA_CDK7_targ_27,CDK7,targeting,-0.3221532311041616,0.7418416556181436,1.2096542019473477,0.5431142088204433,0.7418416556181436,152.59862268889066,1898.0,-2.263739570878871,-2.1460650844124047,-2.0100021280030003,-2.1399355944314253,-2.1460650844124047,2.1103408675326443,-5.46683990868167,-2.3177993120655724,-1.8914327844048657,-2.3177993120655724,1.3718476765675627,1.3718476765675627,1.3718476765675627,0.20718881506221823,0.5678970533331885,0.1548172765154396,0.6483224324404392,0.1412690799052279,0.7051791078211381,0.29727027297270275,0.911174123229388
gRNA_CDK7_targ_28,CDK7,targeting,1.5243214487279155,1.0614112438589236,0.6899344466618932,1.091889046416244,1.0614112438589236,84.82167910262362,1133.0,-1.614007057549674,-2.2553341674907834,-5.514695960783023,-3.1280123952744936,-2.2553341674907834,-3.7229308769353904,-1.4272216515034213,-4.453897897200095,-3.2013501418796353,-3.7229308769353904,1.7133801588236894,1.7133801588236894,1.7133801588236894,0.06813990900404748,0.3421612736163067,0.28943637400079786,0.7758028385726405,0.5027604479648169,0.9999677294932117,0.21347865213478653,0.8634025486340255
gRNA_CDK7_targ_29,CDK7,targeting,1.2476056964901183,0.5777884179225973,0.8849532540134329,0.9034491228087161,0.8849532540134329,377.6145310236288,7181.0,-3.2542183190867355,-2.9869680996799297,-2.853402702092758,-3.031529706953141,-2.9869680996799297,-1.1779872777230322,-0.8051587917832561,-1.5865846806703834,-1.1899102500588905,-1.1779872777230322,-0.248479365216205,-0.248479365216205,-0.248479365216205,0.1012562209530555,0.41993259361660024,0.41749973487577324,0.8184212553958773,0.19791782352536536,0.7872429763951666,0.13608639136086392,0.4679040912029704
gRNA_CDK7_targ_30,CDK7,targeting,0.9490550472804122,1.175933072026889,1.2344386156960057,1.119808911667769,1.175933072026889,209.3417975219421,3981.0,-3.236721829725961,-5.2789583091920536,-2.217544160233318,-3.5777414330504445,-3.236721829725961,-1.80122358454453,-4.736737292262566,-5.1657004847396095,-3.901220453848902,-4.736737292262566,-0.8536117292429525,-0.8536117292429525,-0.8536117292429525,0.06452035460557858,0.33381117337151384,0.4867923916259791,0.8503250673205646,0.33510000734833606,0.9999677294932117,0.017298270172982702,0.09187602640514159
gRNA_CDK7_targ_31,CDK7,targeting,0.7642604003268277,0.6115972288434516,-1.429286635331122,-0.01780966872028089,0.6115972288434516,220.0165990534553,2927.0,-1.0955688409855957,-2.7982471097286545,-1.994665239009114,-1.9628270632411216,-1.994665239009114,-0.9696367456500907,-2.3663054787847604,-3.389671340440757,-2.2418711882918694,-2.3663054787847604,0.4565987346040942,0.4565987346040942,0.4565987346040942,0.39205669641135316,0.7576789667260515,0.1016589912110602,0.5584085432720208,0.45872923548810884,0.9847771931782928,0.41435856414358574,0.8524482894589217
gRNA_CDK7_targ_32,CDK7,targeting,0.2192889737968479,1.1706717824942008,-0.17243756483196482,0.4058410638196947,0.2192889737968479,177.36172900510684,2974.0,-3.5148220379626482,-2.971491106491846,-0.9131706060879573,-2.4664945835141503,-2.971491106491846,-2.186412829218343,-2.688252558359685,-2.676893725618495,-2.517186371065508,-2.676893725618495,1.9693672820787385,1.9693672820787385,1.9693672820787385,0.2880594047049802,0.6675740024147674,0.17710019130018795,0.679767314196416,0.6392186060312055,0.9999677294932117,0.1571842815718428,0.8111778614199071
gRNA_CDK7_targ_33,CDK7,targeting,1.1844208925415878,2.927618669866795,3.740761916963042,2.6176004931238084,2.927618669866795,43.08578909733004,513.0,-1.3104788791907207,-3.8371237992069642,-1.0186251513189633,-2.0554092765722163,-1.3104788791907207,-1.3764926780943967,-2.1908918784352958,-3.9044715903944964,-2.4906187156413964,-2.1908918784352958,3.196687621281761,3.196687621281761,3.196687621281761,1.0306465852943163e-05,0.0002446665372046507,0.0870900451691515,0.5251802914305603,0.5286086964655048,0.9999677294932117,0.040995900409959,0.4722312578868695
gRNA_CDK7_targ_34,CDK7,targeting,1.250788254039505,0.4003017863396667,0.3879791819656327,0.6796897407816015,0.4003017863396667,158.38740078878533,1970.0,-3.983236727212348,-6.395390424264382,-1.7714463194269698,-4.050024490301233,-3.983236727212348,-0.1781190014701203,-1.882846465170705,-3.4160688479498322,-1.8256781048635524,-1.882846465170705,0.937884628938615,0.937884628938615,0.937884628938615,0.1554190686945636,0.5092537819796918,0.40334292233426516,0.8631985167342447,0.268740128371767,0.8536830671736061,0.4068593140685932,0.9841772579498806
gRNA_CDK7_targ_35,CDK7,targeting,-0.351291479989553,0.21314089587866097,0.047229244280506025,-0.030307113276795337,0.047229244280506025,974.259558536118,11600.0,-3.4696911373076382,-4.738287980408367,-1.9852486470834163,-3.3977425882664734,-3.4696911373076382,-4.444574632276908,-1.9242688897651365,-3.6008889434541915,-3.323244155165412,-3.6008889434541915,-0.049956682519719714,-0.049956682519719714,-0.049956682519719714,0.5927626805991095,0.8975275197091342,0.4459225054402719,0.8316695768035803,0.47589832516197106,0.9999677294932117,0.20587941205879412,0.613592570873917
