gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_HQ461,FDR_ABE_HQ461,p_ABE_T0,FDR_ABE_T0
gRNA_CDK12_targ_1750,CDK12,targeting,0.5582507109587612,-0.6268589449337393,0.14444567151800014,0.025279145847674028,0.14444567151800014,81.5294710549768,1345.0,-0.7067676878014819,-3.5658357923346213,-0.30864506251837714,-1.5270828475514937,-0.7067676878014819,-1.9866257316415314,-0.5161450913926056,-1.139338852496585,-1.2140365585102406,-1.139338852496585,-2.460447505293328,-1.60100382633289,-1.5345224253577299,-1.865324585661316,-1.60100382633289,0.9613536346152913,0.2932648273158406,-1.14774404024097,0.035624807230053936,0.2932648273158406,0.3484170258684425,0.9999998480054701,0.4446410159816957,0.9999999737638812,0.34929613006141036,0.9193977567674826,0.47409441873067004,1.0,0.36282913628686664,0.9999999982229338
gRNA_CDK12_targ_1751,CDK12,targeting,2.6966780929122858,2.2035940383139465,-0.3909968230429705,1.5030917693944208,2.2035940383139465,89.5308763927143,1477.0,-1.2188385772504668,2.3367797240692214,2.3621869683231282,1.1600427050472943,2.3367797240692214,1.2793275340450077,0.9820938590973202,1.2268562715871283,1.1627592215764855,1.2268562715871283,3.447701969708577,-2.481408569335937,2.417551001566466,1.127948133979702,2.417551001566466,0.03358113120472511,0.5830366515837904,1.9508004855566614,0.8558060894483924,0.5830366515837904,0.003412638916684265,0.06316625949208746,0.005349421373253495,0.05878325788938604,0.03506807538642976,0.2630633037676683,0.0018454033411605003,0.03940098010863735,0.10602745478975012,0.839254715311388
gRNA_CDK12_targ_1752,CDK12,targeting,0.7262241666139426,-0.1602264666680396,-0.24792961681355286,0.10602269437745004,-0.1602264666680396,75.95273400140219,1253.0,2.6583306205961477,-0.9775552023741327,2.6061366015512055,1.42897067325774,2.6061366015512055,1.8179465123930594,1.447792505457726,2.1232743836238943,1.7963378004915598,1.8179465123930594,2.8251882102763983,0.299050843458924,-1.8404124691612609,0.42794219485802043,0.299050843458924,1.03642350400523,0.8779165701975035,3.430546091580762,1.781628721927832,1.03642350400523,0.3298151084643091,0.9999998480054701,0.001621658504602286,0.0226195805169167,0.0016757812638723492,0.026315171588808375,0.030291701280193373,0.27718045457139345,0.006780880845827317,0.187552999758451
gRNA_CDK12_targ_1753,CDK12,targeting,-1.5878406357303616,-0.5703106876021528,-1.5342301936129163,-1.2307938389818103,-1.5342301936129163,75.0434833948411,1238.0,-2.0989625876752034,-3.058055860584842,0.6517012010384534,-1.5017724157405306,-2.0989625876752034,1.0786134128502103,0.8189679112288061,-1.486735950410195,0.1369484578896071,0.8189679112288061,0.4727916217234103,0.5271896521468218,-2.3919445842657843,-0.4639877701318507,0.4727916217234103,-2.886913261962251,0.732316255165318,0.8190831832378083,-0.4451712745197081,0.732316255165318,0.3001558329177539,0.8363554720582781,0.4109409823378155,0.9999999737638812,0.19929705156166605,0.8219503661089453,0.2637939906142586,0.8290181706328025,0.3870233217492936,0.9999999982229338
gRNA_CDK12_targ_1754,CDK12,targeting,-0.5725022673644256,-0.9161403631130758,-1.953447283213408,-1.1473633045636364,-0.9161403631130758,168.57506245642418,2781.0,-3.2012461402291015,0.8943825737925586,-0.2364880012028313,-0.8477838558797913,-0.2364880012028313,0.17047765052224859,-0.17337719879973343,-2.4618436766254757,-0.8215810749676535,-0.17337719879973343,-1.994490390535287,-5.636129616956133,-0.04925761681063747,-2.5599592081006857,-1.994490390535287,1.6839024740757051,1.936389353671781,0.9001187484804594,1.506803525409315,1.6839024740757051,0.3515986659003415,0.8961163903679907,0.3379312474912928,0.9278337917583831,0.44548494121435733,0.9999971840413334,0.19758359641002401,0.8349279056631917,0.02408348760910228,0.4070778391705205
gRNA_CDK12_targ_1755,CDK12,targeting,0.7804278975054153,-0.5186159186320638,0.37705510725769176,0.21295569537701442,0.37705510725769176,108.26143888787254,1786.0,2.6550091707433476,-3.6138395926193425,-4.580925056316932,-1.8465851593976421,-3.6138395926193425,0.4782220637304514,-1.4183915071178046,-0.482806935561617,-0.4743254596496567,-0.482806935561617,-5.187035578825933,-1.7042111202962686,1.5038465887817891,-1.7958000367801377,-1.7042111202962686,0.04955900500939074,0.6539653735186057,1.9212663643416243,0.8749302476232069,0.6539653735186057,0.27416463157064186,0.9999998480054701,0.10328509219234985,0.47990643807086486,0.5511827527272286,0.9999971840413334,0.30928021796601285,0.9299464088589137,0.10541804935566812,0.8390826289596118
gRNA_CDK12_targ_1756,CDK12,targeting,-0.506741051679685,-0.15441983869828005,-1.3008286738416264,-0.6539965214065305,-0.506741051679685,266.10734418687593,4390.0,-0.7418915697427595,-1.7423235138370163,0.2434476208011669,-0.7469224875928697,-0.7418915697427595,-0.3750173705650844,0.39452153106835125,-1.5639672774004023,-0.5148210389657119,-0.3750173705650844,1.6670807155336207,-2.008958122238081,-0.2806722065801755,-0.2075165377615452,-0.2806722065801755,-1.3052831106229057,-0.15802764630923713,-0.1578867360513933,-0.5403991643278454,-0.15802764630923713,0.5700040916656322,0.9999998480054701,0.5160467083250977,0.9999999737638812,0.5691691299547383,0.9999971840413334,0.1741054611049683,0.6952966817561989,0.6208861645510617,0.9999999982229338
gRNA_CDK12_targ_1757,CDK12,targeting,1.3014159841411017,-0.35674309705417745,0.7848528660018634,0.5765085843629293,0.7848528660018634,134.20538952841537,2214.0,-0.7629976931977522,-0.22025348208476672,1.0531225779206301,0.02329046754603707,-0.22025348208476672,-0.2645230243621332,0.1351220050334855,0.11333380122115128,-0.005355739369165474,0.11333380122115128,0.2603080867863225,0.2047657532544848,-1.0828192810608093,-0.20591514700666733,0.2047657532544848,1.4375722158487054,-2.228438793705277,1.2017820690003005,0.13697183038124291,1.2017820690003005,0.12679904316287788,0.682029868472053,0.21842955075448123,0.7525230382680924,0.4138202234224731,0.9999971840413334,0.25932134088059566,0.8207453473009529,0.16318333347909553,0.9999999982229338
gRNA_CDK12_targ_1758,CDK12,targeting,-0.8848958946503298,-0.8642515304963682,-0.6385055060275353,-0.7958843103914112,-0.8642515304963682,281.322137669998,4641.0,-2.7470778788687933,-4.00617326596381,-2.8526891941317984,-3.201980112988134,-2.8526891941317984,-0.9399186538450528,0.17869958335153802,-1.4993262616376783,-0.7535151107103978,-0.9399186538450528,-4.90463873029644,-3.320514709873374,-2.2614971852104984,-3.495550208460104,-3.320514709873374,-0.9564188043823133,-0.9672553411897603,-1.6224117562314753,-1.1820286339345163,-0.9672553411897603,0.5422987118537255,0.9999998480054701,0.10728494329104647,0.7000845897329949,0.5296202853804188,0.9999971840413334,0.11347407401032888,0.6568273392179322,0.3942397992223493,0.9403177603845123
gRNA_CDK12_targ_1759,CDK12,targeting,-3.8391142997614307,-3.3652644087993537,-0.6420540732142166,-2.6154775939250006,-3.3652644087993537,382.4914218266942,6310.0,-5.397078410693873,0.1811549961889748,-1.9888699036545558,-2.401597772719818,-1.9888699036545558,-0.8078037801463316,-3.097685014189943,-1.4128590960854484,-1.772782630140574,-1.4128590960854484,-0.2222680460936595,-3.2882752090931544,-1.348802662316667,-1.6197819725011602,-1.348802662316667,-2.541015632876435,0.006724907358139487,-0.27853502079985154,-0.937608582106049,-0.27853502079985154,0.02888222065769614,0.2538710640823805,0.19589797368840006,0.8826626391762612,0.1901254665291366,0.701691259335737,0.5024370159368625,1.0,0.41765500442040865,0.9573226309619943
gRNA_CDK12_targ_1760,CDK12,targeting,1.033435285191369,0.8231889127892126,-0.06095631426169545,0.5985559612396288,0.8231889127892126,91.4706110200446,1509.0,-1.1042012917593984,0.9052200675235177,0.3870378839880517,0.06268555325072367,0.3870378839880517,-0.40407757732699606,1.9458281113165172,1.8291935160070683,1.1236480166655298,1.8291935160070683,2.2066341227825044,2.6839822578393773,1.2850898310703431,2.058568737230742,2.2066341227825044,-0.06179073660171794,-1.5919307726719696,-0.9409205014494475,-0.8648806702410449,-0.9409205014494475,0.13744293002984295,0.7140578264517348,0.19480138050340962,0.7060545565224408,0.008945843272890866,0.09613325618638574,0.0015860234620285363,0.03557954936937748,0.49482397305706793,0.9999999982229338
gRNA_CDK12_targ_1761,CDK12,targeting,-0.8562292331550628,-2.299225740326292,-2.446166280154718,-1.8672070845453577,-2.299225740326292,228.1006688326229,3763.0,-2.4646827158965867,-0.1360546258269436,-1.1161330835720513,-1.2389568084318607,-1.1161330835720513,-1.7913895726253677,-1.3262308006696735,-1.5965745148006336,-1.5713982960318915,-1.5965745148006336,-0.038548016671100103,-1.4272363177887988,-4.284460220358387,-1.9167481849394286,-1.4272363177887988,-2.0149926418288517,-0.4753281803043615,-3.4566046747634194,-1.9823084989655442,-2.0149926418288517,0.11022712226008576,0.5100623870362143,0.5171067383217844,0.9999999737638812,0.2414896748702617,0.7921642434423409,0.39279449552612394,1.0,0.1443180271715357,0.6261007997525034
gRNA_CDK12_targ_1762,CDK12,targeting,-2.3425821127428637,-2.402978836261785,-2.999246432069842,-2.5816024603581638,-2.402978836261785,204.94508671886732,3381.0,-1.916693940175005,-3.1610215075872885,-2.3976066430440137,-2.4917740302687688,-2.3976066430440137,-2.859072952934658,-1.1273321292044916,-1.5551387213878398,-1.8471812678423298,-1.5551387213878398,-4.364670532870038,-0.5613893353511055,-4.8148111770003545,-3.2469570150738325,-4.364670532870038,-1.8869353064871852,-3.0116683340087134,-1.5504343670778742,-2.149679335857924,-1.8869353064871852,0.029487275536418774,0.2554164720841398,0.21125468110797824,0.8989403738056277,0.16478845999952968,0.6586126627895816,0.13004030974654598,0.6920005434610793,0.12739460603588848,0.5940200595619781
gRNA_CDK12_targ_1763,CDK12,targeting,1.196363930352843,1.1460595518707042,0.6303154730248453,0.9909129850827977,1.1460595518707042,157.54282176348306,2599.0,1.7002217409238896,-0.03868799694521594,1.1731991410037856,0.9449109616608199,1.1731991410037856,-0.08457324979629662,0.7984984725596755,2.3311104790339634,1.015011900599114,0.7984984725596755,-0.014640959563126544,0.6498163535446198,0.7165222372183789,0.45056587706662404,0.6498163535446198,-2.3387900551404637,0.9972580091226634,-0.3282952005811748,-0.5566090821996583,-0.3282952005811748,0.05827560678004913,0.4481605905296669,0.03315307705433498,0.22957208975889426,0.01771758279475244,0.16061302242989736,0.11990097800252716,0.5807740904639823,0.4993720848460963,0.9999999982229338
