gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_T0,FDR_CBE_T0,p_CBE_TAGTO,FDR_CBE_TAGTO
gRNA_CDK4_targ_7472,CDK4,targeting,-1.7851851333802262,-2.1773938372754653,-1.1064320822189238,-1.6896703509582052,-1.7851851333802262,1241.3041466820732,4615.0,-1.9753494386031776,-1.3706803781315529,-3.483022172858897,-2.2763506631978756,-1.9753494386031776,-0.6013432747689085,-1.6277514250760399,-0.8072144459870376,-1.012103048610662,-0.8072144459870376,-0.10520446669893019,-0.8864936512782339,-1.7316155132874442,-0.9077712104215361,-0.8864936512782339,-1.6131059418245772,-1.2092542688768824,-1.7300577207816172,-1.5174726438276922,-1.6131059418245772,-1.232059478865428,-1.6179551816366007,-0.4011947149090846,-1.0837364584703713,-1.232059478865428,-0.4678949665984577,-1.1596260818737936,-0.7741348029425881,-0.8005519504716131,-0.7741348029425881,-0.9586207962579194,-0.005368170782912692,-0.15436733175248035,-0.37278543293110417,-0.15436733175248035,0.14422783075107706,0.6327534275705641,0.06595533668290375,0.26952119064248325,0.306910677958258,0.9999999141774457,0.5658196112436096,0.8255898454116595,0.2380163277395748,0.6947390165943497,0.289007883917347,0.8923657609761367,0.39637138834442665,1.0,0.30212370058825533,0.5854973354491365
gRNA_CDK4_targ_7473,CDK4,targeting,0.32941528614544063,0.48053318792132854,-0.9676693138764705,-0.052573613269900434,0.32941528614544063,946.7801942190462,3520.0,-0.35280785146113347,-0.6201400326448988,-0.5459660581522874,-0.5063046474194399,-0.5459660581522874,-0.678781479275007,-0.5438704881942638,-0.6062142381961605,-0.6096220685551438,-0.6062142381961605,-1.4493417446828742,-1.788514000952751,-0.7561781544805106,-1.3313446333720451,-1.4493417446828742,-0.5515756138257321,-1.6231115392295798,-1.16315683460971,-1.1126146625550073,-1.16315683460971,-0.26858067543046493,-0.3170704812293999,-1.1847605979667852,-0.5901372515422166,-0.3170704812293999,0.10253096341685397,0.3640136557130005,0.2284053108951376,0.23164997667499734,0.2284053108951376,-2.9462769047804422,-1.1054139744014924,-1.1561971525917076,-1.735962677257881,-1.1561971525917076,0.16455656612620267,0.42320383427798697,0.6388158996009743,1.0,0.6440177140739325,0.9636973931214812,0.3587662894746307,0.9829651549731183,0.369708753981429,0.9079543555349446,0.5504482926911665,1.0,0.0824813747351437,0.23294654468713794,0.27565430828181925,1.0
gRNA_CDK4_targ_7474,CDK4,targeting,2.564167047870771,1.123894155040354,2.034024795651681,1.9073619995209354,2.034024795651681,215.98423180621992,803.0,1.0489913354210596,1.8930315395860784,1.3566644722273389,1.4328957824114923,1.3566644722273389,1.9675105648354065,2.0475450801739377,2.3353650476267105,2.116806897545352,2.0475450801739377,0.7211287494937303,1.5881969324101572,1.2372668820361181,1.182197521313335,1.2372668820361181,2.6358588406323733,3.484990651233069,0.6101736116833013,2.243674367849581,2.6358588406323733,2.507961654195327,1.5767347967940197,1.3329974796994137,1.8058979768962533,1.5767347967940197,1.743110547596637,1.7082988038545788,1.296259210019569,1.5825561871569283,1.7082988038545788,-0.7123562840188161,0.8216980846568144,1.4964749690032766,0.5352722565470917,0.8216980846568144,1.3155807130846638e-07,1.2513138391696083e-06,0.0076937571268626895,0.053954101885414205,4.1025318572854354e-10,4.587628529599592e-09,0.0002165550836941215,0.0013420630109925921,3.845423191658326e-07,5.632013612561531e-06,4.66805338188801e-06,4.889638194319413e-05,1.0728184996794936e-08,1.0760694648300375e-07,0.0272067215090546,0.10797871486207522
gRNA_CDK4_targ_7475,CDK4,targeting,0.6504012975095514,0.5056997549351596,1.0947875022239437,0.7502961848895516,0.6504012975095514,506.20463793188776,1882.0,0.30540089779874763,-0.5315964925408324,-0.10995269020068987,-0.11204942831425822,-0.10995269020068987,-0.26859031002315237,-1.0485829219202119,-1.219036605192463,-0.8454032790452758,-1.0485829219202119,-1.1781158931253444,-1.5597730963535392,0.6957881551161795,-0.6807002781209013,-1.1781158931253444,-0.5034495745179022,-0.48025290077740934,0.2513596423163835,-0.24411427765964266,-0.48025290077740934,0.18574134446454701,-0.9623566959381801,0.2730953829687184,-0.16783998950163823,0.18574134446454701,0.5625661961259356,0.22618722886653042,0.5293595213271921,0.43937098210655273,0.5293595213271921,-0.2848752661120624,-0.1850689374723388,-0.22349382270696463,-0.23114600876378857,-0.22349382270696463,0.025227155533503628,0.10109187023716344,0.4282122543260869,1.0,0.4489054737574272,0.9999999141774457,0.3462635981365374,0.6162002741031929,0.4746688612864648,1.0,0.3332384476968348,0.7745921782840753,0.028925535979676384,0.09850156799663459,0.233945560035103,0.5021788610351433
gRNA_CDK4_targ_7476,CDK4,targeting,0.9167313601797543,1.5914653345699712,1.2444057289965367,1.2508674745820876,1.2444057289965367,565.1094284244932,2101.0,0.18288744576458532,0.3205693463131183,2.1446742995770673,0.8827103638849237,0.3205693463131183,0.07609368868978456,0.8673888065022672,-0.5611129246914118,0.1274565235002133,0.07609368868978456,-0.5296558704138247,-1.0471454867826044,0.30779570671148226,-0.42300188349498224,-0.5296558704138247,1.0895574207687977,1.5631337396448297,1.6694578386952263,1.4407163330362847,1.5631337396448297,1.720798012596122,1.131298203170833,1.0436556382637714,1.2985839513435755,1.131298203170833,0.9129457859838966,1.7130928639950738,0.9071786925726536,1.1777391141838747,0.9129457859838966,1.7853763203478181,0.27220233048435466,-0.10171875273943222,0.6519532993642468,0.27220233048435466,0.0011681737776332362,0.006598387720078518,0.02544210994805865,0.1451954895311623,0.06470597445576537,0.17729865517266835,0.33602771951679095,0.6044846476090098,0.0012739519582174756,0.008676504077571695,0.0007191942329237767,0.004686088407436419,1.6187909946412273e-05,0.00010935098351556046,0.017087192675130543,0.07726585758836352
gRNA_CDK4_targ_7477,CDK4,targeting,0.7793300881538479,0.3383924574445885,0.8531283600999698,0.6569503018994687,0.7793300881538479,891.1030634794603,3313.0,0.3035145618083071,1.2451094006111783,1.48494855267366,1.0111908383643817,1.2451094006111783,-0.5612277906125732,0.6533848060384477,-0.0020689782258769868,0.030029345733332508,-0.0020689782258769868,-0.24922238110156755,-0.7552380571795982,0.22642381689132784,-0.2593455404632793,-0.24922238110156755,0.9784739057236204,0.2859802329301138,1.14498824267767,0.8031474604438014,0.9784739057236204,0.5316246931663595,0.9706669659114087,0.15338159730557513,0.5518910854611144,0.5316246931663595,0.49537777264879185,0.45889254956751613,0.5749099663965858,0.5097267628709646,0.49537777264879185,2.385030155476218,0.6876241272813685,0.5289429936263443,1.2005324254613103,0.6876241272813685,0.03529906015998164,0.12982209903282135,0.036093822606484374,0.1971461267779922,0.11417041676786994,0.2778706466923893,0.24886795863496913,0.4909135536839975,0.04701665361663795,0.20139327289087722,0.04335718338146427,0.15945808554738525,0.023720352783798443,0.08317199969742887,0.00011973068973792406,0.0012784147839758988
gRNA_CDK4_targ_7478,CDK4,targeting,1.1736567241506088,0.3498921148641343,0.3920688978709468,0.6385392456285633,0.3920688978709468,1125.1083955733725,4183.0,1.8482838532290689,0.08102197597019808,1.9936543449752415,1.3076533913915027,1.8482838532290689,0.6545602757987486,0.6461922226928363,0.9648554331538641,0.7552026438818163,0.6545602757987486,0.22487020569479527,0.591363597334059,0.7549514077010786,0.5237284035766443,0.591363597334059,1.051136892719438,1.6477745106528634,0.6555880963739068,1.1181664999154028,1.051136892719438,1.4736353286481834,1.483834644399286,1.277501671861179,1.4116572149695494,1.4736353286481834,0.5676521341873745,1.0379905899091655,0.5666454605545834,0.7240960615503745,0.5676521341873745,0.36877491246997424,0.334465442176785,0.5825027708539754,0.4285810418335782,0.36877491246997424,0.023530198879697165,0.0959174363199478,0.006330250420879831,0.045949844063842636,0.0030278214382087466,0.012718387005673796,0.03275896567056994,0.106935085177107,0.008737862580434947,0.05003862481183335,0.0005297895992525627,0.0035934499457499643,0.005435948239005616,0.02361284602507689,0.05302904614846261,0.17694167616069678
gRNA_CDK4_targ_7479,CDK4,targeting,1.6501670381838076,1.6289971889900416,2.229664723131854,1.8362763167685678,1.6501670381838076,547.626271428971,2036.0,2.0344761402819,1.8222717413408034,2.5339632383488397,2.1302370399905146,2.0344761402819,0.997198776218626,2.0453745412359594,1.2453541490923594,1.4293091555156483,1.2453541490923594,0.7363434348521667,1.5321999630020389,2.1702619177700435,1.4796017718747496,1.5321999630020389,1.8699743260760842,1.9711334998066872,1.2329508197954946,1.6913528818927552,1.8699743260760842,2.22042305690706,1.7955047403757067,1.498182941320844,1.8380369128678706,1.7955047403757067,1.793302993884573,1.571480023573164,1.5075115583842933,1.6240981919473434,1.571480023573164,2.1668017122249927,0.9760060085282362,0.29412943493607013,1.1456457185630997,0.9760060085282362,8.46881682893316e-07,7.007945925942189e-06,6.924664933638783e-06,0.00010710579873992697,3.4961475979883e-06,2.2780016829412e-05,5.047323002328148e-06,4.746204300484708e-05,0.0007031144027149498,0.005081459984686646,1.3647283858572789e-06,1.5684899156901364e-05,4.1025318572854354e-10,5.304445487349528e-09,0.002141675341734157,0.014707355562531246
gRNA_CDK4_targ_7480,CDK4,targeting,1.8034967233358739,1.8469373331508103,1.9737887476804803,1.8747409347223882,1.8469373331508103,339.44221735921485,1262.0,2.182428450125706,1.1022037597775662,1.7727851770700678,1.6858057956577799,1.7727851770700678,1.3187554620082018,1.7027106515781036,1.6362049155921696,1.5525570097261585,1.6362049155921696,1.2320138020907137,0.8022429957421386,1.8962322804878453,1.3101630261068993,1.2320138020907137,1.8718168379989486,1.77186395876903,2.1069674649780956,1.916882753915358,1.8718168379989486,2.3262168331412822,2.6716579104059064,1.1031286646738907,2.03366780274036,2.3262168331412822,1.186993840066825,1.2805807797857762,1.1671170371879696,1.2115638856801902,1.186993840066825,2.2922369049982954,0.6710212129939551,-0.2965041855913742,0.8889179774669587,0.6710212129939551,4.1025318572854354e-10,4.99241928221132e-09,0.0020279415704831734,0.017664438416577114,2.1110155286088192e-08,1.996417542770055e-07,0.0001915622820264444,0.0012146956963745804,3.150756712943101e-06,3.6982286240573276e-05,1.0921511350091885e-07,1.5189160743195017e-06,6.187460316521551e-05,0.00039084911541386133,0.006027636980095394,0.03367631981238488
gRNA_CDK4_targ_7481,CDK4,targeting,1.1830714449176487,1.1181278727148707,0.6509779644432713,0.9840590940252635,1.1181278727148707,310.9312228742095,1156.0,1.1681688767534073,0.25557628120576265,0.7368509581788574,0.7201987053793424,0.7368509581788574,1.0361287614903036,1.1629690805447306,0.8372477982827524,1.0121152134392621,1.0361287614903036,0.6860644145264119,1.6020582222626525,1.5588154941112413,1.282312710300102,1.5588154941112413,1.5411840602048887,0.3819275173899275,1.53369113271449,1.152267570103102,1.53369113271449,1.206679381934639,0.998936520941052,1.0039991877590966,1.0698716968782624,1.0039991877590966,1.0917340160855937,0.727901659147024,0.8142676847825288,0.8779677866717156,0.8142676847825288,0.6758806682469224,1.0386103283255967,1.5062972737433562,1.0735960901052917,1.0386103283255967,0.00885622363436113,0.041877286042479055,0.08269513455578668,0.3630250601852174,0.0004581208056660406,0.002243165483364785,0.00014954759241181747,0.0009744144308722753,0.004123336247158269,0.02518126010718426,0.005300375799566945,0.027589364641647747,0.0025117281371810785,0.012262271584173113,0.0057560279671526994,0.03284905615737144
gRNA_CDK4_targ_7482,CDK4,targeting,1.5184922605124365,0.6538097108952682,0.20506266569123371,0.7924548790329794,0.6538097108952682,273.00622077623063,1015.0,0.8322936838959775,1.0932628174310735,0.5914272198960527,0.8389945737410346,0.8322936838959775,0.8883037324352447,0.7900372114522932,1.2444991588442906,0.9742800342439427,0.8883037324352447,0.14023028869544596,0.539438478911043,1.4949657184866125,0.7248781620310338,0.539438478911043,1.293840174884077,0.725788607871374,0.21610585043723693,0.745244877730896,0.725788607871374,1.9901536425496296,1.1812843435828253,1.0636269738735313,1.4116883200019954,1.1812843435828253,1.6799602446495987,0.9613915705430803,1.3025083295621862,1.3146200482516217,1.3025083295621862,-2.0495352522471966,-0.1204319984909832,-1.0493346671307067,-1.0731006392896287,-1.0493346671307067,0.006197371290890574,0.03050595444025169,0.06822094144756133,0.3153789332282514,0.0007678833790864754,0.003630991406823191,0.004321351408930975,0.019487293138367202,0.044071951755146534,0.1904414625450849,0.0007191942329237767,0.004686088407436419,1.6043145924373356e-06,1.2349491397599025e-05,0.555903030476496,0.8532491046793204
gRNA_CDK4_targ_7483,CDK4,targeting,1.4316147459357134,1.6954920791178862,1.3987118074457583,1.5086062108331193,1.4316147459357134,215.71526016013496,802.0,2.197736135024004,0.8461726959934626,1.5571666336170606,1.5336918215448423,1.5571666336170606,2.0061028843662045,1.4834078560074115,1.6987645612938895,1.729425100555835,1.6987645612938895,1.64529552414117,1.1308316599605714,1.722677027012591,1.4996014037047776,1.64529552414117,2.0682098474409716,0.009322242291675113,0.9957915985274081,1.0244412294200183,0.9957915985274081,1.6733835866980722,1.4444588664632225,2.078495324973985,1.7321125927117598,1.6733835866980722,1.7964757686459814,1.8076517089206572,1.5258389462607673,1.7099888079424688,1.7964757686459814,0.8632721084430807,0.6259140571991356,-2.0325374259985494,-0.18111708678544436,0.6259140571991356,4.960894672019855e-05,0.0003297301478792313,0.0045625324161208776,0.034637574076514,4.1025318572854354e-10,4.587628529599592e-09,3.31886372213138e-05,0.0002452106901842605,0.006676545366146812,0.03890733303159498,1.3647283858572736e-06,1.5684899156901364e-05,4.1025318572854354e-10,5.304445487349528e-09,0.11246200287997613,0.3012102001662732
gRNA_CDK4_targ_7484,CDK4,targeting,0.3135212003853518,1.8333682082792915,2.1305112330474483,1.4258002139040304,1.8333682082792915,146.85851876238613,546.0,1.6425129192562378,1.635467666306654,1.658800411938729,1.6455936658338735,1.6425129192562378,1.935173190192072,2.0513466498167436,2.4132922345439933,2.133270691517603,2.0513466498167436,2.3861981997471777,2.4130481895175953,1.2503540388662158,2.016533476043663,2.3861981997471777,2.2555073961115677,-0.7964091234189821,1.4776504581536711,0.978916243615419,1.4776504581536711,2.086691200832896,1.7464156846039558,0.702936448321869,1.5120144445862402,1.7464156846039558,1.4344185199065227,-0.691217212871119,1.5058214818795754,0.7496742629716597,1.4344185199065227,1.158692879956004,0.5044389365056718,-0.5172811273165656,0.3819502297150367,0.5044389365056718,3.4561792342166494e-07,3.0588110334912058e-06,0.006916797042496184,0.049555407382386084,4.1025318572854354e-10,4.587628529599592e-09,2.165543316179892e-08,3.3811077247903027e-07,0.00016095626760337693,0.0012868725743168542,6.846610047207234e-06,6.785113549777229e-05,2.557097046855346e-05,0.00016927982450182393,0.0483708463260066,0.1657427550094015
gRNA_CDK4_targ_7485,CDK4,targeting,1.0832368246926711,1.809079086390516,1.530433976774882,1.4742499626193564,1.530433976774882,149.81720686932067,557.0,1.3424448509796147,0.9977720715799878,0.6759082342381099,1.0053750522659042,0.9977720715799878,2.0069139125157585,1.8309590092716972,2.447795755406368,2.0952228923979415,2.0069139125157585,1.1035971537174045,2.7124563338788694,0.7876303497962958,1.5345612791308565,1.1035971537174045,0.010981019767764054,0.198535552587323,0.6042177744584436,0.2712447822711769,0.198535552587323,0.9235972325747299,0.929142291284925,1.8143468166505599,1.222362113503405,0.929142291284925,1.0141794213759467,0.3811998244628435,0.8636824900305007,0.7530205786230969,0.8636824900305007,-0.3447325496485185,0.41239020254168784,0.2456369247412321,0.10443152587813381,0.2456369247412321,6.327709151766952e-06,4.738623821798328e-05,0.040524034188806436,0.21565040701760338,4.1025318572854354e-10,4.587628529599592e-09,1.3195271138889688e-05,0.00010704987124932565,0.21353187585913166,0.6254783266316157,0.0010990265381227158,0.006761668849788456,0.005030727995391584,0.022202279552994857,0.11869832239069011,0.31281166171431873
gRNA_CDK4_targ_7486,CDK4,targeting,0.28588452536713727,1.870586166361823,0.8142076907815566,0.9902261275035057,0.8142076907815566,143.09291571719675,532.0,-0.7975649391765243,0.6130659729386237,1.1364497988892943,0.31731694421713125,0.6130659729386237,1.8842384649776047,0.8494154482770478,1.5949998711777957,1.4428845948108162,1.5949998711777957,1.7753103577342086,0.8557575323923503,0.38154527495837043,1.0042043883616432,0.8557575323923503,0.849630612201441,1.1071114867687626,0.6855822442248847,0.8807747810650294,0.849630612201441,2.2313455259651596,0.22667977708378156,1.24188583124381,1.233303711430917,1.24188583124381,0.534978013705804,0.3049807805523256,0.20797339307145932,0.34931072910986294,0.3049807805523256,-0.6730413375252005,-0.03793620052998512,-1.2444955395180477,-0.6518243591910777,-0.6730413375252005,0.0001430885674847113,0.0008936286007064046,0.15126887836204328,0.5490088802206506,7.05186437819189e-08,5.453661470050271e-07,0.0019389055759437635,0.00941023087444847,0.03986268060477771,0.17407054459342247,9.424598612764022e-05,0.0007463019475657635,0.048135886791727894,0.15031111818926352,0.4304731880737852,0.7232061342048205
gRNA_CDK4_targ_7487,CDK4,targeting,-0.5270284568005623,-2.3799931255270006,-1.4065325808432783,-1.4378513877236136,-1.4065325808432783,154.65869649884988,575.0,0.41670396785994057,-0.8952614751819667,-0.22784632204857083,-0.23546794312353234,-0.22784632204857083,0.17026861562135404,0.15833870151743087,0.42519232973531335,0.25126654895803274,0.17026861562135404,1.467130358528001,-0.06436297768623041,0.9568949092945492,0.7865540967121066,0.9568949092945492,0.08454800430702636,1.7171238588009576,0.21384456614775268,0.6718388097519122,0.21384456614775268,0.8133927892500072,-0.6178892607745121,-0.434202189407442,-0.07956622031064896,-0.434202189407442,-1.8241132156602422,-2.240256173882273,-2.1391796214603103,-2.067849670334275,-2.1391796214603103,-1.1023707542070715,0.17634372315656574,-1.2156037300088913,-0.7138769203531323,-1.1023707542070715,0.18149459378576543,0.7360645477898421,0.47193506628082904,1.0,0.07564402653831392,0.20094841720852255,0.0014322196107273049,0.00720463056460088,0.03445665949749648,0.1549613355118388,0.24857270240092777,0.6261610692139048,0.00969727827985013,0.16104172580090198,0.4131742264258315,0.7086045023158043
gRNA_CDK4_targ_7488,CDK4,targeting,1.8459421321712195,3.1307554815987544,2.2857633005351152,2.420820304768363,2.2857633005351152,44.9182648961877,167.0,0.9730862370368593,0.6532989820926383,1.4581898416685941,1.0281916869326972,0.9730862370368593,2.1356616137063487,2.9154263921914088,2.186438477410081,2.412508827769279,2.186438477410081,1.5039919288981103,2.973564558916673,-1.0447515663363716,1.1442683071594706,1.5039919288981103,1.9435730696831606,-1.3650194938642437,1.4196523966434866,0.6660686574874678,1.4196523966434866,1.0001861933597953,1.6863460660963672,2.561150303777279,1.7492275210778139,1.6863460660963672,0.46484670125565786,-2.7109294523495775,0.6015067079182003,-0.5481920143919066,0.46484670125565786,2.7109987887960365,3.2434013643649644,4.813402828611172,3.5892676605907243,3.2434013643649644,4.1025318572854354e-10,4.99241928221132e-09,0.04378216483294992,0.23076268407175837,4.1025318572854354e-10,4.587628529599592e-09,3.183239778643623e-05,0.00024166338686491728,0.013912775081055847,0.07524719855930531,4.319982711956249e-06,4.6126267021210365e-05,0.12886428092491473,0.3344263860904954,4.1025318572854354e-10,2.1902226528410952e-08
gRNA_CDK4_targ_7489,CDK4,targeting,1.0529274783031268,-0.41471277044442506,1.119740821891368,0.5859851765833566,1.0529274783031268,152.7758949762552,568.0,-1.6246378801751047,-0.3983931835565434,-2.3290506593347007,-1.4506939076887828,-1.6246378801751047,1.3146991310662692,-0.027362304082285842,1.170244619468398,0.8191938154841271,1.170244619468398,1.346363321132767,1.3331889375723884,1.011196543688523,1.2302496007978927,1.3331889375723884,1.0483607314807561,0.09623090550792361,0.28216300205263106,0.47558487968043694,0.28216300205263106,-0.180342493820199,0.5407007810512606,0.4178756891814112,0.2594113254708243,0.4178756891814112,-0.3189888145862604,-2.9041243771779204,-0.994843201849798,-1.405985464537993,-0.994843201849798,-0.8356241128406291,0.9032604483696128,0.9707707673816326,0.34613570097020546,0.9032604483696128,0.037822112181998185,0.13637384675644226,0.25541464765627636,0.6604863154236521,0.0013588645311972266,0.006195374102290385,4.060151061385005e-05,0.0002960154187926072,0.12526707767816875,0.42834093710200266,0.12479728900423817,0.36729961265700045,0.0831517271472617,0.5881030274731542,0.04187428911634091,0.1477653485875143
gRNA_CDK4_targ_7490,CDK4,targeting,-0.3125771533113621,-0.646655981862344,0.4304159229720947,-0.17627240406720376,-0.3125771533113621,150.08617851540563,558.0,-0.3934147460504775,-0.20044642923463532,-1.9570279183640154,-0.8502963645497094,-0.3934147460504775,1.0835330945936021,-1.4719266058725982,0.145221418551107,-0.08105736424262967,0.145221418551107,1.4197595694816172,0.4333196955616507,1.8495425561030225,1.2342072737154302,1.4197595694816172,0.10985979846693898,-1.8758035471085541,-3.4915442957593954,-1.7524960148003368,-1.8758035471085541,-1.2352619922168329,-0.1479156530778273,0.4433333739960845,-0.3132814237661919,-0.1479156530778273,0.39941281284408586,-0.44819058603259854,0.03293640375784223,-0.005280456476890148,0.03293640375784223,-0.9583581846384978,0.8382048682185367,-1.7329297688410632,-0.6176943617536748,-0.9583581846384978,0.26894861351059174,0.6089055476881386,0.4880201387436137,1.0,0.05867065223963719,0.16457615162135517,0.00021039937970867298,0.001318980959916113,0.11080080676111612,0.43649342466532737,0.381795622776816,0.8414118854545299,0.1790139368336593,0.4275152459736019,0.29163554019939936,0.5705163345508344
gRNA_CDK4_targ_7491,CDK4,targeting,-0.8361573257200304,-3.657575743383261,-1.076220573735468,-1.8566512142795866,-1.076220573735468,90.91241637671524,338.0,-1.1871178875898323,-1.8841833855302426,1.1869975324505682,-0.6281012468898356,-1.1871178875898323,-0.145981889279415,-1.3227291238982066,-0.8274923083729149,-0.7654011071835122,-0.8274923083729149,0.0287584476049596,-5.385392107224167,-0.9229907464909435,-2.0932081353700505,-0.9229907464909435,-6.522187862115804,-5.128002437836401,-4.528020266832075,-5.39273685559476,-5.128002437836401,-3.4674018849517863,-1.4240280098162217,-0.770724939752615,-1.8873849448402076,-1.4240280098162217,-3.187654672671911,-2.9957373745882547,-1.0199678523743358,-2.4011199665448335,-2.9957373745882547,-2.547640146100968,-0.5306803648854894,-1.0795205792821283,-1.3859470300895287,-1.0795205792821283,0.05730156401090596,0.3532009562793261,0.37478458506325757,1.0,0.4451220061137333,0.9984084312685628,0.09437352583603076,0.8402179693848145,2.1791378294072013e-06,0.00011291818657037583,0.05580420152996391,0.3168300151099811,0.004216575886076427,0.09304577455275316,0.38362123072250626,0.9454074641375371
gRNA_CDK4_targ_7492,CDK4,targeting,1.4339177617392,0.7910767755231123,1.6473894724435039,1.2907946699019388,1.4339177617392,135.02376633464806,502.0,1.264495711323126,0.43260401400883514,-1.3757526245441403,0.10711570026260701,0.43260401400883514,2.506834038445545,1.72240132923681,1.8712619551280933,2.033499107603483,1.8712619551280933,2.4118556956329003,3.2416810726732743,1.3866091332289157,2.346715300511697,2.4118556956329003,0.7353199445878629,-2.0904396915309675,1.5247429297664883,0.056541060941127874,0.7353199445878629,0.1291196805869479,1.243695156290596,1.9498044127502685,1.1075397498759374,1.243695156290596,1.6246393947911597,0.9632420076368068,1.8298823114940703,1.472587904640679,1.6246393947911597,1.443886642540985,1.8510156552982795,1.8009217839186942,1.698608027252653,1.8009217839186942,0.000519206150580461,0.0030798787785328422,0.18221945337499273,0.6230851143297789,4.1025318572854354e-10,4.587628529599592e-09,1.30306619774024e-08,2.2005862829184666e-07,0.06748279927506996,0.2684712326928865,0.0027606063909919095,0.015754495093419345,6.56402825868116e-08,5.904058026150717e-07,0.0002682586262115794,0.0026115766257656698
gRNA_CDK4_targ_7493,CDK4,targeting,-0.9815648518046807,-2.7212085701240136,-0.9960607894900393,-1.5662780704729113,-0.9960607894900393,94.67801942190462,352.0,-4.874174953431633,-2.596688020168967,-5.976648621362301,-4.482503864987634,-4.874174953431633,0.8305139156476388,-2.4994711152394893,-1.1119094111055898,-0.9269555368991468,-1.1119094111055898,1.2281926140449648,0.39358497141168486,-1.4649858359352956,0.052263916507118,0.39358497141168486,-2.713478865952592,-4.687141124399697,-1.680746745396518,-3.0271222452496027,-2.713478865952592,-2.5214948315019963,-3.297213294843999,-0.33740417627969327,-2.052037434208563,-2.5214948315019963,-0.38459168155327905,-1.101289870910379,0.10300703532387394,-0.4609581723799281,-0.38459168155327905,-2.7054408376366785,-0.2893016592974983,-3.6048450712787954,-2.1998625227376576,-2.7054408376366785,0.16462695779357533,0.6897661142996637,0.0019380950623772522,0.025771759297994596,0.12894183099014914,0.5198978995076375,0.022889449145168262,0.07958411414969217,0.013992813446779653,0.11579053127210162,0.023433986789508147,0.18468213398398087,0.4680620359260761,0.8299461568848375,0.0868590187801576,0.9583445072077389
gRNA_CDK4_targ_7494,CDK4,targeting,-1.7924874845142265,-1.4240071921659798,-2.0868305447623423,-1.7677750738141829,-1.7924874845142265,332.98689785317595,1238.0,-1.8680009647506617,-4.586079173960892,-3.5233987266377236,-3.325826288449759,-3.5233987266377236,0.013382520686245599,-1.4068742960846865,-0.839031993325816,-0.7441745895747522,-0.839031993325816,-3.1339085288770083,-1.4901168645352807,-2.773944644197552,-2.4659900125366137,-2.773944644197552,-3.593330066390308,-4.415039929803645,-2.747417250825851,-3.585262415673268,-3.593330066390308,-2.102854288543148,-1.9409091456832188,-0.7930680437565178,-1.6122771593276284,-1.9409091456832188,-0.3117093637535185,-1.5024603204185367,-0.42818097893418855,-0.7474502210354146,-0.42818097893418855,-4.409099981330446,-1.7934797145736059,-1.4770374583496377,-2.55987238475123,-1.7934797145736059,0.11553586032611866,0.5607385596472915,0.009137558060178535,0.0690532355689291,0.4301024025137167,0.9729479207525495,0.052553910668845835,0.9883718426924983,0.0035141905836833494,0.03956452663942819,0.0892916647545337,0.4293983374779824,0.4412770493401085,0.9997469523512512,0.06073039823348621,0.8840811155844537
