gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_HQ461,FDR_ABE_HQ461,p_ABE_T0,FDR_ABE_T0
gRNA_CDK12_targ_1750,CDK12,targeting,-0.6170471745116474,0.04883204119013524,-0.2965659839271666,-0.2882603724162262,-0.2965659839271666,105.55295072731232,4183.0,-1.1421804017286987,-1.4702618083118866,0.2506574515051705,-0.7872615861784716,-1.1421804017286987,-0.7571965061190996,-0.1116986002716245,-1.6933352066901268,-0.8540767710269503,-0.7571965061190996,-4.032740660306227,-0.6314516492692802,-0.20885368043923622,-1.6243486633382478,-0.6314516492692802,-0.6747596603380195,-0.47179862561046537,-0.7416776113550578,-0.6294119657678475,-0.6747596603380195,0.3881855535567519,0.8972978987445208,0.5447531829508689,0.9934828459927932,0.4995004476017798,0.9999999884811976,0.34695325377381075,0.9999997845875617,0.6484756417238893,0.9999999991803674
gRNA_CDK12_targ_1751,CDK12,targeting,1.0978612322483183,0.5608538229172488,-1.1197312117849043,0.17966128112688762,0.5608538229172488,156.57567756705066,6205.0,0.5952784188481347,1.138528047769796,1.3221189008077563,1.0186417891418957,1.138528047769796,1.0517309157713615,0.5133506386262696,0.5971516405310628,0.7207443983095647,0.5971516405310628,1.6377150196639298,1.6018545557905066,0.6169851376893142,1.2855182377145835,1.6018545557905066,0.6187292129061884,1.0608817328479851,1.4131371099690917,1.0309160185744217,1.0608817328479851,0.10645228541579066,0.5208137943759487,0.007534587553942524,0.12460794793020773,0.023186661635446994,0.1890664469704455,0.0030455044434218267,0.09400085585266227,0.013720050059057114,0.298407870642324
gRNA_CDK12_targ_1752,CDK12,targeting,2.3434813291315777,0.2823876820261957,-8.989179327488415e-05,0.8752597064548328,0.2823876820261957,189.40484058312364,7506.0,0.9805239253511618,0.3405365892715042,0.482132854279346,0.6010644563006706,0.482132854279346,0.04518410753053737,0.5616680207869247,0.7552050760017963,0.4540190681064195,0.5616680207869247,1.7726527383824033,0.19032025054608082,0.3797251967296573,0.7808993952193806,0.3797251967296573,-0.11229714349209498,0.48484275379798186,1.2811347922497038,0.5512268008518636,0.48484275379798186,0.006744226035667703,0.16383952013054903,0.044237803304204674,0.2965175066301555,0.065065801006342,0.3293620925057281,0.018441772419220827,0.21569701741358793,0.07168338900002572,0.48873212556320056
gRNA_CDK12_targ_1753,CDK12,targeting,0.07905289651188116,-0.003315834112731559,0.27279722882700547,0.11617809707538503,0.07905289651188116,160.15887599001942,6347.0,1.5042831555249816,-0.61476154868603,0.4636536532824858,0.4510584200404792,0.4636536532824858,0.44631260454963106,0.18921716539529002,-0.8904176502550422,-0.08496262677004036,0.18921716539529002,1.707323693999027,-0.569643129382648,1.5812559739578393,0.9063121795247394,1.5812559739578393,-1.6973239845285373,0.5610024146538903,-1.01429430772891,-0.7168719592011857,-1.01429430772891,0.1797127158235956,0.6421235826186447,0.028392073860084556,0.23388601376048465,0.2311286271784849,0.6749455051618863,0.007046269315727205,0.14232879265128645,0.4927992561674436,0.9999999991803674
gRNA_CDK12_targ_1754,CDK12,targeting,1.4914813745820257,-0.20721995743959198,0.9975448929725075,0.7606021033716471,0.9975448929725075,240.98271084050504,9550.0,0.48617086325146525,-0.8054430149405994,1.5412329171958117,0.40732025516889253,0.48617086325146525,0.7114247084739225,0.83561974064952,0.5872475859297522,0.711430678351065,0.7114247084739225,0.9092981428238506,0.2969917873517376,0.4276671836057301,0.5446523712604394,0.4276671836057301,0.779710178837669,0.44286918683079357,0.4170964093697452,0.5465585916794026,0.44286918683079357,0.0220061746674975,0.26596624631415466,0.030747203289640954,0.24577567424297564,0.0270785655727208,0.2082440082274958,0.05683274482232952,0.36355033087398175,0.09963170543407049,0.5632883397639352
gRNA_CDK12_targ_1755,CDK12,targeting,0.229012972258007,-0.8153150208874119,-0.7870125344230682,-0.4577715276841577,-0.7870125344230682,147.18870705054096,5833.0,0.8889179393270525,-1.5892263635079578,-0.21665531512188096,-0.3056545797675954,-0.21665531512188096,0.010620304068886454,-0.49513002286479213,-0.7997284795403413,-0.4280793994454157,-0.49513002286479213,-1.0109065890383906,-0.578574727747504,0.7007580828676825,-0.29624107797273735,-0.578574727747504,0.2984793723590467,-0.17146451513471664,0.6927790651610348,0.27326464079512164,0.2984793723590467,0.43523863886561387,0.9423268452147893,0.22590384565972207,0.6681130529102047,0.4700589335208013,0.953600290787252,0.25247012172348077,0.7366515160673461,0.17893106710431453,0.6943355561750232
gRNA_CDK12_targ_1756,CDK12,targeting,-0.3136578910994814,-0.04860821910152257,-0.7046518683967734,-0.35563932619925914,-0.3136578910994814,222.43587393288504,8815.0,-0.288880022386127,-1.5064512874493434,-0.7599039145338731,-0.8517450747897811,-0.7599039145338731,-0.471769904748767,0.01912905294288433,0.10425116929176928,-0.11612989417137114,0.01912905294288433,0.2925718816861059,-1.6961127196818675,-0.4535342540986448,-0.6190250306981354,-0.4535342540986448,-1.2389516058829348,-0.04399835879797116,0.3394659780320367,-0.31449466221628974,-0.04399835879797116,0.42433680573328514,0.93383101452116,0.6074303415803588,0.9999993937485154,0.3036390969972215,0.7755063610611094,0.3683936335369211,0.8692875463197925,0.42432087654696793,0.9724712001593021
gRNA_CDK12_targ_1757,CDK12,targeting,0.5388806340709048,-0.6162251868315113,0.5755712657858278,0.1660755710084071,0.5388806340709048,159.35139465526592,6315.0,-0.19582029877409815,-0.21814971965923335,0.15693383385584977,-0.08567872819249389,-0.19582029877409815,-0.4521200592823555,0.7022165032359713,-0.7299119821572452,-0.15993851273454313,-0.4521200592823555,-0.6946866350977581,-0.7528163257874501,0.034445475474214796,-0.4710191618036645,-0.6946866350977581,0.05767781174942538,-1.3316311137681727,0.14626490903480724,-0.3758961309946467,0.05767781174942538,0.14618509977154223,0.5823478442617573,0.2751131733395186,0.7415564384367533,0.2531013108899506,0.7104849759542229,0.3855029170822685,0.8879849087530403,0.4566587915774972,0.9959988621789713
gRNA_CDK12_targ_1758,CDK12,targeting,-1.0122060642308486,-1.1863040801505673,-0.620359858792325,-0.9396233343912469,-1.0122060642308486,370.8105691938452,14695.0,-2.4264719641078774,-1.0733724328044756,-0.04567148582924493,-1.1818386275805326,-1.0733724328044756,-0.7952151382628981,0.3492589431463706,0.13026468716849832,-0.10523050264934307,0.13026468716849832,-2.1649190504943703,-2.449057761828022,-0.8143215729748603,-1.8094327950990838,-2.1649190504943703,-1.1802416124861939,-1.046453048667188,-0.6078570383164069,-0.9448505664899297,-1.046453048667188,0.5303949827828751,0.9999999476104154,0.40751139811783804,0.9999993937485154,0.2576296180770642,0.7137968018208016,0.3664623730378501,0.9999997845875617,0.4635222375646496,0.9999999991803674
gRNA_CDK12_targ_1759,CDK12,targeting,-1.3077882015452298,-0.9594440407710975,0.2890416792107865,-0.6593968543685137,-0.9594440407710975,333.3131547112284,13209.0,-1.872079967978692,0.1148338445486512,-0.03541479409811027,-0.5975536391760503,-0.03541479409811027,-0.8055126370650011,-1.282185922189251,0.057452748855120264,-0.6767486034663773,-0.8055126370650011,-0.32698778111881943,-2.3244228269902107,-1.0344266480333153,-1.2286124187141152,-1.0344266480333153,-1.663875016156043,-0.6733314636228943,-0.019004156362716372,-0.7854035453805511,-0.6733314636228943,0.5098045333522674,0.9999999476104154,0.41330521574205836,0.8879031999978215,0.5725846065072184,0.9999999884811976,0.5605419877353861,0.9999997845875617,0.5162376974999745,0.9999999991803674
