gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,LFC_avg_KB_2000,LFC_median_KB_2000,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,LFC_avg_KB_4000,LFC_median_KB_4000,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,p_DMSO,FDR_DMSO,p_KB_2000,FDR_KB_2000,p_KB_4000,FDR_KB_4000,p_T0,FDR_T0
gRNA_CDK19_targ_6705,CDK19,targeting,-0.22479167480465356,0.04551091956496879,-0.29200116376633184,-0.15709397300200553,-0.22479167480465356,468.3809863527008,16621.0,-1.0936011681532196,-0.3436857958623562,0.30790715305468114,-0.37645993698696495,-0.3436857958623562,-0.9275726595412291,-0.10397108217626785,0.09460110271984865,-0.31231421299921613,-0.10397108217626785,0.0048875216059869765,0.08660378863940138,-0.47583382746762404,-0.12811417240741188,0.0048875216059869765,0.3081934765944137,0.6796188942671643,0.3349127034928876,0.7985254851839154,0.2724443780709927,0.7005286158254979,0.1999829041480953,0.44053383915390504
gRNA_CDK19_targ_6706,CDK19,targeting,0.38084994998817157,0.7768425434917652,0.22028942291570533,0.45932730546521405,0.38084994998817157,474.0170008687071,16821.0,-0.6624792540487902,-0.11909195041567744,0.4706201436202797,-0.1036503536147293,-0.11909195041567744,0.7831376923806778,0.5108879633081356,0.7887020529657656,0.6942425695515263,0.7831376923806778,1.1667617088713045,0.19378928026547848,0.6566385062552996,0.6723964984640275,0.6566385062552996,0.010764486603858979,0.06947292772703312,0.20875653995083604,0.620811932533532,0.01785695810358902,0.19268172795848207,3.445928983635025e-05,0.0008180335761150972
gRNA_CDK19_targ_6707,CDK19,targeting,-0.3909932349155387,-0.3535715048623392,-0.8026707325522547,-0.5157451574433775,-0.3909932349155387,182.32506959280275,6470.0,-2.0424557881200722,0.23805650934135755,0.04235924149526717,-0.5873466790944825,0.04235924149526717,-4.237554487534802,2.082601883417507,-1.5953013507061953,-1.25008465160783,-1.5953013507061953,-2.487272821822872,-0.2874593298272993,-0.266258886750472,-1.013663679466881,-0.2874593298272993,0.6009513921467167,0.9859358777407069,0.3136944088516048,0.7697488339749161,0.06785449086049752,0.3757459635885563,0.12206362738256232,0.8719410402113644
gRNA_CDK19_targ_6708,CDK19,targeting,-0.4339080934339212,-0.24937092636823444,-1.3942341554396072,-0.6925043917472543,-0.4339080934339212,274.0512058408047,9725.0,-0.9645604528411867,-1.4767582571747195,-0.591980604042665,-1.0110997713528571,-0.9645604528411867,0.07713528025280732,-0.6216128953378636,-4.2324286888340295,-1.5923021013063619,-0.6216128953378636,-1.6320705218396552,-0.33524297355374405,-0.4039029459397032,-0.7904054804443675,-0.4039029459397032,0.5200824257479888,1.0,0.5716854532741742,1.0,0.22797037806805107,0.8622724769453695,0.3596658927838563,0.9083384850202115
gRNA_CDK19_targ_6709,CDK19,targeting,0.3622648667194668,0.23851193381179758,-0.9049327412887979,-0.1013853135858445,0.23851193381179758,248.181899212336,8807.0,-1.9051898534632723,-1.8738203693691728,-0.18981536177185415,-1.3229418615347666,-1.8738203693691728,-1.2535215630449095,-0.5586815631596049,-1.0929821308609415,-0.9683950856884853,-1.0929821308609415,0.4907226086434933,0.3264371614132578,0.31374309257907607,0.376967620878609,0.3264371614132578,0.12895511058405204,0.3881449304238832,0.3985241013075379,1.0,0.6378311429370873,0.9804498987715362,0.010196673267947905,0.058851835140587276
gRNA_CDK19_targ_6710,CDK19,targeting,-1.3879609941636721,-0.6478553606099313,-1.5738882266057124,-1.203234860459772,-1.3879609941636721,169.36223620598832,6010.0,-2.2721642475337096,-1.0167410334309253,-2.5621736872838197,-1.9503596560828182,-2.2721642475337096,-2.5706304147711263,-1.3122560687932876,-3.824635302938556,-2.569173928834323,-2.5706304147711263,-0.2879189746449291,-1.0136047220657156,-0.26629167983318325,-0.5226051255146094,-0.2879189746449291,0.23047238067414944,1.0,0.17242000546414316,0.8018852042880933,0.0784095115371765,0.5348787785971097,0.5548435092573742,0.8156217740370904
gRNA_CDK19_targ_6711,CDK19,targeting,-0.26777164888459504,-1.0744666175355804,-3.7207009820061345,-1.6876464161421032,-1.0744666175355804,151.32698975476828,5370.0,-4.999465608536956,-4.38939555736743,-3.625816419552256,-4.338225861818881,-4.38939555736743,-4.370194988574742,-1.5354601548695208,-4.410233123312282,-3.438629422252182,-4.370194988574742,-2.414707888745609,-1.5777829437126105,-1.1935300207316561,-1.7286736177299586,-1.5777829437126105,0.039131027068969905,0.48779773469537824,0.0006081162097499105,0.02140578989384067,0.012865338731558464,0.22163331985853885,0.012762100424283487,0.2952587640533383
gRNA_CDK19_targ_6712,CDK19,targeting,-3.8597169414223345,-2.0866845706194006,-3.414417761472146,-3.1202730911712937,-3.414417761472146,280.0535613003514,9938.0,-6.5911109567381425,-4.814072500963301,-6.3026088914798235,-5.902597449727089,-6.3026088914798235,-7.209075187370922,-0.9595735764626879,-6.18435786276231,-4.784335542198639,-6.18435786276231,-3.123885784183688,-3.359000393945703,-1.1528745927678343,-2.545253590299075,-3.123885784183688,0.0005564001445629388,0.025745294824691917,9.18647067395124e-06,0.0015674415587429303,7.937434837263204e-05,0.01325639553530477,0.00019563663529599667,0.011610609007784151
gRNA_CDK19_targ_6713,CDK19,targeting,0.04144892768731635,-1.221000139892446,-1.1691295159755732,-0.7828935760602342,-1.1691295159755732,220.0581867774647,7809.0,-2.0459810405795316,-1.744694493529309,-3.105100524579515,-2.298592019562785,-2.0459810405795316,-4.14204745825974,-3.3264513002268585,-2.246678653427198,-3.238392470637932,-3.3264513002268585,-0.7571553262014145,0.28173291432392933,-0.5200091759249229,-0.33181052926746935,-0.5200091759249229,0.4682844270619202,1.0,0.11360511573147283,0.6713029565950667,0.030813283088434302,0.350577965812653,0.280575872008734,0.5530484697356274
gRNA_CDK19_targ_6714,CDK19,targeting,0.14816190064700765,-0.4874538690067651,-1.682781596809804,-0.6740245217231872,-0.4874538690067651,340.9225180732191,12098.0,-2.493594107492641,-0.19367223942603118,-1.7456933618962565,-1.477653236271643,-1.7456933618962565,-1.612141418759996,-1.3985618536818563,-2.709972000563002,-1.9068917576682847,-1.612141418759996,-0.046168317347953396,-1.3348764305370204,-0.29651837054905456,-0.5591877061446762,-0.29651837054905456,0.4709621849650828,0.8678345914195076,0.32435155535626853,1.0,0.23564882697326736,0.8693046175414864,0.4873045649825605,0.7628104715610036
gRNA_CDK19_targ_6715,CDK19,targeting,-0.13787300790576817,-0.5366053527983591,-1.1774234241651576,-0.6173005949564283,-0.5366053527983591,193.5125584070752,6867.0,-1.9197267058554826,0.08779069937053803,-0.7181971253820022,-0.8500443772889823,-0.7181971253820022,-3.255060218072574,-1.7245254337239337,-0.48647709352382823,-1.8220209151067788,-1.7245254337239337,-0.7120442247369633,-1.0642800648398034,-0.5146492942828379,-0.7636578612865349,-0.7120442247369633,0.5988984106441437,0.9949181675315415,0.5265979299159906,0.9867832460107577,0.2647669467512231,0.9103447917264974,0.4541035901508167,0.9694343512489338
gRNA_CDK19_targ_6716,CDK19,targeting,0.15990683751090015,-0.4550735982243822,-0.896894608638966,-0.3973537897841493,-0.4550735982243822,256.1286796799048,9089.0,-0.7420310953145264,-0.6742796738182749,0.5174912045265098,-0.2996065215354305,-0.6742796738182749,-0.4664810633894507,-1.0473970384573477,-2.3265984592230358,-1.2801588536899446,-1.0473970384573477,-0.938810260179416,-0.3987479031698037,-0.26518782027239074,-0.5342486612072035,-0.3987479031698037,0.37272128840261975,0.7587838309762506,0.2833153711060714,0.7262450357930281,0.4704114887726748,0.999997600575257,0.5832980254001079,0.8403185273574114
gRNA_CDK19_targ_6717,CDK19,targeting,-0.8159577006386036,-0.5696237134411353,-0.2762251602825334,-0.5539355247874241,-0.5696237134411353,305.81014763850004,10852.0,-1.5539992046588267,-1.5011752360147543,-0.998353870332555,-1.3511761036687122,-1.5011752360147543,-0.27643015958909917,0.5268482190609474,-3.286807655761893,-1.0121298654300148,-0.27643015958909917,0.37934213030974073,0.20252408986285342,-0.26523194534481415,0.10554475827592667,0.20252408986285342,0.6373049908187836,1.0,0.415275814058166,1.0,0.28888139126881707,0.7123997111356244,0.06387021994964438,0.20601181385282286
gRNA_CDK19_targ_6718,CDK19,targeting,-1.089743762611229,0.06472186431607818,-0.405219512424839,-0.4767471369066633,-0.405219512424839,344.3604869279829,12220.0,-1.233974912576324,-0.3733486532749089,0.012868932638388477,-0.5314848777376148,-0.3733486532749089,-0.5052853194492236,-1.6680983908204985,-2.82529883594861,-1.6662275154061106,-1.6680983908204985,-0.3731559894132769,-0.6056110928721643,-0.22785276420008926,-0.40220661549517683,-0.3731559894132769,0.45583696111013994,0.8494436203622403,0.42160909159218507,0.8985111788030173,0.3021664196292452,0.9616454681107051,0.49482608037633136,0.7675427269473776
gRNA_CDK19_targ_6719,CDK19,targeting,0.30416903404473783,-1.3336547553197875,-0.9757086329465354,-0.6683981180738616,-0.9757086329465354,396.0709201123405,14055.0,-2.4882344610643696,-1.025432461543804,-0.8159531331884536,-1.4432066852655423,-1.025432461543804,-0.627161795668549,-2.735614623662939,-1.3547374302617268,-1.5725046165310717,-1.3547374302617268,-1.0097821075149218,-0.8551967931295232,0.10408952445737721,-0.5869631253956893,-0.8551967931295232,0.45449621244064276,0.8481029801523956,0.34519276732422377,1.0,0.3388085089359368,0.9988630986988201,0.5033094273527288,0.7771689687064194
gRNA_CDK19_targ_6720,CDK19,targeting,0.626660260537442,0.15559863138708369,-1.2482603738795717,-0.15533382731834866,0.15559863138708369,316.574935364072,11234.0,-1.5105001756331462,-0.34538827053756804,-0.5773398598501231,-0.8110761020069459,-0.5773398598501231,-3.5295462314619934,0.2735075502018226,-0.26384002010003565,-1.173292900453402,-0.26384002010003565,-0.30143515367362694,-0.7427648764916885,0.22189062776835297,-0.27410313413232085,-0.30143515367362694,0.08759799019161489,0.30777672229486314,0.5809993293799278,1.0,0.3745648358345348,0.8034523228618197,0.24304482076238548,0.5025179264271435
gRNA_CDK19_targ_6721,CDK19,targeting,-0.203057023163576,0.046557435419223206,-0.43877909955994937,-0.19842622910143404,-0.203057023163576,471.255353755864,16723.0,-0.9770133835313025,-0.6401467548160987,-0.45076208753364566,-0.6893074086270157,-0.6401467548160987,-0.048961079503574714,-1.0369016702040676,-0.1363156744845505,-0.4073928080640643,-0.1363156744845505,0.20256046447661397,0.3173523345685575,0.1448454566648082,0.2215860852366599,0.20256046447661397,0.3277149601069569,0.7009374553760019,0.5690887229932784,1.0,0.3325173778976648,0.7641182168860479,0.03532556872890334,0.13871929799128774
