gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK8_targ_727,298.68628996559676,252.47335738051387,184.01438451218203,182.66334302598838,269.63686183081813,174.7903432104384,190.6174173306893,196.51158990189876,345.6948587660448,915.0881716633127,507.6171368780778,342.38251678486307,220.58735156523215,220.51315896747045,297.715013186816,269.9927345222087,876.1020399871795,178.0029033160714,276.1553650083537,360.7746797180469,278.2839944428359,256.2340384011675,177.98973310015737,55.545679683391576,217.22331199322346,351.3066848406225,234.9685403232123,291.64791366484184,351.13785244055606,283.39721417219783,114.47848676773702
gRNA_CDK8_targ_728,115.51872762431368,147.03508401729326,171.20379342811586,203.34041419794426,57.91780405413319,237.42667301470323,183.7411178800017,81.17884657628721,187.06484132037284,159.37760969726847,88.3146304704674,188.37804876068355,391.4875854024818,424.09960361983224,207.147986521571,7.5948380968508795,107.89044830964107,453.5581930942273,369.29011556019066,53.26040196208643,157.9983990306593,130.43613522143318,129.9607575017022,591.1856523068882,30.572723539307777,160.74917084647723,112.822195948844,43.639624594739246,289.6400883537615,207.11414415256613,53.07587436980188
gRNA_CDK8_targ_729,439.2623886554785,786.2072689186978,798.583403141157,635.3196868157421,666.9029153011487,381.1070838024117,882.6449957690769,462.54713579797107,380.5426429188698,485.24261093703666,3408.286490467094,1688.6359859452652,803.3483547701246,787.4027975665906,703.6608348352901,2033.4239049108223,421.9690232528745,990.4360908795616,928.0986188712122,2001.6157886397764,957.8747983581549,703.9931218412651,1193.1904330047585,433.236777565715,1782.4869572575385,693.6459572579911,1109.5736626373914,835.3761236242955,946.574938282299,546.8355613723473,298.3464571032513
gRNA_CDK8_targ_730,189.41673720751436,283.1200142365773,382.1119353816818,208.48586048036645,366.57042510133397,589.7143816678123,455.9946019450173,357.7037939962618,218.04064945621727,528.6912777690058,208.2799080101644,235.7432190668899,329.8550396661495,310.1936866461424,318.59039167348595,532.3906309475666,45.70672757887514,463.8646178249351,339.77939518184695,866.8919285247317,491.63505684901014,395.3809996521326,390.8240171246842,447.6845114728186,96.35266660676704,287.8705451057524,186.48296851048593,110.94298928662583,231.356787864351,132.0931102178181,130.05571777274827
gRNA_CDK8_targ_731,901.3979707533763,880.2133062412296,846.8564251731678,816.9348833767924,602.7652076038241,1392.3672967725965,942.5327665663447,849.5401765614575,905.9213887229183,447.2250274590637,1272.553485890915,1235.5542997018972,1469.9472085366865,1554.6954161991762,832.1247024455666,1214.2341402861346,705.463590359379,649.0404907338069,872.0553242077522,248.80352945305012,682.1759557762633,721.131954873396,743.0365048466888,1084.507431357889,554.644519955168,809.6410975847106,1567.3893503306342,698.9254664407446,677.6596810169345,661.774329251192,722.0471404395566
gRNA_CDK8_targ_732,1444.5908113103512,1249.4883041338414,1204.534915308419,989.5455489436042,959.1576085617539,1099.2176122697906,922.3836100364227,1042.3019321021545,1200.917561516624,764.8940301828013,595.9866211562909,809.26776694604,1143.3899864188545,1114.8337804418804,1045.3747226786259,439.33506515694324,1103.3942605892894,748.6692631306494,804.911666833172,393.1898974292628,706.5067968204456,730.2952913460206,461.4548635930006,770.6108882613236,663.8541754342111,724.4506795637985,1216.8013695309207,488.6408669410944,708.6200409285807,734.8321959427876,773.5369694706665
gRNA_CDK8_targ_733,750.0223271490366,569.3391286046667,634.8453846494505,607.2103043469541,888.88077519063,504.1724791292751,737.9228794232096,868.0359811808988,613.9501971924786,1341.7738293472637,1093.6203650246637,723.1984860467621,576.6050771146998,545.4594865304506,748.3020288298612,1612.699952912004,862.559305889735,1050.9533027598718,919.43492114546,1310.7604849125328,796.3788409273944,804.3938764024289,527.3769869634292,277.4843488577163,437.28712152799636,759.905171274256,762.7153412078875,982.9671779315032,552.2110095716575,527.1104047863887,539.9917933482618
gRNA_CDK8_targ_734,506.0618209634456,493.3767409367161,408.9208544715156,357.51323058607636,620.1324710231249,440.9530983826833,604.1548680162284,453.020529583026,522.4747637913131,371.28860747319044,393.3566553439265,424.9332421756799,544.5796044788173,478.5290840551128,637.8231026850233,538.8951210008101,1597.9297673809708,617.2906621677802,487.0622565196356,167.90891534187392,576.6409327471223,527.3443576190032,259.9215150034044,251.32223610701513,198.7600779731525,768.5404573114635,2789.78520891687,530.2060727610836,496.12707891203604,427.3628120033654,212.9832311957898
gRNA_CDK8_targ_735,1265.7916042153656,932.8980084769341,914.5574297101532,1900.2418979112012,765.4520379595066,1761.4385432655451,984.1103911518976,1027.454614969288,1485.9917957668172,1144.6748770822405,2591.2938779036517,1859.9625733957146,1155.8484082680536,1147.1342995019043,1281.7482390815348,4331.050420250214,1471.4180596873434,1554.6845305321604,1527.2474647177678,3660.624718697585,878.0392261819314,836.3524264458416,1719.6256753486105,1869.1755742315293,3478.0397397566053,972.4660583439779,1067.614994722532,1654.233727375582,1019.7462806964355,1170.7955501542488,603.0937400376528
gRNA_CDK8_targ_736,351.2278961224537,486.627589539201,264.9501718909841,540.4624317388659,103.63813473005982,130.18694612242803,361.7253338943114,550.9722839100941,404.2584960228756,462.92579570061616,243.8251754293339,218.15044152458466,188.92830310138487,184.95152981004034,263.350928601067,1067.3003418579501,377.16514461382894,1044.912907313303,813.3046240049946,714.2822309816619,172.901039170221,157.86958083392017,316.42619217805753,682.3625676395557,93.43741912991374,191.05570357321494,173.42916071475193,275.05256346684246,145.24299991337867,151.07039356829017,353.2349547172727
