gRNA_id,Plasmid,T0_REP1,T0_REP2,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,T0_REP3
gRNA_CDK7_targ_11,481.2125968246314,240.15998791199758,451.2036643961048,386.3369568496693,391.5996421045995,497.4317383076507,788.4170197078615,479.8711632960953,575.5805537473458,422.2780585017988,469.61120376739365,481.92931342130646,349.16676139311863,376.5028626667927,407.89427278263014,683.8423667802027,162.56869826566665,307.9408768254916,536.3525960218456,643.7575415265334,598.6347745102753,232.95276341497052,266.66024298355313,405.8655950749069,243.68434738520935,449.10557037288436,438.263768391503,402.17981649847803,301.59762143010204,260.567010038252,2348.719478724161
gRNA_CDK7_targ_12,501.8910284046868,991.0561914746826,1109.7028054208529,235.00741781844894,234.54555447518777,982.6903023983317,638.5927037676189,451.3611285160018,325.1447332547687,212.34107325460505,274.56364474249887,341.4025189889756,180.85162959292586,388.56716869943784,291.0185129926177,219.33386897338517,313.85408961974366,26.160696685144963,307.81490175434976,435.93232522913405,589.5507870366747,249.65685750400672,452.52138752716155,287.7897112801575,710.1187690694468,555.5029968834364,218.0180805541597,313.7740860655342,151.1868673561088,365.1243112700903,648.7280788836356
gRNA_CDK7_targ_13,771.0505583686406,559.1908706599592,758.7371964753281,625.2852480803896,661.2537816239948,674.0972463600201,499.02421897804766,940.5446147302181,775.2853591844673,208.3743280423764,323.21816324100206,663.5919092036798,841.7443114376373,443.09783196699436,718.1437092136773,583.6052257101807,966.2073865871768,402.7273447445555,633.4741456393865,582.3983979872147,417.51403965202456,577.5274696415152,654.2289069803281,631.9706497706162,468.55137064800863,662.3748068242903,472.89946873003464,499.1043003992645,555.5418873383094,627.2686943872709,168.95066375181426
gRNA_CDK7_targ_14,210.52342945612554,148.08104848627883,63.36051457477216,227.56354581749193,231.56511344265792,112.21565674120419,66.49568784103774,211.10319722848078,2.997237213342013,163.8986999052669,39.14449281468475,65.52169556354077,169.04595902577807,153.0719149422028,150.22828383452122,460.1322400885838,33.40452704089041,77.1003631178392,232.44114410858356,338.50222073887704,298.16441961425755,171.56371004804328,315.4183196283474,89.12406599329204,496.07170717703326,72.10628140587731,109.72762327165519,69.09655590583408,101.98128526998303,166.60064233636294,696.6394611416127
gRNA_CDK7_targ_15,344.8482548706771,122.72160287394975,128.64104474271923,306.2058641334849,314.4617869067508,283.69057274166767,273.7303629399299,196.20348055948722,165.07006430516935,41.710926928586446,307.94076714248087,254.82027842286814,211.09663323638068,401.3070758699113,327.2095497217654,227.1486148988027,184.54145383034123,56.374459053903934,183.5550818130558,380.863135734641,197.26228183057162,360.3742464840445,341.42262717223764,246.6305971668918,160.65290469507525,250.74552744525005,516.8048896985882,404.6407897225215,212.4998166432371,267.552519387793,182.7533888344448
gRNA_CDK7_targ_16,282.98291984212784,315.55905388436895,189.35326194759494,594.4588604999559,579.771554751611,307.04823697524427,87.62047048290974,828.1520404338196,161.18475680639267,11.960337836871329,363.5284011395097,192.2544488245999,285.3037053727382,216.7714507945697,376.4577448002528,111.59457181496224,450.88688276970737,212.3253727438702,191.73373862295398,303.7149238787194,147.7894885128087,208.89163149610613,393.3731969306791,293.62328650880943,273.321632878005,308.2136915732425,257.9712950525489,291.5306742328342,218.08783227446904,236.83130085056465,113.20888937965245
gRNA_CDK7_targ_17,224.06355314827138,109.13618558163058,24.960202711273883,225.50553414663912,234.94968207281894,235.6158034990152,316.3700957131016,164.3983161314433,347.3464903906355,256.4560881906028,112.34101307788055,251.86441245759568,711.7695002412293,179.03430152445537,340.83441060803284,92.94337820629907,916.1748283081542,55.9138834080387,442.9486176815311,492.15681240532973,277.62063255857635,362.0024433808098,232.06522669748486,362.97801422722574,122.31260679566492,159.25729445846963,306.97865528258745,257.4556603614639,246.95924636916746,188.23318741881224,71.93343264217073
gRNA_CDK7_targ_18,331.81801031338193,877.0896353002275,401.54808871054666,501.97969775865454,501.9264762579078,676.0746147607462,746.7248365518715,448.9972311598634,556.4870426105003,254.89343098578547,62.58210449996622,458.528707862899,352.7646800421541,390.11139987161647,497.3783851658759,436.06282263829786,112.23921085739177,103.62952031967635,259.95117156005927,182.6654001180971,458.182352803067,469.9458672774697,633.2164977595954,360.3853141256027,202.7566674189676,515.3159434307247,298.9305257433436,536.7761212903905,327.2093597399151,353.8573607063146,120.24297043137763
gRNA_CDK7_targ_19,381.38959286830925,994.075173095198,607.1221720487573,403.0199876282847,386.6995949833217,585.6100104275287,232.03817978393974,360.1003639184163,524.2944947634935,1853.6119559143149,61.3550044117316,451.3853651134905,373.79001714745544,478.615148927102,401.5785820593083,759.0723208888887,131.24267512954276,4011.337530098619,408.8399012129785,324.6386485584452,313.04818370561844,279.9292590660868,458.5581017784218,429.6320126731181,423.15457620269456,595.0801287829029,689.8396747923313,609.2801785833616,456.2769985557308,407.3378193823698,316.13549179640347
gRNA_CDK7_targ_20,439.7424271901093,374.65561910595727,692.5959696621646,175.98189159909566,181.85741893402454,350.3649635036496,615.0154397636298,171.63327470629113,279.29810476920386,58.84005398139212,144.7364554072748,235.11450532105138,259.72475247725134,222.94837548328402,303.0821919023336,310.0891183205673,127.53106101388826,288.3203543116328,125.00333419673926,310.5183435598572,399.4159415315435,384.7368963467543,420.306229743994,271.1532189614097,413.0402644868992,267.01010219845546,255.52811287099271,270.23379056322784,147.69435758658884,354.75871675141667,509.77179848446076
gRNA_CDK7_targ_21,368.9258806830703,318.87993366693587,146.25222225253052,260.75445744528855,257.7828913389798,490.6963271926776,417.7579047515321,310.67341919915884,227.45700185695497,552.5195263033072,125.04149899110898,204.44739593134904,402.34849642417487,305.5647431948386,466.29667126907844,298.940080800305,177.11822559903226,1597.5526852481305,320.361704814989,226.4383456137198,210.53887890737238,291.5075481097508,334.6893689689089,244.79410126157546,325.1868824903976,477.1619618221637,258.4024448492941,166.4943038881673,442.85023877513186,482.60104914839127,523.0436495254517
gRNA_CDK7_targ_22,204.74479926115114,20.302651397965853,16.287028824863064,45.40761920583782,47.43447677195807,28.424670760437184,97.82056342080573,55.22923822977899,49.84294477002088,166.0623791119371,82.70654594701419,62.07318527072284,91.24096824038504,134.34811197953738,129.0104015168444,81.37755423668115,40.53082614294703,23.85781845581882,226.77184791081325,88.82955508202613,130.18052817936768,139.54250441165982,79.28991987712965,164.20433976945927,75.97494614423032,257.8612788997774,139.76439244490462,86.22871565782856,99.6529454236364,196.72095684352325,33.577783133707
gRNA_CDK7_targ_23,442.7450487620078,2472.1685744995225,2202.7875448456057,473.78055911973496,464.039513979986,436.31869617271076,762.8331800439585,349.355375935969,1556.4541840099394,130.2414678015084,124.48930395140339,894.8884209862542,388.57521409583575,235.78479710201856,301.94678682847797,214.95761125515136,184.54145383034123,113.76218452871136,332.9085078756283,594.2081076223974,308.9254509291382,401.4409904357905,464.82699734703823,576.4436559275229,58.33370477947096,410.8838197028516,667.7791768588683,418.0814896384509,349.6390335930544,485.6055692987315,568.6988171064604
gRNA_CDK7_targ_24,348.0208361541924,273.2178366566409,346.39729598245344,257.6017587154715,279.60578161106275,383.9802263159927,234.15623186940448,277.7221227196539,519.4101081936028,175.19791354010013,244.56104758516213,405.4462815698801,195.41195662574148,238.00462941202528,220.26858432798957,113.78270067407914,199.23944572833298,110.90661552434695,509.9578399535378,388.051654643013,194.04794780145141,398.2449002310291,505.6328638723839,730.9253703158956,120.66609093495404,246.40830751106196,382.86101950974387,269.0033039512061,494.073715394758,369.105300469291,324.2313209314079
