gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK7_targ_55,6.295088105682828,10.349222500799062,183.41492928519517,24.52871593485054,14.77972960085243,9.711459752516227,5.835837880423682,3.061275321733079,0.8898698990432712,0.5522396123498817,25.465217695779778,20.740549042576014,308.3635701102506
gRNA_CDK7_targ_56,21.47735941938847,11.82768285805607,51.063599575261264,20.649478621553005,2.196986832559145,5.750206432410923,1.6673822515496233,3.061275321733079,33.32068399750916,0.8283594185248226,0.5161868451847252,44.267141986393575,347.6809167309587
gRNA_CDK7_targ_57,15.330391033839357,0.9240377232856305,52.443696861079125,18.500977955726682,127.7248254019612,17.506184027562146,62.526834433110885,4.916593698541005,10.480689922065194,10.860712376214341,1.8066539581465382,39.72692229548142,301.33856869675236
gRNA_CDK7_targ_58,0.1481197201337136,25.595844935011964,8.418593443489018,58.06919855136149,3.0957541731515223,46.25721618961676,14.172749138171799,1.7625524579675302,28.673585635838737,0.09203993539164695,2.752996507651868,20.327801797947632,185.70931156005906
gRNA_CDK7_targ_59,10.220260689226238,43.24496544976751,68.10780105511198,59.85961577288342,238.47293437051087,26.067602493596187,45.01932079183983,26.53105278835335,9.195322290113802,11.412951988564222,86.117172004985,182.9502161815287,277.3742493587703
gRNA_CDK7_targ_60,1.4811972013371362,2.6797093975283284,35.74451970268288,51.92209942413618,123.13112566115572,2.4278649381290567,26.678116024793972,8.905528208678048,20.467007677995237,0.9203993539164695,2.580934225923626,20.327801797947632,178.344390723327
gRNA_CDK7_targ_61,5.55448950501426,0.3696150893142522,11.730826929451911,49.1171124437518,0.79890430274878,31.817808926007107,2.501073377324435,3.339573078254268,0.09887443322703013,9.111953603773049,8.00089610036324,5.365714180168919,147.69498939508054
gRNA_CDK7_targ_62,1.6293169214708496,2.6797093975283284,15.802113922614634,6.32614084937751,2.596438983933535,8.816983196363415,2.501073377324435,0.09276591884039632,0.0,1.840798707832939,0.08603114086412088,19.399120497533783,136.3643419539543
gRNA_CDK7_targ_63,6.517267685883398,10.164414956141934,0.2760194571635744,19.992992306994964,3.0957541731515223,23.895302285796507,3.3347645030992465,0.7421273507231706,0.0,10.768672440822694,5.333930733575494,28.169999445886823,127.69639666149271
gRNA_CDK7_targ_64,0.9627781808691384,1.848075446571261,11.385802607997443,0.17904172215219372,2.4965759460899375,13.289365977127469,4.168455628874058,0.278297756521189,0.0,0.0,11.356110594063955,0.3095604334712838,141.97301243731178
gRNA_CDK7_targ_65,2.518035242273131,0.09240377232856305,9.38466154356153,27.57242521143783,0.0,8.433636100869354,2.501073377324435,0.6493614318827743,5.339219394259627,1.1965191600914105,0.3441245634564835,3.508351579341216,85.1498155200637
gRNA_CDK7_targ_66,18.144665716379915,49.89803705742405,23.116629537449356,23.15606273168372,8.288632141018594,28.367685066560554,8.336911257748117,11.781271692730334,0.2966232996810904,16.29106856432151,9.377394354189175,4.643406502069256,226.15972292487973
gRNA_CDK7_targ_67,23.84727494152789,30.216033551440116,13.110924215269781,30.198370469670003,1.3980825298103652,34.11789149897148,3.3347645030992465,0.6493614318827743,0.09887443322703013,1.3805990308747043,1.6345916764182964,0.515934055785473,182.81999646257188
gRNA_CDK7_targ_68,34.88219409148955,21.53007895255519,7.452525343416508,55.20453099692639,4.793425816492681,42.04039813918209,43.351938540290206,16.69786539127134,31.442069766195583,24.298542943394796,56.26436612513505,110.30670112693413,234.6010552685188
gRNA_CDK7_targ_69,31.771679968681564,6.930282924642229,7.10750102196204,58.54664314376734,41.74274981862376,6.005771162740298,22.509660395919916,1.113191026084756,1.6808653648595122,10.124392893081165,0.7742802677770878,18.16087876364865,134.9480110238135
gRNA_CDK7_targ_70,52.95279994780261,63.75860290670851,56.791003311405426,103.1877125337143,182.44977014025264,36.67353880226522,70.03005456508419,34.32338997094664,5.734717127167747,92.50013506860519,57.7268955198251,28.6859335016723,234.94097469175256
gRNA_CDK7_targ_71,30.660782067678714,31.417282591711437,21.184493337304332,27.09498061903198,4.2941106272746925,23.12860809480838,5.835837880423682,11.502973936209145,0.0,2.393038320182821,0.17206228172824176,0.3095604334712838,197.88975755926975
gRNA_CDK7_targ_72,52.95279994780261,29.199592055825924,37.60765103853701,65.29054801149996,65.31042674971276,14.567189628774338,1929.1612650429142,23.933607060822254,95.01833033117596,33823.29565739938,585.786038143799,55.20494396904561,165.59741235206
gRNA_CDK7_targ_73,56.50767323101174,32.710935404311314,20.77046415155897,74.95880100771844,60.81659004675088,37.69579772358272,19.17489589282067,5.56595513042378,0.6921210325892109,15.738828951971628,24.518875146274446,18.36725238596284,314.1988535424306
gRNA_CDK7_targ_74,0.1481197201337136,6.098648973685162,0.9660681000725103,0.5968057405073123,0.0998630378435975,0.0,0.0,0.09276591884039632,0.5932465993621808,0.1840798707832939,0.0,2.2701098454560813,83.11029898066097
gRNA_CDK7_targ_75,8.81312334795596,47.957557838524224,6.555462107634891,69.05042417669603,26.16411591502255,14.822754359103715,27.511807150568785,0.6493614318827743,53.29331950936925,0.1840798707832939,0.7742802677770878,7.016703158682432,176.36152742112992
gRNA_CDK7_targ_76,6.221028245615971,11.273260224084693,37.400636445664325,1.074250332913162,30.757815655828033,0.38334709549406154,3.3347645030992465,1.2059569449251524,2.6696096971298133,1.4726389662663513,1.892685099010659,3.7147252016554053,140.78329445599354
gRNA_CDK7_targ_77,27.32808836467016,62.55735386643719,78.32052097016424,135.2958613730077,40.0450781752826,35.26793278545366,29.179189402118407,8.534464533316463,1.1864931987243617,20.064705915379033,14.109107101715821,1.031868111570946,197.15326547559658
gRNA_CDK7_targ_78,188.18610442988313,298.0945695319444,163.33451377654512,374.6746438904907,39.146310834690226,181.32317616869113,61.69314330733607,59.277422139013254,7.02008475911914,103.36084744481953,29.50868131639346,826.939104612956,388.52790075621874
gRNA_CDK7_targ_79,767.3342101527032,891.0495765643335,1250.0921214938285,818.5787536798297,566.423150648885,792.6340111165547,455.19535467304723,1089.9995463746568,1095.0343479893588,1497.3977088867043,434.8013859272669,875.2305322344764,421.3301250982792
gRNA_CDK7_targ_80,471.168829745343,336.99655768226944,230.13122241013014,493.4389862514459,207.8149817525264,238.82524049280036,244.27149985201982,368.09516595869263,6.2290892933028985,89.73893700685578,535.5438518791524,504.17075931356413,403.08778271806597
gRNA_CDK7_targ_81,180.1876395426626,337.4585765439123,424.5179251175774,267.4883328953774,985.3485944027766,298.4996050247093,336.8112148130239,431.45428852668334,871.4792544630436,502.5380472383923,341.02744238537514,396.5469152767145,609.078953197741
