gRNA_id,Gene,classification,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,base_RPM,base_RAW,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_CBE_T0,FDR_CBE_T0
gRNA_CDK7_targ_11,CDK7,targeting,0.05893387069297597,0.1639844193403722,0.4261920245980581,0.21637010487713546,0.1639844193403722,379.0880798302324,13407.0,-3.2464252733298222,-2.0753118328247635,-1.5784328816914899,-2.3000566626153587,-2.0753118328247635,-1.5974501441399769,-0.0013303835670334556,-0.28160303169953455,-0.6267945198021817,-0.28160303169953455,0.02783679480905457,-0.4906842059053465,1.0926437989481517,0.20993212928395324,0.02783679480905457,0.048813215635699625,0.1746527898892005,0.24041731750548506,0.9939241186144402,0.03265307629855575,0.2991372426008631,0.030510894264291603,0.1554006368311867
gRNA_CDK7_targ_12,CDK7,targeting,-0.5429410190492988,-0.08406285571024351,0.4376884767964474,-0.06310513265436497,-0.08406285571024351,438.4098364859963,15505.0,-5.245047406687871,-5.8336035253551985,-0.8478651820858654,-3.9755053713763115,-5.245047406687871,-1.5814545977615853,-5.729830594807192,2.177054204285777,-1.7114103294276666,-1.5814545977615853,0.4367628715632402,0.5151485130851531,0.36639951881481425,0.4394369678210692,0.4367628715632402,0.15142017537255553,0.36687386639856945,0.3112985680956644,0.9939241186144402,0.05066172602647801,0.3534852501191703,0.04465751852944953,0.20319170930899538
gRNA_CDK7_targ_13,CDK7,targeting,-0.4315682012776427,-0.2780471489626893,-0.07747863996594219,-0.26236466340209136,-0.2780471489626893,619.9378048987726,21925.0,-3.608203496222427,-2.3592231870073124,-2.05297577899879,-2.6734674874095092,-2.3592231870073124,-2.657965522016698,-3.218536064547767,-6.336163250239921,-4.070888278934795,-3.218536064547767,-0.25082255194939534,0.39597523307777127,-0.24714300322206012,-0.03399677403122806,-0.24714300322206012,0.4446221361192554,0.7110197723569727,0.3618556046911925,0.9939241186144402,0.1330404856366366,0.6021476575931168,0.30399544354307656,0.7059397121754837
gRNA_CDK7_targ_14,CDK7,targeting,-1.8787861221433464,-0.20588873250368805,-1.0005136514572077,-1.0283961687014143,-1.0005136514572077,273.7339972280509,9681.0,-6.373487273678174,-3.3949389766212206,-4.122891896751253,-4.6304393823502155,-4.122891896751253,-0.7891078452268864,-3.071918563633535,-6.282364925192059,-3.3811304446841604,-3.071918563633535,0.3056320549197775,-0.4811430085488328,-1.2358647688121136,-0.47045857414705633,-0.4811430085488328,0.15454305203887334,0.9999998864555104,0.2032551726691062,0.8960233268885479,0.224595073161601,0.772323808676589,0.5161334083214191,0.9504095960434242
gRNA_CDK7_targ_15,CDK7,targeting,0.03236839383787053,-0.33110502343741827,0.10060560383025632,-0.06604367525643047,0.03236839383787053,381.5480382806859,13494.0,-3.184292816174701,-5.452860736546621,-1.4571068549935715,-3.3647534692382983,-3.184292816174701,-1.6177277802617438,-6.410188755689937,-2.9313894890386964,-3.653102008330126,-2.9313894890386964,0.28030806525550606,-0.5551517433624696,0.16277088494052097,-0.037357597722147536,0.16277088494052097,0.23345346248233964,0.48833058002990337,0.4550505181612351,0.9939241186144402,0.1618788383256397,0.6726472277458088,0.26549275223701885,0.654738223673949
gRNA_CDK7_targ_16,CDK7,targeting,0.434866826266814,-0.1407952391913342,0.24557864555414416,0.17988341087654133,0.24557864555414416,286.3730940941742,10128.0,-4.224507508294323,-2.4897148031144574,-0.5067539249768652,-2.4069920787952155,-2.4897148031144574,-2.6585653206472455,-2.6490896660364105,2.4210240357016786,-0.9622103169939925,-2.6490896660364105,0.3589899271505362,-0.9314084253151885,0.20736597751763744,-0.12168417354900496,0.20736597751763744,0.05611267336257749,0.19202258881469142,0.15253594029848028,0.9939241186144402,0.03859204458955686,0.3202318593601527,0.26709442432527597,0.6569079084756787
gRNA_CDK7_targ_17,CDK7,targeting,0.3821644242852765,0.0010049209353648215,-0.07674638590885689,0.10214098643726148,0.0010049209353648215,287.89996485652466,10182.0,-3.6676513975584273,-4.343270381307375,-1.2125840539882082,-3.074501944284671,-3.6676513975584273,-2.9302489233968827,-2.6331113781376105,-6.026109765757595,-3.8631566890973623,-2.9302489233968827,-0.9250025121486919,0.20155182708890032,-0.5255770311619811,-0.4163425720739242,-0.5255770311619811,0.09246958464487216,0.2668298097667839,0.38951947228194256,0.9939241186144402,0.197769962767991,0.7328463897687995,0.5404805980723533,0.9618722508067304
gRNA_CDK7_targ_18,CDK7,targeting,0.7181845122014341,0.30346002507550546,0.9527959363145017,0.6581468245304803,0.7181845122014341,404.39454894696667,14302.0,5.8784033729497756,7.189277781365823,6.945401879126372,6.671027677813991,6.945401879126372,8.57489858228099,9.178292876232835,8.79310385751237,8.848765105342066,8.79310385751237,-0.43261523282938924,0.4003140301917036,1.0697404498129128,0.3458130823917424,0.4003140301917036,0.0008511646417966415,0.007307168151273054,4.1025318572854354e-10,3.733303990129746e-07,4.1025318572854354e-10,3.733303990129746e-07,0.022551356732472928,0.12469070297240228
gRNA_CDK7_targ_19,CDK7,targeting,0.17562600531062328,0.697779084464906,0.6986775934738413,0.5240275610831234,0.697779084464906,386.8920859489125,13683.0,9.84391311765463,7.098266640387699,5.916580830021155,7.619586862687828,7.098266640387699,7.458184103559048,7.946907479243833,8.279814999082223,7.894968860628367,7.946907479243833,0.4298192447442637,0.8620840745475868,1.0630918799153062,0.7849983997357189,0.8620840745475868,0.003636295983346999,0.02397847351337514,4.1025318572854354e-10,3.733303990129746e-07,4.1025318572854354e-10,3.733303990129746e-07,0.002402065915658249,0.02465278176596624
gRNA_CDK7_targ_20,CDK7,targeting,-0.23165903691072173,0.35795846968911826,0.21694879172543544,0.11441607483461065,0.21694879172543544,386.7789844109605,13679.0,4.441970116811975,4.957176740706368,5.497433550542177,4.965526802686839,4.957176740706368,8.434616713400064,7.457468658147824,7.194463058324273,7.695516143290721,7.457468658147824,0.038248838935268516,-0.21379015173207716,0.2183560880581474,0.014271591753779586,0.038248838935268516,0.08127889650788757,0.24424260864479952,4.1025318572854354e-10,3.733303990129746e-07,4.1025318572854354e-10,3.733303990129746e-07,0.29291798809153263,0.6923516082163499
gRNA_CDK7_targ_21,CDK7,targeting,-0.09374099002930308,0.23863353544173718,-0.006307744508919687,0.0461949336345048,-0.006307744508919687,358.8994553058208,12693.0,-2.115923442840813,-1.977964931631309,-1.0908672044843208,-1.7282518596521477,-1.977964931631309,0.7152804896746819,3.7613731222617655,0.5751839799785946,1.6839458639716804,0.7152804896746819,0.3972706473691514,0.14992425698627362,0.9860686610007539,0.5110878551187263,0.3972706473691514,0.13859859358319834,0.345380305603088,0.10597498885965058,0.9981285322979071,0.00015658322807100687,0.026717013289615548,0.01769605264459291,0.10571164927732746
gRNA_CDK7_targ_22,CDK7,targeting,-0.41117104249108893,0.5240296980281484,-0.5132487368073613,-0.13346336042343396,-0.41117104249108893,229.7374989647675,8125.0,-5.141116943404036,-3.3789403830956615,-2.1548880729227453,-3.5583151331408143,-3.3789403830956615,-2.5307638353098447,-2.862498934232836,-1.742854448767967,-2.3787057394368825,-2.5307638353098447,0.2400114588127917,-0.9939839960549842,-1.6103445277550965,-0.7881056883324297,-0.9939839960549842,0.21630727538417466,0.46607644972280726,0.5464528013999113,0.9939241186144402,0.5319481891639031,0.9535249877987232,0.3267832919258411,0.9999999791729219
gRNA_CDK7_targ_23,CDK7,targeting,0.09578043307230341,-0.08983666819950299,0.23639775798977666,0.08078050762085903,0.09578043307230341,575.4323497147057,20351.0,-3.0492225623438407,-2.2049090905119355,-1.7830493167493333,-2.34572698986837,-2.2049090905119355,-0.9231359475820546,-2.9039911159281,-0.05045751074668853,-1.2925281914189477,-0.9231359475820546,0.3961110621683363,0.1532298788931867,0.49890336401127827,0.3494147683576004,0.3961110621683363,0.12041100430920502,0.3163831008316937,0.2662787130140612,0.9939241186144402,0.08211669045038408,0.43214828097819846,0.07084577171460342,0.27641317083148353
gRNA_CDK7_targ_24,CDK7,targeting,-0.5360155382786889,-0.09400381752886147,0.5811753106285538,-0.016281348392998846,-0.09400381752886147,438.8339672533159,15520.0,-3.4320145487580724,-1.8981380016207332,-1.873292787486196,-2.4011484459550005,-1.8981380016207332,-0.42388682691460006,-1.3638649506439107,-2.6436233829941376,-1.4771250535175495,-1.3638649506439107,-0.13183102880428477,0.6254070611653773,0.7733113779216437,0.4222958034275788,0.6254070611653773,0.13029002513621174,0.33335685906453427,0.2645585254731293,0.9939241186144402,0.15394430823996938,0.5583245850997423,0.031669707341266624,0.1586390844801062
gRNA_CDK7_targ_25,CDK7,targeting,0.1660142767719825,0.3759527011642854,0.9261461862487611,0.48937105472834297,0.3759527011642854,371.1709721736003,13127.0,-2.575980898292027,-3.682275153500157,-2.393992514008325,-2.8840828552668363,-2.575980898292027,-3.487351168076893,-4.331118364790297,-2.9179423644269034,-3.5788039657646977,-3.487351168076893,-0.9248385375487017,-0.2406761243117396,-0.18641904196271422,-0.45064456794105184,-0.2406761243117396,0.004852300563945267,0.030312998946385766,0.46356993690243364,0.9939241186144402,0.32623762743410456,0.9355343727889763,0.5849227079349313,0.9999999791729219
gRNA_CDK7_targ_26,CDK7,targeting,-0.03316266634204731,-0.29078825106687317,0.07207830654154639,-0.08395753695579135,-0.03316266634204731,501.7749731235402,17746.0,-4.667118318380731,-1.5928570035047482,-2.4136421918856015,-2.891205837923694,-2.4136421918856015,0.4982135121770763,-1.8505746665787188,-3.0866815312841114,-1.4796808952285847,-1.8505746665787188,0.3450207419558129,0.5168557205611684,-1.0714884288782833,-0.06987065545376736,0.3450207419558129,0.24673148687095112,0.5011733327066195,0.36292026844187003,0.9939241186144402,0.11376363667112009,0.4837612587416789,0.16867117863541348,0.48934358945236855
gRNA_CDK7_targ_27,CDK7,targeting,-1.0130665690620124,0.09505707306841078,-0.2432345034825123,-0.38708133315870463,-0.2432345034825123,324.2055585390799,11466.0,-4.555476129216407,-3.6500617286417234,-3.2296323587793774,-3.811723405545836,-3.6500617286417234,-0.2715831391710315,-3.7905490270131557,-0.389945754764013,-1.4840259736494001,-0.389945754764013,-2.034274531400269,-0.864632662114432,-2.2547245063558976,-1.7178772332901995,-2.034274531400269,0.44495186365625916,0.7110197723569727,0.506038737845762,0.9939241186144402,0.0928314996489852,0.457822039862538,0.05507395089091854,0.5312787488770586
gRNA_CDK7_targ_28,CDK7,targeting,-0.841395851892774,-1.2734312761224629,-1.2503563235885935,-1.1217278172012766,-1.2503563235885935,270.8499080102779,9579.0,-4.578720208827105,-2.7974892652822674,-2.7246381976223906,-3.3669492239105874,-2.7974892652822674,-6.0071008232972565,-0.9106406016844488,-1.6110009122838778,-2.842914112421861,-1.6110009122838778,-0.2072696030020657,0.41695206325179035,-0.8642101605237243,-0.21817590009133325,-0.2072696030020657,0.1401079338779196,0.9999998864555104,0.6000792351713651,0.9939241186144402,0.3322569491982143,0.7996078073418268,0.3614121996096103,0.7880633425992302
gRNA_CDK7_targ_29,CDK7,targeting,1.14624118832755,0.5465518069878866,1.0638994882573605,0.9188974945242657,1.0638994882573605,368.541361416219,13034.0,-2.1191625755169143,-3.2721763601843916,-1.2829030625341178,-2.224747332745141,-2.1191625755169143,-1.3138477789656153,-1.5798029015823767,-2.2380044570098945,-1.7105517125192957,-1.5798029015823767,-0.12173397790923202,0.30713437740238636,0.15439847912709612,0.11326629287341683,0.15439847912709612,1.230851624905494e-07,4.9415072588117615e-06,0.20293883029094195,0.9939241186144402,0.26389119130301275,0.7211440963535785,0.20257606898611974,0.5552536830643644
gRNA_CDK7_targ_30,CDK7,targeting,0.7646417223691512,1.133349376107746,0.8215700555190067,0.9065203846653013,0.8215700555190067,211.81090519939363,7491.0,-4.395114225464877,-5.388644437540116,-2.7567285497596337,-4.180162404254876,-4.395114225464877,-2.303348060373158,-4.234520582555059,-2.0801317309010288,-2.872666791276415,-2.303348060373158,0.1548624708993637,0.3693043498356303,0.2655898574898769,0.26325222607495696,0.2655898574898769,4.868415234191564e-06,9.918487753241023e-05,0.37052473418108706,0.9939241186144402,0.5672578629091918,1.0,0.11318973286124405,0.3805516880679757
gRNA_CDK7_targ_31,CDK7,targeting,-0.1281704254598684,0.3355850046523231,-0.8173544058457667,-0.203313275551104,-0.1281704254598684,286.6275725545659,10137.0,-2.8167776405122775,-3.588028909616157,-2.2846717397154754,-2.8964927632813033,-2.8167776405122775,-2.5646995204280407,-3.480428196860028,-4.2871369463748925,-3.444088221220987,-3.480428196860028,-0.6757281002276022,0.0775597197183789,0.1558151201930819,-0.14745108677204713,0.0775597197183789,0.23280819820618245,0.487397531520612,0.45984594776009546,0.9939241186144402,0.3749857074776901,0.9946544379660441,0.35879450637146704,0.7842345895869536
gRNA_CDK7_targ_32,CDK7,targeting,-1.3460878503063314,-0.4935834342264054,-1.0129475353432398,-0.9508729399586588,-1.0129475353432398,570.2296789689188,20167.0,-4.301256917690706,-4.668414989061828,-2.097321039489573,-3.6889976487473692,-4.301256917690706,-4.660012355141062,-3.283351470164409,-4.749403363642903,-4.230922396316125,-4.660012355141062,-1.3565540048559956,-0.7580467452232383,-2.272503493746701,-1.4623680812753115,-1.3565540048559956,0.1950304703247711,0.9999998864555104,0.5112666539650046,0.9939241186144402,0.19377305140175957,0.7280972151850489,0.09030584247713219,0.6357599935810997
