gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK9_targ_1158,455.90374650683253,411.34005949620826,427.172355595844,440.97703335870636,462.09064404355394,462.387111506723,516.0315038414204,349.62519119335394,405.75641570270005,228.52993661130625,361.95680965005874,298.60155539997623,285.91110677658617,269.0159009962383,455.631734300065,223.97034732586607,211.8313704607038,337.1808113900695,365.3259329611611,587.9116114878383,544.1682064593541,470.9061461373915,273.68950662959566,242.9061027075403,406.7775768571127,515.1311040022847,366.3133659915161,267.0868040497836,582.5222071018578,565.3390305066367,431.4823672864433
gRNA_CDK9_targ_1159,465.0122054685638,368.21547200141777,447.7963721182334,251.81632870194238,394.3431970033862,334.7091805721326,444.8089955354716,375.0000979503667,341.75389859607304,198.2042955268272,436.0791586884283,446.9996681803756,531.4518488032217,491.1730102928573,352.28686540743854,483.6172324564689,395.5382369336871,301.49476179653317,282.8073852739984,165.19386369890262,493.33398788441446,402.0446997902286,677.2586144591642,243.48276073076855,409.6864364998419,422.9093158524708,228.84387340895378,363.82498068992106,323.5649587010741,282.11063189587924,365.57244604498203
gRNA_CDK9_targ_1160,287.2770561097366,341.99257830341355,385.4069977219084,166.3955534760914,323.5008615693152,394.3540744709369,441.9613895695818,363.5456668348032,418.8989173070379,218.37873748598133,364.75693585475517,429.18708043382316,471.36347668936844,446.46015424915134,349.10062950324226,214.82834376296682,690.4964658119976,175.4550253886214,243.13500657824713,500.045173103083,665.6861956242099,663.4179825193785,287.6198108592458,191.71661356866127,237.3695578913478,343.72614505666195,364.2737592766413,310.40761987996433,490.3307595413674,486.2057094063856,425.3748842370415
gRNA_CDK9_targ_1161,231.9585267556441,183.64448359597966,166.37166505686676,125.80524775431356,223.92027676328544,67.08658725705585,188.78333187501391,155.86784232304896,195.23210561685602,202.55480943768072,134.56804859760192,198.5862823095368,280.82051010420616,286.42964115488064,151.96959943057809,86.29841604212915,146.30726010633356,138.02373350010535,124.91131806490833,28.682647337262555,143.01360159083023,128.44844332253987,115.53958214003889,20.98148038361332,54.375842185108915,185.7474380350282,81.58426859499244,103.55072429085135,192.31409692862104,172.82042105952786,262.3390172793985
gRNA_CDK9_targ_1162,402.2413006003276,532.122595565602,552.1235459982131,393.71773217351273,522.0158456925377,625.770324289882,570.0389397172172,559.3772587642645,380.1554088600492,222.13212203652162,163.703246049774,334.58779686091657,514.4402346069137,511.61216793360717,513.95370454644,416.5292598476596,400.0760558395072,350.0623616625384,373.8271569673935,573.3223110410751,592.4365073347968,642.7783119521089,278.6060845930016,664.1326095210543,462.2111861850322,508.4003582871091,210.89533431805546,373.9913979532941,429.40789963843196,427.03250821467293,445.78971183735683
gRNA_CDK9_targ_1163,173.30111948302846,224.74760605195186,216.00036033398766,101.37284770778702,217.56045116262715,275.0642866733283,172.70082999947707,200.11836091838447,219.41626284416927,334.05122499808704,97.37959561456731,142.62105729503097,146.40298278034794,149.61744827213306,215.8328495103379,276.49753796929286,288.3758981577801,262.98308182064875,221.71192208254146,128.69994785048357,252.42820538070038,263.33003071799493,203.21855582077762,229.53207239959224,222.69303878485033,174.11840093551024,98.71696499994086,46.50000473384721,239.339806761532,241.43761041368043,224.9024082173244
gRNA_CDK9_targ_1164,301.7811417878014,225.8706421846287,222.89802472274667,142.84823616082068,328.43227714201817,438.00211132532013,326.47155215752747,275.80518543248957,365.2052025740737,242.56247657866714,300.12261775791904,321.22835605100227,452.2898486510837,399.6365418225797,266.11996399830497,296.21489938219986,450.5904575053954,312.6643124844029,282.0139377000834,61.70488829183429,246.3280991517076,226.79513333723077,165.52479143466564,219.75106515945114,313.8262891826286,202.62716158251038,166.43190793378457,426.91965277807134,191.61222066245818,158.26664220050216,310.8595770607574
gRNA_CDK9_targ_1165,226.26907878248056,190.2423208754561,245.31543398621335,415.53605066493486,158.24742523990997,315.61316444833994,128.692374162998,103.850435828428,188.2455713067433,56.428724549600254,11.431920207603671,60.29801662853209,127.78042026999559,122.247973840974,195.1915821309795,26.41217472952342,157.42740973268405,110.51539066018792,130.1254021220642,28.352011633086615,181.8896754152841,167.44937926458817,201.98941132992613,210.613253406757,170.20134432287284,219.40116661090602,68.12286427681869,134.08491222276905,124.02153623097567,153.54464811928224,232.25400818419695
gRNA_CDK9_targ_1166,328.03807773906783,291.1751932997867,345.9178690962632,488.50391769521,206.47326856468803,326.4509423067412,113.96895695299949,100.64688265928655,133.1350069584416,44.6993978291618,87.79899851750673,119.51283535355759,149.88263113868365,142.6871314817239,242.4309927105849,4.91186042289615,22.040834685412214,141.16516963106875,177.50555725013288,89.85025260981094,266.2744782496839,261.72174469976613,140.12247195706843,436.6853776669796,110.3713903076466,274.30431752317577,109.32291991728987,449.9425702233045,213.230009660274,215.2271215280683,274.94983876103373
gRNA_CDK9_targ_1167,428.0708601780231,364.8463636033872,430.4487461805046,618.9404122991178,536.5380143100838,589.935137569723,487.6848808173354,619.8299203661214,429.01229214755074,276.85476269951266,561.2980255777875,528.4802215885916,459.34580226659784,454.69210414232776,454.1078823458842,720.3479289236667,548.4776939023732,428.51515816067155,442.7437462445843,261.9048071703643,459.0572005024551,421.7998130474723,394.14566673304046,484.43709782122846,1165.3288391451854,346.7567426038091,1594.1566083461523,460.8077103226482,468.11637571731313,478.3585308366288,419.40877811007954
gRNA_CDK9_targ_1168,712.943924186423,808.4456360107375,785.6784622015924,952.6783519405511,619.6578740320566,1064.793116749127,908.8069721819962,822.2529957946797,974.98796288538,650.4871338669338,1250.0596473164678,1192.3601811155036,1157.8207722699349,1114.9015214296828,870.5350618247518,986.51482806758,799.0051904171038,1413.8457151958046,1187.7910181507932,1159.9940386382536,749.7321036681101,693.0104452547884,1201.6935972224612,1479.4605169016136,863.5677064352404,774.106236257914,4248.500787084232,1468.086550657947,688.4704294791401,726.0693217929927,676.0361677229077
