gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,Plasmid
gRNA_CDK9_targ_1416,562.3830845294576,374.57614848495706,550.6141995315977,212.43906407359887,82.04194184720363,171.34100031896585,331.92125002200027,131.63142957452698,201.3747908781626,394.53864086359783,333.8854181056457,25.214379779746572,484.159408587534
gRNA_CDK9_targ_1417,138.81039406757046,125.77521774834572,223.3179909586987,14.622562820383441,0.34745131539313345,37.25675246589625,1.0224196920369646,0.26918492755526985,0.193676163383662,0.1850209345636831,7.12090786973022,0.3520804910168694,819.081337847555
gRNA_CDK9_targ_1418,136.88603555461896,255.99644319384228,275.0235531345121,362.2001945556011,381.5015443016605,125.59131073181155,272.1827280158405,422.68763249366253,304.89470020672996,281.82388752740206,280.01656544226677,135.63223838557553,249.4737173373715
gRNA_CDK9_targ_1419,196.84049411368665,145.5775020310504,202.06867282579987,226.78702477528964,257.02711056207045,370.3241073061773,107.13497772987337,104.91482551466643,67.20562869413072,103.87075266405168,101.74019768075111,205.4525080656901,214.86464672409454
gRNA_CDK9_targ_1420,403.1744902246009,206.65160776559594,280.9113155371128,277.7600430576122,388.51571773115944,287.23754320481305,1084.5682033172116,196.97607073856875,169.611900083242,108.05222578519091,96.57618052331317,441.04852278536293,327.99446006046804
gRNA_CDK9_targ_1421,281.12739698096374,187.17107403992193,361.12165376404397,368.1384653723296,293.24891019180467,561.2950094620132,191.84975221293612,168.57706088148777,390.06379305469534,401.8284656854069,636.1163170041192,145.86965573975837,354.9409014775048
gRNA_CDK9_targ_1422,364.38797530799997,365.88888344512947,317.0551714193669,401.63992385283245,284.4974801853401,403.6148183805427,355.07175304883725,718.4545716450153,157.50713987176314,58.42961113521111,330.5152174344757,119.2740371106379,361.58561683217806
gRNA_CDK9_targ_1423,740.1938111261792,718.6152441026413,552.6824220186302,347.714932794564,545.8025850681885,702.9908519048896,478.56544585130206,457.61437684395884,394.56676385336544,786.1169467741767,291.8122677913618,728.6982839461452,451.58616565739095
gRNA_CDK9_targ_1424,242.7685172894632,103.1356785536435,224.48553591105576,111.07655701117562,142.65048067609337,167.97587428978815,119.91522388033542,120.25836638531682,84.78174052119805,126.7393401761229,91.97386347773688,263.4645397393927,362.3490522133533
gRNA_CDK9_targ_1425,539.5901270316094,306.48203059701547,314.88687365070376,572.5797427390052,624.6523179552178,619.9042878035253,528.2258308930975,270.4635559611574,282.47668429507104,610.2360463779396,94.27502200052503,93.73465995456807,340.9728615404469
gRNA_CDK9_targ_1426,350.19048583466866,375.48290005477077,450.2553712697043,300.3117420552458,655.684063561267,303.94299027823104,333.82002945006894,390.72192234647423,990.0241281764343,364.4542369035429,203.44415664460792,36.48095549228639,380.69977674604667
gRNA_CDK9_targ_1427,527.4025231162497,453.63903536258,490.8525771845204,419.45473630301797,539.8959127065053,440.190533435772,1249.762013559184,295.0939768324646,496.9246162016308,707.7790830799132,439.41256170185136,254.68961057866463,535.3095791262742
gRNA_CDK9_targ_1428,1374.718958130064,1026.9400278899234,690.1191421246633,694.2628065846842,1164.1790636391179,691.5734600201795,947.7100245402635,1441.8217682179145,929.4034890373481,612.3452850319655,716.9105363199641,1623.280645390623,782.0123087838246
gRNA_CDK9_targ_1429,405.0133216925323,314.6427947253384,234.89336520063884,290.97527001969587,368.168100073449,211.92281778988297,124.73520242850967,167.5003211712667,317.3383937041302,48.84552672481233,273.5117157597396,73.25982524620244,373.63093062405386
gRNA_CDK9_targ_1430,278.21947745028143,705.3942212137455,531.2496325360753,342.0169388316915,320.93643688719493,271.01282842127756,434.89351900572314,89.50398841212724,84.20071203104706,397.72100093809314,59.159705329946995,100.53252174266301,462.3308117628201
gRNA_CDK9_targ_1431,739.8089394235888,741.0207828922304,590.7443874654708,629.834284486422,380.3940432338449,590.6597401690046,368.14411911130986,313.60044060188943,246.54975598740174,148.4607978938993,216.20018499140198,373.6386503129792,548.1466036838133
gRNA_CDK9_targ_1432,51.145172922000704,176.465555505993,192.64491713891775,31.27031626612515,60.608538828889714,295.2898090603454,1.6796894940607277,19.381314783979434,89.2847113198682,0.11101256073820984,7.9000402829577006,0.40624672040408005,360.42632606817125
gRNA_CDK9_targ_1433,10.733644150018543,93.04441108313668,112.41789969838145,28.11239190115971,6.1672608482281195,1.04158662807882,4.162708746150498,3.566700290107326,6.7302466775822545,0.3700418691273662,2.337397239682439,1.2187401612122402,300.5107863381599
gRNA_CDK9_targ_1434,169.04420448216453,185.82557171052102,374.61513757057077,70.43544344466389,317.3099137827791,129.31698597840116,146.42510589529385,420.6014493051092,118.77190719503074,490.3794849675856,113.62649682208196,125.36773791669911,390.5396105478607
gRNA_CDK9_targ_1435,406.3389908903434,509.74063248847,513.5863453282732,586.9963539703691,587.1058601855473,268.4088618510805,422.91660261329014,451.0193461188547,429.71898750750006,450.71099659713195,328.9025945326793,485.81691137389254,514.3575192206874
gRNA_CDK9_targ_1436,619.429623557843,523.9269070484578,575.2327188127268,719.0799730615321,662.8502469412504,715.9305627075612,597.6043099956057,712.1960220793553,582.0937090495962,1337.664352708516,648.7636292002303,189.52763662585014,708.8073383444665
gRNA_CDK9_targ_1437,71.92824486187725,225.2838900227346,241.34822086581298,64.7031242169549,54.767013588842666,110.32806052804115,39.363158143423135,5.31640231921658,77.56730343515663,142.0960777449086,2.663545691731151,1.9770673726331895,218.99285285933834
gRNA_CDK9_targ_1438,386.0263176980772,240.3769161525361,358.5030172280431,219.54439389477108,207.75417089788175,147.18420275236863,45.6437362516502,104.30915942766708,48.95165029522058,309.83605702034373,392.9001685680155,93.32841323416399,459.13569331567936
gRNA_CDK9_targ_1439,231.0513121217139,301.4802719377208,139.73845158353703,133.62825600880925,149.20862425413873,326.09673663698436,53.53097387593536,27.658751306303984,82.7965598465155,8.73298811140584,19.49642968913414,132.8697606868278,367.608273728116
gRNA_CDK9_targ_1440,72.69798826705785,110.62369151726594,133.90072682175165,90.65302443341002,23.865562226065855,64.41812684425932,167.53076953805692,142.66801160429304,17.043502377762255,11.767331438250244,170.4488049123465,5.849952773818752,167.6730300136703
gRNA_CDK9_targ_1441,441.14849821351106,352.22910979664636,502.84493176658805,172.51878106865533,195.22420783651685,47.87292386746884,126.99913174659153,132.70816928474804,65.70463842790734,25.754914091264684,117.57651696356082,10.643664074586898,568.2786774392489
gRNA_CDK9_targ_1442,154.84671500883323,112.49569475817155,100.95927995167699,10.434880510320577,10.705843655550925,6.529946937571063,42.13829730752347,0.13459246377763492,26.04944397510254,0.9251046728184154,0.10871615068290412,0.5958285232593175,251.82057424987312
gRNA_CDK9_targ_1443,413.8226073295993,467.7083097200112,361.08829533683377,67.723747522574,46.42818201940746,174.42569917904547,30.307440871095732,161.98203015638364,42.511917862713815,494.70897483637583,254.32331516420706,399.3405261572107,408.8055089270902
gRNA_CDK9_targ_1444,324.0619735810379,180.82381305122635,218.99807463497748,46.785335972259695,86.4719461184661,99.87213322309609,94.20867162340602,198.05281044878984,78.3904271295372,94.69371430969301,200.0377172565436,913.0530456655167,259.5963049840652
gRNA_CDK9_targ_1445,96.60279735016688,143.44224833439245,93.35355854775088,102.35793974268408,65.79859285257464,24.917957025577923,5.185128438187463,72.94911536747814,71.8054375744927,9.06602579362047,70.77421409457058,43.170484821606905,223.46036360843786
gRNA_CDK9_targ_1446,215.10051822547118,169.4747934032361,218.13075552751224,100.77897756020137,145.47352261366257,127.39405681887105,257.4306724593072,70.66104348325834,118.14245966403382,631.3284329181994,187.69843415403398,37.51011385064339,385.5065921090018
gRNA_CDK9_targ_1447,201.5444815897904,210.54186450060294,295.4389105871558,185.04750273400734,295.6810693995566,89.01559567658222,104.6519584777836,153.97377856161438,204.6188666148389,94.65671012278027,95.85140618542714,213.63160870315892,222.5838266893107
gRNA_CDK9_targ_1448,262.3969741215688,394.7001833246924,253.37393387509084,197.33594754550327,144.8003356900884,725.1045372394861,214.70813532776256,27.99523246574807,133.83022889811048,535.4135804403861,30.422402832766004,367.57203262161164,318.29600318109385
gRNA_CDK9_targ_1449,101.777183573881,188.57507647060115,212.47650211538294,186.69511544616321,149.6212226911681,128.51576549526365,138.3918083150034,81.83221797680206,105.45667096240396,390.9492347330623,101.75831703919826,55.92663184229502,283.12142487805744
gRNA_CDK9_targ_1450,80.09607766129373,203.72660270168092,245.53470348069334,165.31047545297335,175.6800713456531,191.09108522830655,22.2741432908053,174.63372175148135,44.6423556599341,58.6146320697748,107.93701826967664,126.07189889873285,262.3107418949105
gRNA_CDK9_targ_1451,62.34921581962962,103.7206795664265,112.40122048477633,153.84583699755535,85.97248485258845,46.83133723939002,20.22930390673137,48.049509568615676,99.5979670200482,7.511849943285533,55.84386273411842,54.680808566389175,275.1477664524495
gRNA_CDK9_targ_1452,569.8239374462034,417.5737229245078,444.2174959446577,341.43340932946967,519.1574123189775,300.4176201524258,291.68173214254546,239.64188175607904,328.0390017310775,253.55268872607127,256.1714897258164,42.0871602338627,490.4365439438636
gRNA_CDK9_targ_1453,402.9606726120507,271.8499706402617,209.50760209367496,397.6581931317891,271.9892328311873,284.1528443447334,581.2455949230143,286.68194784636245,245.7750513338671,64.3872852281617,268.20274373472444,66.51612968749471,330.4826938954095
gRNA_CDK9_targ_1454,631.8738086082628,491.0498501300531,655.4096986124479,917.8232564653354,901.0064079360313,560.5739110271895,961.7317803167705,222.48134262443057,285.62392195005555,339.88345679348583,542.2218015309843,415.75289366153555,539.1267560321503
gRNA_CDK9_targ_1455,482.1587163006337,486.69159258481966,404.8712310502242,260.04820640193645,318.7648661659879,215.1276997224332,278.60936608007285,179.14256928803212,220.7908262573747,148.75683138920118,199.004913825056,368.1949442595645,855.8110622974299
gRNA_CDK9_targ_1456,272.9595641815472,169.065292694288,268.15171712921045,368.3787422261857,191.9234203402821,148.58633859785934,44.256166669600034,235.53681161086115,63.67103871237889,130.10672118518195,695.6565288614564,112.01576237275168,309.07822783801515
gRNA_CDK9_targ_1457,182.68576816286537,115.50844997400401,213.86087684460637,32.540351065078646,79.32747844569478,67.14227648692702,79.60267602287794,112.92307710943571,26.001024934256627,8.288937868453003,46.602989926071565,25.91854076178031,294.65778174914976
gRNA_CDK9_targ_1458,210.99522006450792,267.28696274055426,277.44203910725173,236.84432737240786,349.79661177203707,342.7621226862455,55.575813260009284,349.20014727107383,218.32145517423302,59.09568649964037,72.18752405344833,420.4382725035293,308.54099553274375
gRNA_CDK9_targ_1459,228.14339259103156,277.9339811732049,236.61132420196427,304.36212330596237,487.8650782263835,164.81105338139483,204.26484847338497,79.14036870124934,172.56546157484286,31.00950863287328,186.2126467613676,160.2237065273692,307.91893707400834
gRNA_CDK9_targ_1460,373.11173390004694,138.03098896614964,239.84709164135387,344.3853821054156,134.46365905714265,290.24212001657884,83.32720490101262,84.65865971613238,193.04671585266513,34.9689566325361,81.55523237062523,211.13996215134722,199.3980114091742
gRNA_CDK9_targ_1461,309.4368488826062,281.8827380094902,358.97003520898596,383.0013050465691,679.7233514450294,302.50079340858343,151.464174377476,234.32547943686242,256.76617360588995,154.9365306036282,311.2543394051545,448.19846506447476,484.8380178152453
gRNA_CDK9_targ_1462,205.73530679577374,258.92144825775733,307.8649247229562,418.9741825953058,218.67717162555337,242.08876898001185,235.74076899252296,190.38104001346463,324.98860215778484,824.1202467335572,286.88380229373684,139.77595493369716,414.5454119781484
gRNA_CDK9_targ_1463,347.75296505159673,342.34259268061356,338.6380738243677,233.5147766832595,331.88115332207866,80.28229241038288,57.474592688077934,396.84587944835664,103.90726165533468,237.93692184889645,738.8168406825693,139.91137050716517,531.633779142838
gRNA_CDK9_targ_1464,421.9476766065058,204.31160371446393,262.63089742592194,149.96708207102174,195.13734500766859,294.40846652889417,329.14611085789994,391.39488466536244,166.80359571417893,570.4565454467477,357.2231517855758,1238.6191673973465,274.07330184190664
gRNA_CDK9_targ_1465,169.72842084232508,143.00349757480518,235.14355340471536,177.11836655675717,187.51513177623173,179.07277798124326,33.08258003519607,113.25955826887981,149.46957909134116,53.656071023468094,80.05132561951174,129.836451841144,251.17024040664978
gRNA_CDK9_targ_1466,151.55392377556063,108.25443741549478,183.23784066564073,189.26951030890677,150.83730229504405,97.54859382199717,16.358715072591433,2.961034203107969,18.20555935806423,22.72057076442028,20.54735247906888,6.608279985239703,204.45930523252107
gRNA_CDK9_targ_1467,139.2380292926708,184.86032003942907,286.76571951250327,232.24474188430602,187.6888574339283,311.5545848680378,202.36606904531632,59.96094261293637,20.432835236976345,20.463315362743348,15.07530622802937,82.76599850365791,244.86482966583216
gRNA_CDK9_targ_1468,279.3740925580523,404.08944957985955,339.12177101891564,213.22854516484023,237.61326831447914,219.2539852105916,20.886573708755133,56.798019714161946,138.4300377784724,83.3704331143956,81.99009697335686,29.087265180932132,358.0511937711816
gRNA_CDK9_targ_1469,187.90291790908955,403.8554491747464,263.28138675652093,347.20005382201526,150.59842951571127,281.1082065088107,57.18247277606738,151.0800405903952,310.6565660673939,9.547080223486047,141.96517343342563,185.30267073364772,444.3759426129582
gRNA_CDK9_targ_1470,380.5525868167928,489.09009673722994,221.48327746213758,388.5963232149318,362.0008392252209,117.97971614200479,406.7769774747066,439.78087539342215,184.8154789088595,211.88597426232985,66.02694218141711,82.33266866856023,376.2322659969472
gRNA_CDK9_targ_1471,196.62667650113647,156.57552107137087,295.0052510334232,226.95865109947255,374.85653789476686,196.85987270689694,74.85572745270633,135.87109218352248,118.3361358274175,85.25764664694516,83.80203281807194,34.53097123434681,353.4423060996423
gRNA_CDK9_targ_1472,128.16227696257198,70.60962224290851,240.2307135542712,266.22675407252103,383.6731150228676,120.94423192961374,25.195342410910914,65.21004870026412,120.75708786971326,23.571667063413223,222.32452814653894,36.26429057473755,341.849398459574
gRNA_CDK9_targ_1473,91.25735703641263,93.83416245039373,144.09172633446843,49.462706629513,120.4135964909328,155.75726192194045,118.0894744302694,55.72128000394087,81.4892457436758,3.5894061305354517,353.9797866235358,3.0874750750710085,160.88693773655717
gRNA_CDK9_targ_1474,177.169273759071,502.3111196261258,367.2929627979314,219.64736968928085,348.16793373113177,260.5569011163325,371.8686479894445,90.31154319479305,249.01912707054345,109.42138070096217,170.1951338940864,118.89487350492743,279.1345956652535
gRNA_CDK9_targ_1475,364.5162658755301,304.2590267484401,265.09942103947697,23.718758002077365,8.881724249736974,117.0983736105535,118.0894744302694,265.8874121927178,27.69569136386367,14.209607774490859,29.40771875972557,54.97872282801884,212.46123904261697
gRNA_CDK9_targ_1476,329.8350491198925,456.30078997074264,193.1953311878861,238.83519273292953,25.08164182994182,27.962594861500627,47.25039576770829,49.32813797450321,15.203578825617468,2.442276336240617,11.542031330834988,1.4083219640674776,465.58248097893676
gRNA_CDK9_targ_1477,458.0400896049745,450.53852999483,357.96928239267993,335.5294637775778,237.22238558466188,776.6230143052309,570.8023080686368,244.5545066839627,415.09643717203363,568.717348661849,215.16738155991442,37.23928270370734,402.2173443413929
