gRNA_id,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,PLASMID_LIBRARY,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3
gRNA_CDK2_targ_7012,1204.1944339398385,720.8736774221258,881.4590557448455,1114.0796423076015,2978.866759280091,1160.0925251647377,1127.9167555761965,1037.3957737709165,589.4833127945828,2671.942823865507,954.611946677255,1144.0282193627443,753.616707680837,865.8082316570378,618.4238236886514,932.3364007010255,1151.5017215252722,1511.507909603384,1364.2655550663444,732.1852016923083,754.727222523012,691.8239431182437,1230.7055369107632,867.3881591746475,603.9371237722095
gRNA_CDK2_targ_7013,452.1029278832228,451.1357949653701,685.2998364920696,547.3736741362005,516.3972187402908,552.5524590287582,320.32534611956976,1219.8736109238807,578.0493692274465,834.9474355066949,542.3931515211676,1068.6930277613515,142.29566460487325,569.3523518833128,477.601795435667,414.97549614024166,635.4190183348898,1153.3220188014698,599.6179929743649,234.25297602122396,498.27243701115214,599.7291411185902,291.80863147809237,407.27314741266014,336.8694509483179
gRNA_CDK2_targ_7014,243.01194892667957,240.9419806504555,61.19497010877197,317.1844986473014,145.70543931261315,198.78263277256517,324.09092620718224,69.3892501220271,91.47154853709044,64.39754156833551,278.4780180686762,261.5064504924455,383.64797970816653,139.17501934925426,155.10308118236273,102.6714011814933,254.91736428774337,229.71411466224808,176.43276391268952,176.39232562783764,182.65923486516533,209.23048671824625,630.496266930102,246.36882092130045,162.36500563725232
gRNA_CDK2_targ_7015,708.1002481265951,808.0748263948768,1194.9784916445813,832.8622023304406,701.1479064961533,1298.2914669209397,1063.901894086784,582.1281365199067,1002.6298070204413,1044.2394456037853,527.5330651781219,193.5047731177369,559.5914589267888,631.304868333451,575.0383464348437,826.9480682904954,768.9174092731606,977.3357877595089,722.5190924323965,740.7816411793257,913.2961743258265,982.9937627334627,863.5744608453655,1076.546792660248,801.9617334512882
gRNA_CDK2_targ_7016,888.3054010929443,907.9656948076922,752.5723892486305,1032.7041720664085,750.4306286165959,862.2835379999646,816.3777629943893,675.3533885922484,573.7298794354173,1774.8184516721433,739.7350981568143,616.0151950414777,776.7299261304684,298.4191637457364,603.2389066498187,402.3918146583873,880.1313574183035,858.7323984072424,788.4042179150525,632.6648830156839,913.2961743258265,782.1102369215295,588.621201582614,673.8612026026742,380.8749197658909
gRNA_CDK2_targ_7017,725.0607331116634,901.2954576661198,780.0262970714015,422.16335114077395,722.5751769833022,467.63796840743,843.2389009526918,961.1205675299095,604.2203956144474,625.6554254096045,537.6379238913929,544.6801021091853,433.6480032930833,585.7130516500747,754.5457585724732,518.5048756045886,512.5421842419415,668.1263350876523,513.7772766003275,372.45727238942663,635.0381579410797,414.5657250135464,768.4996269432072,787.700588821482,740.8851775924153
gRNA_CDK2_targ_7018,109.71313724715958,147.23328324690226,208.31438454835387,364.3912631518608,378.0722837065845,419.46298518959895,207.86002083620983,324.43447099039383,265.52157839238754,1780.9251150967266,1113.3176688209828,2423.0597688076305,416.50963042907097,273.7690427638152,364.7995545757668,591.0040405057267,1038.8299126366535,1420.1339578682018,1037.6907263518328,488.1785731761992,650.2851725375043,755.2608460062227,301.8165087309511,84.4450372399216,199.16268214849873
gRNA_CDK2_targ_7019,126.14360707644434,99.24011356973521,57.00353379995197,169.04517574966027,135.94412720180082,101.70274234875427,152.88255155706736,430.90194636846593,83.8489194923329,1263.5241776683758,782.5321468247859,1732.5427360541562,356.60394179431216,82.4579268244798,327.1988076224668,419.4083839349858,752.0478778129423,735.3775635647463,793.4723044906415,341.3778373209791,429.96581161917044,443.36274014032637,148.0112372659638,176.87582246832673,126.70540159542584
gRNA_CDK2_targ_7020,531.6052012507297,395.17087846047025,653.6544923604786,199.16758738590292,762.3346677761231,668.1237571523426,321.3295008095997,433.02070209738275,385.9591172995566,940.4261673858651,648.7913697373748,1101.027158669914,538.0505682628467,345.5379790740106,867.1672266104825,569.5545834343841,1059.2399630453128,1039.4700749394326,1104.2093626564376,827.7379329133862,930.5253008197863,682.7814021364046,422.4377661469857,298.5310471439482,445.36569303302383
gRNA_CDK2_targ_7021,169.0748346948981,270.0632598782958,467.13557661798876,301.22411636242657,281.4114857312234,395.1321855846338,155.89501562715736,237.03579717257344,289.4058160659611,1108.6369871721208,625.0152315885017,1062.692879757701,388.9938941795098,498.4559862273448,616.4353226478519,752.0179649212719,701.6475492527838,780.1507999149857,759.8962309273649,262.19140435403045,435.6072070198475,613.2233945837962,757.7016541177543,341.17833959308365,250.75530076220508
