gRNA_id,Gene,classification,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,LFC_avg_KB_2000,LFC_median_KB_2000,base_RPM,base_RAW,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,LFC_avg_KB_4000,LFC_median_KB_4000,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_KB_2000,FDR_KB_2000,p_KB_4000,FDR_KB_4000,p_T0,FDR_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK9_targ_1571,CDK9,targeting,-3.8607360904132313,0.1917495990993408,0.7488947760601193,-0.9733639050845904,0.1917495990993408,47.32900694342466,584.0,-3.1215986222984733,1.100463875390333,-2.5358368160731075,-1.5189905209937493,-2.5358368160731075,1.5269063161448377,2.747252782030532,2.2655228220952788,2.179893973423549,2.2655228220952788,1.831750269355434,1.831750269355434,1.831750269355434,0.28202120293882826,0.8368672403637174,0.2717039567015697,0.9956863947526975,0.0001918894251283759,0.005400599284540889,0.11638836116388364,0.727094338621058
gRNA_CDK9_targ_1572,CDK9,targeting,0.2920191224512786,0.489584780799356,-1.7311016912722892,-0.3164992626738849,0.2920191224512786,668.8452680998352,14488.0,-0.8848853082453939,-0.23233587589901908,-2.347821252768201,-1.155014145637538,-0.8848853082453939,1.3418963065179141,1.176363686871602,1.0086304148666718,1.175630136085396,1.176363686871602,0.03805749367462953,0.03805749367462953,0.03805749367462953,0.48510747798139875,0.9701744784725984,0.4390034848555109,0.9956863947526975,0.024831612611520094,0.21384953447775978,0.16998300169983002,0.4659172636953173
gRNA_CDK9_targ_1573,CDK9,targeting,-0.13715698492546888,-1.3075047539191589,-2.3620095428404713,-1.2688904272283663,-1.3075047539191589,758.6875964685062,12722.0,-1.5961864737471843,-0.2783765453670547,-2.3187362527311035,-1.3977664239484475,-1.5961864737471843,-0.5053082174732465,-0.47014570542520734,-0.43603734038317316,-0.47049708776054233,-0.47014570542520734,-0.7519270961524235,-0.7519270961524235,-0.7519270961524235,0.249287115271712,0.8088002522480917,0.3649251276367921,0.9956863947526975,0.15089437969781785,0.6015970737485883,0.0221977802219778,0.10150743719597889
gRNA_CDK9_targ_1574,CDK9,targeting,-1.223525589230415,-0.06386048893297157,-0.15233944989282652,-0.479908509352071,-0.15233944989282652,921.7791775432672,14045.0,-1.3247193736354381,-1.9502566946919677,-0.49841915524540886,-1.2577984078576048,-1.3247193736354381,-0.2904951935464287,0.3127418456956626,-0.29740138904356983,-0.09171824563144532,-0.2904951935464287,-1.0903611750666033,-1.0903611750666033,-1.0903611750666033,0.5893997429347013,0.9701744784725984,0.40699115545577075,0.9956863947526975,0.436036683789894,0.9896432821301789,0.0076992300769923,0.050647947253467426
gRNA_CDK9_targ_1575,CDK9,targeting,-0.636350956897249,1.5691421272333879,1.8930532388675123,0.9419481364012171,1.5691421272333879,359.02010113243443,6193.0,-2.384511799127612,0.5773069801108113,0.9633593017573783,-0.28128183908647414,0.5773069801108113,-2.2524967117293864,-0.6837794317816497,-0.10377349145570113,-1.0133498783222457,-0.6837794317816497,-0.7434997207263113,-0.7434997207263113,-0.7434997207263113,0.05942242669737283,0.9999529305642686,0.2828460132527975,0.9956863947526975,0.015343378241009275,0.1861663226575792,0.0221977802219778,0.10150743719597889
gRNA_CDK9_targ_1576,CDK9,targeting,0.6185188765176559,-4.075675533489412,-3.9204733441828203,-2.459210000384859,-3.9204733441828203,61.33929029782448,1214.0,2.6199944188022943,-2.0519834669708943,-0.19609509344632775,0.1239719527950241,-0.19609509344632775,0.6165449941656399,3.250347122078729,1.7071379942146954,1.8580100368196881,1.7071379942146954,1.2447675948263954,1.2447675948263954,1.2447675948263954,0.04547099129542208,0.5467463173732499,0.16092730422080437,0.9956863947526975,8.791434685151467e-05,0.0027907693826120356,0.32606739326067385,0.9232859955349173
gRNA_CDK9_targ_1577,CDK9,targeting,0.6709332601885786,-0.3944863244061815,0.2810719125171227,0.18583961609983993,0.2810719125171227,126.424805707798,2848.0,-2.3572966737708483,0.005842223819018305,-5.533355477189828,-2.628269975713886,-2.3572966737708483,1.5044444516432351,0.8150146114759064,2.0351291795669475,1.4515294142286965,1.5044444516432351,1.900054535897829,1.900054535897829,1.900054535897829,0.3422161687545122,0.9999529305642686,0.10125871267703965,0.9956863947526975,0.009729619102746665,0.12073572795681088,0.10908909109089086,0.7073948187129027
gRNA_CDK9_targ_1578,CDK9,targeting,1.6040263496385163,2.0414568051415016,2.9311255187378977,2.1922028911726383,2.0414568051415016,16.932647049210605,258.0,0.6126460063540008,1.5543782894571352,1.2955009118506708,1.1541750692206023,1.2955009118506708,3.027470597605731,5.036755311531277,3.313967792582648,3.792731233906552,3.313967792582648,0.01414053850080956,0.01414053850080956,0.01414053850080956,0.002429316154409286,0.3158111000732072,0.043271779661499525,0.9999010080221084,4.1025318572854354e-10,6.999944981493275e-08,0.16178382161783825,0.4534597874914768
gRNA_CDK9_targ_1579,CDK9,targeting,-2.7638250595259346,2.096249310927137,-2.3795931218965016,-1.0157229568317663,-2.3795931218965016,83.87567026701997,1278.0,-1.0788094081025317,-2.102229618931712,-3.573423015728522,-2.2514873475875885,-2.102229618931712,0.8399694010932993,2.4970462845152777,0.6759580184414596,1.3376579013500123,0.8399694010932993,-0.6776087956429393,-0.6776087956429393,-0.6776087956429393,0.1837240494149426,0.7565107917085873,0.16204410350293122,0.9956863947526975,0.012732293162783074,0.14455988332594255,0.0221977802219778,0.10150743719597889
gRNA_CDK9_targ_1580,CDK9,targeting,0.8229848181157507,-0.11872613003797726,0.9838298405647069,0.5626961762141601,0.8229848181157507,730.6634092979134,17199.0,0.6455711504090704,-1.1318686641446434,0.15038061148630105,-0.1119723007497573,0.15038061148630105,0.12222867004933449,0.21989216887256327,0.21257601135884097,0.1848989500935796,0.21257601135884097,-1.3561952777470467,-1.3561952777470467,-1.3561952777470467,0.18588494883168077,0.9999529305642686,0.3752890705370286,0.9999010080221084,0.4945551957975832,1.0,0.0076992300769923,0.050647947253467426
gRNA_CDK9_targ_1581,CDK9,targeting,1.3924245277523328,-2.6779336840576056,1.79956768737147,0.17135284368873246,1.3924245277523328,685.1063551250974,13745.0,-0.8488194281451177,-2.851315680979119,-0.10177650065939536,-1.2673038699278774,-0.8488194281451177,0.43800945465714874,-0.8622620006149896,-0.6329542313398578,-0.3524022590992329,-0.6329542313398578,-2.451773984300586,-2.451773984300586,-2.451773984300586,0.10743485180868734,0.9671104471529034,0.39359124607079693,0.9956863947526975,0.16934378210550866,0.6350391828956574,9.999000099990012e-05,0.0010875406483256069
gRNA_CDK9_targ_1582,CDK9,targeting,-0.2365966074955948,0.5703817879828638,-0.6480432477135187,-0.10475268907541659,-0.2365966074955948,589.7217003465341,10135.0,0.0724591961424954,-0.37617866598752636,0.40347554302882327,0.033252024394597436,0.0724591961424954,-0.992907233226932,-0.06859854863661788,-0.3286705110915453,-0.46339209765169836,-0.3286705110915453,-0.8597778859696317,-0.8597778859696317,-0.8597778859696317,0.46599005317339726,0.9999529305642686,0.3738251238462502,0.9999010080221084,0.13208418360411936,0.5738727255815275,0.015498450154984505,0.09118700198945624
gRNA_CDK9_targ_1583,CDK9,targeting,0.819934629951215,0.49429059205795167,1.4483714814286108,0.9208655678125925,0.819934629951215,458.690969871833,6989.0,-0.8521663292071069,0.28727973822390085,-0.027040500239694884,-0.19730903040763362,-0.027040500239694884,-0.800310005771327,-0.4394505936221351,-0.1122090674270218,-0.450656555606828,-0.4394505936221351,-1.0953266047364953,-1.0953266047364953,-1.0953266047364953,0.0856642606814892,0.9999529305642686,0.45620103324907246,0.9999010080221084,0.16333746272406957,0.6283022785169812,0.0076992300769923,0.050647947253467426
gRNA_CDK9_targ_1584,CDK9,targeting,-0.6997963801686884,1.2782964869412456,1.4575974527271216,0.6786991864998929,1.2782964869412456,222.7056696584434,2748.0,0.8278814114196107,-0.5483999454845742,-1.3719358117903353,-0.3641514486184329,-0.5483999454845742,1.365712751410711,0.23938667858021653,0.8709979542673332,0.8253657947527536,0.8709979542673332,-0.14114951483548344,-0.14114951483548344,-0.14114951483548344,0.11015689162690188,0.9999529305642686,0.44981922975404287,0.9956863947526975,0.08257467624762249,0.4265472347836262,0.0903909609039096,0.29447174614280813
gRNA_CDK9_targ_1585,CDK9,targeting,-0.5170574780378698,-1.7348470452736966,-0.878016471879036,-1.0433069983968675,-0.878016471879036,590.5450465250284,12806.0,0.27435633353528704,-1.3675544591509177,-0.3619288467072728,-0.4850423241076345,-0.3619288467072728,-0.17664375539529437,-0.6294832415377704,-0.13173516199791355,-0.3126207196436594,-0.17664375539529437,-0.6995172499403999,-0.6995172499403999,-0.6995172499403999,0.32434032611849367,0.8530338056873678,0.560471070478632,0.9956863947526975,0.2787458287956419,0.8086887487907571,0.0221977802219778,0.10150743719597889
gRNA_CDK9_targ_1586,CDK9,targeting,2.040549174006882,0.38388829667667707,-0.26868527387400315,0.7185840656031854,0.38388829667667707,291.99728085129976,3603.0,0.8434792264342565,-1.2717379188184257,-0.08098059823862902,-0.16974643020759939,-0.08098059823862902,1.088729857173795,0.5399696760634022,0.5966832313623774,0.7417942548665248,0.5966832313623774,-1.2067388652907673,-1.2067388652907673,-1.2067388652907673,0.10812050076983147,0.9999529305642686,0.37450050687345254,0.9999010080221084,0.11204841650918518,0.49417153000012204,0.0076992300769923,0.050647947253467426
gRNA_CDK9_targ_1587,CDK9,targeting,1.011093163981708,1.814732290135727,-1.4453839472398153,0.46014716895920665,1.011093163981708,358.9983696092325,5470.0,1.073041816661021,0.003179359079534585,-0.05008388775593365,0.3420457626615406,0.003179359079534585,0.5194096322719168,-0.08533819879948878,-0.3339087971748989,0.03338754543250971,-0.08533819879948878,-0.14579192215402795,-0.14579192215402795,-0.14579192215402795,0.13686027719865818,0.9999529305642686,0.21391384376062791,0.9999010080221084,0.5605815485806065,1.0,0.0903909609039096,0.29447174614280813
gRNA_CDK9_targ_1588,CDK9,targeting,0.14836900319592491,0.11017169112018195,2.9758275309445703,1.078122741753559,0.14836900319592491,359.99220692241835,6100.0,-1.5107193270332022,-1.6348382608190721,2.5200990170967086,-0.20848619025185533,-1.5107193270332022,0.8134698855836865,0.6616957667859482,0.9312040640362321,0.8021232388019556,0.8134698855836865,-0.572896366192832,-0.572896366192832,-0.572896366192832,0.0441273261240146,0.9999529305642686,0.22305075600763064,0.9956863947526975,0.09487221886440983,0.4600375799286658,0.0221977802219778,0.10150743719597889
