gRNA_id,Gene,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,Plasmid_RPM,p_high_unadjusted_T0,p_low_unadjusted_T0,FDR_high_T0,FDR_low_T0,p_unadjusted_T0,FDR_T0,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,p_high_unadjusted_DMSO,p_low_unadjusted_DMSO,FDR_high_DMSO,FDR_low_DMSO,p_unadjusted_DMSO,FDR_DMSO,WT_perc,Top_HGVSp,Top_HGVSp_%,Codon_1
gRNA_CDK8_targ_636,CDK8,-1.884562293339636,-3.3705173578608494,-2.7342960537822263,-2.6631252349942374,-2.7342960537822263,416.9732273575734,0.9568860615002853,0.14588902200184406,0.99999800387003,0.7898342318215726,0.14588902200184406,0.7898342318215726,-0.480672119312658,-0.6621253788456807,-1.2463881294736667,-0.7963952092106684,-0.6621253788456807,0.8709489184178998,0.312481536123167,0.9999989776869311,0.9999999460777573,0.312481536123167,0.9999989776869311,77.3053937514184,T289I,7.503509258558808,289.0
gRNA_CDK8_targ_637,CDK8,-4.743393922270576,-5.648873877062948,-3.2268884257626698,-4.5397187416987315,-4.743393922270576,107.93817516882547,0.9982956127027921,0.009545708859789902,0.99999800387003,0.3020872770274151,0.009545708859789902,0.3020872770274151,-0.48141816234430984,-0.23986809995263647,-3.4637523595004547,-1.395012873932467,-0.48141816234430984,0.8034910760662531,0.10930767621016076,0.9985816854921284,0.9999999460777573,0.10930767621016076,0.9985816854921284,25.735986441529093,L293F,58.76592806477936,293.0
gRNA_CDK8_targ_638,CDK8,-4.252809134934205,-5.028260686538789,-2.610327361064824,-3.9637990608459392,-4.252809134934205,209.74046791332324,0.9942210449086732,0.023278926923575655,0.99999800387003,0.41860883719864206,0.023278926923575655,0.41860883719864206,-0.6307086280613157,-0.5444851656498414,-2.9873218893748885,-1.3875052276953486,-0.6307086280613157,0.9124966434448154,0.09703287169714311,0.9999989776869311,0.9999999460777573,0.09703287169714311,0.9999989776869311,13.912157861234885,L293F,75.48058561425843,293.0
gRNA_CDK8_targ_639,CDK8,-5.188387516332318,-6.994857465293523,-3.7831682435187366,-5.322137741714859,-5.188387516332318,142.2724389953896,0.9995216297028764,0.0022785924459535955,0.99999800387003,0.21896869922509163,0.0022785924459535955,0.21896869922509163,-1.270923450185857,-1.2793844441094522,-5.057628741361345,-2.535978878552218,-1.2793844441094522,0.9935144919806373,0.0077812420814318975,0.9999989776869311,0.6638372150721588,0.0077812420814318975,0.6638372150721588,98.01705334126513,K295N,0.3371009319849296,295.0
gRNA_CDK8_targ_640,CDK8,-2.6891544569272954,-2.9736612669714595,-2.898312047299008,-2.853709257065921,-2.898312047299008,109.11199615434903,0.9769992603988369,0.11450415633533684,0.99999800387003,0.7279873700244164,0.11450415633533684,0.7279873700244164,0.06516310125031262,0.24187052608318163,-2.6747822565074615,-0.7892495430579891,0.06516310125031262,0.3380539064868258,0.301513038819521,0.6933787864079899,0.9999999460777573,0.301513038819521,0.6933787864079899,77.45169968207385,H300Y,18.84323795549034,300.0
gRNA_CDK8_targ_641,CDK8,-3.08776025830413,-6.072967405567235,-3.1235546725923213,-4.094760778821229,-3.1235546725923213,177.00686906701853,0.9949660479691663,0.018697399480117,0.99999800387003,0.38378872617082266,0.018697399480117,0.38378872617082266,-1.6536572370780316,-1.496599839174923,-1.6573454463193413,-1.6025341741907653,-1.6536572370780316,0.9951068504876665,0.03632856355373645,0.9999989776869311,0.9999999460777573,0.03632856355373645,0.9999989776869311,89.6292750067323,P304L,6.0291433529816585,304.0
gRNA_CDK8_targ_642,CDK8,-4.667738687648424,-3.9195602600336175,-2.9731122823751566,-3.853470410019066,-3.9195602600336175,179.64796628444654,0.995740394400461,0.024988795333860243,0.99999800387003,0.4290529010153362,0.024988795333860243,0.4290529010153362,-0.28894711005120083,-0.3117716487222671,-1.9314787722693985,-0.8440658436809555,-0.3117716487222671,0.7571458148660801,0.27869225180418095,0.9788915971928387,0.9999999460777573,0.27869225180418095,0.9788915971928387,55.66521910777734,P304L,30.68072866730585,304.0
gRNA_CDK8_targ_643,CDK8,-1.7377415879914602,-3.1724627654024253,-2.619989741709514,-2.5100646983677994,-2.619989741709514,295.2426556088462,0.9444249972077984,0.17512314447304,0.99999800387003,0.8366892185970846,0.17512314447304,0.8366892185970846,-0.692319523566846,-0.5858566699668537,-3.2608991470989332,-1.513025113544211,-0.692319523566846,0.9311659391602027,0.07223868041281911,0.9999989776869311,0.9999999460777573,0.07223868041281911,0.9999989776869311,44.699042873286224,H310Y,23.94450571144604,310.0
gRNA_CDK8_targ_644,CDK8,-0.965567411106831,-1.8786104407840478,-1.3021720998714856,-1.382116650587455,-1.3021720998714856,540.1710753382051,0.7336848261022858,0.5486951249386969,0.99999800387003,0.9999999459538456,0.5486951249386969,0.99999800387003,-0.04535815677908378,-0.07060032025283669,-1.0313561012440817,-0.38243819275866736,-0.07060032025283669,0.49072048982585803,0.6196918487484602,0.8193681573239098,0.9999999460777573,0.49072048982585803,0.8193681573239098,54.79220030238636,H310Y,15.47781720692683,310.0
gRNA_CDK8_targ_645,CDK8,-2.565522791494766,-4.932652599379848,-1.5467543406365372,-3.014976577170384,-2.565522791494766,513.4399701678732,0.9492661341744175,0.08638725175531242,0.99999800387003,0.6461293076493231,0.08638725175531242,0.6461293076493231,-0.4199051362735929,-0.4244141559118694,-2.111386546746447,-0.98523527964397,-0.4244141559118694,0.8287089206912003,0.21981301299670916,0.9999989776869311,0.9999999460777573,0.21981301299670916,0.9999989776869311,31.59584675159357,A308V,33.67532085078895,308.0
gRNA_CDK8_targ_646,CDK8,-1.8591199395662907,-2.9075707672986026,-2.827153784309601,-2.5312814970581647,-2.827153784309601,119.96984027044195,0.9483009469107316,0.17928187783750515,0.99999800387003,0.8437983551594539,0.17928187783750515,0.8437983551594539,-0.037995158997324925,0.00332355202351837,-1.6476685622362404,-0.5607800564033489,-0.037995158997324925,0.48594056672631125,0.43625152430252967,0.8173861658427787,0.9999999460777573,0.43625152430252967,0.8173861658427787,17.937405211636563,H310Y,63.86552690840572,310.0
gRNA_CDK8_targ_647,CDK8,-3.6853129256714507,-1.4200510896429077,-1.4824953399018237,-2.1959531184053938,-1.4824953399018237,134.5358915908025,0.8754268118222371,0.23776739930548801,0.99999800387003,0.9573820060530712,0.23776739930548801,0.9573820060530712,0.3287530520033978,0.44478535733283026,-0.6094545094394164,0.054694633298937236,0.3287530520033978,0.10990719578428475,0.8883541102906517,0.37205670935563223,0.9999999460777573,0.10990719578428475,0.37205670935563223,48.331279352496416,H310Y,39.46141291676381,310.0
gRNA_CDK8_targ_648,CDK8,-0.9528925558935186,-1.7644404484395986,-1.5133676707320491,-1.4102335583550554,-1.5133676707320491,452.2412124226222,0.7379737240259674,0.5476467034560364,0.99999800387003,0.9999999459538456,0.5476467034560364,0.99999800387003,0.2667315321152583,0.33239057882176354,-1.3881953622941365,-0.26302441711903823,0.2667315321152583,0.2033158519497707,0.6132344091747703,0.5337041113681481,0.9999999460777573,0.2033158519497707,0.5337041113681481,99.0264370056526,H310Q,0.3036613765298481,310.0
gRNA_CDK8_targ_649,CDK8,-1.5595900884234444,-1.6453973142668112,-0.43075416361420743,-1.211913855434821,-1.5595900884234444,291.9612923993144,0.6412999698812523,0.618144388850143,0.99999800387003,0.9999999459538456,0.618144388850143,0.99999800387003,0.30480754550586486,0.30869773785370563,-0.46126102564851273,0.0507480859036859,0.30480754550586486,0.1469736921954103,0.9139396429635729,0.4448316848042906,0.9999999460777573,0.1469736921954103,0.4448316848042906,2.338009756333749,Q313*,71.16192366818781,313.0
gRNA_CDK8_targ_650,CDK8,-1.5793532366520424,-2.959777249709276,-1.723265355366996,-2.087465280576105,-1.723265355366996,702.7452818332182,0.8849077889924036,0.29202380378418125,0.99999800387003,0.9999999459538456,0.29202380378418125,0.99999800387003,-0.1822339148534709,-0.13241522744302203,-0.8645906962517165,-0.3930799461827365,-0.1822339148534709,0.5657879755067114,0.6324372893427561,0.8724934127831301,0.9999999460777573,0.5657879755067114,0.8724934127831301,47.140168715533626,Q313*,45.9426816594418,313.0
gRNA_CDK8_targ_651,CDK8,0.5617209646469333,-2.314038019262622,-0.9573516804319117,-0.9032229116825335,-0.9573516804319117,451.54759093117644,0.40228071097072987,0.6583413509384746,0.9524197679970966,0.9999999459538456,0.40228071097072987,0.9524197679970966,-0.10541409155597699,-0.049415866475241516,-1.5864482589317503,-0.5804260723209896,-0.10541409155597699,0.5497547458626633,0.42496038206089437,0.8623920837340877,0.9999999460777573,0.42496038206089437,0.8623920837340877,10.69630195982391,T317I,44.74861569890032,317.0
gRNA_CDK8_targ_652,CDK8,-1.7348083100851475,-2.3293288583097325,-0.5854016646941571,-1.5498462776963458,-1.7348083100851475,321.6803055327972,0.7393421772289641,0.47776895327427904,0.99999800387003,0.9999999459538456,0.47776895327427904,0.99999800387003,0.7947419837543951,0.9268117046490126,-0.5746262665850161,0.3823091406061305,0.7947419837543951,0.010827141277581807,0.9283839261692398,0.090391729932105,0.9999999460777573,0.010827141277581807,0.090391729932105,47.52512244271549,P320S,31.313306553854776,320.0
gRNA_CDK8_targ_653,CDK8,-0.5436088200023832,-1.8308311634543086,-0.6344793165875432,-1.002973100014745,-0.6344793165875432,395.4976388724265,0.5662362243005303,0.6873820313390653,0.99999800387003,0.9999999459538456,0.5662362243005303,0.99999800387003,-0.6585652288031717,-0.49764895960688244,-0.2709529399438561,-0.4757223761179701,-0.49764895960688244,0.7066473649032008,0.576098405981875,0.9591969065220951,0.9999999460777573,0.576098405981875,0.9591969065220951,90.63185265144573,R323*,2.5051426709301614,323.0
gRNA_CDK8_targ_654,CDK8,-1.4104581115177264,-2.174969721787442,-1.2700128434823943,-1.6184802255958541,-1.4104581115177264,673.906634438878,0.7990388509260127,0.4629198280322999,0.99999800387003,0.9999999459538456,0.4629198280322999,0.99999800387003,0.11569025299536474,0.15843296609952962,-0.7263322074067167,-0.1507363294372741,0.11569025299536474,0.3000704665429152,0.7951358092826979,0.6548471320951978,0.9999999460777573,0.3000704665429152,0.6548471320951978,6.235747662843835,R323*,61.33327680347901,323.0
gRNA_CDK8_targ_655,CDK8,-2.4112717069939715,-4.692052587184693,-1.9877110560854399,-3.030345116754701,-2.4112717069939715,658.3801841303617,0.963333884754843,0.08740672220636342,0.99999800387003,0.6484248685417722,0.08740672220636342,0.6484248685417722,-0.4820332231909695,-0.4031858687747859,-1.8424573496528274,-0.9092254805395276,-0.4820332231909695,0.8372918511908055,0.24931906303162465,0.9999989776869311,0.9999999460777573,0.24931906303162465,0.9999989776869311,17.328930318103918,R323*,62.15984617313882,323.0
gRNA_CDK8_targ_656,CDK8,-1.4804085256611954,-3.169385603685487,-1.9099970210360702,-2.186597050127584,-1.9099970210360702,445.38503075717773,0.8993348443998634,0.2516761347294729,0.99999800387003,0.9766431410539402,0.2516761347294729,0.9766431410539402,-0.5237903204799207,-0.5304267744081387,-0.6401977933771967,-0.5648049627550854,-0.5304267744081387,0.7874471504993058,0.4994475371792363,0.992488790795524,0.9999999460777573,0.4994475371792363,0.992488790795524,45.462270892481214,T325I,24.870116074704985,325.0
gRNA_CDK8_targ_657,CDK8,-1.080796275764432,-2.4859651663005824,-0.9541106903347686,-1.5069573774665945,-1.080796275764432,253.67872162144377,0.7427560667200825,0.48649289198705026,0.99999800387003,0.9999999459538456,0.48649289198705026,0.99999800387003,-0.37847780245180973,-0.29861466946247517,-0.33152426013763636,-0.33620557735064044,-0.33152426013763636,0.5947741980757775,0.7126438824597683,0.8957203725263674,0.9999999460777573,0.5947741980757775,0.8957203725263674,8.30959996494764,S326L,74.41725452394515,326.0
gRNA_CDK8_targ_658,CDK8,-2.1588172870381124,-3.955384674946605,-1.313736682366957,-2.4759795481172246,-2.1588172870381124,171.8047078811755,0.9129315572566322,0.17499341861667678,0.99999800387003,0.8366892185970846,0.17499341861667678,0.8366892185970846,0.15263604708851966,0.23876965784393425,-0.0666613136497154,0.10824813042757951,0.15263604708851966,0.15129715709276864,0.9618373372793003,0.4524000425665481,0.9999999460777573,0.15129715709276864,0.4524000425665481,7.6304496772565,S326L,56.00110586227207,326.0
gRNA_CDK8_targ_659,CDK8,-2.327408258757839,-3.4194587770829212,-2.1907018130871676,-2.6458562829759757,-2.327408258757839,304.3397682466537,0.9550820579832251,0.15800322637260922,0.99999800387003,0.8175307376113673,0.15800322637260922,0.8175307376113673,0.32555443427025527,0.39776333816279397,-1.272314259550531,-0.18299882903916057,0.32555443427025527,0.1530200548565576,0.6792415456295955,0.45456447198955624,0.9999999460777573,0.1530200548565576,0.45456447198955624,18.039737617644263,P333S,16.516779161517256,333.0
gRNA_CDK8_targ_660,CDK8,-1.3451467241509816,-3.6358658336777765,-2.3595722128444425,-2.4468615902244,-2.3595722128444425,218.8909360504728,0.9189138832452484,0.18895400619199332,0.99999800387003,0.8669654401750282,0.18895400619199332,0.8669654401750282,-0.1270976264991715,-0.07554069043921977,-1.7962398470959393,-0.6662927213447768,-0.1270976264991715,0.5801683290348352,0.38180584660045297,0.8838501887640067,0.9999999460777573,0.38180584660045297,0.8838501887640067,12.95446186538802,P333F,58.40132950102846,333.0
gRNA_CDK8_targ_661,CDK8,-0.7982805420576456,-1.5613389047392336,-0.41154853387554957,-0.923722660224143,-0.7982805420576456,494.0452461570635,0.543455313379688,0.7224216224118137,0.99999800387003,0.9999999459538456,0.543455313379688,0.99999800387003,0.1742426473297968,0.18480465099450202,-0.12309315291650443,0.07865138180259813,0.1742426473297968,0.1737305160491834,0.9518408693864384,0.48070525419963533,0.9999999460777573,0.1737305160491834,0.48070525419963533,7.4898248684193085,P339L,49.24233385037585,339.0
gRNA_CDK8_targ_662,CDK8,-1.5889841461421574,-3.9054365407776865,-1.8361053007111947,-2.4435086625436795,-1.8361053007111947,160.38663102199178,0.9118575586309904,0.18572318082008235,0.99999800387003,0.8593631926081776,0.18572318082008235,0.8593631926081776,-0.5820266775867345,-0.4690732525726558,-0.9630461117297291,-0.6713820139630399,-0.5820266775867345,0.8384627067310937,0.387472175925724,0.9999989776869311,0.9999999460777573,0.387472175925724,0.9999989776869311,18.672630342459563,P339L,32.67823258335592,339.0
gRNA_CDK8_targ_663,CDK8,-2.3462223072431287,-2.4726196236599343,0.10447396543894635,-1.571455988488039,-2.3462223072431287,200.18983353110883,0.6344348717438166,0.4279964041879757,0.99999800387003,0.9999999459538456,0.4279964041879757,0.99999800387003,-0.9676893279045993,-0.8895035350164613,-1.1958333568569,-1.0176754065926534,-0.9676893279045993,0.9571943684208166,0.17494617979031435,0.9999989776869311,0.9999999460777573,0.17494617979031435,0.9999989776869311,9.991886168886426,P341F,56.31196691140092,341.0
gRNA_CDK8_targ_664,CDK8,0.12769130579769647,-0.5861187872782124,0.5111216104192793,0.01756470964625445,0.12769130579769647,752.0724409748785,0.1647216026208476,0.9479963353192985,0.606051179454062,0.9999999459538456,0.1647216026208476,0.606051179454062,0.22795197204273962,0.2870914797355965,0.17575080864905862,0.23026475347579822,0.22795197204273962,0.08388593262315361,0.9847538398405743,0.31285327330766305,0.9999999460777573,0.08388593262315361,0.31285327330766305,7.957504426622227,P341F,53.77445801776601,341.0
gRNA_CDK8_targ_665,CDK8,0.5384450770484472,-0.6368758533866086,1.3537511712595591,0.41844013164046595,0.5384450770484472,323.73449225746344,0.04916442965793697,0.9700908093225814,0.3165539928447357,0.9999999459538456,0.04916442965793697,0.3165539928447357,-0.3191022518229379,-0.22468892971599874,-0.15828656816864947,-0.23402591656919539,-0.22468892971599874,0.4793305709022748,0.7991557458788808,0.8158182409995076,0.9999999460777573,0.4793305709022748,0.8158182409995076,19.864484873123963,P341F,23.50171087847681,341.0
gRNA_CDK8_targ_666,CDK8,0.23687385610082984,0.3068697842544095,1.0545100952604032,0.5327512452052142,0.3068697842544095,290.36062741905494,0.05257366474741852,0.9892162438424791,0.32944792489931524,0.9999999459538456,0.05257366474741852,0.32944792489931524,-0.5550599103527607,-0.4724711679624499,-1.1939476648477814,-0.740492914387664,-0.5550599103527607,0.8451519101626712,0.3526352010222208,0.9999989776869311,0.9999999460777573,0.3526352010222208,0.9999989776869311,68.82507477803979,S343L,28.816845237153213,343.0
gRNA_CDK8_targ_667,CDK8,-0.21038524228464464,-0.6574458648216486,-0.7731764494246509,-0.547002518843648,-0.6574458648216486,373.54185089320174,0.39602962178087164,0.8473411002624909,0.9442452990932573,0.9999999459538456,0.39602962178087164,0.9442452990932573,-1.1851832627077286,-1.2066678587547475,-1.8772030866242844,-1.4230180693622536,-1.2066678587547475,0.9859032776712788,0.06905364154209209,0.9999989776869311,0.9999999460777573,0.06905364154209209,0.9999989776869311,35.88199396158541,S343L,58.05791096550395,343.0
gRNA_CDK8_targ_668,CDK8,-0.6084111227013177,-0.9268115712678604,-0.6616873340065951,-0.7323033426585911,-0.6616873340065951,355.40098111692856,0.4897695672843455,0.7934405601083387,0.99999800387003,0.9999999459538456,0.4897695672843455,0.99999800387003,0.29994949311030666,0.3679915792565119,-0.8507983911754167,-0.06095243960286604,0.29994949311030666,0.1551170298025312,0.803644394375293,0.45632488293201523,0.9999999460777573,0.1551170298025312,0.45632488293201523,65.0184047681455,S343L,31.80663027498889,343.0
gRNA_CDK8_targ_669,CDK8,-3.3062417210695183,-5.547324707646329,-2.81995083760862,-3.8911724221081556,-3.3062417210695183,134.13572534573765,0.9930786670390372,0.02630217934251856,0.99999800387003,0.4405211632213231,0.02630217934251856,0.4405211632213231,-0.7035078082970212,-0.6065334984753527,-3.1326069759685486,-1.4808827609136408,-0.7035078082970212,0.9334341770181395,0.08038087568415847,0.9999989776869311,0.9999999460777573,0.08038087568415847,0.9999989776869311,25.073295092415552,P352S,18.64563416188655,352.0
gRNA_CDK8_targ_670,CDK8,-3.6634271081155116,-4.581459434864157,-2.595982462817755,-3.613623001932474,-3.6634271081155116,239.08599255141223,0.9916695113532507,0.0375362799247065,0.99999800387003,0.494005169415106,0.0375362799247065,0.494005169415106,0.22294983512190347,0.3121777885016019,-2.6828277694443003,-0.7159000486069317,0.22294983512190347,0.2454844862072743,0.32185334233089063,0.5858582534991089,0.9999999460777573,0.2454844862072743,0.5858582534991089,40.843102357803694,P352S,25.176872049068205,352.0
gRNA_CDK8_targ_671,CDK8,-3.139515604100992,-5.612601415052454,-3.245283620523723,-3.9991335465590567,-3.245283620523723,287.1859752082072,0.9951675018689136,0.021659416774385938,0.99999800387003,0.4020927384642354,0.021659416774385938,0.4020927384642354,-0.6392114840315342,-0.49821851129246125,-2.4500818357785135,-1.1958372770341696,-0.6392114840315342,0.8996602754157812,0.14612322628328794,0.9999989776869311,0.9999999460777573,0.14612322628328794,0.9999989776869311,97.31477902332172,R356L,0.5927071253704419,356.0
gRNA_CDK8_targ_672,CDK8,-2.141711938572394,-3.4605325151729236,-2.33079885105487,-2.644347768266729,-2.33079885105487,302.0188040252776,0.9561076806506055,0.1515081297481688,0.99999800387003,0.806271333747565,0.1515081297481688,0.806271333747565,-0.47170063912596294,-0.3167010915209363,-0.9692400008535399,-0.5858805771668131,-0.47170063912596294,0.7653563334064528,0.4598943552870248,0.9821851839456236,0.9999999460777573,0.4598943552870248,0.9821851839456236,94.92368714047132,R356*,2.242994989794025,356.0
gRNA_CDK8_targ_673,CDK8,-4.7157507894755835,-5.079847511123698,-3.68360319629112,-4.4930671656301335,-4.7157507894755835,247.9163276925099,0.9989143408074964,0.009595254089723332,0.99999800387003,0.3020872770274151,0.009595254089723332,0.3020872770274151,-0.5273990114459609,-0.47699583549221697,-3.155648540481005,-1.3866811291397276,-0.5273990114459609,0.8793165775874919,0.10158893895339818,0.9999989776869311,0.9999999460777573,0.10158893895339818,0.9999989776869311,97.80895149646857,K355T_E357I_L359N_T360G_E361R,0.4136262535606977,355.0
gRNA_CDK8_targ_674,CDK8,-3.752772717015915,-5.881248302185126,-2.9249307997647946,-4.186317272988612,-3.752772717015915,190.98600989461727,0.9959349080393234,0.0169593342795907,0.99999800387003,0.36455891797860324,0.0169593342795907,0.36455891797860324,-1.316622830089184,-1.2361098761877958,-2.657382569246011,-1.736705091840997,-1.316622830089184,0.9914897925131252,0.03609391112455092,0.9999989776869311,0.9999999460777573,0.03609391112455092,0.9999989776869311,97.40247763671574,R356P_E357R_F358I_L359F_T360N_E361G_E362R,0.8976053610402386,356.0
gRNA_CDK8_targ_675,CDK8,-1.27708521848264,-2.4524248788449463,-1.877618956823102,-1.8690430180502293,-1.877618956823102,175.16610433972022,0.854597578416707,0.3678148684048919,0.99999800387003,0.9999999459538456,0.3678148684048919,0.99999800387003,-0.9948936859655375,-0.949698885686231,-2.848923225706618,-1.5978385991194621,-0.9948936859655375,0.9816656314026292,0.0455535001202054,0.9999989776869311,0.9999999460777573,0.0455535001202054,0.9999989776869311,90.95017778348968,T360M,6.890716703080153,360.0
gRNA_CDK8_targ_676,CDK8,-1.635569587403646,-2.7132375951468988,-2.6253890637266752,-2.3247320820924067,-2.6253890637266752,285.29185498156687,0.9263939647960648,0.22748797057968262,0.99999800387003,0.9417061175036641,0.22748797057968262,0.9417061175036641,-0.8878203003252304,-0.8663731216423541,-1.6401254431329475,-1.1314396217001772,-0.8878203003252304,0.9638569832989204,0.12706563294025205,0.9999989776869311,0.9999999460777573,0.12706563294025205,0.9999989776869311,40.21886027479541,T360M,34.42638336211427,360.0
gRNA_CDK8_targ_677,CDK8,-1.3156966286501992,-2.0345238161540378,-0.6738653577395176,-1.3413619341812515,-1.3156966286501992,330.7774181706048,0.7000105496081968,0.5575632009126903,0.99999800387003,0.9999999459538456,0.5575632009126903,0.99999800387003,-0.6284807203046836,-0.6690422302354464,-0.6185629176256257,-0.6386952893885852,-0.6284807203046836,0.838524229321971,0.425929573602419,0.9999989776869311,0.9999999460777573,0.425929573602419,0.9999989776869311,20.238103750312824,P364L,40.23810375031282,364.0
gRNA_CDK8_targ_678,CDK8,-2.4077402142563673,-3.6270617033966426,-2.4162757434392312,-2.8170258870307467,-2.4162757434392312,360.6298200524426,0.9678588724877107,0.12406735787276987,0.99999800387003,0.7493448827271278,0.12406735787276987,0.7493448827271278,-0.490247523856337,-0.5849517107054832,-1.709708902475422,-0.9283027123457473,-0.5849517107054832,0.8808699718000762,0.22308165276174202,0.9999989776869311,0.9999999460777573,0.22308165276174202,0.9999989776869311,27.024033560730807,P364L,26.34968242766408,364.0
gRNA_CDK8_targ_679,CDK8,-1.201396486344182,-1.0506927854115933,-0.7662042646204495,-1.0060978454587415,-1.0506927854115933,299.4043845575206,0.6048436189236943,0.6987951455828936,0.99999800387003,0.9999999459538456,0.6048436189236943,0.99999800387003,0.12087066552420399,0.14138359687033877,-0.3426012799314135,-0.02678233917895691,0.12087066552420399,0.24222749610489758,0.9065114209903816,0.5823406925254482,0.9999999460777573,0.24222749610489758,0.5823406925254482,24.0039711329184,P364F,33.27962121501394,364.0
gRNA_CDK8_targ_680,CDK8,-2.6370853137726975,-4.919634917644892,-2.4176811616411995,-3.3248004643529296,-2.6370853137726975,238.73918180568936,0.9801972540372625,0.05862842696144933,0.99999800387003,0.5659008557402108,0.05862842696144933,0.5659008557402108,-0.0027040226734390657,0.002256241909839519,-1.746048633152492,-0.5821654713053639,-0.0027040226734390657,0.47007493796426103,0.4205791849554629,0.8117043520825,0.9999999460777573,0.4205791849554629,0.8117043520825,67.53119056062414,P364L,17.73751571617396,364.0
gRNA_CDK8_targ_681,CDK8,-2.130061936509689,-3.450385383474808,-2.408118884461325,-2.662855401481941,-2.408118884461325,192.7734191225736,0.9590286495845908,0.14535541257061535,0.99999800387003,0.7898342318215726,0.14535541257061535,0.7898342318215726,-0.505619461018311,-0.35288565652499204,-2.2063720509158093,-1.021625722819704,-0.505619461018311,0.8315714246799741,0.2093511559933638,0.9999989776869311,0.9999999460777573,0.2093511559933638,0.9999989776869311,83.4354570977724,D366E,12.670860913580754,366.0
gRNA_CDK8_targ_682,CDK8,-1.5910457396269504,-3.2459533521475556,-2.2267031810553464,-2.3545674242766172,-2.2267031810553464,193.76049586040025,0.9201444883587088,0.22022016284471685,0.99999800387003,0.9293837733296848,0.22022016284471685,0.9293837733296848,0.3374149909044349,0.37921136023418717,-2.1857785467017807,-0.48971739852105295,0.3374149909044349,0.16326160224086497,0.4269713461215555,0.4670196316388114,0.9999999460777573,0.16326160224086497,0.4670196316388114,80.7831316486443,D369E,17.70533062144247,369.0
gRNA_CDK8_targ_683,CDK8,-1.7609183279694147,-1.1727095669860363,-1.8163443596187325,-1.5833240848580612,-1.7609183279694147,260.0280260431394,0.7924959410763639,0.4832997319950628,0.99999800387003,0.9999999459538456,0.4832997319950628,0.99999800387003,-0.30090217054130086,-0.27508600060783794,-1.1783702626984471,-0.584786144615862,-0.30090217054130086,0.71274116906094,0.47170090006707166,0.9618306433694346,0.9999999460777573,0.47170090006707166,0.9618306433694346,99.74774042370044,D369E,0.1877002534551193,369.0
gRNA_CDK8_targ_684,CDK8,-5.233868471106336,-3.5928535384405604,-2.6651154274534647,-3.8306124790001204,-3.5928535384405604,265.97716421977015,0.9929805145250908,0.02936569332098684,0.99999800387003,0.4635920376687588,0.02936569332098684,0.4635920376687588,-1.6576453725263764,-1.5587275697995013,-1.5675334848835254,-1.5946354757364676,-1.5675334848835254,0.9953682217095519,0.03527273221305975,0.9999989776869311,0.9999999460777573,0.03527273221305975,0.9999989776869311,89.54384438505997,Q374*,3.707041203157044,374.0
gRNA_CDK8_targ_685,CDK8,-0.015988533656395954,-0.9440089112320438,-0.10634488270465006,-0.35544744253102994,-0.10634488270465006,285.3185327312379,0.29042801344628616,0.8908612856966279,0.807401707442323,0.9999999459538456,0.29042801344628616,0.807401707442323,-0.03991411721731388,-0.013376834377558133,0.7998856040826395,0.2488648841625892,-0.013376834377558133,0.04902745264791725,0.9706520774623842,0.22762745872247292,0.9999999460777573,0.04902745264791725,0.22762745872247292,3.471242550935782,Q373*,60.66723095732765,373.0
gRNA_CDK8_targ_686,CDK8,-0.05576725090522149,-0.06214522557930942,-1.3646472886067083,-0.4941865883637464,-0.06214522557930942,405.0215955049699,0.3212913753147948,0.8473831637436543,0.8548981039077873,0.9999999459538456,0.3212913753147948,0.8548981039077873,0.45167550693056674,0.4861686352438011,0.35475939656639605,0.4308678462469213,0.45167550693056674,0.01972349633217074,0.9976909747458063,0.12764738708511214,0.9999999460777573,0.01972349633217074,0.12764738708511214,2.301090325139167,Q373*,57.225668417780085,373.0
gRNA_CDK8_targ_687,CDK8,0.7124081793352867,-1.0471988176843947,-0.7744136665922403,-0.36973476831378277,-0.7744136665922403,261.46862452537283,0.2673648549210392,0.8562706002306694,0.7740255078838144,0.9999999459538456,0.2673648549210392,0.7740255078838144,0.2236957003792932,0.23821111368734904,0.05713568606701943,0.17301416671122058,0.2236957003792932,0.11096405325343357,0.9769232228554661,0.373982091947422,0.9999999460777573,0.11096405325343357,0.373982091947422,3.917596596764108,Q373*,49.20776120980456,373.0
gRNA_CDK8_targ_688,CDK8,0.010695184366972714,-1.1314446106267995,0.6404271477694973,-0.16010742616344317,0.010695184366972714,885.2210895827895,0.19354994461866823,0.9064394270237657,0.6572031701604033,0.9999999459538456,0.19354994461866823,0.6572031701604033,0.2084013712119523,0.28813664218361534,-0.020491114276656255,0.1586822997063038,0.2084013712119523,0.11368571963398348,0.9734962187166429,0.37895239877994497,0.9999999460777573,0.11368571963398348,0.37895239877994497,61.940653470418205,H381Y,24.65812630346493,381.0
