gRNA_id,Gene,classification,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,LFC_avg_CBE_BSJ-4-116,LFC_median_CBE_BSJ-4-116,base_RPM,base_RAW,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,LFC_avg_CBE_CDK12-IN-2,LFC_median_CBE_CDK12-IN-2,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,LFC_avg_CBE_HQ461,LFC_median_CBE_HQ461,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_BSJ-4-116,FDR_CBE_BSJ-4-116,p_CBE_CDK12-IN-2,FDR_CBE_CDK12-IN-2,p_CBE_HQ461,FDR_CBE_HQ461,p_CBE_T0,FDR_CBE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_1750,CDK12,targeting,0.5981070407965656,0.1326572777508883,0.7836852785604823,0.5048165323693121,0.5981070407965656,39.60074705469444,1064.0,-0.3838596000785877,-1.321724490143643,1.1921645492964401,-0.1711398469752635,-0.3838596000785877,0.338458539687979,-2.3048322660129044,-0.5498796114525579,-0.8387511125924944,-0.5498796114525579,0.6064132898094104,-0.163424777988629,-0.7437268682668412,-0.10024611881535324,-0.163424777988629,1.3919923672481245,1.3919923672481245,1.3919923672481245,0.4850512083762323,0.999995026342628,0.2901172340877318,0.9869755373803748,0.09344237819344213,0.9999993154538225,0.18942419282046571,0.8765990243665899,0.46515348465153483,0.9731388595071734
gRNA_CDK12_targ_1751,CDK12,targeting,-0.5231957074846616,-0.8949127757396771,-1.8785768533860157,-1.0988951122034514,-0.8949127757396771,352.17353682891314,10137.0,-2.2183181602974162,-0.17009388671224285,0.026926252715498023,-0.787161931431387,-0.17009388671224285,-1.2607300298420514,-0.9136192296926012,0.17222594580086614,-0.6673744379112622,-0.9136192296926012,-0.577463849200628,-0.673739986068347,-1.4775768872491406,-0.9095935741727051,-0.673739986068347,-1.16433238013765,-1.16433238013765,-1.16433238013765,0.05687065950270621,0.999995026342628,0.10971565247832865,0.999999818266398,0.16170700414403172,0.9999993154538225,0.011349605625225027,0.3899694659644256,0.01829817018298172,0.1944879747833079
gRNA_CDK12_targ_1752,CDK12,targeting,-0.2948364625763424,-1.6050793466122504,-0.16047958716799113,-0.6867984654521946,-0.2948364625763424,277.31348479607016,8458.0,0.1700510111703921,-0.48315061471782,-1.6506370125821836,-0.6545788720432039,-0.48315061471782,-0.12171110070405293,-2.570625987378525,-0.76606230304583,-1.1527997970428026,-0.76606230304583,-0.3372368047325205,-0.7779409240594196,0.3725335014022962,-0.24754807579654803,-0.3372368047325205,-0.5476406554211886,-0.5476406554211886,-0.5476406554211886,0.14157101412393466,0.999995026342628,0.14259733560579374,0.999999818266398,0.044623795274297,0.973969463700442,0.13083925515198644,0.8091480562546384,0.08639136086391361,0.501853394612806
gRNA_CDK12_targ_1753,CDK12,targeting,0.4750022741711441,1.1537737945784146,-0.13175379113273458,0.4990074258722747,0.4750022741711441,106.49257491341169,3479.0,-1.168516269441703,0.7646264022997171,-1.1704029604212893,-0.5247642758544251,-1.168516269441703,0.03821667276041244,-2.045045434715238,1.8809714869644234,-0.041952424996800707,0.03821667276041244,0.8757650652281129,0.621734858204759,1.2291222979918004,0.908874073808224,0.8757650652281129,0.5842466398912334,0.5842466398912334,0.5842466398912334,0.453728247950525,0.999995026342628,0.17281086188731148,0.999999818266398,0.23129060587170158,0.9999993154538225,0.3114802845201569,0.9460944694493102,0.33606639336066385,0.8723628426215766
gRNA_CDK12_targ_1754,CDK12,targeting,-0.9584515206601929,-0.25046893242677315,0.6561785892537826,-0.18424728794439452,-0.25046893242677315,516.606829689104,16578.0,-1.1016183873086145,-0.9515939320654888,-0.4477002495342863,-0.8336375229694633,-0.9515939320654888,-0.3900779291612526,-0.9221110973718855,-0.13927932374335422,-0.4838227834254974,-0.3900779291612526,-1.648742338882549,-0.40474520396271424,-1.184428887320991,-1.0793054767220849,-1.184428887320991,-1.0969526798130136,-1.0969526798130136,-1.0969526798130136,0.343803754432604,0.999995026342628,0.11371380797582593,0.999999818266398,0.26000554290981037,0.9999993154538225,0.004659077055849582,0.3586339621602113,0.0213978602139786,0.1984091114698054
gRNA_CDK12_targ_1755,CDK12,targeting,1.6982755020894411,0.054499232092188994,-0.38776474734480393,0.45500332894560874,0.054499232092188994,92.09902799623563,2809.0,0.40504647431384505,-0.5514250517384598,1.504608269227881,0.4527432306010888,0.40504647431384505,0.3072655322792887,-0.6023775886689565,0.8361999387973978,0.18036262746924336,0.3072655322792887,-0.7855116432385706,-0.10037597698812772,0.1394995073538278,-0.24879603762429017,-0.10037597698812772,0.6705974985616614,0.6705974985616614,0.6705974985616614,0.3847551362211226,0.999995026342628,0.34679291805265117,0.9256591662821299,0.5550959495351198,0.9999993154538225,0.14025643432403614,0.8301749664113394,0.35776422357764226,0.8781864281987736
gRNA_CDK12_targ_1756,CDK12,targeting,-0.23566904987580253,0.6382363606384922,-0.11651992324206414,0.09534912917354184,-0.11651992324206414,146.85352310257724,4479.0,-0.4777298973501903,0.9133914725254441,0.0008867138116679929,0.14551609632897392,0.0008867138116679929,-0.23110207376553255,0.5258525071043753,0.26366641432778437,0.18613894922220905,0.26366641432778437,0.31038338777076924,0.061171616249660034,-0.6774280285794874,-0.10195767485301936,0.061171616249660034,0.5956922166407465,0.5956922166407465,0.5956922166407465,0.513006307395582,0.999995026342628,0.5600538112091407,0.9744363247335672,0.583783989974517,0.9999993154538225,0.21206378824412966,0.8984565023258688,0.34066593340665924,0.8723628426215766
gRNA_CDK12_targ_1757,CDK12,targeting,0.7209389682805375,0.7161622814158307,0.3665623307574501,0.6012211934846061,0.7161622814158307,50.721678999706846,1547.0,0.24350659600837332,-0.05995465007403793,2.0797038803164045,0.7544186087502466,0.24350659600837332,0.9961810740698306,1.0670782042152762,0.26437606485053244,0.7758784477118797,0.9961810740698306,0.08714530753972113,0.7086049507714309,-1.198324106445496,-0.13419128271144795,0.08714530753972113,1.6323958875833129,1.6323958875833129,1.6323958875833129,0.4358849155205434,0.999995026342628,0.21551011019279293,0.8151540143112013,0.37555462306840176,0.9999993154538225,0.13127905067494675,0.8091480562546384,0.4130586941305867,0.9799551655983282
gRNA_CDK12_targ_1758,CDK12,targeting,0.3214278569245045,-0.999778483748854,0.6837341532251506,0.0017945088002670289,0.3214278569245045,264.72659034690315,7368.0,-0.1002417514037861,-0.6798997051969131,-0.2840192667742657,-0.35472024112498834,-0.2840192667742657,-0.4870819205432973,-0.9852996001732041,-0.5541092965782778,-0.6754969390982598,-0.5541092965782778,0.20024598694968196,-0.1334408724272346,0.18206928941769476,0.08295813464671405,0.18206928941769476,0.48462518071531224,0.48462518071531224,0.48462518071531224,0.4451805867493984,0.999995026342628,0.3289895324541616,0.999999818266398,0.1924595430500158,0.9999993154538225,0.3330986316405783,0.9999933624682497,0.29667033296670325,0.814087475130728
gRNA_CDK12_targ_1759,CDK12,targeting,0.8339048528272599,1.5918885151381592,1.0250626874660702,1.1502853518104965,1.0250626874660702,152.36175973602957,4647.0,-0.007803570861909266,0.1080705401129243,0.3586770659740086,0.15298134507500788,0.1080705401129243,0.49861726114678273,1.861572965698909,0.004615242653248122,0.7882684898329799,0.49861726114678273,0.8297051340020812,0.8808694995651496,0.9315303755411898,0.8807016697028068,0.8808694995651496,1.1242613276240407,1.1242613276240407,1.1242613276240407,0.13960912816404153,0.999995026342628,0.6096809565310621,0.9846012115509392,0.2966557551919563,0.9999993154538225,0.34423527511441737,0.9868410424690656,0.44585541445855426,0.8915526503470028
gRNA_CDK12_targ_1760,CDK12,targeting,0.4388360725805634,-0.6263074912472557,0.5849356996153027,0.1324880936495368,0.4388360725805634,189.89004837692764,5102.0,0.034430611219648306,0.3816832506390465,1.1729416105117454,0.5296851574568134,0.3816832506390465,0.4471649135083146,-0.7276656398570702,0.12215918837309989,-0.05278051265855191,0.12215918837309989,0.8510735252136212,0.14127772761411622,0.3166034361450767,0.4363182296576047,0.3166034361450767,0.1042314841907843,0.1042314841907843,0.1042314841907843,0.544758953967857,0.999995026342628,0.36596148248441523,0.9267553343920015,0.45333018668326364,0.9999993154538225,0.6057460731034938,0.9999933624682497,0.21757824217578248,0.7608986227814003
gRNA_CDK12_targ_1761,CDK12,targeting,0.8382047539737234,0.22614967593890392,-0.5091198243970847,0.1850782018385142,0.22614967593890392,81.27927746624,2479.0,-0.11029203560558391,-0.4403261651281996,1.837875858824446,0.42908588603022074,-0.11029203560558391,0.8532818742450358,0.6214776299848932,0.6631458079544132,0.7126351040614475,0.6631458079544132,0.9246098097078734,0.9267226846540288,0.6431712410889717,0.8315012451502913,0.9246098097078734,1.407132578257795,1.407132578257795,1.407132578257795,0.563873189427265,0.999995026342628,0.33231264378534603,0.923077360559424,0.4250677984688134,0.9999993154538225,0.37012838144232196,0.9999933624682497,0.4603539646035397,0.9783735222060956
gRNA_CDK12_targ_1762,CDK12,targeting,1.0458904210474065,0.8107951848671987,0.07542487268670141,0.6440368262004356,0.8107951848671987,24.006091964546908,645.0,1.536362454799392,-0.2581769161053881,1.1716852210725475,0.8166235865888504,1.1716852210725475,1.0399595066649183,-0.44213693187660424,0.8011296807050774,0.4663174184977972,0.8011296807050774,0.4381137773096008,-0.9716871134347377,1.3369828568020041,0.2678031735589557,0.4381137773096008,2.7446146237974527,2.7446146237974527,2.7446146237974527,0.39239864905836647,0.999995026342628,0.20822074561553933,0.8148059402383001,0.49575826697414704,0.9999993154538225,0.2857555606625202,0.9772649180963071,0.12258774122587737,0.5253143699714533
gRNA_CDK12_targ_1763,CDK12,targeting,-0.008223693960076139,0.28686413376066594,-0.16024157143080797,0.03946628945659394,-0.008223693960076139,312.6002580003558,8632.0,-0.012372157713482284,0.08661307567333046,0.3098183316528012,0.12801974987088313,0.08661307567333046,-0.39784646562097653,-0.12625021141468148,0.31208515409768434,-0.07067050764599121,-0.12625021141468148,-0.6177087249312222,-0.13402877829130314,-0.016765213686854123,-0.2561675723031265,-0.13402877829130314,0.01889524495997703,0.01889524495997703,0.01889524495997703,0.49117455983522673,0.999995026342628,0.6253802650043996,0.9869755373803748,0.44850075071841455,0.9999993154538225,0.13355929241625972,0.8156237684142421,0.19948005199480054,0.7356582523565827
gRNA_CDK12_targ_1764,CDK12,targeting,0.4099830800052584,-0.48654646105956,-0.16543026713225864,-0.08066454939552008,-0.16543026713225864,445.3223106291532,11965.0,-0.6218715344537106,0.5635733230099039,0.3181083141460117,0.08660336756740168,0.3181083141460117,0.22868563682382362,-0.260849390822782,-0.33539077702998227,-0.12251817700964689,-0.260849390822782,0.5525974154438411,-0.0615831608205212,0.517632917102094,0.3362157239084713,0.517632917102094,-0.1339103430614988,-0.1339103430614988,-0.1339103430614988,0.4274305625272983,0.999995026342628,0.5707751665046004,0.9823657328796414,0.42224273791646466,0.9999993154538225,0.522942056990557,0.9999933624682497,0.1720827917208279,0.6991591216082307
gRNA_CDK12_targ_1765,CDK12,targeting,0.7407126032606269,0.27099065260134847,0.9700377508487558,0.6605803355702436,0.7407126032606269,148.25300790426803,4687.0,0.682391999950646,-0.4671993718349745,0.7312587353533601,0.3154837878230105,0.682391999950646,-0.33117995196300476,-1.5443539185425108,-0.49149599908999664,-0.7890099565318374,-0.49149599908999664,1.3013144433409378,0.3100877119744099,-1.1688035717454706,0.14753286118995904,0.3100877119744099,0.29774916504880283,0.29774916504880283,0.29774916504880283,0.38575947788473375,0.999995026342628,0.4562137333215186,0.9573223172152776,0.12936584884116567,0.9999993154538225,0.1949267909845862,0.8835229222653311,0.257974202579742,0.7946616083625607
