gRNA_id,Gene,classification,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,base_RPM,base_RAW,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_ABE_T0,FDR_ABE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_23,CDK7,targeting,0.09270083373824159,0.18761238331431251,-0.4771234819968463,-0.0656034216480974,0.09270083373824159,1389.0204290607612,31723.0,0.14230094727451525,0.09154592546229641,0.6089175140006798,0.2809214622458305,0.14230094727451525,-0.03913255255408065,0.17569518638294992,0.009057453362310161,0.048540029063726474,0.009057453362310161,-0.8611682949819682,-0.8611682949819682,-0.8611682949819682,0.6042472821868432,0.9575738806053516,0.15100267185699068,0.728416408578941,0.6124740432825486,0.9755685604782331,0.021097890210978906,0.2350907766366221
gRNA_CDK7_targ_24,CDK7,targeting,-0.47586351939290045,-1.3188768595972702,0.747426802918391,-0.34910452535725983,-0.47586351939290045,714.3233388928304,16314.0,-1.0500569424748405,-1.4888224625993913,-0.24795094337518267,-0.9289434494831381,-1.0500569424748405,-0.1243607656394858,0.3568037698976031,-0.3087780176087285,-0.02544500445020372,-0.1243607656394858,-0.36803427159361224,-0.36803427159361224,-0.36803427159361224,0.3270414719879056,0.8055675549795428,0.25626522714579175,0.885574772288622,0.5162606778589782,0.9079342710517196,0.08199180081991801,0.3724419571354013
gRNA_CDK7_targ_25,CDK7,targeting,0.19743487153166145,0.19633066421229806,0.30446539827400626,0.23274364467265526,0.19743487153166145,263.0657484411012,6008.0,-0.6828345835510803,-0.951169900347924,-0.35916090415481927,-0.6643884626846078,-0.6828345835510803,-0.057121054582790536,0.06920031456361345,0.04453986375728131,0.01887304124603474,0.04453986375728131,0.579255059065138,0.579255059065138,0.579255059065138,0.3962371994476144,0.9974132602667066,0.4889833089605111,0.9999265458158005,0.6504801043347563,0.9625965845691878,0.4216578342165782,0.8169807575665425
gRNA_CDK7_targ_26,CDK7,targeting,0.1730385381445857,-0.038127509030328605,-0.7631617394046754,-0.2094169034301394,-0.038127509030328605,514.4844447707954,11750.0,-0.5623269321565079,-0.25528596489955885,0.5059324890425038,-0.10389346933785433,-0.25528596489955885,-0.1440510541129396,-0.11167829255503965,-0.5300403729210561,-0.2619232398630118,-0.1440510541129396,0.19944392072055078,0.19944392072055078,0.19944392072055078,0.5243561688985885,0.9070591088054378,0.3524153840161472,0.9721672509210748,0.3051455947468343,0.756628041470352,0.23827617238276175,0.6358689644232058
gRNA_CDK7_targ_27,CDK7,targeting,-0.8004118999015947,0.42694958203337885,1.077162075782142,0.23456658597130875,0.42694958203337885,82.87373956703358,1628.0,0.7902482831718628,-0.9568589182719722,0.5655063715867221,0.13296524549553757,0.5655063715867221,0.06566781893470253,-0.331306815054044,0.49487467263467416,0.07641189217177756,0.06566781893470253,1.7455662257187707,1.7455662257187707,1.7455662257187707,0.24156435725290878,0.9706718529357543,0.1116259719420426,0.6604653939286278,0.4971937727527185,0.9533717862100599,0.20047995200479946,0.8912410389395842
gRNA_CDK7_targ_28,CDK7,targeting,-1.6723150405490586,-1.1773604340014934,-0.8339187796686903,-1.227864751406414,-1.1773604340014934,90.06575280020614,2085.0,-1.0542634587719917,-2.8717830965211206,-0.09965712621735258,-1.341901227170155,-1.0542634587719917,-1.9559416629607764,-0.5560824711366332,-1.1094791433794167,-1.2071677591589423,-1.1094791433794167,1.2707757974300613,1.2707757974300613,1.2707757974300613,0.05805016002507187,0.44975812026749334,0.10710231952229068,0.7045526079418158,0.010620563926820963,0.2272958269708966,0.29487051294870514,0.9652236215227398
gRNA_CDK7_targ_29,CDK7,targeting,-0.28737322402752036,-0.6520858235333554,0.7884478063773873,-0.050337080394496136,-0.28737322402752036,327.829780596865,12245.0,0.09981983261265083,-0.5048060971479388,-0.5974092121562333,-0.3341318255638404,-0.5048060971479388,0.5514425237645685,0.050086326921026665,-0.4402713063099043,0.053752514791896945,0.050086326921026665,-0.0937802217719634,-0.0937802217719634,-0.0937802217719634,0.4602409708499534,0.9158442387278103,0.5585645670941024,0.9999265458158005,0.48015917390027785,0.9324923303701351,0.13138686131386865,0.47195543603534396
gRNA_CDK7_targ_30,CDK7,targeting,-0.21396998296661637,0.5816249856706496,1.2958355111667264,0.5544968379569198,0.5816249856706496,175.012233803109,3438.0,-1.900395310741883,-0.14062842342914236,0.46865823892073716,-0.5241218317500961,-0.14062842342914236,0.4022567937949618,0.8019113182847044,0.5667051465943564,0.5902910862246742,0.5667051465943564,-0.3359412577733964,-0.3359412577733964,-0.3359412577733964,0.14034135995365957,0.9751727432471613,0.3997232387546532,0.985767336766218,0.09196388683589926,0.7472065805416814,0.08199180081991801,0.3724419571354013
gRNA_CDK7_targ_31,CDK7,targeting,-1.1361682002171696,0.7443585557705127,-2.7924572659205222,-1.0614223034557264,-1.1361682002171696,78.80131993228991,2481.0,-1.0486352187194694,-2.494858451195415,0.2702585438644285,-1.091078375350152,-1.0486352187194694,-0.0008591132134405807,-1.3472815301035048,0.9515540024941596,-0.1321955469409286,-0.0008591132134405807,1.6757796994627594,1.6757796994627594,1.6757796994627594,0.052520126605100595,0.4371899162459789,0.13886906877170666,0.7533404632288878,0.2310656742093574,0.6924361038326518,0.21667833216678328,0.8912410389395842
gRNA_CDK7_targ_32,CDK7,targeting,-2.014471694264675,-1.1711069095793163,-0.5966020121133456,-1.260726871985779,-1.1711069095793163,151.23653380751722,3454.0,-0.6270811990250267,-1.4629705778058029,0.8602377751312215,-0.40993800056653606,-0.6270811990250267,-0.7193909657389375,-1.067377481558214,-0.2671193260954935,-0.6846292577975484,-0.7193909657389375,1.6943535837993502,1.6943535837993502,1.6943535837993502,0.04878819864263972,0.4264957928270946,0.31683345001780633,0.9449159716622875,0.06330184286452938,0.4458753412344434,0.20727927207279273,0.8912410389395842
gRNA_CDK7_targ_33,CDK7,targeting,0.19532133610321065,0.8262675045392547,-0.5550219823932573,0.15552228608306937,0.19532133610321065,113.23036375976824,2586.0,-0.31776108941879655,-0.5274701304213362,0.504745515984081,-0.1134952346186839,-0.31776108941879655,-0.39102173999431983,-0.7149546666138125,0.6366431900994154,-0.15644440550290564,-0.39102173999431983,1.3952729972250966,1.3952729972250966,1.3952729972250966,0.3304973567043353,0.9706718529357543,0.3637763638263463,0.9842512123349112,0.3110630128384095,0.7602320067066095,0.26347365263473654,0.9298881906037753
gRNA_CDK7_targ_34,CDK7,targeting,-2.509015955836328,-2.3737772107795836,2.8697217900896543,-0.6710237921754191,-2.3737772107795836,86.59860803739097,2975.0,0.03902451714907456,-1.0305034604068415,-1.072211377770906,-0.6878967736762243,-1.0305034604068415,0.46626733519809305,0.7849976561653701,0.6387511467478336,0.6300053793704322,0.6387511467478336,1.3721262725424654,1.3721262725424654,1.3721262725424654,0.024402710524341124,0.31723523681643456,0.4314807095582628,0.9999265458158005,0.07025226841068621,0.6936534854989678,0.27147285271472854,0.9298881906037753
gRNA_CDK7_targ_35,CDK7,targeting,0.8962213321592124,0.7498345142466313,0.5842745811085223,0.743443475838122,0.7498345142466313,408.4787561929149,9329.0,-0.043861649148140114,-0.274219046135216,0.6017516602625368,0.09455698832639355,-0.043861649148140114,0.7060226299747064,0.5677913857994531,1.1728980686379256,0.8155706948040283,0.7060226299747064,0.7361611827633882,0.7361611827633882,0.7361611827633882,0.07562249564579707,0.8457707843256549,0.23369294429604617,0.8405556494442767,0.03135435692010976,0.4947826265427725,0.4736526347365262,0.8546409073567194
