gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK13_targ_4231,20.0,1.0,50.0,11.0,31.0,196.0,15.0,22.0,8.0,644.0,1.0,327.0,1.0,98.0,5.0,29.0
gRNA_CDK13_targ_4232,94.0,940.0,71.0,87.0,282.0,1077.0,72.0,227.0,604.0,2044.0,2575.0,146.0,171.0,302.0,2829.0,633.0
gRNA_CDK13_targ_4233,535.0,86.0,85.0,618.0,768.0,285.0,251.0,394.0,566.0,162.0,223.0,22.0,397.0,267.0,128.0,1913.0
gRNA_CDK13_targ_4234,96.0,54.0,132.0,33.0,65.0,124.0,92.0,738.0,336.0,556.0,738.0,260.0,28.0,168.0,202.0,80.0
gRNA_CDK13_targ_4235,1520.0,218.0,330.0,181.0,883.0,48.0,536.0,411.0,48.0,5828.0,2882.0,1237.0,624.0,492.0,11.0,77.0
gRNA_CDK13_targ_4236,102.0,11.0,7.0,268.0,33.0,7.0,41.0,135.0,73.0,13.0,171.0,15.0,14.0,7.0,8.0,18.0
gRNA_CDK13_targ_4237,343.0,879.0,363.0,218.0,5939.0,839.0,2495.0,1838.0,708.0,973.0,1337.0,80.0,21.0,573.0,206.0,644.0
gRNA_CDK13_targ_4238,1788.0,823.0,1783.0,1191.0,1187.0,1991.0,449.0,1036.0,2598.0,1402.0,1998.0,1910.0,1635.0,822.0,816.0,746.0
gRNA_CDK13_targ_4239,2696.0,1100.0,941.0,928.0,1848.0,425.0,1345.0,1164.0,635.0,3711.0,768.0,2069.0,565.0,469.0,475.0,1209.0
gRNA_CDK13_targ_4240,3510.0,3576.0,7138.0,6184.0,9644.0,1370.0,4128.0,4324.0,1054.0,3221.0,3090.0,5269.0,834.0,1920.0,7624.0,4061.0
gRNA_CDK13_targ_4241,3953.0,4363.0,2494.0,2256.0,9599.0,2854.0,10747.0,5098.0,3665.0,1317.0,1455.0,504.0,3244.0,4315.0,2036.0,1413.0
gRNA_CDK13_targ_4242,6165.0,564.0,509.0,224.0,368.0,233.0,148.0,233.0,1171.0,2113.0,183.0,2499.0,114.0,3.0,157.0,905.0
gRNA_CDK13_targ_4243,105.0,45.0,112.0,84.0,100.0,95.0,89.0,68.0,28.0,7.0,249.0,14.0,6.0,2.0,49.0,641.0
gRNA_CDK13_targ_4244,46.0,4.0,54.0,109.0,22.0,1.0,22.0,51.0,17.0,49.0,216.0,24.0,7.0,26.0,6.0,81.0
gRNA_CDK13_targ_4245,17.0,0.0,5.0,32.0,8.0,0.0,122.0,769.0,292.0,95.0,35.0,61.0,499.0,6.0,26.0,62.0
gRNA_CDK13_targ_4246,258.0,87.0,1.0,121.0,427.0,1.0,70.0,97.0,6.0,137.0,0.0,1.0,0.0,0.0,2.0,27.0
gRNA_CDK13_targ_4247,26.0,3.0,3.0,148.0,8.0,1.0,11.0,15.0,7.0,2.0,5.0,180.0,3.0,0.0,17.0,43.0
gRNA_CDK13_targ_4248,958.0,657.0,396.0,973.0,3552.0,1606.0,6509.0,2299.0,2522.0,2072.0,1166.0,118.0,1247.0,1136.0,1061.0,1444.0
gRNA_CDK13_targ_4249,4006.0,1812.0,4652.0,1185.0,2477.0,1597.0,1741.0,3005.0,3203.0,359.0,5732.0,3082.0,2163.0,1946.0,991.0,378.0
gRNA_CDK13_targ_4250,10.0,3.0,81.0,34.0,1.0,2.0,6.0,16.0,1.0,912.0,0.0,1.0,3.0,2.0,6.0,4.0
gRNA_CDK13_targ_4251,282.0,41.0,13.0,127.0,174.0,6.0,62.0,106.0,97.0,84.0,280.0,115.0,246.0,140.0,338.0,453.0
gRNA_CDK13_targ_4252,29.0,49.0,18.0,142.0,15.0,10.0,23.0,535.0,480.0,6.0,12.0,19.0,8.0,6.0,5.0,28.0
gRNA_CDK13_targ_4253,2739.0,6372.0,3278.0,8145.0,6144.0,6650.0,1839.0,6922.0,8540.0,14341.0,7846.0,4231.0,3944.0,4770.0,2553.0,2672.0
gRNA_CDK13_targ_4254,4439.0,2164.0,2485.0,7395.0,9406.0,8376.0,6971.0,4943.0,11366.0,10811.0,10876.0,5040.0,4696.0,3303.0,2834.0,5484.0
gRNA_CDK13_targ_4255,274.0,307.0,63.0,54.0,81.0,184.0,434.0,292.0,1380.0,161.0,127.0,103.0,51.0,98.0,587.0,2215.0
gRNA_CDK13_targ_4256,638.0,164.0,42.0,28.0,33.0,39.0,234.0,59.0,83.0,5.0,3.0,3.0,7.0,5.0,11.0,2027.0
gRNA_CDK13_targ_4257,4.0,2.0,12.0,11.0,218.0,12.0,26.0,86.0,328.0,56.0,15.0,2.0,0.0,0.0,1.0,197.0
gRNA_CDK13_targ_4258,31.0,175.0,265.0,91.0,450.0,2.0,318.0,639.0,132.0,149.0,402.0,62.0,18.0,437.0,958.0,299.0
gRNA_CDK13_targ_4259,8.0,11.0,25.0,5.0,163.0,177.0,19.0,370.0,389.0,0.0,1.0,0.0,3.0,3.0,151.0,205.0
gRNA_CDK13_targ_4260,11.0,16.0,205.0,7.0,104.0,12.0,103.0,75.0,387.0,40.0,118.0,257.0,10.0,12.0,10.0,201.0
gRNA_CDK13_targ_4261,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,43.0
gRNA_CDK13_targ_4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,4.0,75.0
gRNA_CDK13_targ_4263,5.0,2.0,3.0,2.0,3.0,5.0,6.0,19.0,5.0,10.0,4.0,2.0,5.0,51.0,0.0,9.0
gRNA_CDK13_targ_4264,18.0,8.0,6.0,58.0,4.0,3.0,6.0,18.0,4.0,4.0,9.0,8.0,4025.0,21.0,6.0,195.0
gRNA_CDK13_targ_4265,1344.0,133.0,356.0,179.0,55.0,85.0,448.0,153.0,713.0,63.0,1163.0,702.0,210.0,996.0,140.0,78.0
gRNA_CDK13_targ_4266,6.0,0.0,1.0,5.0,3.0,0.0,7.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0
gRNA_CDK13_targ_4267,769.0,69.0,70.0,216.0,2243.0,718.0,422.0,2103.0,1182.0,703.0,2961.0,357.0,87.0,456.0,2076.0,101.0
gRNA_CDK13_targ_4268,14.0,551.0,6.0,280.0,10.0,2.0,6.0,21.0,3.0,2.0,1.0,5.0,1.0,8.0,7.0,42.0
gRNA_CDK13_targ_4269,3867.0,7152.0,8765.0,7912.0,9936.0,7189.0,7174.0,9905.0,12546.0,19374.0,19371.0,16721.0,13837.0,9914.0,5534.0,4839.0
gRNA_CDK13_targ_4270,169.0,517.0,553.0,295.0,2243.0,129.0,518.0,478.0,238.0,804.0,953.0,582.0,14.0,619.0,6.0,2083.0
gRNA_CDK13_targ_4271,8482.0,4830.0,5056.0,4941.0,4476.0,8855.0,8352.0,9916.0,3730.0,2267.0,7056.0,5227.0,5438.0,5794.0,4025.0,6810.0
gRNA_CDK13_targ_4272,18385.0,9838.0,13967.0,16057.0,11573.0,9700.0,15772.0,13752.0,12564.0,22331.0,19243.0,10997.0,32250.0,11301.0,19675.0,12016.0
gRNA_CDK13_targ_4273,5140.0,4167.0,3770.0,3047.0,2409.0,1054.0,1328.0,1874.0,103.0,146.0,872.0,1241.0,30.0,194.0,3381.0,1463.0
gRNA_CDK13_targ_4274,1282.0,680.0,948.0,781.0,70.0,1081.0,4118.0,946.0,1460.0,414.0,583.0,61.0,2696.0,153.0,1687.0,1166.0
gRNA_CDK13_targ_4275,1149.0,1718.0,1035.0,256.0,1502.0,1688.0,1982.0,1804.0,744.0,1919.0,3431.0,1042.0,1136.0,1196.0,888.0,1766.0
gRNA_CDK13_targ_4276,2115.0,1921.0,2840.0,1452.0,1124.0,1769.0,1558.0,648.0,286.0,1263.0,3732.0,921.0,800.0,829.0,2956.0,1766.0
gRNA_CDK13_targ_4277,615.0,1629.0,652.0,742.0,797.0,1465.0,1838.0,407.0,1172.0,4927.0,4917.0,1698.0,224.0,1875.0,189.0,1140.0
gRNA_CDK13_targ_4278,98.0,1382.0,31.0,1050.0,1884.0,782.0,574.0,473.0,347.0,53.0,971.0,1584.0,400.0,128.0,584.0,795.0
gRNA_CDK13_targ_4279,959.0,364.0,932.0,640.0,1443.0,574.0,3549.0,2244.0,91.0,2336.0,2429.0,535.0,300.0,2513.0,355.0,1614.0
gRNA_CDK13_targ_4280,1759.0,1906.0,4741.0,5023.0,2326.0,3397.0,6764.0,3658.0,5534.0,6295.0,7798.0,2014.0,2029.0,3722.0,918.0,3303.0
gRNA_CDK13_targ_4281,731.0,54.0,21.0,103.0,442.0,2.0,7434.0,1668.0,357.0,14.0,159.0,993.0,13.0,1.0,7.0,92.0
gRNA_CDK13_targ_4282,8.0,0.0,0.0,54.0,0.0,0.0,2.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,5.0
gRNA_CDK13_targ_4283,793.0,542.0,680.0,264.0,3224.0,1119.0,1470.0,781.0,947.0,1099.0,3838.0,1158.0,482.0,686.0,201.0,1075.0
gRNA_CDK13_targ_4284,8.0,6.0,7.0,52.0,15.0,511.0,33.0,29.0,32.0,223.0,46.0,3.0,17.0,1.0,4.0,55.0
gRNA_CDK13_targ_4285,15.0,2.0,5.0,9.0,20.0,1.0,14.0,26.0,12.0,15.0,259.0,86.0,3.0,16.0,107.0,66.0
gRNA_CDK13_targ_4286,9310.0,4387.0,6144.0,4189.0,6846.0,12353.0,5538.0,6204.0,16888.0,3450.0,7989.0,4727.0,4166.0,11147.0,10263.0,4371.0
gRNA_CDK13_targ_4287,94.0,677.0,201.0,66.0,323.0,498.0,75.0,531.0,853.0,370.0,70.0,148.0,31.0,171.0,914.0,1437.0
gRNA_CDK13_targ_4288,2212.0,2438.0,5918.0,1788.0,4268.0,1703.0,1585.0,2041.0,689.0,872.0,3239.0,840.0,66.0,854.0,2528.0,2468.0
gRNA_CDK13_targ_4289,3390.0,786.0,1746.0,340.0,2861.0,1282.0,1494.0,683.0,198.0,4463.0,1766.0,115.0,404.0,1057.0,348.0,4848.0
gRNA_CDK13_targ_4290,6665.0,1324.0,3824.0,1195.0,2043.0,1860.0,4799.0,4797.0,2848.0,812.0,2364.0,2198.0,5529.0,438.0,1700.0,5216.0
gRNA_CDK13_targ_4291,2119.0,508.0,1742.0,1110.0,3212.0,621.0,1109.0,1493.0,368.0,558.0,1644.0,1570.0,40.0,1406.0,1391.0,94.0
gRNA_CDK13_targ_4292,1614.0,539.0,895.0,335.0,1103.0,330.0,703.0,657.0,705.0,34.0,132.0,324.0,83.0,7.0,1061.0,168.0
gRNA_CDK13_targ_4293,254.0,27.0,114.0,161.0,1399.0,130.0,203.0,570.0,661.0,707.0,211.0,206.0,26.0,18.0,162.0,599.0
gRNA_CDK13_targ_4294,198.0,16.0,67.0,92.0,250.0,122.0,198.0,958.0,762.0,412.0,681.0,574.0,14.0,137.0,116.0,1501.0
gRNA_CDK13_targ_4295,270.0,1281.0,36.0,69.0,1853.0,354.0,765.0,401.0,1158.0,436.0,366.0,258.0,4.0,105.0,630.0,651.0
gRNA_CDK13_targ_4296,2271.0,960.0,6206.0,4889.0,3063.0,888.0,877.0,2643.0,1120.0,6973.0,7460.0,3851.0,10450.0,2128.0,1613.0,258.0
gRNA_CDK13_targ_4297,4123.0,2563.0,689.0,3470.0,899.0,506.0,1096.0,701.0,6409.0,3797.0,3030.0,1970.0,408.0,888.0,236.0,2864.0
gRNA_CDK13_targ_4298,292.0,519.0,1459.0,484.0,499.0,701.0,306.0,713.0,1409.0,935.0,1659.0,1684.0,22.0,144.0,253.0,1950.0
gRNA_CDK13_targ_4299,725.0,314.0,26.0,138.0,956.0,70.0,463.0,436.0,2508.0,663.0,533.0,68.0,645.0,333.0,401.0,329.0
gRNA_CDK13_targ_4300,1923.0,5523.0,947.0,3412.0,3360.0,1143.0,3185.0,2437.0,17970.0,292.0,3660.0,264.0,13702.0,5078.0,4689.0,991.0
gRNA_CDK13_targ_4301,3675.0,960.0,4757.0,2182.0,3688.0,70.0,1988.0,3739.0,936.0,2182.0,1105.0,2396.0,215.0,618.0,303.0,1394.0
gRNA_CDK13_targ_4302,3973.0,1226.0,4527.0,2105.0,6311.0,2947.0,4623.0,4987.0,2469.0,5911.0,3465.0,1500.0,1261.0,2229.0,2195.0,3705.0
gRNA_CDK13_targ_4303,8964.0,2528.0,3278.0,1854.0,9995.0,1520.0,5487.0,3060.0,1686.0,6870.0,11831.0,3427.0,7279.0,1950.0,6078.0,5063.0
gRNA_CDK13_targ_4304,2357.0,773.0,482.0,281.0,1079.0,2722.0,972.0,616.0,941.0,476.0,1093.0,1918.0,29.0,46.0,610.0,2085.0
gRNA_CDK13_targ_4305,2332.0,2357.0,1582.0,7212.0,3321.0,4664.0,4512.0,5969.0,4467.0,13396.0,3707.0,7730.0,3744.0,2103.0,1352.0,4473.0
gRNA_CDK13_targ_4306,2013.0,3204.0,3472.0,3084.0,1947.0,5412.0,2598.0,3458.0,6188.0,5461.0,5483.0,6078.0,12376.0,4841.0,811.0,2623.0
gRNA_CDK13_targ_4307,9864.0,4013.0,5588.0,2578.0,11038.0,3484.0,6022.0,7354.0,4885.0,16877.0,5528.0,2352.0,2352.0,2202.0,4358.0,5169.0
gRNA_CDK13_targ_4308,8487.0,1831.0,2401.0,3090.0,6584.0,1524.0,1497.0,5541.0,6807.0,4880.0,6583.0,921.0,2687.0,1575.0,5263.0,4832.0
gRNA_CDK13_targ_4309,4033.0,1794.0,467.0,1826.0,3756.0,1453.0,1285.0,1390.0,2764.0,5499.0,2430.0,3531.0,113.0,3136.0,3185.0,1574.0
gRNA_CDK13_targ_4310,260.0,3166.0,2283.0,3926.0,1196.0,1597.0,1806.0,1080.0,74.0,447.0,1363.0,850.0,169.0,4252.0,767.0,1727.0
gRNA_CDK13_targ_4311,10559.0,5709.0,2393.0,7062.0,9685.0,7016.0,24587.0,24047.0,21342.0,5358.0,9087.0,14621.0,20945.0,7545.0,5145.0,3982.0
gRNA_CDK13_targ_4312,365.0,928.0,474.0,839.0,812.0,2221.0,1230.0,984.0,1178.0,90.0,354.0,1572.0,42.0,792.0,123.0,1800.0
gRNA_CDK13_targ_4313,690.0,939.0,1808.0,1264.0,1560.0,1860.0,891.0,2695.0,2188.0,3006.0,2796.0,392.0,118.0,2186.0,2521.0,914.0
gRNA_CDK13_targ_4314,54.0,103.0,166.0,669.0,221.0,1871.0,53.0,1773.0,71.0,383.0,15.0,173.0,137.0,958.0,481.0,885.0
gRNA_CDK13_targ_4315,55.0,146.0,16.0,382.0,16.0,11.0,38.0,61.0,566.0,225.0,145.0,444.0,0.0,2288.0,185.0,283.0
gRNA_CDK13_targ_4316,2.0,1.0,4.0,2.0,2.0,1.0,206.0,15.0,0.0,0.0,0.0,3.0,2.0,40.0,17.0,37.0
gRNA_CDK13_targ_4317,136.0,929.0,20.0,1088.0,23.0,14.0,83.0,165.0,50.0,527.0,26.0,22.0,12.0,9.0,14.0,20.0
gRNA_CDK13_targ_4318,26.0,67.0,2.0,8.0,5.0,12.0,6.0,29.0,6.0,1.0,3.0,4.0,4.0,0.0,4.0,17.0
gRNA_CDK13_targ_4319,11.0,4.0,22.0,12.0,11.0,350.0,3730.0,308.0,503.0,4.0,3.0,1.0,7.0,8.0,112.0,7.0
gRNA_CDK13_targ_4320,346.0,225.0,1034.0,659.0,2330.0,1153.0,1167.0,1265.0,7083.0,2914.0,905.0,55.0,317.0,5134.0,570.0,65.0
gRNA_CDK13_targ_4321,76.0,115.0,5.0,138.0,12.0,330.0,1085.0,526.0,33.0,598.0,1576.0,68.0,84.0,55.0,855.0,80.0
gRNA_CDK13_targ_4322,4278.0,8195.0,4282.0,6388.0,8289.0,3337.0,5397.0,13194.0,12550.0,6125.0,10400.0,4320.0,4048.0,9263.0,5559.0,3880.0
gRNA_CDK13_targ_4323,1674.0,2135.0,741.0,477.0,4312.0,2600.0,1137.0,1049.0,1945.0,514.0,1352.0,1297.0,2163.0,1615.0,3700.0,2835.0
gRNA_CDK13_targ_4324,634.0,47.0,140.0,194.0,309.0,145.0,532.0,589.0,1666.0,4227.0,1716.0,129.0,141.0,176.0,183.0,1111.0
gRNA_CDK13_targ_4325,159.0,140.0,88.0,318.0,333.0,22.0,193.0,98.0,82.0,69.0,1578.0,136.0,238.0,262.0,135.0,1595.0
gRNA_CDK13_targ_4326,115.0,165.0,72.0,198.0,1857.0,1023.0,1182.0,524.0,864.0,1021.0,822.0,273.0,613.0,256.0,159.0,2033.0
gRNA_CDK13_targ_4327,2.0,0.0,2.0,1.0,0.0,20.0,3.0,7.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,21.0
gRNA_CDK13_targ_4328,29.0,25.0,67.0,65.0,779.0,217.0,106.0,211.0,716.0,2635.0,3.0,283.0,24.0,3.0,31.0,15.0
gRNA_CDK13_targ_4329,111.0,137.0,152.0,107.0,1943.0,750.0,348.0,534.0,1037.0,2929.0,1547.0,146.0,116.0,1612.0,83.0,113.0
gRNA_CDK13_targ_4330,366.0,1533.0,2125.0,1100.0,780.0,884.0,2749.0,7807.0,415.0,2754.0,635.0,907.0,895.0,696.0,1000.0,1528.0
gRNA_CDK13_targ_4331,300.0,102.0,471.0,279.0,2701.0,33.0,937.0,612.0,82.0,462.0,5235.0,205.0,109.0,826.0,115.0,1670.0
gRNA_CDK13_targ_4332,349.0,0.0,50.0,9.0,1709.0,0.0,136.0,157.0,94.0,54.0,122.0,15.0,0.0,77.0,8.0,132.0
gRNA_CDK13_targ_4333,1429.0,2853.0,921.0,1105.0,2806.0,616.0,719.0,1007.0,1283.0,1965.0,750.0,1068.0,156.0,164.0,674.0,74.0
gRNA_CDK13_targ_4334,1572.0,985.0,358.0,517.0,1036.0,548.0,471.0,1556.0,120.0,64.0,97.0,819.0,449.0,1910.0,1231.0,3275.0
gRNA_CDK13_targ_4335,5344.0,1737.0,3253.0,1627.0,3059.0,2179.0,3903.0,2156.0,4432.0,2177.0,1837.0,946.0,490.0,1799.0,2019.0,6178.0
gRNA_CDK13_targ_4336,157.0,584.0,933.0,790.0,2867.0,1552.0,1504.0,1975.0,2353.0,2166.0,3965.0,1674.0,258.0,543.0,228.0,3545.0
gRNA_CDK13_targ_4337,367.0,456.0,470.0,812.0,3066.0,117.0,2284.0,901.0,1922.0,4640.0,1904.0,655.0,1105.0,99.0,132.0,3082.0
gRNA_CDK13_targ_4338,1028.0,1133.0,3908.0,1057.0,6449.0,1916.0,2147.0,1481.0,1326.0,9420.0,2803.0,2142.0,8390.0,2853.0,1926.0,2478.0
gRNA_CDK13_targ_4339,6482.0,1173.0,3162.0,1820.0,3608.0,2710.0,2003.0,2275.0,2774.0,2007.0,2262.0,1857.0,716.0,239.0,2223.0,5066.0
gRNA_CDK13_targ_4340,1357.0,1525.0,2772.0,868.0,2360.0,811.0,578.0,1223.0,2377.0,2112.0,778.0,256.0,474.0,399.0,131.0,2436.0
gRNA_CDK13_targ_4341,131.0,144.0,41.0,922.0,177.0,149.0,187.0,176.0,69.0,46.0,683.0,27.0,14.0,47.0,116.0,123.0
gRNA_CDK13_targ_4342,6.0,0.0,2.0,33.0,2.0,0.0,2.0,13.0,3.0,0.0,8.0,3.0,3.0,9.0,0.0,59.0
gRNA_CDK13_targ_4343,26.0,222.0,570.0,211.0,567.0,75.0,70.0,111.0,74.0,746.0,464.0,118.0,23.0,20.0,77.0,552.0
gRNA_CDK13_targ_4344,8.0,6.0,5.0,1.0,14.0,11.0,92.0,24.0,167.0,37.0,94.0,11.0,40.0,8.0,9.0,887.0
gRNA_CDK13_targ_4345,25.0,3.0,7.0,8.0,336.0,8.0,49.0,84.0,15.0,9.0,28.0,253.0,7.0,5.0,38.0,27.0
gRNA_CDK13_targ_4346,609.0,861.0,218.0,480.0,2843.0,1364.0,1054.0,1433.0,744.0,1027.0,3383.0,273.0,294.0,334.0,213.0,2140.0
gRNA_CDK13_targ_4347,82.0,289.0,246.0,251.0,335.0,199.0,707.0,144.0,560.0,1624.0,1962.0,589.0,1714.0,1018.0,198.0,1071.0
gRNA_CDK13_targ_4348,546.0,951.0,981.0,1675.0,2293.0,1173.0,584.0,914.0,2408.0,1038.0,648.0,1363.0,169.0,656.0,850.0,2779.0
gRNA_CDK13_targ_4349,387.0,383.0,1844.0,1549.0,1604.0,1161.0,289.0,1213.0,1227.0,1253.0,412.0,1380.0,115.0,1009.0,377.0,1606.0
gRNA_CDK13_targ_4350,120.0,149.0,128.0,94.0,393.0,39.0,413.0,193.0,567.0,1007.0,452.0,25.0,77.0,187.0,83.0,1649.0
gRNA_CDK13_targ_4351,56.0,4.0,7.0,58.0,22.0,12.0,23.0,52.0,35.0,209.0,102.0,106.0,28.0,99.0,16.0,51.0
gRNA_CDK13_targ_4352,1796.0,935.0,3098.0,1408.0,1308.0,751.0,368.0,2645.0,746.0,866.0,1133.0,371.0,714.0,2688.0,36.0,2235.0
gRNA_CDK13_targ_4353,3289.0,4729.0,577.0,496.0,3812.0,443.0,2793.0,1070.0,301.0,130.0,640.0,1497.0,1354.0,208.0,482.0,3354.0
gRNA_CDK13_targ_4354,4220.0,2718.0,4734.0,2929.0,7927.0,851.0,2589.0,3191.0,2811.0,8853.0,7154.0,7373.0,9204.0,3001.0,7443.0,4555.0
gRNA_CDK13_targ_4355,1476.0,1114.0,1546.0,4173.0,12057.0,6693.0,5138.0,4626.0,2902.0,8326.0,7098.0,2957.0,1329.0,2290.0,4576.0,5864.0
gRNA_CDK13_targ_4356,2308.0,340.0,1141.0,2227.0,3906.0,1091.0,2972.0,2236.0,2262.0,903.0,1561.0,132.0,3622.0,737.0,213.0,4493.0
gRNA_CDK13_targ_4357,2116.0,1764.0,1091.0,2251.0,4358.0,425.0,1251.0,1225.0,2072.0,1964.0,4463.0,1838.0,435.0,1286.0,439.0,2932.0
gRNA_CDK13_targ_4358,179.0,96.0,117.0,127.0,621.0,335.0,713.0,351.0,856.0,51.0,176.0,184.0,58.0,115.0,98.0,1615.0
gRNA_CDK13_targ_4359,5.0,4.0,2.0,7.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,3.0,11.0,23.0
gRNA_CDK13_targ_4360,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
gRNA_CDK13_targ_4361,36.0,5.0,473.0,317.0,1736.0,211.0,243.0,814.0,2407.0,216.0,1627.0,174.0,14.0,512.0,36.0,271.0
gRNA_CDK13_targ_4362,316.0,39.0,151.0,1748.0,1490.0,1658.0,238.0,817.0,239.0,4101.0,2815.0,815.0,99.0,88.0,491.0,1048.0
gRNA_CDK13_targ_4363,1116.0,805.0,587.0,323.0,2233.0,742.0,1083.0,653.0,224.0,780.0,1042.0,339.0,3243.0,306.0,529.0,2587.0
gRNA_CDK13_targ_4364,613.0,240.0,1335.0,1204.0,1900.0,936.0,1075.0,1343.0,445.0,2314.0,3333.0,1114.0,6852.0,744.0,2972.0,2259.0
gRNA_CDK13_targ_4365,28.0,4.0,13.0,244.0,182.0,4.0,23.0,99.0,7.0,4.0,159.0,13.0,7.0,6.0,7.0,22.0
gRNA_CDK13_targ_4366,47.0,6.0,100.0,22.0,10.0,5.0,24.0,47.0,13.0,137.0,0.0,3.0,4.0,4.0,10.0,19.0
gRNA_CDK13_targ_4367,5.0,1.0,1.0,1.0,6.0,1.0,2.0,9.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0
gRNA_CDK13_targ_4368,3178.0,1077.0,1715.0,784.0,4073.0,3553.0,2107.0,2753.0,835.0,3062.0,1589.0,2354.0,3287.0,2063.0,461.0,2431.0
gRNA_CDK13_targ_4369,1290.0,2226.0,4254.0,2919.0,12114.0,3486.0,4251.0,3905.0,5205.0,10512.0,9629.0,4849.0,7278.0,4196.0,1508.0,7829.0
gRNA_CDK13_targ_4370,8230.0,8879.0,8205.0,4489.0,15512.0,8750.0,7505.0,13180.0,15257.0,12642.0,16343.0,5715.0,7451.0,7252.0,4850.0,8860.0
gRNA_CDK13_targ_4371,702.0,1939.0,750.0,1132.0,6032.0,114.0,4454.0,2626.0,5586.0,1725.0,192.0,1219.0,1048.0,1454.0,2472.0,1469.0
gRNA_CDK13_targ_4372,9998.0,6709.0,7587.0,3766.0,4027.0,2973.0,3661.0,4716.0,19533.0,1368.0,6762.0,6197.0,1470.0,2557.0,3578.0,5221.0
gRNA_CDK13_targ_4373,3053.0,2482.0,1356.0,2419.0,4789.0,4169.0,7134.0,2563.0,1617.0,4438.0,5590.0,3218.0,15192.0,2150.0,610.0,3399.0
gRNA_CDK13_targ_4374,413.0,243.0,63.0,65.0,134.0,59.0,361.0,233.0,47.0,166.0,311.0,400.0,157.0,1006.0,730.0,92.0
gRNA_CDK13_targ_4375,3734.0,2867.0,4507.0,840.0,1057.0,1674.0,5625.0,1567.0,3223.0,1057.0,408.0,2764.0,2218.0,2977.0,2449.0,4107.0
gRNA_CDK13_targ_4376,1972.0,290.0,526.0,152.0,2711.0,602.0,1426.0,1215.0,116.0,3561.0,531.0,1790.0,94.0,207.0,600.0,1390.0
gRNA_CDK13_targ_4377,559.0,212.0,502.0,448.0,1381.0,846.0,2223.0,744.0,360.0,1335.0,5264.0,1266.0,435.0,1051.0,189.0,2506.0
gRNA_CDK13_targ_4378,879.0,484.0,4336.0,1950.0,1994.0,2587.0,2468.0,2007.0,1825.0,3318.0,3716.0,967.0,356.0,1954.0,1694.0,2262.0
gRNA_CDK13_targ_4379,141.0,100.0,1346.0,592.0,663.0,361.0,616.0,258.0,337.0,4770.0,270.0,157.0,45.0,257.0,202.0,769.0
gRNA_CDK13_targ_4380,18.0,10.0,4.0,5.0,5.0,4.0,12.0,41.0,11.0,0.0,8.0,9.0,3.0,3.0,6.0,12.0
gRNA_CDK13_targ_4381,6114.0,8488.0,5687.0,7912.0,11245.0,20166.0,18451.0,21874.0,5659.0,8057.0,19443.0,5162.0,2945.0,13835.0,6883.0,1876.0
gRNA_CDK13_targ_4382,9433.0,2415.0,1310.0,8310.0,8759.0,1664.0,1411.0,5096.0,13386.0,7110.0,396.0,64.0,15195.0,3244.0,436.0,3785.0
gRNA_CDK13_targ_4383,14523.0,4066.0,5169.0,6987.0,11556.0,3189.0,8993.0,6409.0,5810.0,8504.0,6473.0,820.0,1583.0,8436.0,2906.0,5486.0
gRNA_CDK13_targ_4384,2421.0,3381.0,1038.0,5756.0,6422.0,2969.0,3263.0,3536.0,11968.0,6411.0,3841.0,3475.0,12417.0,3167.0,1872.0,3685.0
gRNA_CDK13_targ_4385,13662.0,6324.0,5415.0,8891.0,8585.0,7184.0,12328.0,5681.0,2184.0,18305.0,9774.0,9049.0,8692.0,12570.0,5747.0,4225.0
gRNA_CDK13_targ_4386,4199.0,3306.0,5812.0,3071.0,7185.0,3917.0,5878.0,2503.0,2887.0,4349.0,9055.0,4086.0,5518.0,1229.0,1148.0,2746.0
gRNA_CDK13_targ_4387,16301.0,14498.0,9420.0,6150.0,7605.0,8886.0,5786.0,13832.0,7546.0,9345.0,18627.0,11980.0,21893.0,4685.0,2437.0,8919.0
gRNA_CDK13_targ_4388,1037.0,675.0,2499.0,1039.0,1689.0,1314.0,281.0,3207.0,2110.0,6637.0,3134.0,2426.0,2802.0,626.0,557.0,1068.0
