gRNA_id,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,PLASMID_LIBRARY,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3
gRNA_CDK4_targ_7445,737.0,1147.0,461.0,1608.0,566.0,177.0,439.0,314.0,1391.0,338.0,380.0,600.0,456.0,1528.0,471.0,1944.0,620.0,1721.0,322.0,1098.0,2195.0,1143.0,492.0,597.0,409.0
gRNA_CDK4_targ_7446,130.0,762.0,415.0,101.0,149.0,74.0,155.0,31.0,227.0,69.0,591.0,305.0,717.0,608.0,178.0,1367.0,412.0,383.0,213.0,539.0,314.0,488.0,105.0,328.0,360.0
gRNA_CDK4_targ_7447,185.0,151.0,473.0,22.0,268.0,18.0,139.0,153.0,111.0,66.0,402.0,698.0,860.0,424.0,430.0,2116.0,262.0,145.0,298.0,693.0,145.0,263.0,95.0,315.0,224.0
gRNA_CDK4_targ_7448,608.0,708.0,858.0,244.0,670.0,110.0,200.0,240.0,734.0,180.0,894.0,1371.0,2326.0,1352.0,1358.0,3132.0,1122.0,1222.0,749.0,2651.0,972.0,1436.0,743.0,668.0,1211.0
gRNA_CDK4_targ_7449,471.0,2318.0,1152.0,1227.0,2205.0,222.0,1828.0,1135.0,332.0,477.0,914.0,1689.0,1355.0,1394.0,790.0,3979.0,1108.0,1301.0,662.0,2214.0,1212.0,983.0,401.0,1418.0,457.0
gRNA_CDK4_targ_7450,1321.0,2984.0,1365.0,2443.0,1195.0,739.0,1267.0,350.0,1702.0,273.0,1472.0,1730.0,3467.0,1240.0,1078.0,4159.0,1825.0,1648.0,956.0,2499.0,2021.0,3745.0,931.0,1024.0,1372.0
gRNA_CDK4_targ_7451,530.0,1086.0,630.0,1616.0,155.0,346.0,538.0,474.0,592.0,389.0,608.0,368.0,1707.0,2140.0,1705.0,2358.0,1292.0,548.0,746.0,921.0,1232.0,1246.0,503.0,1087.0,548.0
gRNA_CDK4_targ_7452,471.0,960.0,586.0,371.0,644.0,246.0,947.0,200.0,658.0,266.0,442.0,189.0,1585.0,657.0,657.0,2782.0,747.0,632.0,453.0,903.0,1465.0,1196.0,409.0,784.0,655.0
gRNA_CDK4_targ_7453,1150.0,1298.0,1014.0,1369.0,2437.0,787.0,1159.0,1625.0,1012.0,1154.0,1543.0,3581.0,2626.0,1859.0,1673.0,1573.0,774.0,809.0,760.0,2619.0,1196.0,2932.0,896.0,2174.0,945.0
gRNA_CDK4_targ_7454,1190.0,1879.0,1812.0,1275.0,332.0,610.0,1194.0,414.0,1747.0,226.0,687.0,522.0,615.0,2740.0,842.0,945.0,986.0,1567.0,1080.0,2156.0,1320.0,2940.0,1586.0,2373.0,931.0
gRNA_CDK4_targ_7455,495.0,1020.0,528.0,230.0,974.0,242.0,798.0,226.0,326.0,52.0,457.0,354.0,753.0,326.0,378.0,997.0,489.0,410.0,328.0,1313.0,1041.0,775.0,575.0,879.0,588.0
gRNA_CDK4_targ_7456,307.0,630.0,292.0,51.0,181.0,345.0,680.0,299.0,58.0,36.0,460.0,96.0,1931.0,873.0,986.0,1689.0,431.0,235.0,250.0,602.0,376.0,1309.0,192.0,342.0,405.0
gRNA_CDK4_targ_7457,1768.0,2760.0,2988.0,1408.0,1290.0,1106.0,2010.0,688.0,2894.0,408.0,2924.0,6643.0,3565.0,965.0,3335.0,2024.0,1453.0,2936.0,1637.0,2344.0,1372.0,2772.0,2173.0,3305.0,1110.0
gRNA_CDK4_targ_7458,1686.0,2840.0,2481.0,2865.0,977.0,1137.0,1810.0,804.0,1676.0,569.0,2471.0,3998.0,4734.0,2044.0,1862.0,3497.0,2046.0,2904.0,1260.0,2875.0,3159.0,5495.0,2001.0,2796.0,2020.0
