gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK8_targ_503,5891.0,4949.0,3262.0,13734.0,6343.0,19544.0,9433.0,24390.0,5739.0,4219.0,11368.0,1924.0,3395.0,3208.0,1706.0,50285.0,10271.0,22784.0,3204.0,1895.0,3217.0,7272.0,458.0,16854.0,3858.0,3906.0,874.0,3884.0,2950.0,6486.0,4635.0
gRNA_CDK8_targ_504,5328.0,6903.0,5967.0,48434.0,5448.0,23144.0,6199.0,14539.0,6722.0,4255.0,26101.0,4069.0,7984.0,7901.0,2025.0,55586.0,6987.0,30813.0,3686.0,6206.0,4775.0,12314.0,545.0,12242.0,26317.0,5011.0,1224.0,6744.0,3105.0,6407.0,6308.0
gRNA_CDK8_targ_505,9844.0,10434.0,7612.0,33711.0,5930.0,12397.0,10778.0,16345.0,4429.0,8309.0,74334.0,8897.0,7882.0,7283.0,2788.0,14465.0,3100.0,22669.0,3720.0,4664.0,5383.0,12451.0,981.0,10484.0,31203.0,7305.0,1870.0,22258.0,3762.0,8226.0,8497.0
gRNA_CDK8_targ_506,11853.0,10110.0,8550.0,12679.0,10087.0,21738.0,7753.0,14004.0,7179.0,5296.0,16195.0,3289.0,12543.0,11337.0,2390.0,30488.0,3448.0,28116.0,3099.0,5777.0,5076.0,11492.0,898.0,9015.0,5626.0,9162.0,409.0,16506.0,6578.0,12332.0,9892.0
gRNA_CDK8_targ_507,6365.0,6419.0,4360.0,3744.0,3938.0,4127.0,2971.0,4485.0,2501.0,3437.0,15075.0,2337.0,5446.0,5089.0,932.0,216.0,4583.0,7322.0,986.0,1832.0,1838.0,4501.0,317.0,3075.0,3437.0,2542.0,301.0,5098.0,2902.0,5231.0,6978.0
gRNA_CDK8_targ_508,6960.0,6692.0,4839.0,3902.0,4808.0,4644.0,6845.0,8083.0,4468.0,4879.0,13894.0,2624.0,7592.0,6825.0,1015.0,5242.0,702.0,5588.0,782.0,1553.0,2435.0,6332.0,319.0,806.0,6557.0,4534.0,301.0,2617.0,4438.0,8317.0,9702.0
gRNA_CDK8_targ_509,2744.0,3603.0,2313.0,2421.0,3283.0,3956.0,3733.0,5639.0,1990.0,2243.0,5368.0,1175.0,4427.0,4307.0,948.0,10828.0,2274.0,6499.0,829.0,1012.0,1975.0,5339.0,356.0,12761.0,1333.0,3000.0,186.0,929.0,2268.0,4504.0,4545.0
gRNA_CDK8_targ_510,18334.0,13924.0,12702.0,19705.0,14752.0,54749.0,10827.0,20107.0,12814.0,11900.0,24907.0,5255.0,17753.0,16717.0,3397.0,6545.0,12565.0,25528.0,3352.0,25107.0,7162.0,18089.0,1083.0,18135.0,19791.0,11376.0,894.0,9718.0,9715.0,18664.0,13538.0
gRNA_CDK8_targ_511,10940.0,9058.0,5911.0,30867.0,8175.0,33768.0,5850.0,12012.0,6217.0,7059.0,9785.0,2100.0,6933.0,6567.0,2739.0,20167.0,390.0,14312.0,2458.0,15378.0,4593.0,10610.0,1342.0,27852.0,24421.0,12083.0,641.0,46652.0,16955.0,35072.0,13365.0
gRNA_CDK8_targ_512,3155.0,3013.0,2697.0,4402.0,2165.0,3077.0,4394.0,6159.0,3615.0,1785.0,11801.0,1709.0,3959.0,3459.0,687.0,126.0,3412.0,9976.0,1191.0,621.0,778.0,2077.0,256.0,8062.0,3954.0,3467.0,245.0,5788.0,2407.0,4505.0,4990.0
gRNA_CDK8_targ_513,3797.0,2632.0,2021.0,2023.0,2237.0,10758.0,2031.0,2787.0,1373.0,1489.0,5788.0,845.0,1751.0,1707.0,756.0,254.0,3314.0,4278.0,654.0,477.0,1351.0,3291.0,142.0,7380.0,1519.0,3410.0,122.0,1989.0,2258.0,5282.0,3916.0
gRNA_CDK8_targ_514,3003.0,3049.0,3271.0,7262.0,1270.0,7653.0,1620.0,2757.0,1242.0,691.0,987.0,419.0,2642.0,2229.0,815.0,114.0,1206.0,2576.0,459.0,1907.0,1211.0,3040.0,466.0,19532.0,1504.0,1717.0,100.0,2401.0,2413.0,4715.0,7341.0
gRNA_CDK8_targ_515,11563.0,6445.0,6203.0,16453.0,5425.0,13457.0,5999.0,8174.0,2494.0,3102.0,1699.0,985.0,5689.0,5145.0,2766.0,17484.0,11259.0,42375.0,4773.0,3974.0,3085.0,8430.0,865.0,68800.0,6408.0,9349.0,345.0,31900.0,14439.0,26666.0,10080.0
gRNA_CDK8_targ_516,5664.0,2714.0,3516.0,5493.0,3009.0,2925.0,2715.0,3569.0,934.0,920.0,10208.0,1296.0,2308.0,2052.0,763.0,17035.0,1474.0,5184.0,767.0,472.0,1556.0,3479.0,1195.0,3837.0,5278.0,4024.0,205.0,7491.0,4575.0,8638.0,4609.0
gRNA_CDK8_targ_517,8815.0,4287.0,5434.0,7597.0,5567.0,13679.0,6865.0,10808.0,3041.0,5320.0,735.0,1161.0,8278.0,7528.0,1242.0,16025.0,8053.0,8893.0,1195.0,1263.0,3145.0,8193.0,339.0,8493.0,1281.0,3755.0,151.0,4724.0,4081.0,7807.0,8791.0
gRNA_CDK8_targ_518,17997.0,10742.0,8147.0,15008.0,12624.0,10616.0,14703.0,25649.0,10789.0,7063.0,18943.0,3380.0,11156.0,10669.0,2426.0,30217.0,7163.0,18471.0,2555.0,12036.0,5813.0,14802.0,858.0,25350.0,8472.0,9003.0,706.0,13515.0,6639.0,12976.0,10294.0
gRNA_CDK8_targ_519,5030.0,4935.0,4487.0,4162.0,2829.0,3846.0,4846.0,7310.0,2967.0,2600.0,3732.0,918.0,4034.0,3825.0,1033.0,4440.0,5182.0,3664.0,746.0,1034.0,2555.0,6918.0,214.0,6676.0,1803.0,6432.0,198.0,4154.0,8951.0,16714.0,5202.0
gRNA_CDK8_targ_520,2636.0,3387.0,2279.0,2306.0,2866.0,2043.0,3197.0,5715.0,1181.0,1528.0,874.0,355.0,799.0,858.0,741.0,2236.0,633.0,2169.0,452.0,465.0,796.0,2674.0,164.0,9252.0,740.0,5152.0,94.0,461.0,3879.0,8395.0,5471.0
gRNA_CDK8_targ_521,5885.0,3931.0,4555.0,4797.0,3563.0,4283.0,4516.0,8565.0,3912.0,5100.0,3898.0,1152.0,5145.0,5384.0,804.0,314.0,2594.0,9882.0,1321.0,7555.0,1774.0,5707.0,243.0,6911.0,3211.0,4178.0,445.0,2682.0,2420.0,5087.0,9612.0
gRNA_CDK8_targ_522,2063.0,1838.0,1473.0,1230.0,1531.0,850.0,1392.0,2584.0,638.0,429.0,207.0,495.0,3194.0,3164.0,246.0,215.0,10.0,753.0,160.0,249.0,464.0,1765.0,45.0,179.0,106.0,1035.0,33.0,411.0,1948.0,3933.0,4394.0
gRNA_CDK8_targ_523,4482.0,6329.0,5441.0,4419.0,7211.0,2765.0,7395.0,12590.0,4453.0,6947.0,5335.0,1418.0,4216.0,4380.0,1234.0,1810.0,1627.0,4415.0,856.0,948.0,3119.0,10768.0,238.0,5077.0,1380.0,4653.0,218.0,789.0,5862.0,11994.0,9747.0
gRNA_CDK8_targ_524,3070.0,4821.0,3772.0,3044.0,4341.0,6784.0,3124.0,5633.0,3682.0,4116.0,1923.0,1011.0,5197.0,5257.0,859.0,4437.0,1764.0,1376.0,460.0,665.0,1930.0,6553.0,132.0,4560.0,1578.0,4929.0,148.0,1110.0,2915.0,6231.0,9488.0
gRNA_CDK8_targ_525,9179.0,12608.0,7369.0,7474.0,9350.0,7119.0,10379.0,16852.0,3702.0,2509.0,3846.0,1625.0,8951.0,8905.0,1704.0,11295.0,3442.0,11355.0,1727.0,2260.0,3008.0,9945.0,328.0,7777.0,1482.0,5987.0,806.0,3062.0,9659.0,19203.0,11015.0
gRNA_CDK8_targ_526,19487.0,11885.0,10222.0,13404.0,7355.0,17628.0,9379.0,15560.0,7371.0,5635.0,13676.0,2830.0,8489.0,8261.0,2312.0,1225.0,6737.0,22011.0,3051.0,2996.0,3567.0,10577.0,899.0,19484.0,4746.0,8298.0,1047.0,8741.0,8943.0,17236.0,11614.0
gRNA_CDK8_targ_527,11253.0,13624.0,8228.0,10451.0,10500.0,5044.0,11212.0,20053.0,5402.0,7490.0,9469.0,1951.0,6561.0,6375.0,2140.0,11342.0,2474.0,12664.0,2065.0,3543.0,5176.0,12942.0,374.0,14519.0,2783.0,7231.0,361.0,3529.0,9087.0,16186.0,11577.0
gRNA_CDK8_targ_528,8004.0,7895.0,6718.0,6702.0,6469.0,8560.0,6717.0,10313.0,6427.0,7767.0,11304.0,2284.0,7857.0,7458.0,1632.0,1884.0,1580.0,11045.0,1552.0,1263.0,3466.0,9057.0,408.0,10293.0,5396.0,8506.0,649.0,5467.0,7643.0,13835.0,8870.0
gRNA_CDK8_targ_529,4172.0,7709.0,6225.0,5586.0,7768.0,19762.0,7442.0,11416.0,5658.0,6420.0,4439.0,1528.0,7637.0,7366.0,1625.0,13188.0,3867.0,10539.0,1880.0,1534.0,3801.0,8781.0,381.0,17725.0,2178.0,5777.0,259.0,5327.0,6296.0,11271.0,7961.0
gRNA_CDK8_targ_530,3989.0,3903.0,3488.0,1871.0,3177.0,1774.0,4859.0,4937.0,2415.0,2134.0,2988.0,637.0,3182.0,2916.0,713.0,1292.0,361.0,5342.0,699.0,469.0,1807.0,3989.0,150.0,5014.0,662.0,2946.0,199.0,866.0,2147.0,3072.0,4955.0
gRNA_CDK8_targ_531,4884.0,2644.0,3984.0,3053.0,4875.0,3112.0,4924.0,5315.0,1528.0,4024.0,2706.0,699.0,2673.0,2577.0,787.0,4903.0,1126.0,4339.0,698.0,445.0,2721.0,6192.0,157.0,267.0,741.0,3349.0,136.0,12422.0,4372.0,7171.0,3179.0
gRNA_CDK8_targ_532,8173.0,6525.0,5585.0,6586.0,5824.0,8735.0,6503.0,9910.0,4861.0,7080.0,6420.0,1599.0,7098.0,6980.0,1497.0,15517.0,7559.0,13936.0,1849.0,1066.0,3750.0,10561.0,497.0,8011.0,13880.0,4685.0,2799.0,3913.0,4870.0,9835.0,7161.0
gRNA_CDK8_targ_533,4125.0,2822.0,3749.0,4010.0,2585.0,6052.0,3444.0,3519.0,1379.0,2033.0,5881.0,982.0,2962.0,2792.0,632.0,1638.0,2857.0,1847.0,338.0,590.0,1873.0,4632.0,153.0,1145.0,2274.0,2896.0,141.0,3128.0,2205.0,3498.0,6108.0
gRNA_CDK8_targ_534,1952.0,2399.0,2022.0,2192.0,2603.0,2964.0,2202.0,3641.0,1762.0,1352.0,2421.0,730.0,2893.0,2849.0,578.0,2607.0,1501.0,2783.0,406.0,457.0,1680.0,4909.0,131.0,6018.0,1890.0,2742.0,111.0,517.0,3355.0,6694.0,3844.0
gRNA_CDK8_targ_535,3240.0,1577.0,2338.0,1989.0,1852.0,6009.0,2730.0,4465.0,1967.0,2361.0,1562.0,344.0,1262.0,1257.0,404.0,3259.0,40.0,225.0,190.0,234.0,1383.0,4546.0,53.0,156.0,401.0,1826.0,64.0,343.0,2686.0,5901.0,4065.0
gRNA_CDK8_targ_536,2942.0,5717.0,4493.0,7121.0,3051.0,5183.0,3398.0,6008.0,4791.0,2387.0,11132.0,2325.0,6645.0,6911.0,859.0,2058.0,2093.0,1579.0,489.0,1710.0,1867.0,5932.0,195.0,4652.0,4418.0,2706.0,259.0,1669.0,4487.0,9469.0,7186.0
gRNA_CDK8_targ_537,634.0,1168.0,846.0,1430.0,641.0,2863.0,415.0,738.0,1083.0,1262.0,4207.0,640.0,972.0,1110.0,1005.0,1229.0,12.0,263.0,142.0,144.0,575.0,1924.0,63.0,250.0,843.0,975.0,76.0,181.0,1433.0,3063.0,1938.0
gRNA_CDK8_targ_538,2584.0,2605.0,2086.0,5094.0,1554.0,7756.0,2404.0,4102.0,2018.0,3122.0,3472.0,692.0,2045.0,1964.0,455.0,557.0,1596.0,1609.0,388.0,288.0,1890.0,5252.0,169.0,676.0,1266.0,2624.0,80.0,2754.0,1789.0,3542.0,4041.0
gRNA_CDK8_targ_539,4114.0,4646.0,3416.0,4716.0,2059.0,6096.0,5115.0,7800.0,3493.0,2455.0,3345.0,644.0,2431.0,2319.0,846.0,871.0,1597.0,6983.0,1068.0,1048.0,2105.0,6706.0,189.0,7445.0,1283.0,2050.0,140.0,1512.0,3626.0,7067.0,8406.0
gRNA_CDK8_targ_540,8286.0,8123.0,5765.0,20485.0,4038.0,15229.0,8978.0,11192.0,4778.0,1519.0,19876.0,3010.0,7222.0,6947.0,1808.0,6418.0,14084.0,22339.0,2551.0,10197.0,3852.0,9434.0,643.0,13523.0,5386.0,5760.0,497.0,7524.0,3834.0,8630.0,8116.0
gRNA_CDK8_targ_541,8640.0,11119.0,7295.0,44322.0,8832.0,45609.0,5706.0,16864.0,4297.0,4987.0,9967.0,1899.0,8591.0,7406.0,3200.0,30414.0,5386.0,13234.0,1968.0,7787.0,3371.0,8283.0,1906.0,16284.0,11817.0,5276.0,446.0,45751.0,9028.0,17818.0,8581.0
gRNA_CDK8_targ_542,2268.0,5189.0,3252.0,2785.0,5523.0,24128.0,2303.0,5131.0,2079.0,4175.0,5105.0,1335.0,5917.0,5474.0,1161.0,7906.0,3650.0,18712.0,1996.0,3293.0,1118.0,3653.0,1303.0,5422.0,3671.0,5070.0,198.0,10541.0,3378.0,7439.0,6853.0
gRNA_CDK8_targ_543,11269.0,9824.0,7057.0,35728.0,9055.0,40564.0,8118.0,12526.0,4605.0,6627.0,13959.0,2860.0,12171.0,11113.0,3461.0,34105.0,5076.0,29891.0,3592.0,13545.0,3772.0,9109.0,937.0,30763.0,29592.0,7680.0,568.0,33797.0,11169.0,21454.0,8854.0
gRNA_CDK8_targ_544,8340.0,9445.0,8390.0,42248.0,8280.0,31215.0,5840.0,15196.0,5525.0,2887.0,18180.0,3493.0,14358.0,12724.0,3781.0,15472.0,3830.0,25115.0,3865.0,2896.0,4095.0,10286.0,2496.0,70568.0,27415.0,14244.0,1642.0,75338.0,24608.0,50395.0,10774.0
gRNA_CDK8_targ_545,4993.0,3979.0,3227.0,11141.0,5208.0,15593.0,4023.0,5796.0,1033.0,2869.0,4740.0,813.0,1704.0,1626.0,1324.0,272.0,1433.0,5893.0,1021.0,3013.0,1894.0,5414.0,511.0,17939.0,1532.0,7363.0,217.0,9917.0,11116.0,23137.0,4252.0
gRNA_CDK8_targ_546,14703.0,10251.0,8757.0,14702.0,6102.0,7367.0,8053.0,21159.0,9289.0,8690.0,16609.0,2989.0,11481.0,10310.0,2479.0,50681.0,6577.0,25993.0,3023.0,3554.0,6110.0,14669.0,961.0,5172.0,6175.0,9757.0,744.0,5688.0,7422.0,13469.0,9174.0
gRNA_CDK8_targ_547,6028.0,5447.0,4160.0,5157.0,4152.0,5254.0,3719.0,4777.0,2205.0,898.0,3655.0,725.0,3619.0,3011.0,856.0,403.0,841.0,7483.0,900.0,505.0,2348.0,6176.0,135.0,7084.0,1354.0,3040.0,161.0,2486.0,3064.0,5010.0,8484.0
gRNA_CDK8_targ_548,9009.0,5683.0,5391.0,8595.0,4486.0,6377.0,6090.0,8084.0,3963.0,3355.0,9425.0,1578.0,4965.0,4636.0,1007.0,173.0,4193.0,13513.0,1606.0,748.0,1939.0,5538.0,257.0,5417.0,2802.0,4736.0,252.0,2949.0,4108.0,7445.0,8027.0
gRNA_CDK8_targ_549,3831.0,2885.0,3274.0,2721.0,2511.0,4184.0,2108.0,3892.0,3717.0,1851.0,1904.0,891.0,5534.0,5196.0,687.0,7533.0,1068.0,1387.0,308.0,734.0,1790.0,4475.0,111.0,2695.0,1180.0,2813.0,96.0,2093.0,2192.0,4076.0,6217.0
gRNA_CDK8_targ_550,9152.0,8603.0,6695.0,5698.0,4740.0,6319.0,5110.0,7862.0,2132.0,4901.0,8070.0,1802.0,6071.0,5710.0,1568.0,302.0,1399.0,11849.0,1616.0,947.0,2456.0,7037.0,415.0,19842.0,7372.0,4871.0,295.0,5822.0,6880.0,13858.0,11663.0
gRNA_CDK8_targ_551,2771.0,4652.0,4441.0,3536.0,2660.0,2552.0,3364.0,5236.0,2346.0,2455.0,2392.0,642.0,1828.0,1925.0,653.0,1378.0,1642.0,3649.0,559.0,957.0,1589.0,4869.0,114.0,1771.0,2319.0,3110.0,103.0,953.0,3435.0,7428.0,5722.0
gRNA_CDK8_targ_552,10503.0,4737.0,4208.0,3847.0,2694.0,4570.0,2080.0,3476.0,1770.0,1396.0,1638.0,415.0,2036.0,1770.0,652.0,168.0,1121.0,582.0,242.0,389.0,778.0,2222.0,133.0,3725.0,4154.0,3527.0,183.0,1072.0,2386.0,4546.0,7140.0
gRNA_CDK8_targ_553,1237.0,2039.0,2208.0,2298.0,3292.0,1719.0,2799.0,6221.0,1780.0,641.0,154.0,421.0,2053.0,2270.0,414.0,147.0,134.0,210.0,195.0,252.0,1248.0,5849.0,61.0,617.0,108.0,4039.0,38.0,234.0,1723.0,4174.0,6840.0
gRNA_CDK8_targ_554,3231.0,3646.0,2281.0,2520.0,3880.0,2865.0,5547.0,11123.0,1717.0,1063.0,1766.0,486.0,1761.0,1846.0,524.0,914.0,578.0,1540.0,330.0,493.0,836.0,3810.0,107.0,1857.0,447.0,2950.0,104.0,434.0,2945.0,7145.0,5110.0
gRNA_CDK8_targ_555,1956.0,2391.0,1424.0,1493.0,1130.0,535.0,2310.0,4995.0,1384.0,1122.0,1489.0,696.0,2894.0,3177.0,392.0,457.0,489.0,188.0,142.0,163.0,682.0,3001.0,62.0,287.0,398.0,2569.0,68.0,335.0,2425.0,6212.0,3695.0
gRNA_CDK8_targ_556,3798.0,2854.0,1886.0,2154.0,2490.0,2788.0,2305.0,4236.0,2665.0,3862.0,528.0,514.0,2773.0,2816.0,494.0,161.0,154.0,2610.0,425.0,371.0,998.0,3451.0,66.0,5555.0,184.0,2650.0,51.0,552.0,994.0,2479.0,4774.0
gRNA_CDK8_targ_557,2096.0,1531.0,1586.0,1694.0,1251.0,1320.0,2205.0,4311.0,2480.0,276.0,841.0,282.0,1073.0,1246.0,289.0,153.0,322.0,972.0,217.0,1043.0,658.0,3057.0,61.0,1784.0,301.0,1263.0,39.0,259.0,1207.0,2594.0,5499.0
gRNA_CDK8_targ_558,4618.0,2414.0,2876.0,2568.0,1711.0,2840.0,4053.0,6820.0,2997.0,5189.0,1468.0,887.0,5063.0,5084.0,709.0,163.0,689.0,3100.0,618.0,507.0,1615.0,5815.0,140.0,9151.0,2304.0,2530.0,106.0,689.0,4530.0,9035.0,5416.0
gRNA_CDK8_targ_559,2185.0,3934.0,2304.0,3020.0,1964.0,5924.0,2748.0,4537.0,3367.0,441.0,2066.0,456.0,1565.0,1486.0,571.0,2410.0,506.0,4298.0,622.0,338.0,976.0,3233.0,168.0,7142.0,540.0,1231.0,89.0,566.0,2797.0,5659.0,3421.0
gRNA_CDK8_targ_560,2644.0,2844.0,3311.0,2912.0,2977.0,1682.0,4332.0,6022.0,1979.0,2927.0,9989.0,1566.0,3578.0,3270.0,647.0,195.0,774.0,4459.0,624.0,741.0,1603.0,4908.0,192.0,2273.0,2297.0,5528.0,192.0,1005.0,3678.0,6292.0,7636.0
gRNA_CDK8_targ_561,2325.0,3063.0,1905.0,1507.0,2935.0,2682.0,2001.0,2788.0,1403.0,4090.0,1200.0,463.0,2494.0,2147.0,420.0,87.0,188.0,1296.0,248.0,218.0,937.0,2845.0,93.0,1933.0,473.0,2068.0,81.0,732.0,2008.0,2839.0,5918.0
gRNA_CDK8_targ_562,792.0,1073.0,949.0,779.0,1289.0,1305.0,1397.0,1542.0,303.0,761.0,1710.0,188.0,281.0,163.0,182.0,84.0,20.0,1127.0,164.0,91.0,582.0,1566.0,36.0,279.0,396.0,337.0,45.0,408.0,1598.0,2527.0,2735.0
gRNA_CDK8_targ_563,1061.0,1242.0,840.0,549.0,976.0,284.0,2514.0,3436.0,904.0,1750.0,777.0,307.0,1288.0,1281.0,226.0,431.0,209.0,480.0,144.0,959.0,910.0,2690.0,47.0,555.0,213.0,1594.0,45.0,233.0,1472.0,3049.0,3308.0
gRNA_CDK8_targ_564,1475.0,3532.0,2697.0,2065.0,3098.0,3156.0,3745.0,5117.0,2357.0,6149.0,780.0,294.0,1231.0,1178.0,796.0,1735.0,237.0,355.0,348.0,488.0,2347.0,7041.0,155.0,2744.0,344.0,5745.0,138.0,819.0,8247.0,15653.0,3921.0
gRNA_CDK8_targ_565,995.0,1259.0,1974.0,2094.0,1072.0,1159.0,717.0,944.0,446.0,506.0,664.0,135.0,249.0,216.0,420.0,73.0,7.0,956.0,208.0,303.0,1015.0,2968.0,66.0,4491.0,679.0,3799.0,60.0,651.0,3688.0,6774.0,2030.0
gRNA_CDK8_targ_566,2559.0,1247.0,1254.0,760.0,2051.0,4111.0,2933.0,2572.0,1141.0,2727.0,3028.0,528.0,2279.0,1812.0,349.0,3524.0,2820.0,1148.0,209.0,216.0,1065.0,2687.0,94.0,3054.0,761.0,1949.0,76.0,167.0,1382.0,1908.0,3073.0
gRNA_CDK8_targ_567,5964.0,2959.0,2763.0,2438.0,3403.0,4048.0,5027.0,9213.0,1341.0,2627.0,1099.0,818.0,4659.0,4941.0,751.0,1023.0,852.0,1016.0,388.0,673.0,2098.0,6882.0,141.0,2920.0,1031.0,4187.0,72.0,438.0,4113.0,9571.0,5721.0
gRNA_CDK8_targ_568,4589.0,1733.0,1141.0,1132.0,1532.0,1160.0,2251.0,4119.0,1633.0,412.0,235.0,398.0,2625.0,2719.0,362.0,175.0,415.0,678.0,168.0,283.0,878.0,3512.0,51.0,1361.0,128.0,2259.0,57.0,253.0,2085.0,5153.0,3030.0
gRNA_CDK8_targ_569,2506.0,4270.0,2194.0,2174.0,2194.0,1920.0,2839.0,5224.0,1903.0,3218.0,1113.0,499.0,2345.0,2290.0,883.0,146.0,521.0,648.0,361.0,558.0,1394.0,4924.0,140.0,18389.0,604.0,4245.0,115.0,1795.0,6581.0,14979.0,5142.0
gRNA_CDK8_targ_570,1298.0,1670.0,1581.0,1576.0,1188.0,795.0,2037.0,3575.0,923.0,433.0,590.0,542.0,3417.0,3427.0,461.0,65.0,604.0,1144.0,233.0,156.0,979.0,3390.0,39.0,55.0,189.0,2937.0,52.0,186.0,1589.0,3418.0,3039.0
gRNA_CDK8_targ_571,196.0,204.0,270.0,192.0,583.0,542.0,315.0,525.0,359.0,613.0,27.0,13.0,34.0,36.0,68.0,11.0,3.0,5.0,37.0,57.0,266.0,981.0,14.0,2.0,20.0,1226.0,5.0,34.0,613.0,996.0,1930.0
gRNA_CDK8_targ_572,5168.0,4208.0,4123.0,3643.0,3470.0,1896.0,5552.0,10986.0,1831.0,1538.0,951.0,528.0,2582.0,2705.0,853.0,1001.0,461.0,1263.0,422.0,805.0,1937.0,7676.0,146.0,2021.0,843.0,4402.0,99.0,1059.0,4053.0,8777.0,6796.0
gRNA_CDK8_targ_573,2452.0,2487.0,2832.0,2614.0,2743.0,1660.0,2677.0,4846.0,1341.0,2303.0,864.0,422.0,1932.0,1947.0,521.0,186.0,191.0,637.0,264.0,288.0,1477.0,5147.0,122.0,3190.0,278.0,3161.0,116.0,635.0,2656.0,5655.0,6978.0
gRNA_CDK8_targ_574,1116.0,2714.0,2333.0,1779.0,3352.0,4862.0,2553.0,4090.0,2666.0,1694.0,556.0,492.0,3011.0,2718.0,625.0,288.0,1054.0,1193.0,309.0,287.0,1127.0,3394.0,89.0,3392.0,187.0,2798.0,49.0,407.0,2428.0,4759.0,5586.0
gRNA_CDK8_targ_575,1422.0,981.0,1124.0,1052.0,1898.0,843.0,514.0,1023.0,756.0,1269.0,795.0,193.0,460.0,500.0,284.0,46.0,1431.0,416.0,108.0,162.0,568.0,2253.0,51.0,73.0,252.0,1230.0,46.0,107.0,2073.0,4529.0,2053.0
gRNA_CDK8_targ_576,4079.0,3180.0,4500.0,3591.0,4287.0,2686.0,4219.0,6875.0,1128.0,5070.0,2314.0,661.0,2508.0,2357.0,756.0,183.0,125.0,5072.0,723.0,1140.0,2223.0,6499.0,161.0,4750.0,716.0,3337.0,126.0,816.0,3430.0,6733.0,7325.0
gRNA_CDK8_targ_577,1220.0,3912.0,3014.0,2390.0,3105.0,1989.0,7841.0,11897.0,3393.0,3273.0,3317.0,1022.0,2519.0,2512.0,655.0,646.0,577.0,4698.0,705.0,1215.0,1382.0,4144.0,256.0,2904.0,1039.0,4653.0,129.0,773.0,2625.0,5456.0,5242.0
gRNA_CDK8_targ_578,2733.0,3583.0,2640.0,3416.0,3070.0,2241.0,3526.0,6397.0,2575.0,2037.0,971.0,869.0,4893.0,4929.0,760.0,2235.0,1464.0,2690.0,495.0,3358.0,1145.0,3405.0,174.0,6745.0,609.0,2669.0,92.0,1344.0,2592.0,5136.0,4603.0
gRNA_CDK8_targ_579,2703.0,3444.0,3083.0,2561.0,3585.0,3492.0,3346.0,6335.0,2563.0,2705.0,5573.0,1301.0,4339.0,4265.0,680.0,689.0,2416.0,10720.0,1119.0,548.0,1592.0,4854.0,184.0,2985.0,1376.0,2953.0,151.0,1073.0,3786.0,7800.0,5771.0
gRNA_CDK8_targ_580,4088.0,4620.0,2758.0,2573.0,3141.0,2162.0,2329.0,3900.0,4691.0,1108.0,1804.0,572.0,2502.0,2651.0,657.0,2292.0,902.0,6245.0,848.0,420.0,1637.0,4855.0,134.0,2448.0,883.0,3794.0,103.0,1812.0,2903.0,5824.0,4113.0
gRNA_CDK8_targ_581,5246.0,6146.0,4132.0,5173.0,4244.0,9572.0,2879.0,5303.0,2900.0,2880.0,2269.0,587.0,2523.0,2502.0,1031.0,3249.0,2941.0,8233.0,1070.0,1324.0,2070.0,6137.0,225.0,4671.0,1077.0,3936.0,161.0,1460.0,6385.0,12170.0,8760.0
gRNA_CDK8_targ_582,11455.0,7657.0,6769.0,10991.0,8576.0,34377.0,7035.0,12774.0,8254.0,9846.0,11392.0,2033.0,5091.0,4826.0,2171.0,12861.0,8140.0,17767.0,2103.0,14398.0,4443.0,12693.0,657.0,8775.0,5548.0,8118.0,395.0,8904.0,5383.0,10789.0,12340.0
gRNA_CDK8_targ_583,11002.0,5314.0,4043.0,8100.0,5518.0,20429.0,3907.0,6869.0,7625.0,1402.0,8089.0,1216.0,2888.0,2838.0,1456.0,6584.0,3658.0,22648.0,2468.0,8603.0,2527.0,7402.0,729.0,11938.0,2457.0,6094.0,811.0,2831.0,4261.0,9090.0,8715.0
gRNA_CDK8_targ_584,7117.0,2882.0,2702.0,3094.0,1775.0,2406.0,1858.0,2982.0,915.0,477.0,395.0,145.0,754.0,721.0,496.0,2895.0,10.0,372.0,198.0,349.0,1162.0,3655.0,54.0,1198.0,219.0,2279.0,62.0,1617.0,2343.0,4836.0,7924.0
gRNA_CDK8_targ_585,10452.0,9298.0,6231.0,8415.0,4831.0,17078.0,4965.0,7540.0,3571.0,5998.0,10827.0,1856.0,4527.0,4241.0,1619.0,7928.0,3039.0,11478.0,1702.0,4816.0,2325.0,6632.0,444.0,635.0,9142.0,5684.0,308.0,6270.0,7021.0,13720.0,10347.0
