gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,PLASMID_LIBRARY
gRNA_CDK2_targ_7401,275.0,146.0,526.0,465.0,94.0,804.0,74.0,143.0,215.0,948.0,247.0,518.0,316.0,1022.0,1687.0,313.0,1188.0,23.0,181.0,34.0,517.0,80.0,10.0,103.0,681.0
gRNA_CDK2_targ_7402,444.0,125.0,314.0,114.0,270.0,865.0,35.0,91.0,1414.0,108.0,452.0,93.0,328.0,1026.0,508.0,981.0,264.0,10.0,110.0,357.0,214.0,14.0,4.0,144.0,2605.0
gRNA_CDK2_targ_7403,1688.0,2046.0,257.0,1870.0,98.0,442.0,401.0,133.0,1015.0,1413.0,1201.0,202.0,1229.0,1252.0,1211.0,355.0,2051.0,47.0,130.0,350.0,79.0,12.0,24.0,514.0,1391.0
gRNA_CDK2_targ_7404,201.0,212.0,310.0,56.0,46.0,59.0,1457.0,30.0,871.0,126.0,3451.0,899.0,1465.0,696.0,967.0,602.0,416.0,23.0,404.0,1216.0,146.0,21.0,2.0,992.0,2046.0
gRNA_CDK2_targ_7405,722.0,168.0,142.0,719.0,258.0,191.0,64.0,257.0,2398.0,750.0,1706.0,535.0,141.0,859.0,855.0,1307.0,822.0,17.0,71.0,442.0,685.0,81.0,6.0,20.0,1271.0
gRNA_CDK2_targ_7406,830.0,668.0,506.0,864.0,309.0,155.0,595.0,574.0,4761.0,2716.0,2856.0,3529.0,3924.0,3243.0,2642.0,3670.0,6416.0,131.0,3613.0,3227.0,2155.0,291.0,13.0,1011.0,1691.0
gRNA_CDK2_targ_7407,614.0,1118.0,1406.0,951.0,979.0,2387.0,1076.0,2085.0,9116.0,2889.0,4663.0,2455.0,3051.0,5829.0,4713.0,1987.0,5919.0,113.0,3457.0,10127.0,7534.0,723.0,209.0,5508.0,3355.0
gRNA_CDK2_targ_7408,1326.0,1936.0,964.0,1419.0,329.0,357.0,540.0,709.0,6701.0,381.0,1064.0,757.0,526.0,382.0,1289.0,845.0,469.0,38.0,1036.0,7568.0,6014.0,427.0,26.0,412.0,2563.0
gRNA_CDK2_targ_7409,1182.0,1669.0,1180.0,507.0,62.0,382.0,701.0,182.0,5162.0,547.0,51.0,906.0,738.0,424.0,63.0,94.0,540.0,44.0,2335.0,6049.0,3135.0,210.0,19.0,358.0,3252.0
gRNA_CDK2_targ_7410,1272.0,1147.0,429.0,1344.0,54.0,285.0,407.0,313.0,564.0,742.0,212.0,496.0,969.0,641.0,1515.0,864.0,976.0,88.0,1417.0,6222.0,11548.0,752.0,41.0,85.0,1912.0
gRNA_CDK2_targ_7411,1206.0,1194.0,405.0,938.0,250.0,20.0,706.0,837.0,6326.0,340.0,779.0,3367.0,3908.0,2020.0,2608.0,1143.0,2196.0,52.0,3916.0,7609.0,4568.0,399.0,16.0,4475.0,1818.0
gRNA_CDK2_targ_7412,1019.0,1638.0,472.0,681.0,638.0,563.0,2073.0,1174.0,6974.0,1021.0,4099.0,1227.0,7717.0,3290.0,2523.0,1818.0,9143.0,180.0,2524.0,8626.0,3756.0,326.0,106.0,2982.0,3476.0
gRNA_CDK2_targ_7413,294.0,473.0,270.0,431.0,441.0,2391.0,109.0,61.0,1104.0,449.0,346.0,1128.0,103.0,163.0,139.0,80.0,13.0,15.0,831.0,1252.0,2178.0,170.0,7.0,713.0,952.0
gRNA_CDK2_targ_7414,1463.0,2710.0,733.0,1756.0,329.0,416.0,2050.0,1004.0,6699.0,3129.0,1416.0,3979.0,3594.0,6699.0,5176.0,1194.0,3987.0,63.0,774.0,831.0,1763.0,327.0,79.0,5805.0,2717.0
gRNA_CDK2_targ_7415,47.0,34.0,44.0,55.0,71.0,7.0,92.0,28.0,2083.0,586.0,462.0,715.0,652.0,226.0,864.0,228.0,285.0,5.0,35.0,21.0,429.0,49.0,2.0,274.0,393.0
gRNA_CDK2_targ_7416,252.0,390.0,374.0,2258.0,487.0,14.0,411.0,1140.0,7721.0,818.0,2410.0,9506.0,2690.0,1777.0,1205.0,2716.0,2047.0,31.0,502.0,582.0,1585.0,166.0,62.0,298.0,1642.0
gRNA_CDK2_targ_7417,713.0,604.0,314.0,1618.0,281.0,2395.0,720.0,1154.0,11616.0,964.0,1643.0,3444.0,988.0,891.0,2554.0,3548.0,5674.0,96.0,514.0,7710.0,1882.0,183.0,80.0,2601.0,2397.0
gRNA_CDK2_targ_7418,828.0,1776.0,1765.0,1332.0,457.0,5697.0,1226.0,1933.0,13535.0,2512.0,5051.0,3037.0,5033.0,1417.0,2926.0,6779.0,11226.0,137.0,556.0,924.0,2435.0,213.0,71.0,3044.0,6799.0
gRNA_CDK2_targ_7419,399.0,1047.0,589.0,828.0,489.0,291.0,635.0,1765.0,7372.0,1873.0,2266.0,1761.0,3678.0,1619.0,3308.0,1405.0,7464.0,88.0,940.0,4101.0,2080.0,237.0,8.0,425.0,877.0
gRNA_CDK2_targ_7420,133.0,845.0,412.0,794.0,208.0,1769.0,294.0,428.0,2258.0,207.0,525.0,1116.0,457.0,2116.0,1495.0,290.0,916.0,21.0,253.0,103.0,425.0,56.0,7.0,139.0,1092.0
gRNA_CDK2_targ_7421,955.0,1365.0,1267.0,2188.0,667.0,3117.0,997.0,856.0,9309.0,4370.0,6283.0,5119.0,4160.0,6755.0,8471.0,2330.0,4511.0,85.0,1454.0,2718.0,10044.0,937.0,86.0,3766.0,2431.0
gRNA_CDK2_targ_7422,13.0,23.0,286.0,19.0,9.0,1397.0,40.0,172.0,902.0,5.0,7.0,173.0,11.0,427.0,78.0,9.0,1460.0,14.0,53.0,2.0,26.0,14.0,3.0,0.0,209.0
gRNA_CDK2_targ_7423,50.0,13.0,20.0,10.0,6.0,0.0,756.0,168.0,202.0,25.0,18.0,7.0,6.0,2.0,3.0,4.0,7.0,7.0,0.0,202.0,447.0,42.0,1.0,2.0,173.0
gRNA_CDK2_targ_7424,159.0,105.0,118.0,344.0,17.0,29.0,205.0,133.0,2755.0,332.0,546.0,53.0,85.0,193.0,685.0,123.0,59.0,5.0,52.0,622.0,922.0,57.0,3.0,149.0,764.0
gRNA_CDK2_targ_7425,14.0,8.0,1.0,15.0,1.0,0.0,4.0,14.0,0.0,0.0,6.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.0
gRNA_CDK2_targ_7426,3.0,2.0,122.0,107.0,3.0,1.0,176.0,106.0,47.0,416.0,0.0,38.0,192.0,16.0,129.0,0.0,73.0,1.0,0.0,0.0,5.0,7.0,707.0,41.0,413.0
gRNA_CDK2_targ_7427,676.0,414.0,305.0,527.0,188.0,1495.0,442.0,340.0,720.0,1059.0,1444.0,738.0,501.0,1902.0,1010.0,829.0,1546.0,21.0,793.0,1280.0,385.0,52.0,5.0,1741.0,1372.0
gRNA_CDK2_targ_7428,1251.0,897.0,1383.0,2851.0,299.0,4324.0,1256.0,2040.0,12218.0,7681.0,2502.0,6051.0,4991.0,2474.0,2050.0,1101.0,7074.0,136.0,6007.0,12031.0,2511.0,361.0,34.0,2364.0,2469.0
gRNA_CDK2_targ_7429,304.0,702.0,1546.0,1077.0,341.0,6817.0,272.0,460.0,8277.0,1975.0,2174.0,1703.0,1947.0,5269.0,2619.0,1562.0,1594.0,111.0,1844.0,15891.0,2386.0,250.0,71.0,197.0,2680.0
gRNA_CDK2_targ_7430,1258.0,1933.0,1440.0,1382.0,461.0,3801.0,1010.0,1956.0,12704.0,4912.0,2887.0,4155.0,3296.0,3999.0,5562.0,2933.0,2960.0,70.0,566.0,9618.0,7643.0,641.0,78.0,4559.0,3929.0
gRNA_CDK2_targ_7431,1740.0,3747.0,737.0,3062.0,491.0,3589.0,781.0,3511.0,9602.0,9278.0,11413.0,10389.0,8533.0,3551.0,5485.0,8243.0,8410.0,158.0,379.0,16832.0,7398.0,749.0,153.0,6658.0,4951.0
gRNA_CDK2_targ_7432,1663.0,2895.0,1449.0,2703.0,613.0,137.0,4897.0,499.0,3034.0,1473.0,4762.0,4900.0,7813.0,2231.0,3879.0,3462.0,8878.0,143.0,2673.0,837.0,645.0,221.0,35.0,2962.0,3858.0
gRNA_CDK2_targ_7433,1940.0,2382.0,1598.0,1468.0,428.0,3968.0,1289.0,1364.0,7639.0,1202.0,2669.0,3588.0,4752.0,1240.0,3324.0,281.0,2759.0,78.0,1633.0,3623.0,1050.0,427.0,142.0,3242.0,4839.0
gRNA_CDK2_targ_7434,1557.0,1657.0,861.0,1488.0,168.0,1417.0,857.0,243.0,3385.0,357.0,476.0,239.0,835.0,1329.0,1250.0,1188.0,881.0,14.0,219.0,385.0,1302.0,134.0,17.0,485.0,3789.0
gRNA_CDK2_targ_7435,1531.0,2055.0,922.0,1720.0,313.0,1981.0,1142.0,438.0,648.0,949.0,1464.0,1283.0,951.0,1414.0,1381.0,1282.0,1300.0,47.0,830.0,3967.0,2219.0,252.0,23.0,1714.0,4132.0
gRNA_CDK2_targ_7436,477.0,430.0,767.0,655.0,211.0,570.0,815.0,253.0,4472.0,559.0,744.0,768.0,1865.0,1219.0,1453.0,1651.0,1405.0,32.0,369.0,360.0,1096.0,178.0,14.0,233.0,2657.0
gRNA_CDK2_targ_7437,904.0,1849.0,1589.0,1496.0,219.0,2431.0,1394.0,800.0,7602.0,809.0,3692.0,979.0,1622.0,1367.0,2508.0,2130.0,3872.0,105.0,421.0,18201.0,810.0,133.0,6.0,2830.0,2340.0
gRNA_CDK2_targ_7438,864.0,2679.0,390.0,991.0,249.0,3975.0,1629.0,2260.0,4247.0,2376.0,3910.0,3392.0,3953.0,861.0,1642.0,809.0,3739.0,78.0,127.0,10733.0,1693.0,197.0,15.0,2950.0,1780.0
gRNA_CDK2_targ_7439,830.0,606.0,469.0,1414.0,783.0,1847.0,296.0,452.0,6707.0,782.0,1589.0,1133.0,834.0,642.0,1940.0,898.0,2197.0,49.0,171.0,1435.0,1123.0,110.0,27.0,1499.0,2786.0
gRNA_CDK2_targ_7440,407.0,769.0,863.0,751.0,347.0,347.0,1013.0,1033.0,12029.0,2489.0,3422.0,2073.0,1088.0,4220.0,750.0,1123.0,3226.0,66.0,1788.0,5873.0,2716.0,151.0,44.0,1794.0,2446.0
gRNA_CDK2_targ_7441,1023.0,321.0,441.0,407.0,213.0,444.0,835.0,636.0,2562.0,2975.0,1080.0,1150.0,1526.0,4669.0,2009.0,816.0,4094.0,55.0,408.0,6929.0,1333.0,165.0,64.0,2909.0,3910.0
gRNA_CDK2_targ_7442,193.0,118.0,501.0,378.0,59.0,810.0,215.0,214.0,2820.0,513.0,532.0,118.0,1206.0,505.0,905.0,495.0,366.0,10.0,122.0,251.0,145.0,16.0,7.0,26.0,2717.0
gRNA_CDK2_targ_7443,1552.0,2355.0,1096.0,2671.0,940.0,3155.0,3113.0,932.0,13030.0,3152.0,1856.0,2036.0,5891.0,6512.0,5869.0,3575.0,2069.0,125.0,6106.0,15975.0,6587.0,590.0,86.0,3349.0,6479.0
gRNA_CDK4_targ_7444,280.0,1441.0,582.0,396.0,69.0,267.0,366.0,98.0,2493.0,1233.0,183.0,1459.0,840.0,1345.0,1948.0,1682.0,501.0,20.0,248.0,524.0,1147.0,147.0,40.0,1146.0,2298.0
gRNA_CDK4_targ_7445,867.0,463.0,540.0,934.0,116.0,260.0,316.0,240.0,8579.0,2663.0,3763.0,1969.0,766.0,2091.0,1670.0,177.0,2049.0,29.0,356.0,1.0,3284.0,263.0,36.0,960.0,1944.0
gRNA_CDK4_targ_7446,451.0,209.0,169.0,23.0,530.0,102.0,19.0,45.0,804.0,232.0,226.0,277.0,40.0,551.0,939.0,10.0,196.0,2.0,1.0,10.0,147.0,19.0,2.0,184.0,1367.0
gRNA_CDK4_targ_7447,532.0,631.0,739.0,262.0,22.0,202.0,152.0,21.0,2229.0,236.0,181.0,187.0,373.0,276.0,814.0,142.0,213.0,3.0,53.0,1.0,433.0,45.0,0.0,23.0,2116.0
gRNA_CDK4_targ_7448,669.0,541.0,548.0,776.0,438.0,88.0,270.0,320.0,4779.0,912.0,283.0,338.0,550.0,1138.0,3851.0,554.0,1057.0,21.0,213.0,248.0,52.0,11.0,1.0,627.0,3132.0
gRNA_CDK4_targ_7449,1537.0,505.0,710.0,324.0,391.0,91.0,364.0,284.0,1732.0,2361.0,1155.0,2071.0,1100.0,1802.0,2066.0,3755.0,2212.0,50.0,72.0,1822.0,596.0,69.0,19.0,774.0,3979.0
gRNA_CDK4_targ_7450,1717.0,1110.0,1221.0,960.0,532.0,2043.0,754.0,1014.0,8239.0,4183.0,3379.0,4260.0,793.0,1752.0,3144.0,1355.0,587.0,20.0,131.0,766.0,1009.0,69.0,21.0,201.0,4159.0
gRNA_CDK4_targ_7451,562.0,349.0,239.0,74.0,42.0,26.0,279.0,112.0,1147.0,175.0,539.0,905.0,813.0,1190.0,1188.0,177.0,182.0,4.0,3.0,95.0,211.0,4.0,7.0,93.0,2358.0
gRNA_CDK4_targ_7452,201.0,901.0,952.0,211.0,90.0,222.0,266.0,370.0,2584.0,1383.0,1411.0,1190.0,1094.0,1689.0,694.0,757.0,545.0,10.0,111.0,168.0,97.0,45.0,2.0,142.0,2782.0
gRNA_CDK4_targ_7453,389.0,132.0,336.0,505.0,86.0,415.0,1065.0,235.0,2670.0,1335.0,1829.0,814.0,1043.0,1936.0,971.0,783.0,2141.0,26.0,278.0,759.0,133.0,18.0,5.0,124.0,1573.0
gRNA_CDK4_targ_7454,89.0,229.0,179.0,492.0,190.0,252.0,181.0,197.0,3792.0,917.0,597.0,655.0,483.0,801.0,442.0,173.0,211.0,11.0,262.0,455.0,534.0,20.0,1.0,103.0,945.0
gRNA_CDK4_targ_7455,119.0,565.0,140.0,375.0,119.0,836.0,92.0,91.0,1612.0,299.0,473.0,873.0,28.0,454.0,634.0,25.0,555.0,4.0,31.0,141.0,597.0,65.0,4.0,34.0,997.0
gRNA_CDK4_targ_7456,139.0,119.0,77.0,58.0,17.0,2.0,190.0,153.0,691.0,110.0,440.0,2639.0,163.0,1798.0,760.0,612.0,49.0,2.0,121.0,31.0,305.0,4.0,3.0,16.0,1689.0
gRNA_CDK4_targ_7457,336.0,497.0,571.0,465.0,171.0,1346.0,905.0,1101.0,3120.0,2184.0,3041.0,2011.0,2677.0,3994.0,4745.0,2877.0,6071.0,100.0,1538.0,1180.0,3722.0,361.0,99.0,480.0,2024.0
gRNA_CDK4_targ_7458,1025.0,1143.0,2332.0,1301.0,228.0,2401.0,1337.0,944.0,7524.0,3307.0,2582.0,2177.0,1410.0,4275.0,5107.0,1139.0,946.0,20.0,191.0,149.0,4413.0,315.0,57.0,349.0,3497.0
gRNA_CDK4_targ_7459,729.0,403.0,544.0,548.0,57.0,66.0,436.0,107.0,1637.0,173.0,31.0,353.0,337.0,729.0,931.0,361.0,393.0,3.0,69.0,2.0,1050.0,125.0,8.0,111.0,1386.0
gRNA_CDK4_targ_7460,298.0,154.0,508.0,193.0,84.0,357.0,100.0,95.0,582.0,476.0,252.0,442.0,800.0,1557.0,1547.0,301.0,166.0,7.0,273.0,182.0,476.0,33.0,2.0,101.0,2002.0
gRNA_CDK4_targ_7461,389.0,959.0,151.0,229.0,31.0,48.0,146.0,814.0,4647.0,625.0,2152.0,407.0,933.0,1059.0,1714.0,209.0,450.0,14.0,204.0,114.0,1096.0,114.0,4.0,170.0,1245.0
gRNA_CDK4_targ_7462,230.0,261.0,312.0,736.0,45.0,90.0,68.0,163.0,2753.0,137.0,78.0,635.0,325.0,1651.0,1307.0,1257.0,461.0,8.0,88.0,49.0,1123.0,106.0,4.0,290.0,985.0
gRNA_CDK4_targ_7463,860.0,910.0,908.0,1357.0,469.0,571.0,263.0,331.0,2494.0,425.0,903.0,690.0,672.0,3578.0,1750.0,1261.0,1150.0,19.0,72.0,1459.0,1842.0,176.0,17.0,182.0,4507.0
gRNA_CDK4_targ_7464,195.0,140.0,329.0,44.0,28.0,193.0,55.0,52.0,1053.0,156.0,127.0,30.0,107.0,872.0,540.0,66.0,385.0,10.0,50.0,1270.0,56.0,13.0,10.0,223.0,1925.0
gRNA_CDK4_targ_7465,487.0,1057.0,517.0,398.0,162.0,585.0,135.0,236.0,3098.0,364.0,943.0,1108.0,236.0,2738.0,2455.0,360.0,998.0,8.0,55.0,20.0,1626.0,203.0,8.0,486.0,3143.0
gRNA_CDK4_targ_7466,226.0,332.0,292.0,354.0,176.0,64.0,516.0,672.0,6145.0,1339.0,1488.0,1974.0,1640.0,737.0,2606.0,677.0,914.0,31.0,8.0,2296.0,1180.0,87.0,8.0,175.0,3169.0
gRNA_CDK4_targ_7467,518.0,1205.0,339.0,450.0,197.0,494.0,306.0,339.0,2174.0,1969.0,2176.0,2424.0,1070.0,1894.0,2473.0,1901.0,1177.0,26.0,730.0,1405.0,631.0,100.0,7.0,941.0,3516.0
gRNA_CDK4_targ_7468,470.0,469.0,657.0,734.0,290.0,1816.0,651.0,657.0,5845.0,1424.0,1335.0,1683.0,1167.0,3863.0,837.0,1504.0,1929.0,21.0,193.0,7.0,2341.0,232.0,10.0,1346.0,3085.0
gRNA_CDK4_targ_7469,328.0,1204.0,589.0,435.0,557.0,178.0,173.0,332.0,6574.0,487.0,674.0,1117.0,404.0,1384.0,1199.0,559.0,1493.0,15.0,96.0,207.0,32.0,14.0,4.0,415.0,3228.0
gRNA_CDK4_targ_7470,907.0,686.0,416.0,458.0,69.0,15.0,22.0,340.0,577.0,459.0,713.0,1008.0,572.0,1069.0,356.0,208.0,1760.0,25.0,61.0,1026.0,3563.0,243.0,5.0,265.0,2332.0
gRNA_CDK4_targ_7471,563.0,1179.0,577.0,1164.0,465.0,955.0,333.0,355.0,1911.0,731.0,552.0,541.0,552.0,2073.0,2320.0,435.0,1572.0,18.0,230.0,1172.0,4231.0,321.0,13.0,405.0,3131.0
gRNA_CDK4_targ_7472,1685.0,1447.0,907.0,835.0,164.0,606.0,394.0,405.0,1403.0,550.0,800.0,1194.0,615.0,1539.0,1201.0,1031.0,843.0,24.0,118.0,83.0,1302.0,106.0,16.0,375.0,4615.0
gRNA_CDK4_targ_7473,1480.0,1587.0,903.0,728.0,189.0,3884.0,961.0,1088.0,3247.0,1625.0,1964.0,1050.0,1904.0,3687.0,1166.0,2406.0,444.0,28.0,670.0,773.0,6112.0,560.0,35.0,481.0,3520.0
gRNA_CDK4_targ_7474,576.0,1328.0,440.0,754.0,453.0,2377.0,1077.0,529.0,11914.0,4004.0,4058.0,2176.0,2070.0,3143.0,1423.0,685.0,2267.0,43.0,1639.0,1574.0,365.0,62.0,17.0,544.0,803.0
gRNA_CDK4_targ_7475,392.0,665.0,397.0,498.0,213.0,1380.0,943.0,330.0,1862.0,625.0,647.0,542.0,281.0,695.0,1189.0,858.0,645.0,9.0,206.0,741.0,1000.0,103.0,11.0,384.0,1882.0
gRNA_CDK4_targ_7476,752.0,730.0,474.0,614.0,189.0,551.0,597.0,346.0,15972.0,2551.0,6696.0,1979.0,4749.0,2735.0,1922.0,3811.0,3200.0,51.0,786.0,1225.0,2381.0,409.0,80.0,4363.0,2101.0
gRNA_CDK4_targ_7477,2873.0,990.0,1288.0,1308.0,397.0,146.0,1132.0,5159.0,23583.0,7681.0,9214.0,4020.0,7761.0,5697.0,3206.0,6325.0,26187.0,336.0,4429.0,5602.0,546.0,177.0,318.0,2957.0,3313.0
gRNA_CDK4_targ_7478,1987.0,1948.0,2097.0,2272.0,1118.0,2889.0,2523.0,6773.0,16291.0,10221.0,12219.0,9611.0,8830.0,5559.0,7629.0,11241.0,15728.0,280.0,4226.0,15582.0,7293.0,884.0,336.0,9707.0,4183.0
gRNA_CDK4_targ_7479,1016.0,706.0,648.0,2577.0,607.0,4280.0,4565.0,1472.0,5924.0,8373.0,5459.0,4863.0,11605.0,6066.0,1965.0,2298.0,5149.0,73.0,270.0,1566.0,2384.0,207.0,214.0,470.0,2036.0
gRNA_CDK4_targ_7480,555.0,165.0,311.0,1189.0,396.0,2576.0,1306.0,1049.0,5761.0,2789.0,4465.0,1676.0,2148.0,1618.0,1801.0,1469.0,3195.0,50.0,789.0,1629.0,2145.0,214.0,46.0,841.0,1262.0
gRNA_CDK4_targ_7481,1061.0,516.0,162.0,452.0,218.0,3.0,1100.0,754.0,729.0,864.0,3190.0,961.0,1850.0,1561.0,509.0,1013.0,1047.0,18.0,245.0,581.0,28.0,43.0,1.0,34.0,1156.0
gRNA_CDK4_targ_7482,278.0,564.0,304.0,187.0,79.0,1330.0,766.0,1237.0,699.0,649.0,886.0,1518.0,1417.0,187.0,1903.0,213.0,1514.0,37.0,13.0,65.0,984.0,70.0,7.0,790.0,1015.0
gRNA_CDK4_targ_7483,85.0,120.0,231.0,862.0,509.0,22.0,439.0,187.0,228.0,339.0,359.0,310.0,160.0,316.0,393.0,73.0,636.0,9.0,28.0,203.0,353.0,35.0,2.0,100.0,802.0
gRNA_CDK4_targ_7484,723.0,412.0,198.0,171.0,60.0,48.0,190.0,50.0,946.0,373.0,539.0,78.0,631.0,531.0,851.0,82.0,198.0,3.0,539.0,81.0,413.0,76.0,509.0,30.0,546.0
gRNA_CDK4_targ_7485,1755.0,246.0,333.0,1276.0,42.0,1140.0,105.0,35.0,394.0,305.0,310.0,427.0,52.0,728.0,1042.0,67.0,145.0,8.0,5.0,35.0,147.0,9.0,1.0,245.0,557.0
gRNA_CDK4_targ_7486,55.0,50.0,70.0,183.0,18.0,28.0,113.0,271.0,297.0,859.0,30.0,311.0,537.0,996.0,246.0,64.0,111.0,13.0,28.0,126.0,186.0,9.0,0.0,280.0,532.0
gRNA_CDK4_targ_7487,159.0,187.0,74.0,45.0,2.0,1.0,133.0,239.0,85.0,936.0,73.0,149.0,2538.0,159.0,325.0,26.0,2561.0,45.0,12.0,276.0,10.0,2.0,2.0,4.0,575.0
gRNA_CDK4_targ_7488,7.0,81.0,6.0,18.0,8.0,21.0,4.0,3.0,32.0,7.0,5.0,2.0,4.0,0.0,24.0,39.0,28.0,22.0,7.0,3056.0,0.0,2.0,1.0,0.0,167.0
gRNA_CDK4_targ_7489,2.0,8.0,62.0,13.0,1.0,4.0,177.0,102.0,923.0,20.0,1.0,2.0,4.0,2.0,38.0,1.0,3.0,1.0,0.0,5.0,0.0,2.0,2.0,19.0,568.0
gRNA_CDK4_targ_7490,18.0,39.0,24.0,281.0,3.0,333.0,278.0,59.0,171.0,9.0,1.0,2.0,1.0,1.0,4.0,502.0,30.0,10.0,0.0,0.0,2.0,0.0,0.0,2.0,558.0
gRNA_CDK4_targ_7491,1.0,6.0,6.0,15.0,0.0,0.0,30.0,6.0,1.0,0.0,0.0,0.0,14.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,338.0
gRNA_CDK4_targ_7492,31.0,26.0,52.0,156.0,6.0,553.0,169.0,45.0,16.0,15.0,21.0,1257.0,26.0,9.0,228.0,9.0,1.0,4.0,38.0,2.0,666.0,51.0,1.0,594.0,502.0
gRNA_CDK4_targ_7493,62.0,10.0,108.0,46.0,11.0,1.0,17.0,16.0,134.0,13.0,18.0,1.0,9.0,5.0,15.0,127.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,352.0
gRNA_CDK4_targ_7494,335.0,79.0,193.0,275.0,48.0,1.0,97.0,45.0,227.0,73.0,49.0,141.0,56.0,100.0,529.0,109.0,24.0,0.0,8.0,6.0,34.0,8.0,0.0,80.0,1238.0
gRNA_CDK4_targ_7495,128.0,214.0,297.0,682.0,170.0,2263.0,618.0,222.0,2042.0,102.0,851.0,331.0,194.0,305.0,1120.0,82.0,676.0,8.0,26.0,141.0,51.0,11.0,4.0,90.0,1314.0
gRNA_CDK4_targ_7496,162.0,132.0,49.0,449.0,190.0,953.0,151.0,68.0,462.0,242.0,2969.0,391.0,3660.0,950.0,630.0,592.0,1440.0,19.0,141.0,224.0,603.0,85.0,9.0,11.0,1014.0
gRNA_CDK4_targ_7497,6.0,22.0,10.0,245.0,3.0,0.0,11.0,1.0,49.0,0.0,10.0,6.0,2.0,7.0,17.0,20.0,13.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,465.0
gRNA_CDK4_targ_7498,207.0,97.0,330.0,389.0,130.0,1439.0,438.0,133.0,508.0,124.0,87.0,293.0,196.0,435.0,445.0,151.0,141.0,1.0,6.0,171.0,554.0,33.0,2.0,13.0,253.0
gRNA_CDK4_targ_7499,248.0,187.0,313.0,146.0,65.0,12.0,313.0,78.0,227.0,64.0,264.0,65.0,205.0,276.0,334.0,32.0,80.0,5.0,5.0,205.0,205.0,27.0,3.0,18.0,190.0
gRNA_CDK4_targ_7500,93.0,1129.0,81.0,33.0,45.0,52.0,128.0,61.0,211.0,146.0,583.0,194.0,348.0,270.0,129.0,3.0,65.0,3.0,31.0,62.0,2.0,6.0,0.0,3.0,228.0
gRNA_CDK4_targ_7501,673.0,1477.0,491.0,921.0,42.0,314.0,1196.0,391.0,4842.0,1514.0,617.0,1436.0,2490.0,3670.0,1956.0,580.0,1414.0,41.0,136.0,1178.0,127.0,25.0,37.0,288.0,2069.0
gRNA_CDK4_targ_7502,126.0,246.0,714.0,363.0,176.0,498.0,368.0,123.0,103.0,229.0,498.0,236.0,190.0,546.0,1184.0,383.0,320.0,12.0,26.0,0.0,5.0,4.0,0.0,12.0,1652.0
gRNA_CDK4_targ_7503,146.0,77.0,180.0,207.0,56.0,1.0,397.0,34.0,21.0,93.0,26.0,398.0,343.0,282.0,473.0,169.0,527.0,7.0,15.0,0.0,117.0,3.0,0.0,3.0,348.0
gRNA_CDK4_targ_7504,416.0,386.0,504.0,384.0,406.0,602.0,273.0,277.0,1627.0,638.0,2694.0,945.0,563.0,1442.0,2043.0,1894.0,2994.0,43.0,94.0,1768.0,582.0,78.0,4.0,285.0,1536.0
gRNA_CDK4_targ_7505,445.0,500.0,1428.0,1215.0,528.0,1350.0,384.0,652.0,4070.0,419.0,1053.0,1036.0,4606.0,2169.0,2362.0,929.0,2491.0,46.0,171.0,535.0,1265.0,52.0,28.0,987.0,1454.0
gRNA_CDK4_targ_7506,484.0,1279.0,1032.0,1266.0,521.0,2539.0,1072.0,550.0,7023.0,1185.0,2684.0,1383.0,2016.0,2412.0,2226.0,1385.0,3093.0,51.0,3176.0,1429.0,2526.0,274.0,15.0,328.0,2100.0
gRNA_CDK4_targ_7507,356.0,823.0,191.0,223.0,111.0,1472.0,159.0,129.0,3447.0,629.0,900.0,663.0,369.0,1531.0,178.0,130.0,270.0,7.0,6.0,101.0,346.0,10.0,1.0,224.0,1151.0
gRNA_CDK4_targ_7508,79.0,113.0,386.0,223.0,26.0,8.0,268.0,140.0,2311.0,978.0,769.0,1604.0,89.0,1136.0,789.0,1674.0,712.0,15.0,102.0,343.0,304.0,11.0,3.0,10.0,599.0
gRNA_CDK4_targ_7509,338.0,536.0,588.0,1316.0,235.0,3326.0,1420.0,1285.0,6633.0,1473.0,4251.0,3581.0,3992.0,2416.0,2572.0,4246.0,4200.0,78.0,418.0,2574.0,722.0,184.0,35.0,805.0,1121.0
gRNA_CDK4_targ_7510,346.0,133.0,276.0,395.0,119.0,945.0,231.0,234.0,544.0,619.0,360.0,259.0,474.0,716.0,1288.0,585.0,137.0,8.0,154.0,149.0,726.0,58.0,4.0,573.0,1404.0
