gRNA_id,Plasmid,T0_REP1,T0_REP2,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3, Senexin B_2000nM_REP1, Senexin B_2000nM_REP2, Senexin B_2000nM_REP3, Senexin B_15000nM_REP1, Senexin B_15000nM_REP2, Senexin B_15000nM_REP3, SEL120_4000nM_REP1, SEL120_4000nM_REP2, SEL120_4000nM_REP3,T0_REP3
gRNA_CDK8_targ_778,5807.0,1320.0,1873.0,5873.0,5270.0,3783.0,10229.0,2171.0,1038.0,509.0,1426.0,1441.0,6632.0,2856.0,3909.0,1536.0,229.0,4451.0,1911.0,1283.0,3978.0,3852.0,2200.0,3660.0,2089.0,5179.0,2737.0,6621.0,4726.0,3358.0,507.0
gRNA_CDK8_targ_779,4262.0,732.0,157.0,3084.0,2609.0,1419.0,2858.0,1276.0,548.0,2589.0,774.0,957.0,2449.0,2294.0,4593.0,768.0,133.0,1120.0,1794.0,2153.0,3828.0,2503.0,989.0,2130.0,596.0,153.0,1055.0,1886.0,934.0,1252.0,367.0
gRNA_CDK8_targ_780,11371.0,10717.0,5331.0,23065.0,19355.0,9058.0,15382.0,15489.0,9305.0,936.0,5030.0,8836.0,15409.0,11308.0,13191.0,641.0,6479.0,10722.0,9377.0,7640.0,14051.0,26180.0,28818.0,13469.0,10090.0,20331.0,13461.0,17546.0,22616.0,24518.0,3198.0
gRNA_CDK8_targ_781,6356.0,748.0,487.0,8161.0,7211.0,4168.0,2909.0,1725.0,1150.0,1269.0,2017.0,1557.0,8887.0,2941.0,6095.0,1203.0,882.0,947.0,2631.0,2009.0,4739.0,6100.0,3099.0,2460.0,2654.0,5786.0,3469.0,1524.0,1600.0,6620.0,1164.0
gRNA_CDK8_targ_782,9951.0,7037.0,6204.0,11360.0,9738.0,11546.0,7112.0,11246.0,5495.0,10412.0,11570.0,5884.0,9003.0,8801.0,10687.0,2696.0,2023.0,3428.0,5276.0,4497.0,13115.0,10073.0,9099.0,5142.0,4477.0,7063.0,9032.0,6295.0,7969.0,8322.0,6554.0
gRNA_CDK8_targ_783,9597.0,3440.0,1033.0,11012.0,8623.0,5016.0,2634.0,6834.0,3042.0,5175.0,17063.0,2868.0,3132.0,3247.0,6013.0,647.0,326.0,3236.0,707.0,2463.0,6671.0,5014.0,6392.0,3183.0,3587.0,2582.0,2648.0,3010.0,5131.0,9693.0,1288.0
gRNA_CDK8_targ_784,5712.0,3081.0,1503.0,5335.0,4754.0,4462.0,3079.0,5017.0,5302.0,1389.0,3332.0,3975.0,2046.0,2968.0,2277.0,1643.0,6167.0,416.0,4951.0,2274.0,292.0,3458.0,3549.0,2646.0,3347.0,4534.0,4302.0,2389.0,4125.0,2611.0,1023.0
gRNA_CDK8_targ_785,7476.0,3024.0,208.0,10698.0,8629.0,4164.0,6263.0,2440.0,5285.0,1700.0,9129.0,4907.0,11265.0,6335.0,7858.0,1081.0,1308.0,779.0,4688.0,2011.0,5179.0,4157.0,1637.0,4120.0,1246.0,4516.0,4588.0,4415.0,5320.0,6034.0,1006.0
gRNA_CDK8_targ_786,7072.0,2056.0,2062.0,6071.0,5516.0,2742.0,13660.0,4036.0,2474.0,775.0,40137.0,2267.0,7807.0,3141.0,7739.0,2994.0,142.0,2319.0,4061.0,1604.0,4568.0,8184.0,2891.0,3690.0,1531.0,8189.0,4016.0,3307.0,3580.0,4000.0,1138.0
gRNA_CDK8_targ_787,6021.0,2801.0,5421.0,14293.0,12109.0,5357.0,8094.0,5123.0,1432.0,2774.0,6666.0,2350.0,7250.0,5367.0,3879.0,3009.0,720.0,2555.0,1902.0,4325.0,2987.0,3866.0,1333.0,3292.0,6053.0,9213.0,3605.0,3952.0,4740.0,4154.0,1942.0
gRNA_CDK8_targ_788,4485.0,987.0,416.0,6765.0,5743.0,2401.0,3403.0,835.0,876.0,1004.0,1872.0,1000.0,5106.0,1784.0,3955.0,929.0,178.0,455.0,2920.0,1167.0,2288.0,3134.0,2246.0,747.0,1066.0,641.0,1749.0,2684.0,2179.0,5154.0,925.0
gRNA_CDK8_targ_789,4675.0,1388.0,368.0,4384.0,3793.0,517.0,2821.0,1791.0,1321.0,311.0,16.0,1414.0,2556.0,2300.0,4997.0,1208.0,714.0,301.0,1960.0,667.0,2767.0,3850.0,1379.0,1254.0,22.0,2303.0,3326.0,540.0,2823.0,5022.0,360.0
gRNA_CDK8_targ_790,6418.0,538.0,310.0,3404.0,2879.0,412.0,3201.0,1215.0,762.0,5905.0,3767.0,785.0,917.0,1199.0,3700.0,636.0,33.0,1331.0,2806.0,1752.0,1798.0,4024.0,592.0,1768.0,84.0,2135.0,2480.0,1859.0,4952.0,1871.0,263.0
gRNA_CDK8_targ_791,7550.0,1580.0,498.0,2475.0,2463.0,1344.0,1559.0,2911.0,1492.0,3210.0,2980.0,2206.0,2398.0,4669.0,3921.0,1172.0,971.0,1508.0,2779.0,2062.0,3040.0,4846.0,5446.0,3703.0,2487.0,4338.0,3447.0,3706.0,5104.0,1966.0,858.0
gRNA_CDK8_targ_792,7082.0,2198.0,497.0,7035.0,6013.0,608.0,5758.0,9483.0,1842.0,918.0,3135.0,2010.0,2433.0,1993.0,5586.0,1132.0,739.0,856.0,2190.0,1674.0,1747.0,2625.0,3586.0,3642.0,986.0,3134.0,3729.0,2543.0,2875.0,1901.0,610.0
gRNA_CDK8_targ_793,5198.0,1569.0,541.0,7277.0,6177.0,443.0,1087.0,1403.0,1935.0,368.0,284.0,1570.0,2532.0,1348.0,4454.0,1163.0,1055.0,244.0,2887.0,731.0,1868.0,575.0,4452.0,1405.0,1058.0,5007.0,2827.0,640.0,3455.0,3936.0,579.0
gRNA_CDK8_targ_794,13115.0,6102.0,1816.0,16710.0,15697.0,4627.0,6833.0,7322.0,1912.0,10540.0,4820.0,3681.0,12047.0,8142.0,10415.0,3312.0,3088.0,1904.0,9065.0,4639.0,9739.0,12761.0,11831.0,7259.0,5350.0,9152.0,10275.0,7368.0,9231.0,8849.0,2439.0
gRNA_CDK8_targ_795,8467.0,9450.0,3292.0,21023.0,18053.0,7146.0,18737.0,10948.0,6418.0,2521.0,5740.0,6647.0,12147.0,9100.0,13274.0,3505.0,1891.0,996.0,8390.0,4871.0,8213.0,26275.0,28167.0,19035.0,8866.0,17481.0,17063.0,16792.0,18443.0,30072.0,2814.0
gRNA_CDK8_targ_796,11096.0,8736.0,10247.0,14161.0,11858.0,20206.0,7892.0,4174.0,3326.0,5483.0,25187.0,3028.0,4313.0,4739.0,6838.0,2897.0,34579.0,400.0,4401.0,3512.0,9597.0,8107.0,17015.0,10767.0,11251.0,8075.0,9620.0,6597.0,5813.0,10349.0,11801.0
gRNA_CDK8_targ_797,11073.0,6463.0,4423.0,12660.0,12437.0,12991.0,16506.0,11463.0,7585.0,5179.0,3537.0,6276.0,13211.0,6313.0,7631.0,3379.0,1756.0,3003.0,4289.0,3871.0,6782.0,14411.0,9630.0,8195.0,4242.0,10835.0,11362.0,11032.0,8997.0,14138.0,3383.0
gRNA_CDK8_targ_798,12413.0,7653.0,3923.0,16589.0,14170.0,11030.0,14568.0,20498.0,5791.0,17787.0,6153.0,5856.0,12895.0,6443.0,12132.0,2680.0,2830.0,1525.0,5860.0,7796.0,8199.0,12424.0,17290.0,5653.0,9605.0,11477.0,10670.0,9037.0,9437.0,9651.0,1951.0
gRNA_CDK8_targ_799,8846.0,3026.0,3494.0,7013.0,6271.0,3818.0,3105.0,4894.0,912.0,395.0,11046.0,1235.0,2201.0,2362.0,4288.0,803.0,375.0,1589.0,1429.0,1352.0,1939.0,5169.0,5540.0,2586.0,2692.0,3221.0,2619.0,3965.0,5632.0,4596.0,938.0
gRNA_CDK8_targ_800,9568.0,2295.0,862.0,8815.0,7188.0,5063.0,6585.0,8477.0,2108.0,8082.0,39.0,2105.0,5262.0,3375.0,6183.0,188.0,571.0,1235.0,2797.0,3414.0,8589.0,14628.0,13340.0,14346.0,4293.0,10577.0,8878.0,9087.0,13674.0,11579.0,951.0
gRNA_CDK8_targ_801,2228.0,36.0,13.0,953.0,871.0,75.0,542.0,101.0,10.0,48.0,620.0,467.0,779.0,1603.0,1881.0,84.0,91.0,84.0,466.0,51.0,502.0,688.0,133.0,1405.0,115.0,1744.0,1088.0,941.0,484.0,1830.0,65.0
gRNA_CDK8_targ_802,4171.0,13.0,35.0,3764.0,2891.0,212.0,54.0,615.0,153.0,319.0,1139.0,923.0,1036.0,3571.0,2242.0,30.0,12.0,7.0,699.0,753.0,433.0,1733.0,140.0,353.0,41.0,370.0,424.0,1703.0,1120.0,1420.0,139.0
gRNA_CDK8_targ_803,8383.0,203.0,106.0,4570.0,4111.0,394.0,1212.0,1175.0,788.0,624.0,3249.0,1528.0,3643.0,3306.0,3915.0,709.0,125.0,737.0,2781.0,1416.0,3615.0,3257.0,1336.0,954.0,434.0,2489.0,2934.0,876.0,3303.0,2890.0,303.0
gRNA_CDK8_targ_804,3900.0,470.0,20.0,4453.0,3486.0,1546.0,659.0,181.0,411.0,594.0,840.0,605.0,1447.0,1297.0,1325.0,607.0,215.0,504.0,933.0,1050.0,1932.0,881.0,411.0,984.0,77.0,1219.0,2683.0,444.0,2705.0,2271.0,251.0
gRNA_CDK8_targ_805,4710.0,106.0,112.0,2288.0,2129.0,157.0,4703.0,1444.0,786.0,400.0,3500.0,1103.0,4075.0,2101.0,2301.0,427.0,751.0,523.0,3454.0,1229.0,2921.0,2854.0,2676.0,2090.0,76.0,1048.0,1035.0,651.0,584.0,1417.0,493.0
gRNA_CDK8_targ_806,3963.0,21.0,14.0,2050.0,1915.0,523.0,1863.0,664.0,420.0,428.0,19.0,1036.0,1581.0,2590.0,2859.0,149.0,715.0,449.0,2972.0,811.0,549.0,2860.0,1665.0,1676.0,779.0,1982.0,999.0,1537.0,2270.0,1113.0,243.0
gRNA_CDK8_targ_807,12262.0,2877.0,6193.0,19121.0,16798.0,8728.0,11826.0,6159.0,2598.0,4873.0,5638.0,3763.0,9054.0,6873.0,6888.0,10050.0,1483.0,1649.0,5512.0,3654.0,7356.0,7014.0,11733.0,4488.0,2711.0,4685.0,8851.0,4148.0,9590.0,6380.0,2720.0
gRNA_CDK8_targ_808,6976.0,469.0,13.0,1940.0,1599.0,551.0,872.0,547.0,662.0,16.0,3252.0,834.0,481.0,1510.0,1447.0,444.0,23.0,11.0,482.0,158.0,668.0,1716.0,1276.0,997.0,572.0,1770.0,1584.0,678.0,2098.0,2805.0,193.0
gRNA_CDK8_targ_809,5686.0,1952.0,1511.0,7453.0,6488.0,4328.0,1781.0,8046.0,1185.0,1714.0,29155.0,1645.0,6034.0,3092.0,5344.0,321.0,1893.0,1410.0,2716.0,3602.0,2901.0,3420.0,4354.0,4717.0,535.0,3898.0,2397.0,2141.0,4549.0,3696.0,582.0
gRNA_CDK8_targ_810,12755.0,9008.0,4985.0,17976.0,15842.0,12220.0,9830.0,11257.0,5074.0,3881.0,15679.0,6424.0,11563.0,10985.0,13339.0,14111.0,2416.0,5085.0,7623.0,6231.0,9133.0,15808.0,13181.0,7308.0,6095.0,10198.0,9765.0,7281.0,9229.0,8664.0,4783.0
gRNA_CDK8_targ_811,11530.0,2382.0,1235.0,8896.0,7442.0,6662.0,5866.0,4755.0,1300.0,1031.0,3192.0,2294.0,11142.0,5418.0,10790.0,965.0,2027.0,2719.0,3623.0,2277.0,5104.0,9102.0,11494.0,3923.0,5886.0,4262.0,5217.0,8556.0,6362.0,5095.0,1866.0
gRNA_CDK8_targ_812,4465.0,774.0,1243.0,3176.0,2943.0,2104.0,1375.0,2653.0,702.0,1525.0,1232.0,781.0,1263.0,1371.0,1958.0,11.0,136.0,22.0,625.0,620.0,739.0,1952.0,4546.0,2412.0,60.0,1764.0,2075.0,1158.0,959.0,1624.0,1794.0
gRNA_CDK8_targ_813,10162.0,8749.0,12422.0,6067.0,5369.0,10754.0,6700.0,1516.0,2210.0,3094.0,2429.0,1995.0,4918.0,2962.0,4347.0,644.0,1803.0,2667.0,3820.0,3655.0,3232.0,4594.0,7522.0,2934.0,5106.0,3625.0,4680.0,2964.0,4265.0,8624.0,16252.0
gRNA_CDK8_targ_814,8668.0,2302.0,299.0,7971.0,6905.0,5958.0,3652.0,4801.0,1739.0,16000.0,1288.0,2366.0,5030.0,4882.0,7850.0,2432.0,613.0,2570.0,3950.0,1462.0,6189.0,11581.0,10103.0,7298.0,295.0,7471.0,4172.0,5139.0,7340.0,3820.0,3307.0
gRNA_CDK8_targ_815,4673.0,830.0,1086.0,7518.0,6423.0,1327.0,4103.0,2833.0,1067.0,261.0,3490.0,1567.0,5319.0,3394.0,4591.0,373.0,925.0,126.0,2797.0,1209.0,1383.0,5959.0,8062.0,1928.0,58.0,1747.0,4670.0,4720.0,3532.0,3638.0,372.0
gRNA_CDK8_targ_816,5630.0,460.0,144.0,9148.0,7645.0,2312.0,1388.0,292.0,521.0,6059.0,1190.0,573.0,3944.0,1301.0,4528.0,196.0,1251.0,501.0,829.0,1550.0,453.0,4136.0,4412.0,1089.0,26.0,1517.0,2937.0,2160.0,2649.0,911.0,268.0
gRNA_CDK8_targ_817,4517.0,2248.0,1023.0,3253.0,2993.0,370.0,3010.0,1918.0,1411.0,106.0,1321.0,1215.0,1395.0,1165.0,1626.0,1089.0,392.0,7.0,649.0,1437.0,268.0,2291.0,4204.0,1324.0,170.0,836.0,729.0,1027.0,2117.0,2249.0,249.0
gRNA_CDK8_targ_818,2101.0,51.0,44.0,2793.0,2537.0,180.0,1637.0,148.0,826.0,185.0,1397.0,886.0,294.0,987.0,1454.0,130.0,4.0,22.0,417.0,260.0,757.0,1127.0,225.0,903.0,21.0,525.0,1374.0,1015.0,1034.0,2298.0,178.0
gRNA_CDK8_targ_819,3808.0,2117.0,1248.0,5396.0,5175.0,837.0,908.0,375.0,1216.0,652.0,113.0,1234.0,1149.0,1433.0,2694.0,523.0,10.0,2073.0,681.0,358.0,2720.0,2834.0,2417.0,766.0,124.0,2020.0,4640.0,2382.0,1061.0,1876.0,592.0
gRNA_CDK8_targ_820,6103.0,938.0,493.0,4581.0,4060.0,1360.0,1839.0,1228.0,2395.0,2927.0,1616.0,2143.0,2522.0,2147.0,3555.0,210.0,98.0,3780.0,2192.0,1841.0,1998.0,1041.0,2278.0,2771.0,31.0,2076.0,4213.0,1838.0,2624.0,4592.0,733.0
gRNA_CDK8_targ_821,3038.0,688.0,318.0,2635.0,2306.0,181.0,3193.0,296.0,1844.0,531.0,455.0,1458.0,2005.0,1231.0,2042.0,893.0,2822.0,15.0,1467.0,1103.0,2832.0,1414.0,2823.0,1032.0,2096.0,1775.0,293.0,1610.0,893.0,1317.0,238.0
gRNA_CDK8_targ_822,2541.0,155.0,89.0,1102.0,1031.0,730.0,693.0,956.0,740.0,14.0,1598.0,871.0,1311.0,1241.0,1864.0,92.0,988.0,253.0,939.0,348.0,292.0,2129.0,3736.0,719.0,18.0,1841.0,1778.0,1674.0,829.0,1861.0,338.0
gRNA_CDK8_targ_823,8097.0,5534.0,12619.0,7064.0,6748.0,9413.0,8220.0,5118.0,4085.0,1359.0,5243.0,4228.0,10765.0,5986.0,6066.0,4172.0,1019.0,5092.0,8876.0,2242.0,7571.0,13716.0,12086.0,3473.0,4492.0,12694.0,5132.0,4527.0,5808.0,16455.0,6384.0
gRNA_CDK8_targ_824,16891.0,21057.0,17819.0,35177.0,31416.0,23226.0,28452.0,13203.0,8529.0,1914.0,10881.0,7528.0,10502.0,7408.0,8445.0,4049.0,1324.0,4759.0,11938.0,9636.0,19755.0,55794.0,61398.0,30451.0,29227.0,29119.0,33308.0,44588.0,46661.0,35490.0,4856.0
gRNA_CDK8_targ_825,10171.0,5083.0,5587.0,13735.0,11709.0,10536.0,5963.0,3629.0,6447.0,5443.0,1944.0,5533.0,7611.0,5046.0,8434.0,1771.0,1394.0,2665.0,3259.0,3181.0,7785.0,22685.0,16910.0,7119.0,919.0,8634.0,6857.0,16572.0,14412.0,20185.0,3872.0
gRNA_CDK8_targ_826,11570.0,11018.0,7804.0,30920.0,24624.0,24604.0,8811.0,9306.0,6702.0,6491.0,3889.0,6960.0,11356.0,10320.0,13929.0,6211.0,2835.0,3062.0,10729.0,6894.0,9663.0,32672.0,31391.0,21029.0,7688.0,26997.0,25034.0,24134.0,33296.0,33085.0,4231.0
gRNA_CDK8_targ_827,12259.0,2752.0,4301.0,9024.0,8403.0,6552.0,14244.0,7670.0,4306.0,3108.0,7000.0,3906.0,8764.0,5548.0,6326.0,2087.0,2049.0,2814.0,5527.0,4044.0,8148.0,9480.0,6416.0,5028.0,3235.0,6467.0,8237.0,6505.0,6689.0,6359.0,1845.0
gRNA_CDK8_targ_828,6272.0,4087.0,1129.0,4391.0,3847.0,803.0,2479.0,1451.0,1122.0,591.0,805.0,1277.0,2849.0,2251.0,4428.0,784.0,240.0,2531.0,2612.0,1755.0,2787.0,2825.0,4784.0,2828.0,1831.0,2706.0,2205.0,1941.0,1247.0,2048.0,732.0
gRNA_CDK8_targ_829,10503.0,1866.0,773.0,12668.0,11235.0,8965.0,5036.0,4204.0,1691.0,1409.0,2629.0,1949.0,6172.0,3155.0,4901.0,1106.0,508.0,1506.0,3676.0,2983.0,2812.0,5501.0,6961.0,4953.0,2859.0,4923.0,6023.0,3545.0,6481.0,5289.0,836.0
gRNA_CDK8_targ_830,2632.0,14.0,16.0,2693.0,2689.0,218.0,563.0,130.0,48.0,18.0,13.0,215.0,1452.0,631.0,1505.0,31.0,51.0,70.0,444.0,961.0,378.0,5307.0,671.0,3663.0,947.0,2976.0,3379.0,4361.0,3020.0,5268.0,153.0
gRNA_CDK8_targ_831,4845.0,61.0,69.0,3960.0,3750.0,247.0,153.0,318.0,41.0,290.0,8.0,612.0,2306.0,2009.0,2705.0,139.0,7.0,50.0,717.0,302.0,43.0,1144.0,201.0,991.0,441.0,35.0,1881.0,503.0,1400.0,2978.0,190.0
gRNA_CDK8_targ_832,4569.0,64.0,3182.0,6438.0,5964.0,251.0,1262.0,129.0,201.0,280.0,702.0,727.0,1838.0,2358.0,2548.0,16.0,91.0,117.0,665.0,532.0,320.0,1387.0,452.0,1074.0,180.0,929.0,3670.0,1717.0,1709.0,2230.0,273.0
gRNA_CDK8_targ_833,11711.0,367.0,218.0,6140.0,5772.0,1021.0,3254.0,1587.0,419.0,334.0,3731.0,1967.0,7452.0,5759.0,4424.0,345.0,401.0,466.0,2098.0,2093.0,1123.0,6260.0,2597.0,2452.0,69.0,2624.0,5157.0,2270.0,3885.0,4953.0,534.0
gRNA_CDK8_targ_834,4712.0,72.0,70.0,4141.0,3718.0,193.0,1046.0,1099.0,773.0,3607.0,14.0,1177.0,3068.0,2078.0,2605.0,89.0,54.0,381.0,779.0,1150.0,1294.0,2378.0,468.0,1452.0,477.0,1238.0,2869.0,1595.0,2840.0,3259.0,276.0
gRNA_CDK8_targ_835,3541.0,121.0,33.0,7982.0,6717.0,846.0,673.0,181.0,462.0,1281.0,379.0,755.0,2573.0,1446.0,1222.0,295.0,244.0,108.0,585.0,360.0,337.0,1867.0,1017.0,1168.0,560.0,3575.0,2114.0,623.0,1191.0,1461.0,335.0
gRNA_CDK8_targ_836,4543.0,253.0,102.0,3489.0,3174.0,776.0,1235.0,863.0,249.0,1710.0,4526.0,1129.0,3805.0,3173.0,6116.0,669.0,450.0,994.0,1882.0,1254.0,2449.0,5139.0,1880.0,1031.0,37.0,3188.0,3289.0,1573.0,5048.0,2406.0,291.0
gRNA_CDK8_targ_837,4281.0,250.0,3216.0,5217.0,4794.0,2567.0,2494.0,4341.0,368.0,727.0,1088.0,1146.0,2879.0,3381.0,1989.0,305.0,57.0,19142.0,1435.0,1508.0,4459.0,983.0,2903.0,1638.0,1324.0,476.0,3525.0,996.0,2272.0,1347.0,1015.0
gRNA_CDK8_targ_838,9211.0,4987.0,4050.0,7469.0,6550.0,5148.0,9310.0,8848.0,3192.0,4729.0,2073.0,3177.0,7353.0,4635.0,7254.0,3367.0,2869.0,2939.0,5717.0,4191.0,14898.0,5404.0,8139.0,4470.0,1471.0,6969.0,4670.0,5099.0,3993.0,6042.0,1420.0
gRNA_CDK8_targ_839,10963.0,270.0,260.0,7656.0,6852.0,2774.0,1904.0,3167.0,2316.0,3652.0,41.0,2417.0,8220.0,3902.0,6177.0,814.0,703.0,275.0,2757.0,2996.0,3945.0,5408.0,4393.0,4374.0,1171.0,6883.0,4029.0,4937.0,3858.0,2477.0,1479.0
gRNA_CDK8_targ_840,2674.0,68.0,14.0,3073.0,2831.0,144.0,448.0,81.0,90.0,51.0,351.0,149.0,1334.0,254.0,1320.0,8.0,41.0,743.0,510.0,666.0,95.0,1439.0,301.0,400.0,147.0,462.0,616.0,465.0,177.0,816.0,100.0
gRNA_CDK8_targ_841,2795.0,58.0,49.0,1893.0,1622.0,179.0,451.0,267.0,49.0,173.0,320.0,308.0,2644.0,1194.0,1919.0,38.0,129.0,843.0,948.0,823.0,927.0,497.0,386.0,1630.0,153.0,1958.0,799.0,404.0,1894.0,2807.0,106.0
gRNA_CDK8_targ_842,7595.0,150.0,80.0,13385.0,12143.0,982.0,1649.0,1301.0,274.0,509.0,751.0,864.0,1383.0,2341.0,3287.0,114.0,213.0,174.0,1977.0,1722.0,1106.0,6046.0,1005.0,2759.0,963.0,3293.0,3877.0,2379.0,6596.0,5237.0,272.0
gRNA_CDK8_targ_843,3970.0,263.0,36.0,7627.0,5579.0,1059.0,2070.0,228.0,653.0,38.0,292.0,1043.0,2213.0,2200.0,3861.0,75.0,133.0,510.0,3327.0,199.0,360.0,3563.0,207.0,1767.0,543.0,1005.0,2478.0,4665.0,3823.0,3092.0,251.0
gRNA_CDK8_targ_844,4302.0,80.0,54.0,3720.0,3373.0,212.0,863.0,238.0,481.0,265.0,876.0,1099.0,3438.0,2769.0,2771.0,104.0,160.0,124.0,753.0,1130.0,338.0,2840.0,235.0,1886.0,145.0,1372.0,2641.0,1248.0,1097.0,1122.0,180.0
gRNA_CDK8_targ_845,4367.0,193.0,68.0,6148.0,5291.0,347.0,130.0,1865.0,466.0,743.0,2692.0,940.0,6297.0,2349.0,1542.0,431.0,411.0,201.0,1257.0,2011.0,971.0,4628.0,1824.0,1134.0,38.0,2644.0,828.0,3471.0,4046.0,2514.0,173.0
gRNA_CDK8_targ_846,6585.0,667.0,119.0,4957.0,4668.0,479.0,2044.0,1495.0,1588.0,853.0,511.0,1546.0,4313.0,2019.0,2148.0,1598.0,317.0,1051.0,2192.0,2306.0,2130.0,4008.0,640.0,1980.0,35.0,5218.0,4093.0,2798.0,3055.0,2659.0,466.0
gRNA_CDK8_targ_847,6424.0,213.0,168.0,7450.0,6990.0,1770.0,1863.0,619.0,657.0,326.0,3853.0,1190.0,5386.0,2606.0,4149.0,410.0,365.0,1094.0,518.0,1434.0,1567.0,1060.0,2263.0,2204.0,1189.0,5969.0,2268.0,2598.0,3582.0,3668.0,354.0
gRNA_CDK8_targ_848,7510.0,403.0,219.0,6331.0,5575.0,903.0,9186.0,1329.0,1130.0,2800.0,1287.0,1667.0,6753.0,3749.0,4289.0,363.0,198.0,565.0,2369.0,1828.0,2547.0,3297.0,3658.0,1913.0,115.0,2314.0,3917.0,3620.0,2717.0,2724.0,362.0
gRNA_CDK8_targ_849,7396.0,1712.0,456.0,5314.0,4403.0,2154.0,3610.0,4749.0,1459.0,824.0,6211.0,2249.0,8423.0,4776.0,3191.0,702.0,524.0,1396.0,2133.0,2266.0,3252.0,6604.0,2511.0,5267.0,404.0,5927.0,5429.0,3413.0,3948.0,5082.0,943.0
gRNA_CDK8_targ_850,7284.0,1185.0,741.0,6991.0,6318.0,1411.0,1437.0,1596.0,1313.0,467.0,466.0,1539.0,6748.0,2436.0,3171.0,329.0,730.0,169.0,538.0,1350.0,1611.0,4044.0,2000.0,2191.0,1092.0,5379.0,2462.0,2328.0,4536.0,3815.0,464.0
gRNA_CDK8_targ_851,7556.0,1324.0,572.0,8708.0,7468.0,4544.0,4591.0,3311.0,1750.0,744.0,3461.0,2464.0,6114.0,4566.0,7068.0,1939.0,857.0,1040.0,4373.0,5050.0,3809.0,3327.0,3142.0,2756.0,986.0,4968.0,3708.0,4695.0,4013.0,8443.0,1631.0
gRNA_CDK8_targ_852,11350.0,6158.0,2367.0,10881.0,9564.0,6048.0,18879.0,9002.0,4097.0,17255.0,2309.0,5137.0,11070.0,7843.0,10947.0,2741.0,1445.0,4885.0,7645.0,4058.0,13531.0,11915.0,8877.0,3142.0,5272.0,6627.0,8158.0,7911.0,6182.0,7946.0,2546.0
gRNA_CDK8_targ_853,9301.0,6041.0,4279.0,23616.0,20794.0,14718.0,11832.0,14949.0,5904.0,9410.0,3923.0,5734.0,13465.0,6759.0,9035.0,1763.0,1072.0,4005.0,8285.0,6771.0,11434.0,24980.0,19817.0,13683.0,10791.0,15960.0,15810.0,16465.0,21187.0,23313.0,3039.0
gRNA_CDK8_targ_854,10441.0,6364.0,6608.0,23977.0,20292.0,12163.0,14701.0,12329.0,8754.0,8430.0,7937.0,7261.0,6013.0,7667.0,11441.0,5743.0,975.0,1021.0,8964.0,7369.0,8728.0,19815.0,19745.0,13237.0,15587.0,11255.0,9586.0,18289.0,19991.0,12947.0,4779.0
gRNA_CDK8_targ_855,5352.0,1641.0,844.0,15853.0,13162.0,4543.0,2976.0,2502.0,831.0,1066.0,529.0,1240.0,2851.0,2237.0,2863.0,47.0,77.0,699.0,3401.0,2269.0,1269.0,11192.0,5591.0,6624.0,3187.0,7944.0,9798.0,3100.0,6817.0,13263.0,663.0
gRNA_CDK8_targ_856,5036.0,707.0,157.0,8044.0,7153.0,3722.0,5506.0,1969.0,1044.0,1697.0,2747.0,1452.0,7856.0,3603.0,6097.0,507.0,748.0,2258.0,3438.0,5659.0,4978.0,13345.0,10539.0,6802.0,3920.0,5641.0,4887.0,6386.0,7127.0,7563.0,589.0
gRNA_CDK8_targ_857,5644.0,2882.0,984.0,10059.0,9029.0,2458.0,8876.0,5052.0,1684.0,68543.0,1170.0,1965.0,8624.0,3293.0,3813.0,325.0,904.0,999.0,2994.0,2539.0,4726.0,8393.0,6820.0,2944.0,1690.0,1335.0,5091.0,6062.0,3871.0,4432.0,2221.0
gRNA_CDK8_targ_858,11427.0,2400.0,903.0,10641.0,9246.0,4534.0,6166.0,4470.0,4315.0,1015.0,893.0,3826.0,6159.0,4383.0,9803.0,1185.0,2055.0,4210.0,3948.0,1872.0,6736.0,8392.0,4507.0,3257.0,194.0,6117.0,6746.0,5148.0,5980.0,7565.0,1825.0
gRNA_CDK8_targ_859,12752.0,4313.0,5062.0,11401.0,10031.0,6693.0,12908.0,6699.0,5073.0,1605.0,5655.0,5440.0,9703.0,6806.0,10128.0,2310.0,1540.0,1124.0,4599.0,4184.0,8196.0,8819.0,12532.0,4204.0,13592.0,9995.0,8021.0,6806.0,9611.0,8654.0,8777.0
gRNA_CDK8_targ_860,11790.0,5022.0,2071.0,10894.0,10293.0,11146.0,6331.0,11017.0,2374.0,2291.0,216.0,2782.0,5461.0,4496.0,3815.0,997.0,160.0,1377.0,1412.0,4046.0,6100.0,7511.0,5296.0,3657.0,3869.0,3454.0,4979.0,6337.0,5144.0,4340.0,997.0
