gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_HQ461,FDR_ABE_HQ461,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_1750,CDK12,targeting,0.05771248582637225,0.723591701528155,0.37819367641085283,0.3864992879217934,0.37819367641085283,65.74866488786857,1572.0,-0.46742074139067913,-0.7955021479738671,0.9254171118431902,-0.11250192584045197,-0.46742074139067913,-0.08243684578108014,0.5630610600663951,-1.0185755463521073,-0.17931711068893078,-0.08243684578108014,-3.3579809999682078,0.04330801106873934,0.46590597989878335,-0.9495890030002284,0.04330801106873934,0.6747596603380196,0.6747596603380196,0.6747596603380196,0.3208644881102509,0.9999690589514645,0.457799448437492,0.9041829021471107,0.4622216889168985,0.9486600340090963,0.2399668295911603,0.9728817882110802,0.48725127487251274,0.8468187097748632
gRNA_CDK12_targ_1751,CDK12,targeting,0.03697949940033297,-0.5000279099307363,-2.1806129446328897,-0.8812204517210978,-0.5000279099307363,327.73534921928416,9618.0,-0.4656033139998504,0.07764631492181077,0.2612371679597713,-0.04223994370608943,0.07764631492181077,-0.009150817076623729,-0.5475310942217155,-0.46373009231692247,-0.3401373345384206,-0.46373009231692247,0.5768332868159448,0.5409728229425211,-0.443896595158671,0.22463650486659828,0.5409728229425211,-1.0608817328479854,-1.0608817328479854,-1.0608817328479854,0.09301641022707623,0.9813645498965576,0.501252664940038,0.9222552636514455,0.4811243983916307,0.9751383691979573,0.24266775697388482,0.9331293595429391,0.04169583041695831,0.6871783409894304
gRNA_CDK12_targ_1752,CDK12,targeting,1.8586385753335959,-0.202455071771786,-0.4849326455912568,0.39041695265685106,-0.202455071771786,265.4588794162085,7949.0,0.49568117155318,-0.14430616452647763,-0.002709899518635966,0.11622170250268878,-0.002709899518635966,-0.43965864626744455,0.07682526698894283,0.27036232220381445,-0.030823685691562425,0.07682526698894283,1.2878099845844213,-0.294522503251901,-0.10511755706832436,0.29605664142139865,-0.10511755706832436,-0.4848427537979819,-0.4848427537979819,-0.4848427537979819,0.1907438840267488,0.9999690589514645,0.4003242452333245,0.8872796353734997,0.5599130798144976,0.9486600340090963,0.19992843085127276,0.9254111924945695,0.15688431156884314,0.7934349867193966
gRNA_CDK12_targ_1753,CDK12,targeting,1.0933472042407908,1.0109784736161782,1.2870915365559155,1.130472404804295,1.0933472042407908,78.78499435751446,2210.0,2.5185774632538913,0.3995327590428799,1.4779479610113955,1.465352727769389,1.4779479610113955,1.4606069122785408,1.2035114731241998,0.12387665747386778,0.9293316809588695,1.2035114731241998,2.7216180017279368,0.4446511783462619,2.5955502816867493,1.9206064872536495,2.5955502816867493,1.01429430772891,1.01429430772891,1.01429430772891,0.04969998375737789,0.742602947483684,0.008475221462812266,0.22794131536447573,0.05342018231337167,0.7365945580360478,0.0003591469869501991,0.0760142405423291,0.3761623837616238,0.9202868186146329
gRNA_CDK12_targ_1754,CDK12,targeting,1.0486121877512322,-0.6500891442703854,0.5546757061417139,0.31773291654085356,0.5546757061417139,327.92830497390247,7400.0,0.04330167642067153,-1.2483122017713928,1.0983637303650182,-0.03554893166190102,0.04330167642067153,0.268555521643129,0.39275055381872653,0.14437839909895858,0.26856149152027137,0.268555521643129,0.46642895599305695,-0.1458773994790559,-0.015202003225063404,0.10178318442964589,-0.015202003225063404,-0.4428691868307935,-0.4428691868307935,-0.4428691868307935,0.3024603773618224,0.9999690589514645,0.33622159441450594,0.8583869200449822,0.35080593578214264,0.9205089866169172,0.3142900242618284,0.9649139831274974,0.17328267173282672,0.7934349867193966
gRNA_CDK12_targ_1755,CDK12,targeting,-0.06946640010103959,-1.1137943932464585,-1.085491906782115,-0.7562509000432044,-1.085491906782115,181.24950313927843,5480.0,0.5904385669680059,-1.8877057358670046,-0.5151346874809277,-0.6041339521266421,-0.5151346874809277,-0.2878590682901604,-0.793609395223839,-1.098207851899388,-0.7265587718044625,-0.793609395223839,-1.3093859613974372,-0.8770541001065506,0.4022787105086357,-0.5947204503317841,-0.8770541001065506,-0.29847937235904665,-0.29847937235904665,-0.29847937235904665,0.13648449218183675,0.9999690589514645,0.32015949749462885,0.959800233618795,0.19358775871693168,0.9999993287716447,0.5539557986792463,0.9728817882110802,0.19998000199980004,0.7934349867193966
gRNA_CDK12_targ_1756,CDK12,targeting,-0.26965953230151024,-0.004609860303551284,-0.6606535095988023,-0.31164096740128794,-0.26965953230151024,215.72453366332627,4472.0,-0.24488166358815577,-1.4624529286513723,-0.715905555735902,-0.80774671599181,-0.715905555735902,-0.4277715459507958,0.06312741174085554,0.14824952808974043,-0.07213153537339993,0.06312741174085554,0.3365702404840769,-1.6521143608838962,-0.4095358953006737,-0.5750266719001643,-0.4095358953006737,0.04399835879797125,0.04399835879797125,0.04399835879797125,0.4357095362134956,0.9999690589514645,0.27651436411777425,0.9999999210859173,0.5939920834414052,0.9490168548854448,0.5455841369236434,0.9728817882110802,0.30096990300969906,0.8205851981173566
gRNA_CDK12_targ_1757,CDK12,targeting,0.4812028223214794,-0.6739029985809367,0.5178934540364026,0.10839775925898176,0.4812028223214794,165.89198992652894,4054.0,-0.25349811052352345,-0.2758275314086588,0.09925602210642442,-0.14335653994191927,-0.25349811052352345,-0.5097978710317808,0.644538691486546,-0.7875897939066707,-0.2176163244839685,-0.5097978710317808,-0.7523644468471835,-0.8104941375368755,-0.023232336275210676,-0.5286969735530899,-0.7523644468471835,-0.05767781174942539,-0.05767781174942539,-0.05767781174942539,0.46188156463132746,0.9999690589514645,0.5875394660672992,0.9570588124570468,0.47564981980392884,0.9490168548854448,0.6272521427019038,0.9728817882110802,0.26377362263773624,0.8205851981173566
gRNA_CDK12_targ_1758,CDK12,targeting,0.03424698443633941,-0.13985103148337916,0.42609318987486283,0.10682971427594103,0.03424698443633941,179.01470134718332,5582.0,-1.3800189154406892,-0.026919384137287703,1.000781562837943,-0.1353855789133446,-0.026919384137287703,0.25123791040428994,1.3957119918135588,1.1767177358356864,0.9412225460178449,1.1767177358356864,-1.1184660018271821,-1.4026047131608335,0.23213147569232778,-0.7629797464318959,-1.1184660018271821,1.0464530486671881,1.0464530486671881,1.0464530486671881,0.507437051320903,0.9999690589514645,0.38186198504349583,0.8833471839118457,0.05390786728150057,0.7365945580360478,0.4780134674231049,0.9728817882110802,0.3719628037196281,0.9202868186146329
gRNA_CDK12_targ_1759,CDK12,targeting,-0.6344567379223354,-0.286112577148203,0.962373142833681,0.013934609254380911,-0.286112577148203,208.63340968110157,4743.0,-1.1987485043557977,0.7881653081715455,0.637916669524784,0.07577782444684393,0.637916669524784,-0.13218117344210692,-0.6088544585663568,0.7307842124780145,-0.003417139843483056,-0.13218117344210692,0.3463436825040749,-1.6510913633673165,-0.3610951844104209,-0.5552809550912209,-0.3610951844104209,0.6733314636228943,0.6733314636228943,0.6733314636228943,0.5089182758725252,0.9999690589514645,0.293733676567444,0.8352193560340637,0.4730381124701172,0.9354775731507208,0.5517150276273601,0.9728817882110802,0.48725127487251274,0.8468187097748632
gRNA_CDK12_targ_1760,CDK12,targeting,0.5970037364947872,0.0904580122824011,1.2645431219119356,0.650668290229708,0.5970037364947872,119.92200149531062,2486.0,1.1797596554145988,-0.049943456112112886,0.3194245322445464,0.48308024384901077,0.3194245322445464,-0.058259785906127036,0.8617267129222139,1.0915997682202905,0.6316888984121257,0.8617267129222139,1.6868040809996503,0.9554693119192147,0.26164205631322246,0.9679718164106959,0.9554693119192147,0.7628966135372071,0.7628966135372071,0.7628966135372071,0.16943217148980505,0.9999690589514645,0.18181657973942336,0.7431428296990034,0.12469132441670887,0.8214958714876383,0.053352834932603066,0.7134043369197195,0.4784521547845215,0.8558751809348896
gRNA_CDK12_targ_1761,CDK12,targeting,-0.24291824522882294,-0.5203521207700548,-0.45461656674236717,-0.4059623109137483,-0.45461656674236717,142.11768319187,3265.0,-0.7118089822280385,-0.5041888063015553,-1.5030039819047603,-0.906333923478118,-0.7118089822280385,-0.29471970208085574,0.6553987900164455,-0.05363709829839962,0.10234732987906338,-0.05363709829839962,-0.6221125754512358,-1.4373885646412243,-2.92501305856101,-1.66150473288449,-1.4373885646412243,0.6085316701405883,0.6085316701405883,0.6085316701405883,0.405026218787325,0.9999690589514645,0.23575345917780277,0.9999999210859173,0.42626351798216533,0.9257575723236388,0.12917234409297298,0.9963828844318793,0.47215278472152766,0.8463569861169606
gRNA_CDK12_targ_1762,CDK12,targeting,0.3362358142652978,0.35320776383158103,-0.7856437084975363,-0.03206671013355248,0.3362358142652978,36.81837098781112,1317.0,1.544818126511811,-1.5142605800115223,1.2579028786673727,0.4294868083892205,1.2579028786673727,1.4287392137682082,1.6994145164156818,0.5274826503297143,1.2185454601712014,1.4287392137682082,-2.1845315391767173,1.6676822844583548,-0.68674854827571,-0.4011992676646908,-0.68674854827571,2.1478070086637184,2.1478070086637184,2.1478070086637184,0.5511679994074421,0.9999690589514645,0.08268267810982426,0.6028988256713808,0.016915914233665452,0.5563964222262393,0.2894797213329434,0.9649139831274974,0.09649035096490349,0.6837191098939596
gRNA_CDK12_targ_1763,CDK12,targeting,0.21974580944288571,1.2348220532721035,0.08183964513307874,0.512135835949356,0.21974580944288571,240.01347406955503,7045.0,0.88747892687476,0.25484689046141296,0.48195495639745234,0.5414269245778751,0.48195495639745234,0.24901988632629316,1.093503975526514,0.6898693715077912,0.6774644111201994,0.6898693715077912,0.7284783641533358,1.9962723153124438,0.3927819663688424,1.0391775486115407,0.7284783641533358,0.39870818748446063,0.39870818748446063,0.39870818748446063,0.23043035775833565,0.9999690589514645,0.1721830830194244,0.7350830491034364,0.12086129297180556,0.8202136388009371,0.03591975393993882,0.6439445457418107,0.42925707429257076,0.8463569861169606
gRNA_CDK12_targ_1764,CDK12,targeting,0.31220067760085035,0.3014882306855483,0.6191289762380027,0.41093929484146713,0.31220067760085035,392.37552701643466,9131.0,-0.24327567984504214,0.42812806676273796,0.346788992858427,0.1772137932587076,0.346788992858427,-0.391593772052327,0.29891966485987365,0.5426725256029562,0.14999947280350096,0.29891966485987365,-1.2342589280766763,0.3633936893650609,-0.5226878073250687,-0.46451768201222804,-0.5226878073250687,0.04826837600388567,0.04826837600388567,0.04826837600388567,0.29831517038623057,0.9999690589514645,0.3558233905175799,0.8718228913288169,0.4014781322502363,0.9240248004992232,0.5653806115427649,0.9728817882110802,0.30096990300969906,0.8205851981173566
gRNA_CDK12_targ_1765,CDK12,targeting,-0.22639132900370718,-0.7211060198247836,0.0726284851721344,-0.2916229545521188,-0.22639132900370718,203.2739909666257,4670.0,0.3518924146236343,-1.3571974614648668,-0.5931288562451971,-0.5328113010288099,-0.5931288562451971,-0.16818890278740642,0.40781889421544293,-1.208777927805855,-0.3230493121259395,-0.16818890278740642,-0.45885680795139594,0.5781205576094269,0.20244093878099376,0.10723489614634159,0.20244093878099376,-0.1549963541491748,-0.1549963541491748,-0.1549963541491748,0.4478606239874775,0.9999690589514645,0.39051350199461404,0.9722091546106016,0.3719501993066118,0.9560761747237569,0.30117651826877995,0.9649139831274974,0.2363763623637636,0.814876725205272
