gRNA_id,Gene,classification,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,base_RPM,base_RAW,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_Plasmid,FDR_Plasmid
gRNA_CDK8_targ_456,CDK8,targeting,-0.045835804132990356,-0.8412006034022017,0.15693291917705912,-0.243367829452711,-0.045835804132990356,291.00585253542243,7280.0,-4.2414233772973295,-0.8049131320866797,-0.5065211082899661,-1.8509525392246584,-0.8049131320866797,-2.4815083326678264,0.2081122980174276,-5.198490355549833,-2.4906287967334104,-2.4815083326678264,-0.5581898907889745,-0.5581898907889745,-0.5581898907889745,0.29138485872992936,0.9999999640647834,0.04802858684442823,0.38226834427197975,0.24342863346068028,0.9999939522601892,0.0242975702429757,0.14973446221969222
gRNA_CDK8_targ_457,CDK8,targeting,-0.32721093094836107,0.2713393250125726,-0.5470008139147214,-0.20095747328350333,-0.32721093094836107,592.9924373639643,15629.0,-3.9419124370698846,-2.402890854601212,-3.840789561133384,-3.3951976176014935,-3.840789561133384,-2.6347729526522974,-0.801944632941644,-3.791821947548191,-2.4095131777140444,-2.6347729526522974,-0.8641980117249093,-0.8641980117249093,-0.8641980117249093,0.35281846776449327,0.9999999640647834,0.4768124998964176,0.9107796877002211,0.46030088346298637,0.9999939522601892,9.999000099990012e-05,0.0011469441291165016
gRNA_CDK8_targ_458,CDK8,targeting,-1.313492885229643,0.22255929553982437,-2.271684398819585,-1.1208726628364678,-1.313492885229643,439.2269653378052,11367.0,-4.590656218562913,-0.9144917773928948,-3.2286327769160312,-2.911260257623946,-3.2286327769160312,-1.4148509664939153,-4.597707053674159,-3.7693059927313906,-3.260621337633155,-3.7693059927313906,-0.7073603899527346,-0.7073603899527346,-0.7073603899527346,0.00487407934192179,0.38017818866989966,0.3129701832082278,0.7468606644741799,0.2138350938842206,0.9967637761017248,0.008399160083991601,0.06459072402618893
gRNA_CDK8_targ_459,CDK8,targeting,-0.9329453342257539,0.1542440710003641,-0.1094860504524255,-0.2960624378926051,-0.1094860504524255,183.59751108450487,5946.0,-2.681694288151394,-4.521757068947539,-3.784945464115192,-3.662798940404708,-3.784945464115192,-2.3306960385077704,-3.0437503813137745,-3.928493031140402,-3.1009798169873157,-3.0437503813137745,-0.1677722887901271,-0.1677722887901271,-0.1677722887901271,0.2554581002463059,0.9999999640647834,0.39232765178696766,0.9250712388091852,0.28184178255846287,0.9999939522601892,0.09379062093790623,0.316109129827758
gRNA_CDK8_targ_460,CDK8,targeting,0.2657086043602709,-0.5457055075073571,0.03836633046991376,-0.08054352422572417,0.03836633046991376,712.5646053978628,17826.0,-5.147212224772479,-2.0706586384709045,-1.7224158990435268,-2.9800955874289703,-2.0706586384709045,-1.5155720760901177,-3.2478150092902913,-1.8101266950034764,-2.191171260127962,-1.8101266950034764,-0.9760780194881715,-0.9760780194881715,-0.9760780194881715,0.4597847765543416,0.9999999640647834,0.3921115875050102,0.7808994756236557,0.5752690257158033,0.9999939522601892,9.999000099990012e-05,0.0011469441291165016
gRNA_CDK8_targ_461,CDK8,targeting,0.25188955423213766,0.7077087915182957,0.15518562264687027,0.37159465613243453,0.25188955423213766,149.38652261816878,4824.0,-2.222416791835344,-1.2342012764933903,-3.0651688653204694,-2.173928977883068,-2.222416791835344,-5.266865692681743,-3.742504739412265,-2.6199522715189136,-3.8764409012043077,-3.742504739412265,1.0446161238275136,1.0446161238275136,1.0446161238275136,0.3696025432424211,0.8997615761082509,0.22463613631213245,0.6753927886917639,0.07604768917855954,0.8295169221519334,0.3074692530746926,0.9797315605227044
gRNA_CDK8_targ_462,CDK8,targeting,-3.823386493042632,-0.408900139040138,0.11297394129986113,-1.3731042302609693,-0.408900139040138,103.04993664857172,2902.0,-3.1348163605812007,-1.9738108195697552,-4.9928093610923865,-3.3671455137477806,-3.1348163605812007,-1.3334007607492235,-1.6453750316289923,-3.987040648330438,-2.321938813569551,-1.6453750316289923,-0.23170461009985174,-0.23170461009985174,-0.23170461009985174,0.012223150170650147,0.44138448851492057,0.4390881079351857,0.8944027613922373,0.49017694692255853,0.9999939522601892,0.08699130086991307,0.316109129827758
gRNA_CDK8_targ_463,CDK8,targeting,-0.28583843735724324,-0.7993233210955673,-0.8269348604407913,-0.6373655396312007,-0.7993233210955673,1158.7834809052597,32751.0,-3.744615964559565,-2.8248041313039702,-2.790039953336112,-3.1198200163998826,-2.8248041313039702,-4.974397743093692,-0.6253068065365133,-2.761934803744145,-2.7872131177914503,-2.761934803744145,-1.246298492074704,-1.246298492074704,-1.246298492074704,0.09558235098364873,0.7887053758785568,0.6285673694337246,0.898185600558892,0.24316232399559662,0.9999939522601892,9.999000099990012e-05,0.0011469441291165016
gRNA_CDK8_targ_464,CDK8,targeting,0.5722389096741144,0.3820348072894104,-0.6828730668755764,0.09046688336264948,0.3820348072894104,281.1596772335216,11040.0,-3.3905220639428553,-2.456284569196721,-1.265237822254782,-2.3706814851314526,-2.456284569196721,-2.371546581009336,-1.5369717871895534,-0.8260005945121781,-1.5781729875703558,-1.5369717871895534,-0.11688916304552496,-0.11688916304552496,-0.11688916304552496,0.5028140359593585,0.9747455894575517,0.27352134686985985,0.7098034952041039,0.45396813532051106,0.9999939522601892,0.10078992100789919,0.336788842535575
gRNA_CDK8_targ_465,CDK8,targeting,-0.09695583337469836,0.06397444915611722,0.48901590490113706,0.1520115068941853,0.06397444915611722,269.46268412303255,7102.0,-4.0071957277147146,-2.358423379258117,-1.1361071801550309,-2.500575429042621,-2.358423379258117,-3.7177898317545583,-1.245758140857984,-4.399093619003005,-3.120880530538516,-3.7177898317545583,0.08915601385865567,0.08915601385865567,0.08915601385865567,0.5417450725733033,0.9839241030033163,0.2641881683262481,0.7017522037094874,0.25416067334854453,0.9999939522601892,0.20307969203079682,0.5393069642452094
gRNA_CDK8_targ_466,CDK8,targeting,-0.4962525577942085,0.29503742280598205,0.0016262431787021415,-0.06652963060317478,0.0016262431787021415,519.9924086040778,13705.0,-3.7120506727896045,-2.7172163821462627,-3.378903177482933,-3.269390077472933,-3.378903177482933,0.981291848168901,-1.614333693393633,1.9012262003884393,0.4227281183879024,0.981291848168901,-0.1748731022358424,-0.1748731022358424,-0.1748731022358424,0.4854938655291282,0.9999999640647834,0.5648197546464793,0.9057178159238175,0.027526916256558454,0.5152516385598829,0.09379062093790623,0.316109129827758
gRNA_CDK8_targ_467,CDK8,targeting,0.3826221550915586,-0.09180310094154161,0.2611914350139538,0.18400349638799027,0.2611914350139538,526.6486410926087,13175.0,-3.9521419293998896,-2.888399145183901,-2.0271259247896674,-2.955888999791153,-2.888399145183901,-2.639434890634438,-1.115894373890339,0.1726382510627938,-1.1942303378206611,-1.115894373890339,-0.08388712667808255,-0.08388712667808255,-0.08388712667808255,0.5238190062891039,0.9787263547724313,0.5634050345282959,0.8705101740041346,0.2617984285237073,0.9383468408004985,0.11068893110688931,0.35931127458003304
gRNA_CDK8_targ_468,CDK8,targeting,0.24939549456602658,0.6834616255990241,0.9263739472705773,0.6197436891452094,0.6834616255990241,174.0438848817623,4354.0,-2.121062125080979,-4.543719796090725,-1.1149552912497738,-2.593245737473826,-2.121062125080979,-0.8761976084188604,-1.7013986323196242,-3.7327797084693923,-2.103458649735959,-1.7013986323196242,1.502328008933418,1.502328008933418,1.502328008933418,0.17655542985703115,0.6722403396230057,0.24695027104337322,0.6953540172977121,0.5549299777502024,0.9999939522601892,0.17278272172782716,0.9415106393552259
gRNA_CDK8_targ_469,CDK8,targeting,0.5956640476101733,0.19169148938733235,-0.056529642137439766,0.243608631620022,0.19169148938733235,417.2839481815139,10998.0,-2.357507678734387,-2.1909776361768367,-2.034218491280348,-2.1942346020638572,-2.1909776361768367,-0.7752902945481586,-2.985365449110586,-5.457906797408129,-3.0728541803556246,-2.985365449110586,0.22308852034678928,0.22308852034678928,0.22308852034678928,0.47556498211085974,0.9554159227168467,0.2994765154942256,0.7339056438951849,0.1033651061271413,0.860325425997243,0.3073692630736927,0.7111170238908314
gRNA_CDK8_targ_470,CDK8,targeting,1.0695683472003297,1.595891728582314,2.287074335304377,1.6508448036956735,1.595891728582314,100.47168347892,3993.0,-2.7425600521640248,-3.86295026218297,-2.5040885889589846,-3.0365329677686597,-2.7425600521640248,-1.6943015377373103,-1.9774862504355801,0.34541458001186726,-1.1087910693870078,-1.6943015377373103,1.9684219042919382,1.9684219042919382,1.9684219042919382,0.004283732039112599,0.1223865851859724,0.6231486222990665,0.893256471728374,0.2721293647265888,0.9433428031060485,0.08139186081391861,0.7481474074814741
gRNA_CDK8_targ_471,CDK8,targeting,1.0921145957722798,0.52117491399238,0.38528826348920736,0.6661925910846224,0.52117491399238,236.3015483973876,6228.0,-5.215121034562484,-2.2790676890332797,-2.0792013796372095,-3.191130034410991,-2.2790676890332797,-2.5380185783647433,-2.1065098186304856,0.3446572772987188,-1.43329037323217,-2.1065098186304856,1.001685505516412,1.001685505516412,1.001685505516412,0.14511874557186777,0.6267108038653394,0.46833251691943967,0.8493105505227311,0.3393027902906275,0.9647703887960324,0.3395660433956603,0.9534077940168366
gRNA_CDK8_targ_472,CDK8,targeting,-0.622589248617823,-0.9478807771322165,-0.6324828528629227,-0.7343176262043208,-0.6324828528629227,726.8511179590163,21770.0,-4.358890761737825,-3.3081345828610003,-2.187858949659307,-3.2849614314193776,-3.3081345828610003,-2.157159135849794,-0.31163692195758996,2.0535873006247383,-0.1384029190608819,-0.31163692195758996,-0.06606495674697783,-0.06606495674697783,-0.06606495674697783,0.05756218106504934,0.680715068986894,0.5112003975971589,0.8985545449497396,0.0623447180861189,0.6862946789318733,0.12428757124287572,0.39226019594572337
gRNA_CDK8_targ_473,CDK8,targeting,0.2612412057604875,0.22740298364435274,0.19927819431862753,0.22930746124115595,0.22740298364435274,326.90411013226355,9779.0,-5.590979879762692,-2.0288246123667193,-1.952731314223964,-3.1908452687844586,-2.0288246123667193,-2.1354471399990977,1.2255073624976198,-1.011593521110222,-0.6405110995372333,-1.011593521110222,0.3672759213739204,0.3672759213739204,0.3672759213739204,0.5063123540946757,0.9747455894575517,0.37338688355052535,0.8291189946796873,0.13910963194459042,0.8465627553605736,0.43985601439856015,0.8888282156240335
gRNA_CDK8_targ_474,CDK8,targeting,-0.47485712503595623,0.014702115126224444,-0.5590820975016932,-0.33974570247047503,-0.47485712503595623,327.7596165781146,13026.0,-2.7377120440577682,-4.10881368356611,-5.143380200201533,-3.996635309275137,-4.10881368356611,-1.7164964150285518,-4.859175262184338,-2.6577044634327334,-3.0777920468818745,-2.6577044634327334,0.07530158341164206,0.07530158341164206,0.07530158341164206,0.2596039207713615,0.9999999640647834,0.25063258801663196,0.943511473122094,0.23729040201575324,0.9999939522601892,0.18818118188181182,0.5121980324400262
gRNA_CDK8_targ_475,CDK8,targeting,0.02926684253843787,-0.42390202258712073,0.3107880080052811,-0.027949057347800583,0.02926684253843787,1125.469053425648,30249.0,-3.602454774369899,-0.8573702056997277,-2.8186829941855165,-2.4261693247517147,-2.8186829941855165,-2.408376633000525,2.749405446837911,-2.156473108146481,-0.6051480981030317,-2.156473108146481,-0.18621371460334177,-0.18621371460334177,-0.18621371460334177,0.5360324022487812,0.9999999640647834,0.23354022835577323,0.685599446388512,0.07217682838998632,0.7145587524041158,0.09379062093790623,0.316109129827758
gRNA_CDK8_targ_476,CDK8,targeting,0.1833880603292207,0.05225251496971254,-0.16618680209040138,0.023151257736177284,0.05225251496971254,62.86956738832229,1657.0,-5.020949564546246,-1.8464690861219868,-0.24623565938374092,-2.371218103350658,-1.8464690861219868,-3.492932647316811,-4.69707808415917,-4.013486230801078,-4.0678323207590195,-4.013486230801078,1.3830674991273642,1.3830674991273642,1.3830674991273642,0.6047769595374801,0.9999999640647834,0.11819432361818161,0.5396320129863841,0.10163128357409726,0.8569626058237434,0.20437956204379543,0.944088332283522
gRNA_CDK8_targ_477,CDK8,targeting,0.9799410327238098,0.0360902603904273,1.5041507611416558,0.8400606847519644,0.9799410327238098,60.59305921493705,1597.0,-1.6892308374424947,-3.249558973676692,-4.824078377951695,-3.254289396356961,-3.249558973676692,-3.410919219864723,-4.699284386611971,-2.7479481948663365,-3.6193839337810103,-3.410919219864723,1.508238911369566,1.508238911369566,1.508238911369566,0.07691873333627225,0.46767960358134353,0.4809564433639625,0.8493105505227311,0.16696738498699812,0.9119042082465365,0.17278272172782716,0.9415106393552259
gRNA_CDK8_targ_478,CDK8,targeting,-0.10471733240924501,0.9786072733286274,1.775028388738344,0.8829727765525756,0.9786072733286274,57.241810553671016,1506.0,-4.244586732381687,2.2033770055176385,-1.8545271466963626,-1.2985789578534703,-1.8545271466963626,1.1248743253102234,-3.6450065405276852,-2.7809965611383647,-1.767042925451942,-2.7809965611383647,1.8983188467366203,1.8983188467366203,1.8983188467366203,0.05976584002655932,0.4068846465648552,0.03033165488769916,0.30265007525382676,0.31836863021265055,0.9564107800076423,0.09789021097890209,0.8430292617425953
gRNA_CDK8_targ_479,CDK8,targeting,1.9106112592353373,3.442944357284224,3.7851423317559,3.046232649425154,3.442944357284224,5.963383166667677,237.0,-2.299503377806196,4.3477919882399725,-1.3028939779755777,0.2484648774860662,-1.3028939779755777,-0.49909906319398334,-1.93385613457648,-0.8810587135260525,-1.1046713037655052,-0.8810587135260525,4.807271387140935,4.807271387140935,4.807271387140935,1.7274532121520031e-06,0.0004287224790159062,0.0056684225715956165,0.13114231881742403,0.2795701098658117,0.9456512897545284,9.999000099990012e-05,0.004963140049631406
gRNA_CDK8_targ_480,CDK8,targeting,1.366338612011646,1.93139935782216,2.430084136048855,1.9092740352942201,1.93139935782216,19.827619980312782,575.0,-0.9835351665451018,-3.508803160029815,-3.7702407707726286,-2.754193032449182,-3.508803160029815,-3.0629866185955996,-1.4757020662092701,-1.02827050736943,-1.8556530640580997,-1.4757020662092701,3.0004301517299234,3.0004301517299234,3.0004301517299234,0.00195568249704954,0.08342208151476943,0.3170883007979149,0.7506209856493332,0.516869994705986,0.9999939522601892,0.024197580241975807,0.5694775350051202
gRNA_CDK8_targ_481,CDK8,targeting,-0.186262303661836,2.4005506917695647,-0.48384222276958216,0.5768153884460488,-0.186262303661836,29.632548056897832,781.0,-3.13502449417488,1.089522055243985,1.5647463665602956,-0.16025202412353315,1.089522055243985,-4.132843288597307,-4.145282547258409,-0.5336217717051102,-2.9372492025202757,-4.132843288597307,2.5191862047060063,2.5191862047060063,2.5191862047060063,0.11701844497855718,0.5637126199686182,0.0034512940061492466,0.1035388201844774,0.25603200994968917,0.9999939522601892,0.04379562043795622,0.6951281616024447
gRNA_CDK8_targ_482,CDK8,targeting,-0.3172629631434808,0.7886850975612454,0.12671875804853056,0.19938029748876507,0.12671875804853056,122.58904129959885,4155.0,-2.6527892061334177,-5.502717942834289,-3.1758934616057792,-3.777133536857829,-3.1758934616057792,-3.364996741969219,-3.7873585122499365,-3.672863816290963,-3.6084063568367064,-3.672863816290963,0.9191750571419608,0.9191750571419608,0.9191750571419608,0.43924436725236515,0.9267607083713434,0.25384569200366036,0.9226217419825684,0.1774544686533097,0.920549975024661,0.3624637536246377,0.9338771058516465
gRNA_CDK8_targ_483,CDK8,targeting,0.7234271925202957,1.0718503854036365,0.18989109908401386,0.661722892335982,0.7234271925202957,68.51600153095394,2723.0,-5.093370904191068,1.1813186286433168,-4.894994274627118,-2.935682183391623,-4.894994274627118,-2.9538965632516594,-2.040151521127771,-3.096717839959859,-2.6969219747797637,-2.9538965632516594,1.667537110369707,1.667537110369707,1.667537110369707,0.14954931869321855,0.6319023459753491,0.13404004430066818,0.5744573327171494,0.4008623732087781,0.9999939522601892,0.15118488151184883,0.9415106393552259
gRNA_CDK8_targ_484,CDK8,targeting,0.16392351770519403,0.6364382698787024,0.459851998927656,0.42007126217051743,0.459851998927656,221.802627064032,6376.0,-4.402731516275499,-5.444772161210379,-1.8307077152906306,-3.892737130925503,-4.402731516275499,-3.378732986929926,2.830298229697661,-2.3311122151696986,-0.9598489908006546,-2.3311122151696986,1.0208068142594635,1.0208068142594635,1.0208068142594635,0.3241271194465476,0.8488830705115635,0.20308030008415037,0.9055987800321788,0.05229786237422495,0.6536863015434032,0.3316668333166683,0.9534077940168366
gRNA_CDK8_targ_485,CDK8,targeting,-0.07771517019342007,0.46797194255517854,0.390784164904115,0.26034697908862453,0.390784164904115,384.852090861528,10023.0,-6.248255303658058,-2.19835799490523,-2.7074999548907495,-3.7180377511513463,-2.7074999548907495,-4.071384693165765,-4.00511078197593,-2.957724713572889,-3.678073396238194,-4.00511078197593,0.7417536084061913,0.7417536084061913,0.7417536084061913,0.439617259099227,0.9267607083713434,0.09178460546752204,0.898185600558892,0.15960890569007039,0.9119042082465365,0.42245775422457754,0.9037038989510792
gRNA_CDK8_targ_486,CDK8,targeting,-0.3292366948701791,0.4212791821281978,-0.3383182387569593,-0.08209191716631353,-0.3292366948701791,55.20317065266737,1381.0,-5.312294582582316,-0.7626544160207109,-0.8430182143171394,-2.305989070973389,-0.8430182143171394,-3.221265937322367,-4.744466497294147,-4.6642026872977,-4.209978373971405,-4.6642026872977,1.6089220860936508,1.6089220860936508,1.6089220860936508,0.46551550846845735,0.9999999640647834,0.06902426403464874,0.4454757466065983,0.07689577886072813,0.8295169221519334,0.15118488151184883,0.9415106393552259
gRNA_CDK8_targ_487,CDK8,targeting,0.31454781006767063,0.19393381653133504,-0.8191182498589247,-0.10354554108663967,0.19393381653133504,225.0233572131183,7562.0,-3.924490790667496,-2.9259224447035255,-2.9958057290035516,-3.282072988124858,-2.9958057290035516,-4.29373638682018,-1.9684872508355808,-4.419879780732117,-3.5607011394626262,-4.29373638682018,0.29015874538490827,0.29015874538490827,0.29015874538490827,0.3906667349320777,0.9999999640647834,0.5320686543633772,0.9107796877002211,0.164044255182104,0.9119042082465365,0.37106289371062895,0.8065300157882301
gRNA_CDK8_targ_488,CDK8,targeting,0.34532465120906825,0.0333966239157898,1.5821817636802078,0.6536343462683553,0.34532465120906825,88.17674991578816,2324.0,-4.7957396089524655,-4.142588380739076,-0.3702025145694641,-3.1028435014203346,-4.142588380739076,-3.364642569287965,-1.2026801345793157,-3.2020525179425454,-2.589791740603275,-3.2020525179425454,1.3798615086322326,1.3798615086322326,1.3798615086322326,0.15137880376112758,0.6319023459753491,0.25952404340305724,0.7001593587480852,0.43069605136249633,0.9999939522601892,0.20437956204379543,0.944088332283522
gRNA_CDK8_targ_489,CDK8,targeting,-0.2508488736322811,1.0647177412644957,0.1833700536884308,0.33241297377354845,0.1833700536884308,135.8693534021842,5322.0,-2.52813505497055,-0.3162714235195302,-2.617606841726719,-1.8206711067389332,-2.52813505497055,-1.7735126955023834,-1.9229661522665737,-1.0483901493582934,-1.5816229990424169,-1.7735126955023834,1.213785442930402,1.213785442930402,1.213785442930402,0.32125546340147415,0.8488830705115635,0.10920560806803474,0.5276660354437785,0.47151536118636517,0.9999939522601892,0.23977602239776027,0.945937198187696
gRNA_CDK8_targ_490,CDK8,targeting,0.4938314826141161,0.1731813795388972,0.16971566333532337,0.27890950849611224,0.1731813795388972,112.95201280662955,3317.0,-5.030313619868818,0.04373705423586279,-1.9432439115738827,-2.309940159068946,-1.9432439115738827,1.17023360821283,-4.61330583842097,-0.33227381179853777,-1.2584486806688926,-0.33227381179853777,0.9955455870992536,0.9955455870992536,0.9955455870992536,0.44793794345830273,0.9375521149461402,0.11445766491176268,0.5345765890753746,0.1418611944205773,0.8471283369702645,0.347065293470653,0.9498053923962956
gRNA_CDK8_targ_491,CDK8,targeting,-0.9415690449951988,0.7448253942671028,0.4215586478091226,0.07493833236034221,0.4215586478091226,44.53029117094239,1114.0,-5.0084697470339155,-1.7703939591067968,0.21799703468592319,-2.1869555571515966,-1.7703939591067968,-4.6411306218982915,-0.4294069884213375,-1.7899616367291225,-2.286833082349584,-1.7899616367291225,1.4260375963715615,1.4260375963715615,1.4260375963715615,0.40561543380542336,0.9267607083713434,0.07654835865553478,0.46542765953142523,0.42738075549703647,0.9999939522601892,0.20437956204379543,0.944088332283522
gRNA_CDK8_targ_492,CDK8,targeting,1.726924940347275,2.622545442411871,1.4673978232121663,1.938956068657104,1.726924940347275,34.94440046146338,921.0,-1.6440718044633769,-0.5907447070817717,-0.032710356282546045,-0.7558422892758982,-0.5907447070817717,-1.4267855392957443,0.37751306300043397,-2.308316888927837,-1.1191964550743825,-1.4267855392957443,2.7149089440141307,2.7149089440141307,2.7149089440141307,0.001572757360396761,0.07532679989268698,0.010358943385644692,0.17786110341389944,0.2622876738659246,0.9383468408004985,0.04379562043795622,0.6951281616024447
gRNA_CDK8_targ_493,CDK8,targeting,0.5941886431501097,1.181840942984286,1.4391633725363315,1.0717309862235755,1.181840942984286,138.107859960149,3455.0,-2.163504278297954,-0.7728114262230146,0.42465104787418023,-0.8372215522155962,-0.7728114262230146,1.9756489592010578,-2.3922470796828232,-3.869628100628674,-1.4287420737034797,-2.3922470796828232,1.3180074957482442,1.3180074957482442,1.3180074957482442,0.041128153230308835,0.3403173748512706,0.007827196568814185,0.15946452711091585,0.20544944300016404,0.8964211954756779,0.22567743225677434,0.945937198187696
gRNA_CDK8_targ_494,CDK8,targeting,-1.2753695987041107,-0.7344430116820633,-0.18866543059714563,-0.7328260136611066,-0.7344430116820633,377.50814166820464,9444.0,-6.0538293996434405,-4.457386329829476,-5.541387616644409,-5.350867782039107,-5.541387616644409,-4.124894641230735,-3.658691138247298,-5.70480227624494,-4.4961293519076575,-4.124894641230735,0.0076828971507028904,0.0076828971507028904,0.0076828971507028904,0.047305927506736824,0.6392242602014766,0.014381822903542705,0.9988918617606186,0.017280900028519678,0.5550218479748085,0.16448355164483555,0.4741711678884911
gRNA_CDK8_targ_495,CDK8,targeting,0.022496651614029323,0.2752781604628937,-0.12621075942646728,0.05718801755015191,0.022496651614029323,177.03645228359193,4666.0,-4.271140402338718,-4.633428664001035,-0.9336057169901204,-3.2793915944432914,-4.271140402338718,-5.372154504103609,-1.880870647870081,-3.961480464606743,-3.738168538860144,-3.961480464606743,0.18866887381544376,0.18866887381544376,0.18866887381544376,0.6422109641879143,0.9999999640647834,0.38283818347902604,0.7771434930563597,0.07697431032271093,0.8295169221519334,0.29737026297370267,0.7111170238908314
gRNA_CDK8_targ_496,CDK8,targeting,-3.55486936713826,1.060949852759569,1.1892253024470478,-0.434898070643881,1.060949852759569,46.28899952549981,1439.0,-4.638900914737846,-1.5220161039322282,-0.019948520751243343,-2.060288513140439,-1.5220161039322282,-2.4364508392730895,-1.8660823396395863,-2.2612425401284475,-2.1879252396803746,-2.2612425401284475,1.7412964731345413,1.7412964731345413,1.7412964731345413,0.047566375852366324,0.6319023459753491,0.077441852218656,0.4663438134658169,0.5853592466094308,0.9999939522601892,0.12178782121787816,0.9109061696570065
gRNA_CDK8_targ_497,CDK8,targeting,-1.4314733691467303,0.2948187276924122,-0.5385495516207225,-0.5584013976916803,-0.5385495516207225,71.91202317461882,1799.0,-3.0723656312521834,-3.2994996224788156,-2.256894528126595,-2.8762532606191975,-3.0723656312521834,0.06958376356617331,-5.3963739042249905,-1.6708351166233986,-2.3325417524274052,-1.6708351166233986,1.3933076276355882,1.3933076276355882,1.3933076276355882,0.09205324500042411,0.7756338236146847,0.5754456107541384,0.8753307963365403,0.22991506149768087,0.9999939522601892,0.20437956204379543,0.944088332283522
gRNA_CDK8_targ_498,CDK8,targeting,1.978457790828179,1.483583724459457,2.1322038694189827,1.8647484615688728,1.978457790828179,22.12007108472655,583.0,-3.279116559515253,0.5573584864445572,1.3817307818883553,-0.4466757637274468,0.5573584864445572,-0.7320276758279122,5.831294560561985,2.0731258644693185,2.390797583067797,2.0731258644693185,3.6940356772869656,3.6940356772869656,3.6940356772869656,0.0029253570918156167,0.0985953686500819,0.003561993895872077,0.10569829712750838,7.347428993724089e-05,0.022287201280963072,0.007299270072992699,0.2033368091762252
gRNA_CDK8_targ_499,CDK8,targeting,0.561440476318322,-0.19357674043273207,1.3246000841633392,0.5641546066829763,0.561440476318322,57.292122363528456,1510.0,-2.24929569745456,0.3438767809676132,-0.4215763932758491,-0.7756651032542653,-0.4215763932758491,-2.7061809770154217,-2.3519216285717883,-2.054223675992362,-2.3707754271931907,-2.3519216285717883,1.5818931155039113,1.5818931155039113,1.5818931155039113,0.17907796587780792,0.6745297597100309,0.0074478500705647535,0.15711793137745778,0.5193193089168242,0.9999939522601892,0.16578342165783422,0.9415106393552259
gRNA_CDK8_targ_500,CDK8,targeting,-0.5357106170591174,0.4054025608831503,-0.2260557663454809,-0.11878794084048266,-0.2260557663454809,227.51439068780223,9042.0,-6.0630412338173905,-3.271278271895429,-0.5573025326008274,-3.2972073461045492,-3.271278271895429,-2.4358499549856174,-4.277370086538493,1.7903490162246374,-1.6409570084331575,-2.4358499549856174,0.5263670984827806,0.5263670984827806,0.5263670984827806,0.4228519480306427,0.9999999640647834,0.1523502040537337,0.7307124137471114,0.21304458991796077,0.8964211954756779,0.48595140485951394,0.9037038989510792
gRNA_CDK8_targ_501,CDK8,targeting,0.05304208675073129,-0.32119004110079047,0.4203290992663224,0.050727048305421074,0.05304208675073129,443.1775009051384,13018.0,-3.3967457532349825,-0.8859536713969955,-1.8670872948571302,-2.0499289064963695,-1.8670872948571302,-5.1641093968145455,-3.0595914995115407,-1.6887120413125642,-3.30413764587955,-3.0595914995115407,-0.09384136412561554,-0.09384136412561554,-0.09384136412561554,0.6039829978136204,0.9999999640647834,0.1517633832367839,0.5901909348097152,0.16398758947978975,0.9119042082465365,0.11068893110688931,0.35931127458003304
gRNA_CDK8_targ_502,CDK8,targeting,1.0581833904016245,-0.36007690764275874,-0.5381947194036512,0.05330392111840484,-0.36007690764275874,272.3383067752518,6813.0,-4.076793246276416,-2.7083459020887126,2.540160579063135,-1.414992856433998,-2.7083459020887126,-1.2058762826397096,0.23375439952512056,-0.8712126459521882,-0.614444843022259,-0.8712126459521882,0.4974774407623207,0.4974774407623207,0.4974774407623207,0.43337113977073516,0.9436734390768694,0.04673889955633381,0.37503727251354546,0.1527922671726474,0.854873160093352,0.48935106489351077,0.9014361721722568
gRNA_CDK8_targ_503,CDK8,targeting,-0.525280581274788,1.3044007215955982,0.9820882082381913,0.5870694495196672,0.9820882082381913,168.93736110129444,6093.0,-2.7468291219345793,0.420107472522226,-0.8348184746793047,-1.0538467080305527,-0.8348184746793047,-2.1419905155178065,-0.7496068035339535,0.9883502557753436,-0.6344156877588055,-0.7496068035339535,0.4876318567432201,0.4876318567432201,0.4876318567432201,0.12560751873876433,0.5795541128736752,0.010723062775229811,0.17867008912555896,0.13006184051981698,0.8227211477927414,0.48935106489351077,0.9014361721722568
