gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_TAGTO,FDR_ABE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK4_targ_7773,CDK4,targeting,-0.06162384422490634,-0.9714406582491276,-2.22182988184082,-1.084964794771618,-0.9714406582491276,724.8726989028266,1784.0,-2.083993693883745,-0.5013431541343553,-0.25286000028796707,-0.9460656161020226,-0.5013431541343553,-0.4036915157109907,0.09442006451987586,-1.065548990077137,-0.4582734804227506,-0.4036915157109907,-1.5538616943084147,-3.393522671415927,-2.5929449563527474,-2.5134431073590293,-2.5929449563527474,-0.42953662655706026,-2.28908765282123,-1.7160930496956912,-1.4782391096913272,-1.7160930496956912,-0.7178371378484387,-0.9782589871873977,-0.9663791100234776,-0.8874917450197713,-0.9663791100234776,-2.140117528188039,-0.8544627181032021,-1.1524296067903927,-1.382336617693878,-1.1524296067903927,0.5681440573509099,0.5681440573509099,0.5681440573509099,0.017148462355889633,0.0627891707942419,0.022002050679918193,0.11238701813353275,0.28607194460314195,0.7467650919845424,0.001439426037634587,0.023594571703248777,0.008695869140959059,0.042204291578554966,0.03175690404225492,0.12059710597902788,0.1501171420102431,0.43057863089593124,0.4053594640535948,0.7701843274201533
gRNA_CDK4_targ_7774,CDK4,targeting,-0.4263836279160354,0.6546151833320883,0.8531561524316492,0.36046256928256737,0.6546151833320883,223.50258932056573,493.0,-0.18533122414465172,1.8586164469396482,-1.0870807583943713,0.19540148813354175,-0.18533122414465172,-0.21413992740812704,0.06586915905518359,-3.669396496478926,-1.2725557549439566,-0.21413992740812704,-0.909882011044523,-2.844588470614944,-5.04080359550972,-2.9317580257230627,-2.844588470614944,-2.693741260718918,-0.9195403267113215,-1.0667551914659756,-1.5600122596320718,-1.0667551914659756,0.26238366873779767,-0.694378138759755,-0.6241349467993743,-0.35204313894044387,-0.6241349467993743,-0.9778656517712416,-3.3987351010848985,-0.18798988829476776,-1.521530213716969,-0.9778656517712416,0.41274478277301285,0.41274478277301285,0.41274478277301285,0.42021195874046685,0.8725168691490999,0.25472907357253505,0.5644490678676791,0.07626706086284173,0.5486081099790796,3.784194430251113e-05,0.003899038042100318,0.00016904013378451552,0.0015629129687897943,0.1905309042975038,0.40220490639332757,0.09438910308354095,0.3295653282769204,0.4561543845615438,0.7701843274201533
gRNA_CDK4_targ_7775,CDK4,targeting,-1.200019668112591,-1.0474267970212128,-0.8485745709281622,-1.0320070120206553,-1.0474267970212128,443.1438252055425,1009.0,-1.033617427421682,-0.7030862439975988,0.45767501313525966,-0.4263428860946738,-0.7030862439975988,1.1695218439533541,0.9180753941323849,-1.9217050522354027,0.05529739528344554,0.9180753941323849,-1.5392777068823604,-2.160759313073347,-0.7942482453263383,-1.4980950884273485,-1.5392777068823604,-0.18230148607695526,-0.4604678201486773,-0.8217820298201772,-0.4881837786819366,-0.4604678201486773,-0.5623858897531098,-0.05796657164071698,0.8669980885162184,0.08221520904079722,-0.05796657164071698,-0.9028986179331835,-0.894173979248934,-1.7467898384017304,-1.1812874785279492,-0.9028986179331835,-0.031454864945380134,-0.031454864945380134,-0.031454864945380134,0.022110943276609448,0.07720171122951189,0.14399804417653184,0.3677727825804941,0.13337528416643243,0.788699052412308,0.04106541480115034,0.1747127544881846,0.18080493294777672,0.37591980405599307,0.4751419604627455,0.7168276614091557,0.20909459942287503,0.5205019627327366,0.2646735326467353,0.6357542765317081
gRNA_CDK4_targ_7776,CDK4,targeting,1.296163637377669,0.789506916656015,0.6317254712371042,0.9057986750902628,0.789506916656015,371.7487286873507,820.0,0.7142694796278988,0.1989769650850815,0.9183853128440086,0.610543919185663,0.7142694796278988,0.1595422527608884,0.32736442287430306,0.23297809980840054,0.23996159181453067,0.23297809980840054,0.5922652514267255,-1.3650420392377962,-1.7998586930298475,-0.857545160280306,-1.3650420392377962,-0.4295610080358762,0.420343743789263,0.05704482782062209,0.015942521191336285,0.05704482782062209,-0.010901774561028591,0.45281158674636096,0.5614353296203117,0.33444838060188137,0.45281158674636096,-0.2397705307088482,-2.860452254940303,0.6473431761872475,-0.8176265364873011,-0.2397705307088482,0.3489554776676932,0.3489554776676932,0.3489554776676932,0.14642661835404697,0.9999883922811343,0.2313547261388195,0.9997453570640631,0.5638822058887276,0.9508198063438956,0.1366512722051189,0.3630652529845537,0.46384061711184466,0.704918476877964,0.519677397794053,0.9224852002491374,0.23192381185357003,0.5459941801104672,0.47985201479852024,0.7701843274201533
gRNA_CDK4_targ_7777,CDK4,targeting,-0.31506916065432927,-0.4570160017078136,-0.5642185492803657,-0.44543457054750285,-0.4570160017078136,1061.6421179342285,2032.0,-0.36982238492017055,0.22500997598822345,-0.038983542379910134,-0.061265317103952416,-0.038983542379910134,0.10803025243271736,1.0444382311176643,-0.6717045043053437,0.16025465974834605,0.10803025243271736,-0.85861406591279,-2.602522943064275,-0.3541648302567341,-1.2717672797445998,-0.85861406591279,-1.4212999196780767,-1.2684138538456187,-1.0402285287217177,-1.243314100748471,-1.2684138538456187,-0.693048978049155,-0.3781042025291337,0.05055735973274984,-0.34019860694851295,-0.3781042025291337,-3.2341445966351117,-0.05468419679909354,-0.19925831781237296,-1.1626957037488592,-0.19925831781237296,-0.10596527496503848,-0.10596527496503848,-0.10596527496503848,0.1564658695903516,0.31312093612095754,0.48439568758186924,0.7739151515964925,0.3489239932098135,0.9009730199430371,0.05964907976880213,0.22184095958958994,0.024054300788531782,0.094061029741989,0.20478904709604656,0.42266100035439724,0.16543023607019652,0.4547957486647429,0.25337466253374663,0.6357542765317081
gRNA_CDK4_targ_7778,CDK4,targeting,-0.4238355338769826,-2.310630713169628,-2.1444415118658013,-1.6263025863041374,-2.1444415118658013,854.7472957383847,2251.0,-2.084184352568084,-0.6957313425273296,-0.3346887911628137,-1.0382014954194092,-0.6957313425273296,-0.5591633631836279,-0.38763876650279383,-0.0196718113437268,-0.32215798034338283,-0.38763876650279383,-2.1724146359435554,-0.28074681356668585,-1.5933461004869462,-1.3488358499990625,-1.5933461004869462,-1.0079147216540336,-1.083997699726143,-1.2291669051818068,-1.107026442187328,-1.083997699726143,-0.9949845747685003,-1.4741584290376233,-0.7293864573552128,-1.0661764870537789,-0.9949845747685003,-4.124983984472951,-1.1980846726295051,-2.094342417646763,-2.472470358249739,-2.094342417646763,-0.23071087922482503,-0.23071087922482503,-0.23071087922482503,0.001574525646399657,0.00983335828223182,0.016030583682930134,0.08843538665083124,0.36147508043940413,0.7785074171050657,0.053756971055013994,0.20718168000995094,0.039509393202647014,0.13317320926757803,0.016801709056625893,0.07922173358608506,0.016494285841499288,0.1447304421206013,0.17448255174482552,0.6053849541670571
gRNA_CDK4_targ_7779,CDK4,targeting,-2.0626380441872008,-0.9964205074035241,-1.1172799717844388,-1.3921128411250547,-1.1172799717844388,660.6056348763905,1711.0,-2.3616047249725134,-1.3114943460937736,-0.8083657996129511,-1.493821623559746,-1.3114943460937736,-0.19066999864719922,-0.08911661306351117,-3.291298824745681,-1.1903618121521304,-0.19066999864719922,-0.6512690696379277,-3.4270941832699453,-5.603218501282562,-3.2271939180634788,-3.4270941832699453,-0.7302350787572114,-1.4691262136800782,-1.5823480162183639,-1.2605697695518845,-1.4691262136800782,-2.171215817417544,-2.7836176533559214,-0.7164335944527649,-1.89042235507541,-2.171215817417544,-4.835331879467784,-2.1426333819824563,-1.4017447231679154,-2.7932366615393853,-2.1426333819824563,-0.31352991705779804,-0.31352991705779804,-0.31352991705779804,0.004686782495592848,0.024295365526226624,0.003053233964926468,0.027021936962317136,0.08097513262657995,0.5486081099790796,3.270674018920692e-05,0.003899038042100318,0.019600531145113703,0.08339043456340149,0.0007515872793221584,0.010112820709578635,0.014837154540451668,0.14040955528469004,0.08629137086291369,0.3543727513104768
gRNA_CDK4_targ_7780,CDK4,targeting,0.26663312154963414,-0.656551273176733,-0.6326384813602385,-0.34085221099577917,-0.6326384813602385,681.3882185574246,1541.0,-1.390911189273943,-0.2053970241451299,0.1495676093140738,-0.48224686803499967,-0.2053970241451299,0.14397224596344943,0.7947706392141729,-0.4222241772308221,0.17217290264893337,0.14397224596344943,-0.11418650727434884,-1.2424247687562544,-2.5631845767818295,-1.3065986176041442,-1.2424247687562544,-1.3721861269062314,-0.9242799958297125,-1.0277464465251767,-1.1080708564203734,-1.0277464465251767,-0.478778088929033,-0.7834943627814338,-0.9458682538899069,-0.7360469018667913,-0.7834943627814338,-2.885568616760751,-1.4765406790647608,0.40834606130938944,-1.3179210781720407,-1.4765406790647608,0.17379448985227033,0.17379448985227033,0.17379448985227033,0.20711306332525795,0.382558169423328,0.10958510337441457,0.30949376464958384,0.46343374891074907,0.9135944222971286,0.052183930146755084,0.2032103632773639,0.03580434249783786,0.12465570689735703,0.060933708534421725,0.18779383170291986,0.11639304494535462,0.3704432488164652,0.3719628037196281,0.6995436819954369
gRNA_CDK4_targ_7781,CDK4,targeting,-0.654419685787902,-1.7187595767771566,-1.2643107217137817,-1.21249666142628,-1.2643107217137817,861.369005495081,1778.0,-0.17865707506203468,0.3212690080660194,0.35954263390025637,0.16738485563474703,0.3212690080660194,1.1086275826360412,0.0957309600253103,0.6188327408458708,0.6077304278357407,0.6188327408458708,1.1287069613866123,-0.5638140750716124,-0.8158618022122619,-0.08365630529908734,-0.5638140750716124,-0.5937352899277604,-0.5272840204899534,-0.7389499603565728,-0.6199897569247622,-0.5937352899277604,-0.3187071922880075,-1.064141578845433,-0.7112984890944153,-0.6980490867426186,-0.7112984890944153,-2.932866028269967,-1.0460131167991809,1.539954854408028,-0.8129747635537067,-1.0460131167991809,0.5849522119412018,0.5849522119412018,0.5849522119412018,0.012789360863317143,0.05137473841939289,0.617884048874392,0.8904828249907007,0.1546563511812308,0.9861052462344918,0.48178874114756987,0.790387359055438,0.13393710507260287,0.3120618907016221,0.07185336844733076,0.20982952841517644,0.17626372238288826,0.4728279532388395,0.4053594640535948,0.7701843274201533
gRNA_CDK4_targ_7782,CDK4,targeting,0.17916864525944323,-0.19889869231343274,0.11658811779292422,0.032286023579644905,0.11658811779292422,456.5255729123929,1007.0,-0.8228544496287032,0.40061650261434106,0.6111133941048286,0.06295848236348879,0.40061650261434106,-0.11852400906477087,-0.029033816099413162,-1.1988693700952422,-0.4488090650864754,-0.11852400906477087,-0.2658508334050874,-0.3909201593542697,0.005170185843783364,-0.21720026897185793,-0.2658508334050874,0.041706179326170316,0.7391762345141885,-0.028890961566199372,0.25066381742471977,0.041706179326170316,-1.6434585049671528,0.5284314508532804,-0.5209420435848141,-0.5453230325662289,-0.5209420435848141,-1.239945862800692,-1.3721457266095072,-0.01002358993300153,-0.8740383931144002,-1.239945862800692,0.34360355177768764,0.34360355177768764,0.34360355177768764,0.5041601647060743,0.7403594255444125,0.452627708875074,0.7498487068951426,0.28296768841844316,0.7457189877906425,0.5871515257713862,0.8268638162899348,0.6104248810602906,0.847784239163772,0.08046524505536595,0.2236634698795216,0.3129719361561203,0.6434391979358747,0.47985201479852024,0.7701843274201533
gRNA_CDK4_targ_7783,CDK4,targeting,0.5101367605684036,-0.28752893707152155,-0.9359335023158364,-0.23777522627298478,-0.28752893707152155,375.3755455525932,828.0,-0.15126595085397537,-0.09250847873720772,-0.1107808814242298,-0.11818510367180429,-0.1107808814242298,-0.19008541920697594,0.811481999468754,-1.2629517882624186,-0.21385173600021354,-0.19008541920697594,0.12397660650582416,-1.6250709280815503,-0.10931661096460996,-0.5368036441801121,-0.10931661096460996,-2.6847793444676764,0.06642075853361984,0.0984300801271269,-0.83997616860231,0.06642075853361984,-0.4044614465606261,0.018875480256011188,-0.21444270655996722,-0.20000955762152736,-0.21444270655996722,-0.213291998449707,-4.5719317262803045,0.05603554752259021,-1.5763960590691404,-0.213291998449707,1.0642844192910572,1.0642844192910572,1.0642844192910572,0.23505958328125678,0.4192064766492241,0.4378832997073955,0.735960656369292,0.35788526724630365,0.7785074171050657,0.3141516028838101,0.5904618199118301,0.001286099206106936,0.008413020498446557,0.31853364467990475,0.5540008608421517,0.09791681269732307,0.3378740266999585,0.13728627137286267,0.9339154377564205
gRNA_CDK4_targ_7784,CDK4,targeting,-0.4984082550547623,-0.9238751932688366,-0.19528776965159492,-0.5391904059917313,-0.4984082550547623,263.4202333641716,597.0,-2.690027380316067,-0.5222821432834923,-0.41113911370348377,-1.2078162124343477,-0.5222821432834923,0.06155008499825511,0.4946248595638706,0.08084716935193083,0.21234070463801882,0.08084716935193083,-1.9277450986755835,-1.0289634395992828,-1.4036834414280184,-1.453463993234295,-1.4036834414280184,-0.36687827907638665,-1.7257356055964805,-1.6471124574441292,-1.246575447372332,-1.6471124574441292,0.4635665319280041,-0.8193619860256344,-0.7830200968185733,-0.37960518363873447,-0.7830200968185733,-0.23041149588296408,-1.9695386989782264,-5.000193515764954,-2.400047903542048,-1.9695386989782264,1.1314217118875631,1.1314217118875631,1.1314217118875631,0.11719201672508135,0.2565513064550392,0.018525060055763452,0.09890570992437603,0.5388662223127538,0.9508372938593193,0.0470463946712629,0.19068611648821399,0.023025433920483104,0.09226899064987781,0.1573306505911124,0.35201326270121774,0.032224057257980526,0.20514559868839047,0.12558744125587443,0.9343565320679036
gRNA_CDK4_targ_7785,CDK4,targeting,-1.1890674372836005,-1.567092868755493,-0.9662984245318272,-1.2408195768569736,-1.1890674372836005,328.2269263044413,722.0,0.6258109708507618,-0.32319051775760926,-0.04585455642001746,0.08558863222437835,-0.04585455642001746,-1.6597869431089767,0.49853189986953717,0.7448582207134998,-0.13879894084197988,0.49853189986953717,-0.4571017201584593,-0.9757769649995448,0.5628486105029176,-0.29001002488502886,-0.4571017201584593,0.8353964679615355,-1.6168678421183464,-0.9719319889911169,-0.584467787715976,-0.9719319889911169,-1.0115637869346967,-0.3956559182586639,-0.8086744830803174,-0.738631396091226,-0.8086744830803174,-2.2969150685597413,-4.787215793253397,-0.5606293901237466,-2.548253417312295,-2.2969150685597413,1.2047909923008413,1.2047909923008413,1.2047909923008413,0.01059135752953301,0.04437045424736532,0.5633034020296144,0.838369721545874,0.37639570702058417,0.7785074171050657,0.4495046087196175,0.716005897431152,0.0966581234026179,0.25034302696609173,0.06385136576349935,0.19143842452643375,0.021255702989490997,0.16593485116796036,0.10178982101789821,0.9379831732915036
gRNA_CDK4_targ_7786,CDK4,targeting,-0.8546485188236363,0.12833222560061633,0.8027599880485019,0.025481231608493953,0.12833222560061633,368.1219118221083,812.0,-0.15273832543369212,-0.6485142952397644,0.1886247619404313,-0.20420928624434176,-0.15273832543369212,-0.04858778596438981,0.09560706331521733,-5.025697882187005,-1.6595595349453927,-0.04858778596438981,0.7975064591487152,-0.3559294114526359,-2.4767115662350285,-0.6783781728463164,-0.3559294114526359,-0.13324405215368307,0.4918955695005114,0.46392600658581423,0.2741925079775475,0.46392600658581423,-1.0278134292625511,-0.6048849470897538,0.06796709427819868,-0.5215770940247021,-0.6048849470897538,-1.2211014901943342,0.38207158922867995,1.2968232247343952,0.15259777458958027,0.38207158922867995,0.3468930032090032,0.3468930032090032,0.3468930032090032,0.3876087057175385,0.6097836577590554,0.33883804985537913,0.6343630910753987,0.0015834946407495528,0.06800140947187443,0.16664935079438453,0.4049704922979093,0.619755590835692,0.8634839986576609,0.12783749657876042,0.30796369263151163,0.28708418608170433,0.9297015019395625,0.47985201479852024,0.7701843274201533
gRNA_CDK4_targ_7787,CDK4,targeting,-1.0764807440390634,0.5899954180115076,0.10267308365992181,-0.12793741412254467,0.10267308365992181,234.27586711962493,627.0,2.3853942196298554,0.3960127245977828,0.23562559379997067,1.0056775126758697,0.3960127245977828,0.8157908024307196,0.9792675717200466,-0.4685354100934577,0.4421743213524361,0.8157908024307196,1.3834115739011945,1.2913114153753062,1.0106604394787198,1.228461142918407,1.2913114153753062,-0.7647830417886616,0.6674626377568487,-0.04203792208546481,-0.046452775372425925,-0.04203792208546481,0.665003055439307,-0.10238304793240456,1.2523347207487479,0.6049849094185501,0.665003055439307,0.2741913521648909,-1.019162708089528,1.7193156500133853,0.32478143136291604,0.2741913521648909,1.0480055334594789,1.0480055334594789,1.0480055334594789,0.29474800155352243,0.4982716471614705,0.06480410516527257,0.9997453570640631,0.20846768183064787,0.9558025659520791,0.0522514893485319,0.9998955092092385,0.39901880722631594,0.6362005067047716,0.2701609077027718,0.9605265201706175,0.23082917104744502,0.9510893936924804,0.15068493150684928,0.9254653863119284
gRNA_CDK4_targ_7788,CDK4,targeting,-0.5255468546913077,-0.08384956475427285,-0.9410380304840485,-0.5168114833098764,-0.5255468546913077,123.31177341824316,282.0,-3.122617724251016,0.7438750003472379,0.6214937273597395,-0.5857496655146796,0.6214937273597395,0.6277150036069555,0.4356651423441808,-5.116710316522136,-1.351110056857,0.4356651423441808,-1.5748128880304697,-1.2043838637928015,1.828073448763491,-0.3170411010199266,-1.2043838637928015,-2.032559995987778,-0.6996447889107658,-1.011280351036093,-1.247828378644879,-1.011280351036093,0.03518260171834959,-1.9138378000931404,-0.5224683983935853,-0.8003745322561254,-0.5224683983935853,-2.7963168749600005,-2.559247279225635,-1.9900503976021429,-2.44853818392926,-2.559247279225635,1.8079808196134601,1.8079808196134601,1.8079808196134601,0.12204691011333454,0.2636182771460908,0.05707016101069991,0.2057758528817175,0.002924434601101205,0.10521607097440204,0.20790654847846363,0.4593409059052405,0.018846065408126174,0.08080372603743216,0.04443673937747135,0.15094646855727703,0.015880499845054463,0.14281527840399497,0.012498750124987495,0.989993974557723
gRNA_CDK4_targ_7789,CDK4,targeting,-1.0592412744271589,-2.6524020658815144,-1.5992425850610472,-1.7702953084565733,-1.5992425850610472,573.5461818638345,1432.0,-2.184547588471722,-1.4964608933999635,-0.2282760355920465,-1.3030948391545771,-1.4964608933999635,-0.130103646515406,-0.8508655579283175,0.26066884017316433,-0.24010012142351975,-0.130103646515406,-1.4006879285051446,-2.906316049386628,-2.1188855731343432,-2.141963183675372,-2.1188855731343432,-1.260747778772474,-3.5520527600472542,-1.6504580853114061,-2.154419541377045,-1.6504580853114061,-2.011890466216047,-1.82388665918159,-0.42583238746571805,-1.420536504287785,-1.82388665918159,-1.6703305393850145,-2.000474926366575,-1.2431200287441813,-1.6379751648319238,-1.6703305393850145,0.15382840054581232,0.15382840054581232,0.15382840054581232,0.0009176427873984663,0.006354388339516576,0.003861119926787348,0.03243732730372112,0.3883157012788389,0.779515071872706,0.004675452434982524,0.05057433843069332,5.311187930941786e-05,0.0005899339614569568,0.00456586395721402,0.03450458835246211,0.09239209478249938,0.32625432333066645,0.3340665933406658,0.643632377158093
gRNA_CDK4_targ_7790,CDK4,targeting,-0.4201171375576434,-0.007227681847637655,-1.18635264706909,-0.5378991554914571,-0.4201171375576434,249.73667931720527,478.0,-2.652376447082317,0.21021626302239416,-0.3688266671752459,-0.9369956170783896,-0.3688266671752459,0.29520993096015546,0.4136154560992184,-1.5446511505227545,-0.27860858782112685,0.29520993096015546,-1.4803413854615652,-3.4037619650230444,-0.5460999055882549,-1.8100677520242883,-1.4803413854615652,0.5599506225006109,-0.3708084919347617,-0.4542082823412972,-0.08835538392514931,-0.3708084919347617,0.6187589787544685,-0.6119232366614891,-1.0601236590945557,-0.35109597233385875,-0.6119232366614891,0.16079395497792998,-3.6538201883948895,-1.3507465214177987,-1.6145909182782525,-1.3507465214177987,0.8341202046266392,0.8341202046266392,0.8341202046266392,0.10673711127408027,0.24198619062822307,0.037715707736487705,0.15788082907796958,0.34101228385317206,0.7742928463040541,0.013835616813025281,0.09689658749519701,0.3821719582758297,0.6207012668758569,0.1741916181378763,0.3778337195520121,0.0885237192437553,0.3189499371732053,0.29347065293470653,0.8247331120202508
gRNA_CDK4_targ_7791,CDK4,targeting,-0.16555507285851384,-0.26747295504909113,-0.1408980595760918,-0.19130869582789892,-0.16555507285851384,443.8911166477104,853.0,0.10650922276992521,0.21236791006790257,0.48038729648350964,0.2664214764404458,0.21236791006790257,0.1446710439777422,0.3814745191192649,-0.830936776653064,-0.10159707118535229,0.1446710439777422,-1.919130655116949,0.21204251892418935,-1.3598603500938156,-1.022316162095525,-1.3598603500938156,-0.04137357582500322,0.3750316565384714,1.081375054220731,0.47167771164473304,0.3750316565384714,0.0932435725081295,1.3299739941290982,-0.20519315673274585,0.4060081366348273,0.0932435725081295,-0.8957356763788406,-1.5422127109309074,-2.9327200151039436,-1.790222800804564,-1.5422127109309074,0.305132116135347,0.305132116135347,0.305132116135347,0.3206220632910504,0.5295703739986911,0.5305460242435762,0.9578535516105956,0.486403534985835,0.828167082341749,0.11161476597011767,0.32752205262507933,0.3918671545860311,0.9294705185806823,0.39529373093791065,0.8660843530605756,0.06590976670977036,0.2833263997523895,0.49275072492750727,0.7701843274201533
gRNA_CDK4_targ_7792,CDK4,targeting,-1.6612339082498344,-1.0332045409162767,-1.180949206425898,-1.2917958851973363,-1.180949206425898,949.4337772742696,2541.0,-1.0899283150490702,-0.9247534385136253,-0.1054565288175838,-0.7067127607934264,-0.9247534385136253,-0.348748051420937,0.451318195713108,0.3169460318746803,0.13983872538895042,0.3169460318746803,-0.7159632471730621,-2.874716972596328,-3.827199739336855,-2.472626653035415,-2.874716972596328,-0.7617775172976039,0.024678576400234603,-0.3825456685595181,-0.3732148698189624,-0.3825456685595181,-0.23649709570561278,-1.054013314338535,-0.28069298034964124,-0.5237344634645963,-0.28069298034964124,-2.127769800359612,-0.8178403078388569,-0.11497320225004957,-1.0201944368161728,-0.8178403078388569,-0.021334349192865035,-0.021334349192865035,-0.021334349192865035,0.008525283868838128,0.037390980874551866,0.06999561680820762,0.23214979121760246,0.5935161996395553,0.9056506763164036,0.001157466119035378,0.021052179172876842,0.23882058686346158,0.4579931300799872,0.13254734732829,0.3156343306882301,0.24351623254436902,0.5643515901081315,0.2646735326467353,0.6357542765317081
gRNA_CDK4_targ_7793,CDK4,targeting,0.8163970717358535,1.0350039170309269,0.6806116959775049,0.8440042282480951,0.8163970717358535,783.5350771130039,2050.0,0.3709687694118809,0.24185521977403923,0.8322965867116,0.4817068586325067,0.3709687694118809,-1.415149486822443,-0.8236607155703869,-0.5582960943283062,-0.932368765573712,-0.8236607155703869,-0.4624818571628469,-1.1689057283181765,0.7100087329219176,-0.3071262841863686,-0.4624818571628469,-0.9701671295604211,0.06315027033362576,-0.1828566496209223,-0.36329116961590585,-0.1828566496209223,0.7914976786267867,0.7542046316091368,0.701220019080713,0.7489741097722122,0.7542046316091368,-1.3451195934050237,-3.2902611843023224,-1.3330706107555028,-1.989483796154283,-1.3451195934050237,-0.6709394745846622,-0.6709394745846622,-0.6709394745846622,0.1693639262965814,0.9999883922811343,0.3289668999243573,0.9997453570640631,0.10504202301268155,0.5810093741539218,0.40006537186767266,0.6826729933145356,0.2304239998452725,0.4468536625881584,0.23223351870402034,0.9999661654638738,0.0475258236839814,0.24427092607760625,0.011598840115988402,0.09097668432208912
gRNA_CDK4_targ_7794,CDK4,targeting,1.7085932823920398,0.5472234233494373,0.39420712121722207,0.8833412756528998,0.5472234233494373,448.27211475766137,858.0,-0.8762690914153151,0.7222786017687436,0.8232585847620977,0.22308936503850874,0.7222786017687436,-0.4061780774131687,0.2084824199549793,0.4213512303892074,0.07455185764367267,0.2084824199549793,-0.01273047774870779,-3.0580104450431094,-0.4472667487128948,-1.172669223834904,-0.4472667487128948,0.09787225206776683,0.32477559513218207,-0.002628098008590167,0.14000658306378624,0.09787225206776683,0.25884495832424326,0.9520791226305191,-1.0777100863244835,0.04440466487675961,0.25884495832424326,-2.7228610068902412,0.9351885249480415,0.06354882244893229,-0.5747078864977558,0.06354882244893229,-0.08018008286257244,-0.08018008286257244,-0.08018008286257244,0.09586135157288769,0.9999883922811343,0.36337476851600437,0.7887210946015197,0.5983161075316188,0.8903699039782226,0.046047045178252616,0.1881675549876743,0.5592348304767518,0.7903252302789794,0.34395266495668936,0.5796758253597972,0.29883142214274233,0.6268263671054988,0.25337466253374663,0.6357542765317081
gRNA_CDK4_targ_7795,CDK4,targeting,0.7268815761251446,1.897196765601523,1.4863112002847618,1.370129847337143,1.4863112002847618,303.2925603558995,741.0,1.188500060523032,1.5338343771606004,1.1458036654304158,1.2893793677046828,1.188500060523032,0.8893493609382959,1.063832049154088,2.114784369678236,1.3559885932568732,1.063832049154088,-0.24657362366563024,2.5653895987108735,1.2381982982533775,1.1856714244328737,1.2381982982533775,2.6811799559504332,2.2301628523202104,1.8548591015375961,2.255400636602747,2.2301628523202104,2.158347614176568,1.6344300254871305,2.1448699699215727,1.979215869861757,2.1448699699215727,-2.7631810020357293,0.877061932602864,-0.8111788040112731,-0.8990992911480461,-0.8111788040112731,0.8258466371762382,0.8258466371762382,0.8258466371762382,0.018077712320625196,0.5063632186158585,0.025131684318118307,0.9997453570640631,0.005095597899725143,0.38295789084329224,0.03701147913087288,0.8877391008926756,0.0008171784160939613,0.225405046439251,0.001474886522721538,0.6102342987760364,0.20453309988564802,0.5121063242220083,0.29347065293470653,0.8247331120202508
gRNA_CDK4_targ_7796,CDK4,targeting,1.0472039028249405,0.587696269977454,1.2778170785965546,0.9709057504663164,1.0472039028249405,947.0525539364336,2089.0,1.4339875413161918,0.35011850593608784,0.7599398877316271,0.8480153116613023,0.7599398877316271,0.16490987777981292,0.1667868519316628,1.1338799530244197,0.48852556091196514,0.1667868519316628,0.9164439698565681,0.6532823743178682,0.6148156210620709,0.7281806550788357,0.6532823743178682,0.5482861218452916,1.5961183048587702,1.1743564744975445,1.1062536337338686,1.1743564744975445,0.32829591017484216,1.4536284235119283,2.0235965685726693,1.2685069674198133,1.4536284235119283,0.42327606228735226,-0.5107966298470435,0.9623120607473267,0.29159716439587846,0.42327606228735226,-0.31810647699200045,-0.31810647699200045,-0.31810647699200045,0.12446262498698607,0.9999883922811343,0.10873965228855964,0.9997453570640631,0.21586964438229028,0.9907389326592476,0.1893551576819661,0.9998955092092385,0.08200206210236904,0.9999733755450951,0.0284027384511496,0.9999661654638738,0.32466607350233645,0.9921733524465736,0.08629137086291369,0.3543727513104768
