gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,LFC_avg_KB_2000,LFC_median_KB_2000,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,LFC_avg_KB_4000,LFC_median_KB_4000,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_DMSO,FDR_DMSO,p_KB_2000,FDR_KB_2000,p_KB_4000,FDR_KB_4000,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_11,CDK7,targeting,0.01849602694014754,-0.019482711222819648,-0.01457557155634048,-0.005187418613004196,-0.01457557155634048,496.95489508910543,12475.0,0.03515538280536598,1.1254961972741957,0.23678878678048942,0.465813455620017,0.23678878678048942,0.8566627141612441,-0.3328195566605049,-0.2237346664423644,0.10003616368612493,-0.2237346664423644,-0.3896812877546277,-0.3896812877546277,-0.3896812877546277,0.62264277581543,0.9999997399291354,0.2182728482122042,0.9999237466901253,0.34025879260200037,0.9969862185409925,0.04659534046595341,0.19600197145154516
gRNA_CDK7_targ_12,CDK7,targeting,-0.6274091504442051,0.48694599501932084,0.20080819212493148,0.020115012233349078,0.20080819212493148,365.8888834451295,12509.0,0.491027299801498,0.46280861205311297,0.640075719749617,0.5313038772014093,0.491027299801498,-1.2018868781004302,1.4121578017217844,1.8669388845644714,0.6924032693952752,1.4121578017217844,0.26022397353560334,0.26022397353560334,0.26022397353560334,0.4487422424477783,0.987800301031592,0.20967759269856037,0.9999237466901253,0.03745780537207095,0.8936144717764429,0.34126587341265874,0.619452017564201
gRNA_CDK7_targ_13,CDK7,targeting,0.5151717852833466,0.5388691925896807,0.020766391691131623,0.358269123188053,0.5151717852833466,453.2743089322276,12636.0,-0.6177661810569068,0.7432668656964343,0.9165467302815351,0.34734913830702085,0.7432668656964343,1.3456719366079366,-0.10984461308101406,0.718128261542445,0.6513185283564559,0.718128261542445,0.450885053364216,0.450885053364216,0.450885053364216,0.2211396675464756,0.8731992529390655,0.24121614116102252,0.9999237466901253,0.10591886463219376,0.9999923434813869,0.48125187481251874,0.7679516858440738
gRNA_CDK7_targ_14,CDK7,targeting,0.38046005183058285,-0.5076068233316042,-0.5456882942459741,-0.2242783552489985,-0.5076068233316042,208.2896106013884,7121.0,-3.0021461764265904,-0.12753168293528855,-0.9699944883445113,-1.3665574492354633,-0.9699944883445113,0.8918932819366048,1.4911025549723755,-2.9573778009976914,-0.19146065469623696,0.8918932819366048,0.3925347529931836,0.3925347529931836,0.3925347529931836,0.3128543429743423,0.7989956184930493,0.1110451879778135,0.5491908753250558,0.1428431496412959,0.9411655374472068,0.45065493450654937,0.7107382849236741
gRNA_CDK7_targ_15,CDK7,targeting,-1.9281912386105586,-0.6813731243098633,-0.9703071369742033,-1.193290499964875,-0.9703071369742033,332.6574416055547,10229.0,-0.5582860218513491,-0.6205336650297434,0.26258206018612446,-0.30541254223165604,-0.5582860218513491,0.19546596655627266,0.3635148355100699,-0.9762962552936352,-0.13910515107576418,0.19546596655627266,0.1972732440713705,0.1972732440713705,0.1972732440713705,0.005417561576847836,0.0918630006508981,0.586682321683887,0.9234742893700044,0.4442298981980495,0.9808700622642741,0.30086991300869914,0.587535667034155
gRNA_CDK7_targ_16,CDK7,targeting,0.1925774700834447,-1.1910046898321287,-1.003116898091243,-0.667181372613309,-1.003116898091243,336.6388328059793,11509.0,-0.08634912426354373,0.09261783953823402,1.0580012720894578,0.35475666245471604,0.09261783953823402,1.2050697203071379,-0.6874117770249917,0.9425963294437728,0.48675142424197304,0.9425963294437728,-0.23255584927934878,-0.23255584927934878,-0.23255584927934878,0.06819303256752964,0.39804890496993683,0.2716305594037991,0.9999237466901253,0.13806212380819155,0.9999923434813869,0.05389461053894611,0.2092920153219387
gRNA_CDK7_targ_17,CDK7,targeting,0.4577410810290516,0.2640283313181373,-0.016050968539925,0.23523948126908797,0.2640283313181373,237.96234050397743,7269.0,0.9039437758000606,1.1271010592564252,0.592680113242035,0.8745749827661736,0.9039437758000606,1.430409044205484,-0.690456818900283,-0.5730609696163652,0.05563041856294526,-0.5730609696163652,0.27378675517406015,0.27378675517406015,0.27378675517406015,0.33301872920509,0.98164678447927,0.09270242449763966,0.9999237466901253,0.27313938712196,0.9806718148712373,0.3624637536246377,0.6471720388458213
gRNA_CDK7_targ_18,CDK7,targeting,-0.5824558721020683,-0.14192771992446085,0.7459445910644098,0.007186999679293556,-0.14192771992446085,1124.839947379159,38503.0,2.2015214613871508,0.9522024287213459,0.35474138288452833,1.1694884243310082,0.9522024287213459,2.711614178234039,0.06349145743859945,-1.2143743007160168,0.5202437783188739,0.06349145743859945,-1.4736031491992636,-1.4736031491992636,-1.4736031491992636,0.4038255717069672,0.9325529937807718,0.023183679221279993,0.9999237466901253,0.042041415054407116,0.903724906287649,9.999000099990012e-05,0.002037109721863637
gRNA_CDK7_targ_19,CDK7,targeting,0.9889373819081005,0.6115860162112956,2.948844307697739,1.516455901939045,0.9889373819081005,1268.9378918624868,76079.0,1.0126856180573127,3.0612374027730507,3.4144061453727113,2.4961097220676915,3.0612374027730507,2.5454748597674985,0.017815039770100065,2.296462841984224,1.6199175805072743,2.296462841984224,-1.711030695259906,-1.711030695259906,-1.711030695259906,9.124358738999136e-05,0.08303166452489213,3.1475814831137434e-07,0.0008592897448900519,0.0017243544313228726,0.3138325065007628,9.999000099990012e-05,0.002037109721863637
gRNA_CDK7_targ_20,CDK7,targeting,-1.1019107161864137,-0.9659048169664299,1.60721652862843,-0.1535330015081379,-0.9659048169664299,476.2785745572822,16283.0,1.6089386100817182,1.3175561524214465,2.142940290443729,1.6898116843156312,1.6089386100817182,2.874743242356015,0.21298410331112605,-2.3776878192991533,0.2366798421226625,0.21298410331112605,-0.29959695497993755,-0.29959695497993755,-0.29959695497993755,0.1025075999862037,0.4945865365291221,0.004286417711582507,0.5572343025057259,0.042707804519130955,0.9108773932595899,0.04659534046595341,0.19600197145154516
gRNA_CDK7_targ_21,CDK7,targeting,-0.1833931991012354,0.9091992383736766,0.35351960843584296,0.3597752159027614,0.35351960843584296,269.9030345577461,8814.0,-0.22641765353621524,-0.6452455227741476,0.001207288650792269,-0.2901519625531902,-0.22641765353621524,-0.8430849484984795,0.6495394605880832,-0.34687827339553917,-0.18014125376864518,-0.34687827339553917,0.4098173646219129,0.4098173646219129,0.4098173646219129,0.15469970100871222,0.8068644374273964,0.5991339205535235,0.9313059293442004,0.4676476240807218,0.9806104826402445,0.4724527547245275,0.7250118158504554
