gRNA_id,Gene,classification,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,LFC_avg_CBE_BSJ-4-116,LFC_median_CBE_BSJ-4-116,base_RPM,base_RAW,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,LFC_avg_CBE_CDK12-IN-2,LFC_median_CBE_CDK12-IN-2,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,LFC_avg_CBE_HQ461,LFC_median_CBE_HQ461,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_BSJ-4-116,FDR_CBE_BSJ-4-116,p_CBE_CDK12-IN-2,FDR_CBE_CDK12-IN-2,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_HQ461,FDR_CBE_HQ461,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_1750,CDK12,targeting,0.8529753427575005,-1.0963419544475224,-0.13467600723940104,-0.1260142063098076,-0.13467600723940104,92.35022946454605,3171.0,-1.14081536672034,1.5098767511924491,-1.2818918032443463,-0.3042768062574124,-1.14081536672034,-0.9110615313375096,0.5171375310531956,0.976647797196095,0.19424126563726032,0.5171375310531956,0.16946930489879586,-0.10454887239787009,0.5780823117588363,0.21433424808658738,0.16946930489879586,0.4473526263394624,0.4473526263394624,0.4473526263394624,0.5259455632340067,0.9742799467792229,0.24134961653157824,0.8067141604515858,0.24620951510402886,0.9999826480401074,0.3924014709763006,0.9807385731608924,0.41975802419758035,0.981207279644475
gRNA_CDK12_targ_1751,CDK12,targeting,0.13707428904416813,0.12435872867608778,1.0679230146273255,0.4431186774491938,0.13707428904416813,150.9546722972178,4587.0,0.22383300955386712,-0.6483414827991995,1.4811828837870882,0.3522248035139186,0.22383300955386712,0.4595547975794746,0.9978709340414376,-0.4032074513134321,0.3514060934358267,0.4595547975794746,0.753494637821163,-1.2969852451755535,0.9994126795089573,0.15197402405152227,0.753494637821163,0.049159189907049636,0.049159189907049636,0.049159189907049636,0.2806198760315917,0.9999999323730279,0.10515179636465176,0.6516645244520011,0.2162807810630731,0.9999826480401074,0.29098427063333515,0.9553670771922378,0.36206379362063795,0.8736562241211772
gRNA_CDK12_targ_1752,CDK12,targeting,-0.12579790607794775,-1.0034163262727052,-3.170750326771789,-1.4333215197074807,-1.0034163262727052,241.86964859762057,8305.0,-0.7068549905096089,-0.529726682221554,-1.1999355577330368,-0.8121724101547333,-0.7068549905096089,0.20170684622830634,0.015621063082889715,0.1202141557501388,0.11251402168711162,0.1202141557501388,-1.8151256485112068,-2.6437273684036082,0.4376594592611936,-1.340397852551207,-1.8151256485112068,-0.6006279890103761,-0.6006279890103761,-0.6006279890103761,0.07310984693224255,0.6530252015892785,0.386578333937593,1.0,0.4295541170967262,0.9999826480401074,0.0683219076063028,0.6840175005302033,0.06639336066393359,0.42138576233641295
gRNA_CDK12_targ_1753,CDK12,targeting,0.3653971125670649,-0.555101344091343,-1.2842583887216947,-0.49132087341532427,-0.555101344091343,272.2910308670548,8274.0,-1.839502797594276,-2.1794592891754805,-0.5433298734689661,-1.5207639867462408,-1.839502797594276,-0.9638899650752762,-0.4689174856974553,-0.29089559152685784,-0.5745676807665298,-0.4689174856974553,-1.40204924613642,-1.092000636933446,-0.7059320096574925,-1.0666606309091196,-1.092000636933446,-0.4824961066495751,-0.4824961066495751,-0.4824961066495751,0.3683107506516911,0.9352002365351884,0.10792240288610047,1.0,0.42606288772231193,0.9999826480401074,0.19359983693867336,0.8298817789404082,0.10518948105189481,0.5160847380422031
gRNA_CDK12_targ_1754,CDK12,targeting,-0.7668000925842642,-0.7730266558215677,0.15266818240734986,-0.46238618866616066,-0.7668000925842642,319.0757218585829,8006.0,0.012303662209571357,0.5522969638359279,-0.657327630935752,-0.030909001630084254,0.012303662209571357,-0.40727417214791106,-0.31261662416809693,-0.20311953657770698,-0.30767011096457164,-0.31261662416809693,-0.10507931653169181,0.13827586169114509,0.002478224025106083,0.011891589728186455,0.002478224025106083,-0.6552227027173013,-0.6552227027173013,-0.6552227027173013,0.4070976221788153,0.9546007826428097,0.3633021232668689,0.8651711075903068,0.6204256727950266,0.9999826480401074,0.513426699146651,0.9678457020032256,0.05839416058394162,0.40900178438531987
gRNA_CDK12_targ_1755,CDK12,targeting,0.7524890442990585,-0.850776648397128,-1.520188287238587,-0.5394919637788855,-0.850776648397128,241.15889221583,7328.0,-2.393857945771249,-0.3832880769323002,-4.728563991750754,-2.5019033381514344,-2.393857945771249,-0.38401416888169787,-0.441367057871974,-2.5093843460852616,-1.1115885242796446,-0.441367057871974,-1.445758024921409,-1.0784707848325388,-2.408462586120336,-1.644230465291428,-1.445758024921409,-0.8451808072227301,-0.8451808072227301,-0.8451808072227301,0.30231773414236013,0.9151953503817424,0.004405906125076676,0.15472903605525135,0.10954389520802636,0.8405845243160558,0.057818799641387884,0.6739532715069461,0.0368963103689631,0.38053228575447534
gRNA_CDK12_targ_1756,CDK12,targeting,-1.3416457139224318,-0.654559799682112,0.0957149712080157,-0.6334968474655094,-0.654559799682112,288.4823757046896,8766.0,-0.8683299622989747,0.8230216830274751,-2.7542583215377325,-0.9331888669364107,-0.8683299622989747,-0.4317066576312347,-0.7814836574806995,1.1927367154793598,-0.006817866544191513,-0.4317066576312347,-0.825953929923083,-0.7108611885330631,0.07108842199568503,-0.4885755654868203,-0.7108611885330631,-0.27639838268886935,-0.27639838268886935,-0.27639838268886935,0.31105862239980625,0.9182737257988216,0.19608739323127464,0.9360422821024419,0.33115743399758907,0.9999826480401074,0.4637546983669777,0.905195618143724,0.1784821517848215,0.6544977313756106
gRNA_CDK12_targ_1757,CDK12,targeting,-0.3078010198813892,0.18992121887992688,-1.6419189504638272,-0.5865995838217631,-0.3078010198813892,295.7770200069157,8060.0,-0.995709959467833,-0.5683981995647525,-0.852882553670113,-0.8056635709008995,-0.852882553670113,-0.2766717718367323,0.2562399826845591,-0.467035099307217,-0.16248896281979672,-0.2766717718367323,-0.054367547331400944,-0.7983747196994636,-2.6755334303120426,-1.1760918991143023,-0.7983747196994636,-0.6382011524845984,-0.6382011524845984,-0.6382011524845984,0.30637100553472124,0.9171270830344034,0.4097193626942185,1.0,0.5806303296763591,0.9999826480401074,0.12185965787472929,0.7880389831923389,0.06259374062593741,0.40900178438531987
gRNA_CDK12_targ_1758,CDK12,targeting,-1.2571191202732557,-1.1557483831268043,0.7724855314489825,-0.546793990650359,-1.1557483831268043,340.5118801524554,9340.0,-0.2112119823383688,-0.33978889768894804,-0.5862322031496358,-0.37907769439231753,-0.33978889768894804,-1.291030175871044,-0.14937390836495004,-1.3183226669316892,-0.9195755837225611,-1.291030175871044,-0.17141505206509308,0.16594543349008287,0.20679567864581846,0.06710868669026941,0.16594543349008287,-0.1526261011500601,-0.1526261011500601,-0.1526261011500601,0.3043612758005268,0.9151953503817424,0.6349435638590195,0.9797150489318265,0.17508026980552757,0.9275622793790506,0.46927019338669484,0.9710493465074704,0.2328767123287672,0.7193171545789585
gRNA_CDK12_targ_1759,CDK12,targeting,-0.324660294824403,0.12652827919874454,-0.0055827296624978125,-0.0679049150960521,-0.0055827296624978125,194.62523042636715,5914.0,1.5026797374003507,-1.2009907550500627,-0.6960350383374128,-0.1314486853290416,-0.6960350383374128,-0.7538118753851067,0.16166426520219992,-1.026904493013265,-0.5396840343987239,-0.7538118753851067,0.9920706927286909,1.2199237616566017,0.45641668924766576,0.8894703812109862,0.9920706927286909,0.6257383201497528,0.6257383201497528,0.6257383201497528,0.6428628649174031,0.9922868223041984,0.21375211302426078,0.7944678163417374,0.4025658626533364,0.9999826480401074,0.10180333410346154,0.9999975829830834,0.34106589341065896,0.9702540313265667
gRNA_CDK12_targ_1760,CDK12,targeting,0.490318290906424,0.28526763607957023,-1.8517648392702544,-0.3587263040947534,0.28526763607957023,107.10050930420124,3453.0,0.5466575145274526,0.41507718013874895,0.34426241376525046,0.43533236947715065,0.41507718013874895,0.5533791277398459,0.7603055147128628,0.05462320858965661,0.45610261701412175,0.5533791277398459,0.3077287427046182,0.713239712117504,0.9447941205939967,0.655254191805373,0.713239712117504,0.6050691034438411,0.6050691034438411,0.6050691034438411,0.3739368333917228,0.9397646773318022,0.16034787548208615,0.7380532487222294,0.20605878941046538,0.9999826480401074,0.18181252614530047,0.9995343312868746,0.3544645535446455,0.9702540313265667
gRNA_CDK12_targ_1761,CDK12,targeting,0.5009269223805153,-0.8791749870003049,-0.3117062053008289,-0.22998475664020615,-0.3117062053008289,132.77296507194538,2885.0,0.227586909308114,-0.5825647207198742,0.6799470071906608,0.10832306525963353,0.227586909308114,-1.510876320779101,-1.0428521235425978,-0.3799075643374655,-0.9778786695530548,-1.0428521235425978,-0.27493315325799017,1.3948916774248343,0.7720740459867733,0.6306775233845392,0.7720740459867733,0.6868420444970801,0.6868420444970801,0.6868420444970801,0.5276233325000876,0.9742799467792229,0.27687032760230523,0.8210256030803826,0.17356409077208812,0.9248811300778916,0.16722628745214413,0.9957500912383103,0.3222677732226778,0.9702540313265667
gRNA_CDK12_targ_1762,CDK12,targeting,-0.7330263451818719,-1.7922037148565435,-1.2174665506422393,-1.2475655368935517,-1.2174665506422393,213.5809512118909,4488.0,0.49870527077181287,-1.0797526042807517,-0.700100830271719,-0.42704938792688596,-0.700100830271719,-1.9410071027134617,-0.4023165794130578,-0.8883187451274716,-1.077214142417997,-0.8883187451274716,-0.8709545230621243,-2.1870474712014634,-0.529560728708307,-1.1958542409906316,-0.8709545230621243,0.14170723940878455,0.14170723940878455,0.14170723940878455,0.10137865008896814,0.7257518656369072,0.5579984734043759,0.9520730682549584,0.14110531166330406,0.8744607447999827,0.144601813784241,0.7930559714553435,0.4081591840815918,0.889797988405369
gRNA_CDK12_targ_1763,CDK12,targeting,0.3250001883655985,0.7156784684668153,0.6387300036209733,0.5598028868177957,0.6387300036209733,205.93140099142383,6641.0,-0.5556861650251389,0.02706435445143101,0.700520984739034,0.05729972472177536,0.02706435445143101,-0.060716443870963525,-0.6733412373087042,0.9272706039800619,0.06440430760013138,-0.060716443870963525,0.4372148698219628,-0.3787097274034041,0.21956190301619122,0.09268901514491663,0.21956190301619122,0.3336670103680252,0.3336670103680252,0.3336670103680252,0.2491278685812835,0.9999999323730279,0.30735590663108664,0.8400412675291264,0.35398948117431367,0.9999826480401074,0.45063867671969826,0.9681315537507008,0.4662533746625337,0.9729737638333235
gRNA_CDK12_targ_1764,CDK12,targeting,-0.3457790182518006,0.6831926353013748,-1.471002287728233,-0.3778628902262196,-0.3457790182518006,430.93861412390027,10896.0,-1.0518600480473808,-2.1841525731670313,-0.41950235998093127,-1.2185049937317811,-1.0518600480473808,-0.4713630214361799,-0.39056501525931697,-0.4702463635584408,-0.44405813341797923,-0.4702463635584408,0.04102496257380891,0.3115815714806421,-1.244414319490058,-0.297269261811869,0.04102496257380891,-0.5874368792872837,-0.5874368792872837,-0.5874368792872837,0.3943917332619653,0.9480007580233294,0.1973373926459486,1.0,0.5347780418790806,0.9999826480401074,0.5340342191608076,0.9281416354363551,0.0747925207479252,0.46321881806730264
gRNA_CDK12_targ_1765,CDK12,targeting,-0.5385546106963515,-0.5880651423347523,0.8360560441515908,-0.0968545696265043,-0.5385546106963515,198.42433323571396,3509.0,0.6984992022942106,-0.3199668961220476,-1.2635474255624821,-0.295005039796773,-0.3199668961220476,-0.857540362950914,-0.06915806126445727,-1.6102618023453001,-0.8456534088535571,-0.857540362950914,-0.26038861135801417,-1.9822032403415741,0.199602799313831,-0.6809963507952523,-0.26038861135801417,-0.023229269604072848,-0.023229269604072848,-0.023229269604072848,0.5625162287367429,0.9846850855246899,0.436236293852602,0.8960170294279372,0.23133737276490138,0.9864634610466068,0.3022470909683991,0.865102296595555,0.30506949305069486,0.8115181924430506
