gRNA_id,Gene,classification,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,base_RPM,base_RAW,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_Plasmid,FDR_Plasmid
gRNA_CDK9_targ_1296,CDK9,targeting,-0.523038067221325,-0.9350961134971059,-0.5720960359662352,-0.6767434055615552,-0.5720960359662352,786.6357282371406,17713.0,-0.6290207122553308,-0.2573127758825356,-1.0334717217129343,-0.6399350699502669,-0.6290207122553308,-0.45466530799699206,-0.670283938095808,0.17476369332055386,-0.31672851759074877,-0.45466530799699206,-0.40880451492669073,-0.40880451492669073,-0.40880451492669073,0.13756276124270225,0.9999917603470893,0.20094433322350477,0.6031277369961413,0.5017422403965743,0.8680860928780527,0.1048895110488951,0.48533621214149764
gRNA_CDK9_targ_1297,CDK9,targeting,-0.5856443260224005,0.06039081090765377,-0.6263610487926926,-0.38387152130247976,-0.5856443260224005,245.05481558248417,5518.0,-0.7408566650387869,0.19226139194288908,-1.5929904959621572,-0.7138619230193517,-0.7408566650387869,-1.4342091733283593,-1.3321621993757937,-2.0968941723611736,-1.6210885150217755,-1.4342091733283593,0.29755280391887184,0.29755280391887184,0.29755280391887184,0.3208031255891034,0.9971313517654802,0.14072107803437825,0.5364920441333819,0.014615730614765284,0.15818657290104474,0.426957304269573,0.90990900909909
gRNA_CDK9_targ_1298,CDK9,targeting,0.17139712419422454,0.17151296800509663,-0.03127888934141924,0.10387706761930064,0.17139712419422454,401.6150766857734,10174.0,0.5853426976420393,-0.28156667665368496,-0.5311089260863712,-0.07577763503267228,-0.28156667665368496,-0.46954403256008354,-0.03851174049670016,-0.5598010412552401,-0.3559522714373413,-0.46954403256008354,0.3041926476839617,0.3041926476839617,0.3041926476839617,0.4114679584169111,0.8654141190124556,0.5329760587982566,0.8544065971871048,0.48732687101528704,0.8565776120404851,0.426957304269573,0.90990900909909
gRNA_CDK9_targ_1299,CDK9,targeting,0.1475842522106683,-0.5161216586731777,-0.1809483342053597,-0.18316191355595637,-0.1809483342053597,427.4025997038469,10110.0,0.1162969261916551,0.885892279268111,0.24175699954938987,0.41464873500305194,0.24175699954938987,-0.18785966181541924,-0.7695042702978276,0.10361272391821512,-0.2845837360650106,-0.18785966181541924,0.34816077258750183,0.34816077258750183,0.34816077258750183,0.5376583244974023,0.9765463675062478,0.30482022128476705,0.9718549830827238,0.5100937756285406,0.8688493264538101,0.4427557244275572,0.919880614678258
gRNA_CDK9_targ_1300,CDK9,targeting,0.030938650231724603,-0.491647531933538,-0.3543221492391228,-0.2716770103136454,-0.3543221492391228,1126.697497295022,29934.0,0.10310957770017479,0.32541474240430907,0.5355396516003511,0.321354657234945,0.32541474240430907,-0.6745526769440081,-0.06017815482732343,0.41678601391756886,-0.10598160595125423,-0.06017815482732343,-0.897721640977784,-0.897721640977784,-0.897721640977784,0.4693022387501927,0.9906802541164409,0.39865695459897477,0.9692600232680058,0.5380625563508457,0.9030340846246487,0.008299170082991698,0.07949731342655206
gRNA_CDK9_targ_1301,CDK9,targeting,1.0713749570244866,1.0781686171182328,-0.1786108175515111,0.6569775855304029,1.0713749570244866,199.66771490736656,5820.0,-0.7406855440879767,0.052572349996556605,0.826265809832429,0.04605087191366963,0.052572349996556605,0.47433366259836746,0.711344275113575,-0.7548624243984551,0.14360517110449578,0.47433366259836746,0.9524234352124866,0.9524234352124866,0.9524234352124866,0.01355403448352919,0.1759702024150115,0.49255697336973125,0.8783011161926956,0.2777732559852194,0.9312460762545179,0.250974902509749,0.720112037875967
gRNA_CDK9_targ_1302,CDK9,targeting,0.1273618661423044,1.6927538683381866,0.8329495587983177,0.8843550977596029,0.8329495587983177,84.04500857400339,2380.0,-0.04809532028993737,0.7513242290983304,0.4247436551693823,0.37599085465925847,0.4247436551693823,-0.07884051577874435,0.6831066512495023,-4.290313489197573,-1.2286824512422718,-0.07884051577874435,1.3146218762189934,1.3146218762189934,1.3146218762189934,0.0066821068355846355,0.12262934727523726,0.34970865955985275,0.9692600232680058,0.03212244343863567,0.2512366188034671,0.15318468153184678,0.6357442858334255
gRNA_CDK9_targ_1303,CDK9,targeting,0.060561280550491495,-0.8560325215273457,-0.29837035884767904,-0.36461386660817774,-0.29837035884767904,740.9026575172963,20981.0,-0.10677741786378259,-0.5983783936703518,-2.599622569588641,-1.1015927937075918,-0.5983783936703518,-0.14659341082400174,-0.37298290691108665,-0.587265536073157,-0.36894728460274845,-0.37298290691108665,-0.7863438346728377,-0.7863438346728377,-0.7863438346728377,0.3426867444947001,0.9918718486963857,0.047718322925405114,0.3805102261512388,0.4682152881411691,0.8446110230434587,0.03189681031896812,0.23598453162813815
gRNA_CDK9_targ_1304,CDK9,targeting,-0.48305007539524814,0.6719088632366828,0.1902766724783193,0.1263784867732513,0.1902766724783193,218.0090775089552,4909.0,0.043399975413864575,0.3555794589772327,0.34370092406135294,0.24756011948415005,0.34370092406135294,-0.7779258905676224,-0.07933292198753808,-0.17958919920150707,-0.3456160039188892,-0.17958919920150707,0.043263643573178384,0.043263643573178384,0.043263643573178384,0.27979109687030784,0.7455623848954364,0.4650382209511523,0.957018784025884,0.4769830224812651,0.8490194528864518,0.3017698230176983,0.8013926233835762
gRNA_CDK9_targ_1305,CDK9,targeting,0.23066300151245922,0.335795070996292,-0.4280287335443846,0.046143112988122216,0.23066300151245922,738.1129282411003,20141.0,0.2865645859980622,0.01264244011046207,-1.9633208395659754,-0.554704604485817,0.01264244011046207,-0.062076483515559,-0.41847279767302725,-0.14913059579718174,-0.20989329232858933,-0.14913059579718174,-0.6289375666367448,-0.6289375666367448,-0.6289375666367448,0.40410186521452596,0.8612739466827601,0.1655404191491948,0.5691541621286563,0.5788235462591633,0.8871446088268078,0.0542945705429457,0.32648497264810966
