gRNA_id,Gene,classification,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,base_RPM,base_RAW,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_ABE_T0,FDR_ABE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_11,CDK7,targeting,-0.13023989163561941,0.25322752358768197,0.43548003679159397,0.18615588958121884,0.25322752358768197,574.1321291480149,11222.0,0.26689468321582105,-0.5742123689421006,0.10848830690272843,-0.06627645960785038,0.10848830690272843,0.3693950830037095,-0.729516270344137,0.6502807624042394,0.09671985835460395,0.3693950830037095,-0.5975596539241699,-0.5975596539241699,-0.5975596539241699,0.5692236932243717,0.8921760752272039,0.5447429906668555,0.7835344386304086,0.4586113903434411,0.8393512285511708,0.038796120387961194,0.23962309651387795
gRNA_CDK7_targ_12,CDK7,targeting,-0.1930484213776353,0.33097267912784606,-1.4361009177308628,-0.43272555332688406,-0.1930484213776353,940.7116041338312,25988.0,-1.011122844830458,0.0434269638622051,-0.45453343479622227,-0.47407643858815834,-0.45453343479622227,-0.15221155498750286,-0.3333186422118553,-0.5883853781221942,-0.35797185844051743,-0.3333186422118553,-1.0997181413701467,-1.0997181413701467,-1.0997181413701467,0.20812155393047718,0.5128507447276103,0.29234387156857655,0.6083722780786337,0.1844961502183697,0.6069372372435916,0.01639836016398361,0.22782454578969585
gRNA_CDK7_targ_13,CDK7,targeting,0.25888832914897425,-0.20500681201176213,0.489499864921542,0.18112712735291803,0.25888832914897425,449.8050229888897,9386.0,-0.5384962501531758,-0.3241544962569339,0.04283915263493102,-0.2732705312583929,-0.3241544962569339,0.20452542649780703,0.2503490744061967,0.8938893203980866,0.4495879404340301,0.2503490744061967,0.46194518027858683,0.46194518027858683,0.46194518027858683,0.5581402411802063,0.8890485608960265,0.41599673657549097,0.6979954867736611,0.2644054962644127,0.9999999750956328,0.49185081491850824,0.9669130647910819
gRNA_CDK7_targ_14,CDK7,targeting,-0.18000006592484863,1.4412935055923692,1.6885687507999494,0.9832873968224899,1.4412935055923692,131.33033814299472,4609.0,0.09691794500123727,0.6015033215785938,0.05683092671150367,0.2517507310971116,0.09691794500123727,-0.8026637124252195,-1.4239527999482622,0.47125009544901775,-0.5851221389748213,-0.8026637124252195,1.0538915963946636,1.0538915963946636,1.0538915963946636,0.07724653219687855,0.97114404642133,0.45478063962541815,0.9171725479815136,0.05691908238685038,0.43526357119356174,0.24777522247775216,0.8497818559852555
gRNA_CDK7_targ_15,CDK7,targeting,0.183801579121895,-1.6708434550698834,0.32685149205543945,-0.386730127964183,0.183801579121895,295.55492278258,5497.0,-1.726727989769285,-0.052154325396423486,-0.4077685670249161,-0.728883627396875,-0.4077685670249161,-0.022607439906035903,0.9390153362059891,0.4929681614305135,0.46979201924348885,0.4929681614305135,0.36734160431431595,0.36734160431431595,0.36734160431431595,0.18346885402895144,0.48206926997019967,0.12941675743379893,0.41565617387561304,0.23027342281242713,0.9999999750956328,0.43035696430356973,0.8982221043950652
gRNA_CDK7_targ_16,CDK7,targeting,0.840734257354713,0.6755149511607231,1.2071943506750589,0.9078145197301651,0.840734257354713,127.37304203600726,2369.0,1.0884164261954004,2.0632615150136546,1.7605766472292563,1.6374181961461038,1.7605766472292563,1.050257799718764,0.9733686905923723,1.1869858919834024,1.0702041274315128,1.050257799718764,1.1625827202631562,1.1625827202631562,1.1625827202631562,0.12492569823025862,0.9999799687271647,0.00034554789512321235,0.04268120854888137,0.015575522874342128,0.3457006296500326,0.21597840215978403,0.7687366856534686
gRNA_CDK7_targ_17,CDK7,targeting,-1.9430189856373188,-0.004930102499283625,-0.532644936070666,-0.8268646747357561,-0.532644936070666,204.2592598964929,3799.0,-1.1958759772084224,-1.1748745686061988,-1.3599673580729295,-1.2435726346291835,-1.1958759772084224,-0.6103997016729854,0.3425397751228906,0.2413786504685912,-0.008827092027167879,0.2413786504685912,0.4931227203825924,0.4931227203825924,0.4931227203825924,0.06668235087158535,0.32043532806119573,0.04233203190172357,0.22054665475516286,0.4549959905772961,0.8283834949954141,0.48335166483351655,0.9682381109864308
gRNA_CDK7_targ_18,CDK7,targeting,-0.39681415332380354,-0.056274812989302404,0.9371512635620959,0.16135409908299664,-0.056274812989302404,1575.7930917734636,55302.0,2.983732656346501,-0.3916362862534177,0.3703054895705961,0.9874672865545598,0.3703054895705961,-0.9578199673135307,-0.6337254950900895,2.1020740328244965,0.17017619014029206,-0.6337254950900895,-1.9595947656394064,-1.9595947656394064,-1.9595947656394064,0.5495120840427858,0.8216146527848823,0.0016411498264835072,0.11011357667716247,0.060521187879750485,0.5691520947673404,9.999000099990012e-05,0.0031376172727554867
gRNA_CDK7_targ_19,CDK7,targeting,0.008686165641057453,-0.4190717160695353,3.5249834726113116,1.038199307394278,0.008686165641057453,1828.6232263672568,64175.0,3.9636981124440567,0.5590950452203272,0.8341632106961748,1.7856521227868527,0.8341632106961748,-1.5481138712423543,-0.965514300667352,1.7651598909905915,-0.24948942697303825,-0.965514300667352,-2.2378193390516787,-2.2378193390516787,-2.2378193390516787,0.0024402183454944456,0.3854318831271512,0.0003595852734887441,0.04268120854888137,0.043359976179750556,0.39589543468467897,9.999000099990012e-05,0.0031376172727554867
gRNA_CDK7_targ_20,CDK7,targeting,-0.24099414453962006,-0.608656394916438,0.49154265071878894,-0.11936929624575637,-0.24099414453962006,766.2693541638998,26892.0,3.5977927911343968,-0.8350983925764547,-1.2877472835528638,0.49164903833502605,-0.8350983925764547,-1.075163885675227,-1.135966287095593,2.064863077513613,-0.04875569841906898,-1.075163885675227,-0.9844985136950342,-0.9844985136950342,-0.9844985136950342,0.44534637789114506,0.7198316232343552,0.003956646947366094,0.1847081340943546,0.058794213275464156,0.44217135603861474,0.025097490250974908,0.22782454578969585
gRNA_CDK7_targ_21,CDK7,targeting,-0.09426911251435671,0.03358788696928954,0.38071525038080645,0.10667800827857976,0.03358788696928954,442.11792723512826,11034.0,0.27418775940369466,-0.9959482849629762,0.6869757595522241,-0.011594922002352459,0.27418775940369466,-0.435399422428742,-0.27040523141262157,-1.5133906094897023,-0.7397317544436887,-0.435399422428742,-0.30009677636058973,-0.30009677636058973,-0.30009677636058973,0.6376161768982183,0.861177441666183,0.4936106051295114,0.7916167524765902,0.03899426015471156,0.3874854253246399,0.13458654134586553,0.5194114410130224
gRNA_CDK7_targ_22,CDK7,targeting,-0.9496644962921085,0.10233673683073605,-2.422852093090614,-1.090059950850662,-0.9496644962921085,231.28842584219743,4488.0,0.797346510199199,-0.7028813894382256,0.2536748719020367,0.11604666422100335,0.2536748719020367,-1.5411189400397154,-0.3395882668026944,0.0875072663691019,-0.5977333134911026,-0.3395882668026944,-0.009664784466406156,-0.009664784466406156,-0.009664784466406156,0.03543215379134625,0.24524027998055786,0.4171256833887374,0.8436160353258376,0.06855685132816178,0.4592821189069065,0.24207579242075788,0.7060543945605439
gRNA_CDK7_targ_23,CDK7,targeting,-0.009762040431878791,0.40766828622153656,0.21924518531692694,0.20571714370219488,0.21924518531692694,786.607676043004,16414.0,-0.7668321123810508,-0.23387001791573617,0.31602650552818473,-0.2282252082562007,-0.23387001791573617,0.24551749536299647,0.11214871990701723,0.059880232509888186,0.13918214925996727,0.11214871990701723,-0.45032586918854633,-0.45032586918854633,-0.45032586918854633,0.5719244080021635,0.8977508982149739,0.44062087502505454,0.7172897965524143,0.6247889815037302,0.9475565911798413,0.04589541045895409,0.24376356138705188
gRNA_CDK7_targ_24,CDK7,targeting,0.09760954550054611,0.5192411429871525,0.010435951317150055,0.20909554660161622,0.09760954550054611,671.7536823000869,14161.0,-0.7883329182893541,-0.5932268328295972,-0.011805422804549883,-0.4644550579745004,-0.5932268328295972,-0.7861816311258477,0.17670358052786028,-1.2077418341427595,-0.605739961580249,-0.7861816311258477,-0.6131193582951957,-0.6131193582951957,-0.6131193582951957,0.5599234284828485,0.8977508982149739,0.2953511406708172,0.6108398591146447,0.051943087047706865,0.4240344419787318,0.038796120387961194,0.23962309651387795
